34340_040_PSS_XX_HM_Irrad_20min
Date/Time: 8/13/2021 3:41:12 PM
Sensor Name: 34340_040_PSS_XX_HM_Irrad_20min
Type: P
Annealing Status: 20 min
Environment: 20C
Tester: Eric Spencer
Notes: Irradiated for 56 min at RINSC

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-3.5700E-6	-3.5700E-6	-3.5700E-6	-3.5700E-6	-3.5700E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -20.0000	-4.8600E-6	-4.8600E-6	-4.8600E-6	-4.8600E-6	-4.8600E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -30.0000	-5.8600E-6	-5.8600E-6	-5.8600E-6	-5.8600E-6	-5.8600E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -40.0000	-6.7300E-6	-6.7300E-6	-6.7300E-6	-6.7300E-6	-6.7300E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -50.0000	-7.5000E-6	-7.5000E-6	-7.5000E-6	-7.5000E-6	-7.5000E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -60.0000	-8.2000E-6	-8.2000E-6	-8.2000E-6	-8.2000E-6	-8.2000E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -70.0000	-8.8600E-6	-8.8600E-6	-8.8600E-6	-8.8600E-6	-8.8600E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -80.0000	-9.4800E-6	-9.4800E-6	-9.4800E-6	-9.4800E-6	-9.4800E-6	  -20.0000	   22.8985	    2.2218	    0.0000	
  -90.0000	-1.0050E-5	-1.0050E-5	-1.0050E-5	-1.0050E-5	-1.0050E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -100.0000	-1.0610E-5	-1.0610E-5	-1.0610E-5	-1.0610E-5	-1.0610E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -110.0000	-1.1140E-5	-1.1140E-5	-1.1140E-5	-1.1140E-5	-1.1140E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -120.0000	-1.1650E-5	-1.1650E-5	-1.1650E-5	-1.1650E-5	-1.1650E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -130.0000	-1.2140E-5	-1.2140E-5	-1.2140E-5	-1.2140E-5	-1.2140E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -140.0000	-1.2610E-5	-1.2610E-5	-1.2610E-5	-1.2610E-5	-1.2610E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -150.0000	-1.3070E-5	-1.3070E-5	-1.3070E-5	-1.3070E-5	-1.3070E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -160.0000	-1.3520E-5	-1.3520E-5	-1.3520E-5	-1.3520E-5	-1.3520E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -170.0000	-1.3960E-5	-1.3960E-5	-1.3960E-5	-1.3960E-5	-1.3960E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -180.0000	-1.4390E-5	-1.4390E-5	-1.4390E-5	-1.4390E-5	-1.4390E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -190.0000	-1.4800E-5	-1.4800E-5	-1.4800E-5	-1.4800E-5	-1.4800E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -200.0000	-1.5210E-5	-1.5210E-5	-1.5210E-5	-1.5210E-5	-1.5210E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -210.0000	-1.5610E-5	-1.5610E-5	-1.5610E-5	-1.5610E-5	-1.5610E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -220.0000	-1.6010E-5	-1.6010E-5	-1.6010E-5	-1.6010E-5	-1.6010E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -230.0000	-1.6380E-5	-1.6380E-5	-1.6380E-5	-1.6380E-5	-1.6380E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -240.0000	-1.6760E-5	-1.6760E-5	-1.6760E-5	-1.6760E-5	-1.6760E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -250.0000	-1.7110E-5	-1.7110E-5	-1.7110E-5	-1.7110E-5	-1.7110E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -260.0000	-1.7470E-5	-1.7470E-5	-1.7470E-5	-1.7470E-5	-1.7470E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -270.0000	-1.7820E-5	-1.7820E-5	-1.7820E-5	-1.7820E-5	-1.7820E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -280.0000	-1.8170E-5	-1.8170E-5	-1.8170E-5	-1.8170E-5	-1.8170E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -290.0000	-1.8510E-5	-1.8510E-5	-1.8510E-5	-1.8510E-5	-1.8510E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -300.0000	-1.8830E-5	-1.8830E-5	-1.8830E-5	-1.8830E-5	-1.8830E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -310.0000	-1.9140E-5	-1.9140E-5	-1.9140E-5	-1.9140E-5	-1.9140E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -320.0000	-1.9450E-5	-1.9450E-5	-1.9450E-5	-1.9450E-5	-1.9450E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -330.0000	-1.9740E-5	-1.9740E-5	-1.9740E-5	-1.9740E-5	-1.9740E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -340.0000	-2.0040E-5	-2.0040E-5	-2.0040E-5	-2.0040E-5	-2.0040E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -350.0000	-2.0330E-5	-2.0330E-5	-2.0330E-5	-2.0330E-5	-2.0330E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -360.0000	-2.0590E-5	-2.0590E-5	-2.0590E-5	-2.0590E-5	-2.0590E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -370.0000	-2.0860E-5	-2.0860E-5	-2.0860E-5	-2.0860E-5	-2.0860E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -380.0000	-2.1120E-5	-2.1120E-5	-2.1120E-5	-2.1120E-5	-2.1120E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -390.0000	-2.1380E-5	-2.1380E-5	-2.1380E-5	-2.1380E-5	-2.1380E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -400.0000	-2.1610E-5	-2.1610E-5	-2.1610E-5	-2.1610E-5	-2.1610E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -410.0000	-2.1850E-5	-2.1850E-5	-2.1850E-5	-2.1850E-5	-2.1850E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -420.0000	-2.2070E-5	-2.2070E-5	-2.2070E-5	-2.2070E-5	-2.2070E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -430.0000	-2.2300E-5	-2.2300E-5	-2.2300E-5	-2.2300E-5	-2.2300E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
 -440.0000	-2.2530E-5	-2.2530E-5	-2.2530E-5	-2.2530E-5	-2.2530E-5	  -20.0000	   22.8985	    2.2218	    0.0000	
