37399_049_PSS_HM_X_Irrad_20min
Date/Time: 12/6/2021 4:52:45 PM
Sensor Name: 37399_049_PSS_HM_X
Station: Tesla
Annealing Status: 20 min
Environment: -20C
Tester: Eric Spencer
Notes: OT sensor irrad 10

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1000.0	LCR_G_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
 -570.0000	6.708E-11	2.199E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -580.0000	6.047E-11	2.397E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -590.0000	6.333E-11	2.642E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -600.0000	5.812E-11	2.347E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -610.0000	5.646E-11	2.269E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -620.0000	5.893E-11	2.106E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -630.0000	5.293E-11	2.358E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -640.0000	5.667E-11	1.951E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -650.0000	5.767E-11	1.783E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -660.0000	5.509E-11	2.038E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -670.0000	5.409E-11	2.132E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -680.0000	5.353E-11	1.969E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -690.0000	4.972E-11	1.925E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -700.0000	5.145E-11	1.570E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -710.0000	4.966E-11	2.013E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -720.0000	5.292E-11	1.890E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -730.0000	5.363E-11	1.946E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -740.0000	4.742E-11	1.599E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -750.0000	4.919E-11	1.733E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -760.0000	4.809E-11	1.563E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -770.0000	5.161E-11	1.478E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -780.0000	4.992E-11	1.578E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -790.0000	4.453E-11	1.650E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -800.0000	5.059E-11	1.648E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -810.0000	4.758E-11	1.505E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -820.0000	4.453E-11	1.261E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -830.0000	4.568E-11	1.332E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -840.0000	4.667E-11	1.503E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -850.0000	4.908E-11	1.472E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -860.0000	5.050E-11	1.534E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -870.0000	4.120E-11	1.233E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -880.0000	4.403E-11	1.769E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -890.0000	3.906E-11	1.521E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -900.0000	4.343E-11	1.023E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -910.0000	4.325E-11	1.256E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -920.0000	4.472E-11	1.131E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -930.0000	4.055E-11	1.259E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -940.0000	4.356E-11	1.745E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -950.0000	3.739E-11	1.338E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -960.0000	4.125E-11	1.297E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -970.0000	3.461E-11	1.169E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -980.0000	4.042E-11	1.441E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
 -990.0000	4.050E-11	1.115E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
-1000.0000	4.422E-11	1.420E-7	  -20.0000	   28.4581	    1.5879	    0.0000	
