#Open Capacitance 1000Hz:6.386190E-12
#Open Capacitance 100000Hz:Not Measured
#34341_041_PSS_HM_XX_interstrip
#Date/Time: 6/30/2021 3:36:26 PM
#Sensor Name: 34341_041_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
0	3707926654.400251	1.423396	22.878870	22.231278	-2.360000E-9	-7.991378E-11	9.026040E-11	-2.480691E-10	-2.473831E-10	-2.475835E-10	-2.502153E-10	-2.483127E-10	-2.478263E-10	-2.476388E-6
1	3707926671.101283	1.437038	22.875026	22.254901	-2.340000E-9	-7.876205E-11	9.026070E-11	-2.480691E-10	-2.473831E-10	-2.475835E-10	-2.502153E-10	-2.483127E-10	-2.478263E-10	-2.476346E-6
2	3707926687.942430	1.442371	22.874470	22.252462	-2.350000E-9	-7.465540E-11	9.026180E-11	-2.491759E-10	-2.498794E-10	-2.500953E-10	-2.504706E-10	-2.499053E-10	-2.499873E-10	-2.477838E-6
3	3707926705.020082	1.448209	22.873242	22.262291	-2.340000E-9	-7.585729E-11	9.026580E-11	-2.492480E-10	-2.492107E-10	-2.496974E-10	-2.518930E-10	-2.500123E-10	-2.494727E-10	-2.483324E-6
4	3707926721.807495	1.430610	22.869081	22.260527	-2.340000E-9	-7.786044E-11	9.026230E-11	-2.495366E-10	-2.498011E-10	-2.488054E-10	-2.479540E-10	-2.490243E-10	-2.491710E-10	-2.484115E-6
5	3707926738.827122	1.445938	22.865574	22.247013	-2.340000E-9	-7.024827E-11	9.026450E-11	-2.513126E-10	-2.508996E-10	-2.515503E-10	-2.517306E-10	-2.513733E-10	-2.514314E-10	-2.486420E-6
6	3707926755.626115	1.417274	22.862205	22.216535	-2.330000E-9	-8.226767E-11	9.026270E-11	-2.484877E-10	-2.477015E-10	-2.501927E-10	-2.502263E-10	-2.491520E-10	-2.493402E-10	-2.487227E-6
7	3707926772.534858	1.433882	22.858499	22.225571	-2.340000E-9	-6.974750E-11	9.026580E-11	-2.484245E-10	-2.481589E-10	-2.496996E-10	-2.469348E-10	-2.483044E-10	-2.482917E-10	-2.486531E-6
8	3707926789.322199	1.432713	22.852592	22.238948	-2.340000E-9	-8.281862E-11	9.026140E-11	-2.476039E-10	-2.479318E-10	-2.476009E-10	-2.478214E-10	-2.477395E-10	-2.477126E-10	-2.487930E-6
9	3707926806.417333	1.423090	22.848571	22.254444	-2.330000E-9	-7.796075E-11	9.026550E-11	-2.497821E-10	-2.496592E-10	-2.509221E-10	-2.495208E-10	-2.499710E-10	-2.497206E-10	-2.485532E-6
