GCD Test
Bias: 5000.000000
CV_34341_041_PSS_HM_XX_DIODEHALF
Date/Time: 7/6/2021 1:45:33 PM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freqNaN	LCR_Rp_freqNaN	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	4.195E-12	4.992E+8	   19.8134	   20.1919	    6.8624	  -16.9378	
  -10.0000	4.202E-12	5.381E+8	   19.8134	   20.1919	    6.8624	  -16.9378	
  -15.0000	4.206E-12	5.338E+8	   19.7594	   20.1831	    6.8725	  -16.9267	
  -20.0000	4.204E-12	5.388E+8	   19.8391	   20.1837	    6.8707	  -16.9295	
  -25.0000	4.203E-12	5.500E+8	   19.9524	   20.1943	    6.8710	  -16.9213	
  -30.0000	4.206E-12	5.876E+8	   20.0914	   20.1943	    6.8744	  -16.9153	
  -35.0000	4.203E-12	5.331E+8	   20.2072	   20.1955	    6.8833	  -16.8991	
  -40.0000	4.206E-12	5.356E+8	   20.2896	   20.1997	    6.8782	  -16.9047	
  -45.0000	4.203E-12	5.336E+8	   20.3333	   20.2055	    6.8792	  -16.8988	
  -50.0000	4.204E-12	5.338E+8	   20.3333	   20.2051	    6.8691	  -16.9166	
  -55.0000	4.203E-12	5.160E+8	   20.2921	   20.2056	    6.8744	  -16.9069	
  -60.0000	4.203E-12	5.234E+8	   20.2252	   20.2085	    6.8665	  -16.9185	
  -65.0000	4.205E-12	5.170E+8	   20.1300	   20.2051	    6.8681	  -16.9182	
  -70.0000	4.204E-12	5.304E+8	   20.0373	   20.1942	    6.8697	  -16.9235	
  -75.0000	4.208E-12	5.023E+8	   19.9369	   20.1905	    6.8612	  -16.9410	
  -80.0000	4.206E-12	5.168E+8	   19.8623	   20.1886	    6.8637	  -16.9380	
  -85.0000	4.202E-12	5.323E+8	   19.8057	   20.1777	    6.8710	  -16.9335	
  -90.0000	4.210E-12	5.246E+8	   19.7799	   20.1704	    6.8621	  -16.9541	
  -95.0000	4.210E-12	5.204E+8	   19.7902	   20.1834	    6.8577	  -16.9522	
 -100.0000	4.214E-12	4.843E+8	   19.8366	   20.1897	    6.8640	  -16.9367	
 -105.0000	4.212E-12	5.188E+8	   19.9061	   20.2055	    6.8697	  -16.9152	
 -110.0000	4.215E-12	5.169E+8	   20.0064	   20.1976	    6.8662	  -16.9270	
 -115.0000	4.217E-12	5.056E+8	   20.1017	   20.1974	    6.8656	  -16.9283	
 -120.0000	4.214E-12	5.406E+8	   20.2381	   20.1959	    6.8684	  -16.9245	
 -125.0000	4.217E-12	5.318E+8	   20.2999	   20.1957	    6.8725	  -16.9175	
 -130.0000	4.216E-12	5.166E+8	   20.3333	   20.2004	    6.8646	  -16.9277	
 -135.0000	4.209E-12	5.604E+8	   20.3179	   20.2027	    6.8583	  -16.9369	
 -140.0000	4.215E-12	5.620E+8	   20.2638	   20.1958	    6.8624	  -16.9349	
 -145.0000	4.214E-12	5.549E+8	   20.1789	   20.2013	    6.8672	  -16.9227	
 -150.0000	4.216E-12	5.401E+8	   20.0888	   20.1993	    6.8627	  -16.9318	
 -155.0000	4.211E-12	5.486E+8	   19.9498	   20.1829	    6.8571	  -16.9537	
 -160.0000	4.215E-12	5.563E+8	   19.8674	   20.1847	    6.8498	  -16.9649	
 -165.0000	4.214E-12	5.679E+8	   19.7928	   20.1805	    6.8501	  -16.9675	
 -170.0000	4.217E-12	5.464E+8	   19.7568	   20.1818	    6.8665	  -16.9381	
 -175.0000	4.214E-12	5.732E+8	   19.7619	   20.1790	    6.8602	  -16.9511	
 -180.0000	4.216E-12	5.395E+8	   19.8031	   20.1741	    6.8536	  -16.9661	
 -185.0000	4.217E-12	5.618E+8	    0.0000	    0.0000	    0.0000	    0.0000	
