#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.863430E-12
#34340_039_PSS_HM_XX_IrradSensor_Interstrip
#Date/Time: 4/22/2021 1:55:36 PM
#Sensor Name: 34340_039_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3701959005.891646	2.985638	29.594579	27.941434	-4.030000E-9	5.908440E-12	-3.212618E-10	-3.212618E-10	-3.255436E-10	-3.261433E-10	-3.279051E-10	-3.279482E-10
2	3701959042.831765	2.989120	29.594660	27.957387	-4.040000E-9	5.965560E-12	-3.216986E-10	-3.236526E-10	-3.248365E-10	-3.286086E-10	-3.302791E-10	-3.304667E-10
3	3701959079.546318	2.983792	29.590101	27.958379	-4.030000E-9	5.978390E-12	-3.226596E-10	-3.227708E-10	-3.245460E-10	-3.249357E-10	-3.281029E-10	-3.297718E-10
4	3701959116.274694	2.983663	29.584831	27.953286	-4.030000E-9	5.981330E-12	-3.207771E-10	-3.231145E-10	-3.247964E-10	-3.276493E-10	-3.268440E-10	-3.293743E-10
5	3701959152.995467	2.983717	29.578410	27.949442	-4.030000E-9	5.982240E-12	-3.204770E-10	-3.207737E-10	-3.228393E-10	-3.251541E-10	-3.289958E-10	-3.295587E-10
6	3701959189.717389	2.981415	29.575101	27.952948	-4.030000E-9	5.983260E-12	-3.209612E-10	-3.224107E-10	-3.248911E-10	-3.246982E-10	-3.318594E-10	-3.272189E-10
7	3701959226.290365	2.982584	29.573257	27.942564	-4.030000E-9	5.981450E-12	-3.185141E-10	-3.203943E-10	-3.213796E-10	-3.236480E-10	-3.251590E-10	-3.261832E-10
8	3701959262.990501	2.973796	29.570384	27.944862	-4.030000E-9	5.982490E-12	-3.210917E-10	-3.244788E-10	-3.247962E-10	-3.244612E-10	-3.275406E-10	-3.273828E-10
9	3701959299.646054	2.979436	29.564083	27.946647	-4.020000E-9	5.983080E-12	-3.177364E-10	-3.198531E-10	-3.226443E-10	-3.245987E-10	-3.254432E-10	-3.271717E-10
10	3701959336.361709	2.989060	29.561584	27.949262	-4.020000E-9	5.981040E-12	-3.199208E-10	-3.218077E-10	-3.213007E-10	-3.233386E-10	-3.252095E-10	-3.260774E-10
11	3701959372.935255	2.979440	29.558652	27.961787	-4.010000E-9	5.981550E-12	-3.172512E-10	-3.201061E-10	-3.210234E-10	-3.239436E-10	-3.247887E-10	-3.255557E-10
12	3701959409.634325	2.981226	29.553382	27.939532	-4.010000E-9	5.981960E-12	-3.171726E-10	-3.197118E-10	-3.213228E-10	-3.214380E-10	-3.246408E-10	-3.268814E-10
13	3701959446.195851	2.983061	29.550826	27.937610	-4.010000E-9	5.981510E-12	-3.202124E-10	-3.226739E-10	-3.221085E-10	-3.235034E-10	-3.258711E-10	-3.260426E-10
14	3701959482.900399	2.980302	29.547021	27.946488	-4.010000E-9	5.982420E-12	-3.191830E-10	-3.212468E-10	-3.222312E-10	-3.237293E-10	-3.254301E-10	-3.267223E-10
15	3701959519.475675	2.981498	29.543075	27.943338	-4.020000E-9	5.981820E-12	-3.214642E-10	-3.226114E-10	-3.248019E-10	-3.253851E-10	-3.250362E-10	-3.272223E-10
16	3701959556.151385	2.978456	29.538182	27.963294	-4.010000E-9	5.982200E-12	-3.202102E-10	-3.207562E-10	-3.223926E-10	-3.220861E-10	-3.248813E-10	-3.271587E-10
17	3701959592.720394	2.972793	29.535169	27.950452	-4.010000E-9	5.981360E-12	-3.215208E-10	-3.222808E-10	-3.230675E-10	-3.252415E-10	-3.283806E-10	-3.284002E-10
18	3701959629.424942	2.983238	29.533683	27.955068	-4.010000E-9	5.983020E-12	-3.197535E-10	-3.200147E-10	-3.225109E-10	-3.256976E-10	-3.259141E-10	-3.261021E-10
19	3701959665.995401	2.971589	29.532177	27.943852	-4.000000E-9	5.982130E-12	-3.178083E-10	-3.200167E-10	-3.209880E-10	-3.221186E-10	-3.242549E-10	-3.236592E-10
20	3701959702.701437	2.976236	29.529145	27.965434	-3.990000E-9	5.981330E-12	-3.184871E-10	-3.204736E-10	-3.206291E-10	-3.231816E-10	-3.247105E-10	-3.255874E-10
21	3701959739.275175	2.966529	29.524686	27.966582	-4.010000E-9	5.981370E-12	-3.169457E-10	-3.174766E-10	-3.203145E-10	-3.221470E-10	-3.213926E-10	-3.236507E-10
22	3701959776.134765	2.977366	29.521397	27.949143	-4.000000E-9	5.981210E-12	-3.207640E-10	-3.218794E-10	-3.238753E-10	-3.242952E-10	-3.256939E-10	-3.260008E-10
23	3701959812.820109	2.978026	29.516660	27.962699	-3.990000E-9	5.983040E-12	-3.182839E-10	-3.204614E-10	-3.231515E-10	-3.219876E-10	-3.237877E-10	-3.252068E-10
24	3701959849.366995	2.966874	29.512558	27.951125	-4.000000E-9	5.981650E-12	-3.199703E-10	-3.214991E-10	-3.231347E-10	-3.222202E-10	-3.254336E-10	-3.257508E-10
25	3701959886.075695	2.970709	29.510003	27.975143	-3.990000E-9	5.981230E-12	-3.165552E-10	-3.192622E-10	-3.185016E-10	-3.190736E-10	-3.219175E-10	-3.243187E-10
26	3701959922.624575	2.974581	29.504156	27.973657	-3.990000E-9	5.981610E-12	-3.184280E-10	-3.207979E-10	-3.224728E-10	-3.223975E-10	-3.234976E-10	-3.288222E-10
27	3701959959.335850	2.977976	29.504236	27.971478	-3.990000E-9	5.981810E-12	-3.173846E-10	-3.177275E-10	-3.208755E-10	-3.197349E-10	-3.213946E-10	-3.228771E-10
28	3701959995.880200	2.972272	29.501421	27.975262	-4.000000E-9	5.982350E-12	-3.171560E-10	-3.195518E-10	-3.208424E-10	-3.222118E-10	-3.223598E-10	-3.284086E-10
29	3701960032.614146	2.978283	29.497816	27.973023	-3.990000E-9	5.981880E-12	-3.178911E-10	-3.232295E-10	-3.215793E-10	-3.209864E-10	-3.220667E-10	-3.319451E-10
30	3701960069.168078	2.970015	29.497678	27.981584	-3.980000E-9	5.982940E-12	-3.273763E-10	-3.294150E-10	-3.308985E-10	-3.245116E-10	-3.264869E-10	-3.290529E-10
31	3701960105.817733	2.977719	29.493338	27.956852	-3.980000E-9	5.982130E-12	-3.188837E-10	-3.207318E-10	-3.217998E-10	-3.229263E-10	-3.230484E-10	-3.266867E-10
32	3701960142.356353	2.970470	29.489927	27.962322	-3.980000E-9	5.982300E-12	-3.180181E-10	-3.172701E-10	-3.201569E-10	-3.231959E-10	-3.239037E-10	-3.239407E-10
33	3701960179.087743	2.972472	29.485013	27.977481	-3.980000E-9	5.982940E-12	-3.168901E-10	-3.198987E-10	-3.202230E-10	-3.238947E-10	-3.243071E-10	-3.293165E-10
34	3701960215.670285	2.966680	29.482894	27.972070	-3.970000E-9	5.982940E-12	-3.193787E-10	-3.214587E-10	-3.223812E-10	-3.240477E-10	-3.257373E-10	-3.255405E-10
35	3701960252.351865	2.971273	29.480535	27.972943	-3.980000E-9	5.982330E-12	-3.180139E-10	-3.188272E-10	-3.214799E-10	-3.252334E-10	-3.275843E-10	-3.286513E-10
36	3701960289.038371	2.960757	29.477127	27.956099	-3.970000E-9	5.982270E-12	-3.214696E-10	-3.227581E-10	-3.241133E-10	-3.237832E-10	-3.299361E-10	-3.294582E-10
37	3701960325.609437	2.969168	29.474431	27.978473	-3.980000E-9	5.982010E-12	-3.220045E-10	-3.232377E-10	-3.229400E-10	-3.253107E-10	-3.277898E-10	-3.293852E-10
38	3701960362.262693	2.973555	29.472231	27.980036	-3.980000E-9	5.981040E-12	-3.220172E-10	-3.227939E-10	-3.225431E-10	-3.257247E-10	-3.274341E-10	-3.282345E-10
39	3701960398.816205	2.963410	29.469616	27.986597	-3.970000E-9	5.982340E-12	-3.190863E-10	-3.185504E-10	-3.215707E-10	-3.255265E-10	-3.259850E-10	-3.274216E-10
40	3701960435.518439	2.968992	29.464306	27.998844	-3.970000E-9	5.982560E-12	-3.172947E-10	-3.197320E-10	-3.227788E-10	-3.212895E-10	-3.254888E-10	-3.272067E-10
41	3701960472.114318	2.962214	29.463177	27.984140	-3.970000E-9	5.982410E-12	-3.167971E-10	-3.184460E-10	-3.195991E-10	-3.212646E-10	-3.239068E-10	-3.243494E-10
42	3701960508.756634	2.977042	29.460956	27.966958	-3.970000E-9	5.981750E-12	-3.264201E-10	-3.225096E-10	-3.204152E-10	-3.237275E-10	-3.309570E-10	-3.251884E-10
43	3701960545.281997	2.968176	29.457787	27.983130	-3.970000E-9	5.982070E-12	-3.183065E-10	-3.163937E-10	-3.188785E-10	-3.230091E-10	-3.238404E-10	-3.268769E-10
44	3701960581.987381	2.972492	29.452416	27.977997	-3.960000E-9	5.982340E-12	-3.214780E-10	-3.200693E-10	-3.224601E-10	-3.213469E-10	-3.230940E-10	-3.248050E-10
45	3701960618.579116	2.976811	29.452138	27.987013	-3.960000E-9	5.983080E-12	-3.165927E-10	-3.176144E-10	-3.206715E-10	-3.212972E-10	-3.216500E-10	-3.243372E-10
46	3701960655.281864	2.972370	29.449761	28.004551	-3.970000E-9	5.982640E-12	-3.161260E-10	-3.186699E-10	-3.199712E-10	-3.218729E-10	-3.222483E-10	-3.245066E-10
47	3701960691.879918	2.971188	29.445896	28.007088	-3.960000E-9	5.982410E-12	-3.195238E-10	-3.194620E-10	-3.218061E-10	-3.229267E-10	-3.246089E-10	-3.259233E-10
48	3701960728.579401	2.968501	29.445995	28.005522	-3.950000E-9	5.982560E-12	-3.190631E-10	-3.204354E-10	-3.226928E-10	-3.235074E-10	-3.311559E-10	-3.256756E-10
49	3701960765.288613	2.972334	29.444153	28.002034	-3.950000E-9	5.983000E-12	-3.193198E-10	-3.283208E-10	-3.217636E-10	-3.230210E-10	-3.246421E-10	-3.266190E-10
50	3701960801.859426	2.960522	29.440566	27.983268	-3.950000E-9	5.981820E-12	-3.238233E-10	-3.268631E-10	-3.204400E-10	-3.223652E-10	-3.247516E-10	-3.228024E-10
51	3701960838.533001	2.962349	29.439951	28.007681	-3.950000E-9	5.982480E-12	-3.164355E-10	-3.189173E-10	-3.282928E-10	-3.246291E-10	-3.249833E-10	-3.270858E-10
52	3701960874.977201	2.970021	29.436325	27.998862	-3.950000E-9	5.944320E-12	-3.196327E-10	-3.180019E-10	-3.200125E-10	-3.214203E-10	-3.208890E-10	-3.209870E-10
53	3701960911.791693	2.972056	29.432836	27.979938	-3.960000E-9	5.981500E-12	-3.085699E-10	-3.074341E-10	-3.064346E-10	-3.096381E-10	-3.102096E-10	-3.114694E-10
54	3701960948.401374	2.955443	29.428042	28.013566	-3.950000E-9	5.982190E-12	-3.067837E-10	-3.096002E-10	-3.157062E-10	-3.126334E-10	-3.136932E-10	-3.145386E-10
55	3701960984.991683	2.963014	29.428119	28.002055	-3.940000E-9	5.982590E-12	-3.094762E-10	-3.090001E-10	-3.122592E-10	-3.113472E-10	-3.156604E-10	-3.146547E-10
56	3701961021.401530	2.963545	29.425268	28.004868	-3.950000E-9	5.981020E-12	-3.097374E-10	-3.104798E-10	-3.111155E-10	-3.123475E-10	-3.125638E-10	-3.148333E-10
57	3701961057.691983	2.970356	29.425603	28.002766	-3.950000E-9	5.979680E-12	-3.081228E-10	-3.071100E-10	-3.103189E-10	-3.093549E-10	-3.111263E-10	-3.115940E-10
