GCD Test
Bias: 5000.000000
IV_34331_042_2-S_HM_XX_DIODEQUARTER_Irradiated
Date/Time: 10/25/2021 5:18:22 PM
Sensor Name: DIODEQUARTER
Type: P
Annealing Status: Irradiated and Annealed at 60C for 80 Minutes
Environment: -20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Total Current_Avg	Total Current_0	Total Current_1	Total Current_2	Total Current_3	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-8.2815E-8	-8.2980E-8	-8.3060E-8	-8.2760E-8	-8.2460E-8	-8.355288E-8	-8.368626E-8	-8.364027E-8	-8.352698E-8	-8.335799E-8	  -19.9346	    8.8554	    3.3197	  -33.0060	
  -20.0000	-1.0828E-7	-1.0860E-7	-1.0820E-7	-1.0810E-7	-1.0820E-7	-1.088028E-7	-1.085484E-7	-1.088589E-7	-1.089273E-7	-1.088765E-7	  -19.9652	    8.8554	    3.3188	  -33.0089	
  -30.0000	-1.2805E-7	-1.2810E-7	-1.2810E-7	-1.2810E-7	-1.2790E-7	-1.285964E-7	-1.283378E-7	-1.285602E-7	-1.287923E-7	-1.286952E-7	  -19.9346	    8.8174	    3.3083	  -33.0673	
  -40.0000	-1.4493E-7	-1.4460E-7	-1.4490E-7	-1.4510E-7	-1.4510E-7	-1.446762E-7	-1.448722E-7	-1.447357E-7	-1.446503E-7	-1.444467E-7	  -19.9448	    8.8446	    3.3137	  -33.0320	
  -50.0000	-1.5905E-7	-1.5910E-7	-1.5890E-7	-1.5870E-7	-1.5950E-7	-1.592900E-7	-1.593158E-7	-1.593620E-7	-1.593333E-7	-1.591488E-7	  -20.0084	    8.8584	    3.3156	  -33.0165	
  -60.0000	-1.7222E-7	-1.7300E-7	-1.7250E-7	-1.7190E-7	-1.7150E-7	-1.706223E-7	-1.705680E-7	-1.706069E-7	-1.706463E-7	-1.706678E-7	  -19.9677	    8.8472	    3.3058	  -33.0545	
  -70.0000	-1.8307E-7	-1.8310E-7	-1.8280E-7	-1.8300E-7	-1.8340E-7	-1.823136E-7	-1.824829E-7	-1.824346E-7	-1.821682E-7	-1.821687E-7	  -20.0008	    8.8114	    3.3071	  -33.0753	
  -80.0000	-1.9368E-7	-1.9400E-7	-1.9390E-7	-1.9360E-7	-1.9320E-7	-1.922206E-7	-1.921989E-7	-1.921434E-7	-1.922219E-7	-1.923182E-7	  -20.0440	    8.8114	    3.2973	  -33.1056	
  -90.0000	-2.0420E-7	-2.0370E-7	-2.0450E-7	-2.0450E-7	-2.0410E-7	-2.036148E-7	-2.036394E-7	-2.036569E-7	-2.035443E-7	-2.036184E-7	  -19.9931	    8.8222	    3.3017	  -33.0845	
 -100.0000	-2.1338E-7	-2.1350E-7	-2.1330E-7	-2.1340E-7	-2.1330E-7	-2.122509E-7	-2.119740E-7	-2.124901E-7	-2.124410E-7	-2.120984E-7	  -20.0211	    8.7525	    3.2982	  -33.1434	
 -110.0000	-2.2325E-7	-2.2270E-7	-2.2360E-7	-2.2330E-7	-2.2340E-7	-2.216035E-7	-2.218006E-7	-2.217853E-7	-2.214973E-7	-2.213309E-7	  -20.1381	    8.7933	    3.2837	  -33.1603	
 -120.0000	-2.3147E-7	-2.3250E-7	-2.3180E-7	-2.3110E-7	-2.3050E-7	-2.296849E-7	-2.290601E-7	-2.295955E-7	-2.299722E-7	-2.301120E-7	  -20.0211	    8.7764	    3.2846	  -33.1690	
 -130.0000	-2.3757E-7	-2.3770E-7	-2.3730E-7	-2.3740E-7	-2.3790E-7	-2.361369E-7	-2.359738E-7	-2.360031E-7	-2.362091E-7	-2.363617E-7	  -20.0618	    8.7917	    3.2751	  -33.1880	
 -140.0000	-2.4580E-7	-2.4520E-7	-2.4540E-7	-2.4630E-7	-2.4630E-7	-2.434547E-7	-2.438537E-7	-2.435868E-7	-2.433205E-7	-2.430577E-7	  -20.0847	    8.7427	    3.2694	  -33.2395	
 -150.0000	-2.5348E-7	-2.5260E-7	-2.5260E-7	-2.5400E-7	-2.5470E-7	-2.513443E-7	-2.517127E-7	-2.514628E-7	-2.512857E-7	-2.509160E-7	  -20.0440	    8.7928	    3.2739	  -33.1911	
 -160.0000	-2.5977E-7	-2.6010E-7	-2.5980E-7	-2.5960E-7	-2.5960E-7	-2.573364E-7	-2.573121E-7	-2.574035E-7	-2.573214E-7	-2.573086E-7	  -20.0415	    8.8170	    3.2698	  -33.1873	
 -170.0000	-2.6605E-7	-2.6580E-7	-2.6620E-7	-2.6620E-7	-2.6600E-7	-2.635289E-7	-2.632461E-7	-2.633821E-7	-2.637486E-7	-2.637388E-7	  -19.9880	    8.8030	    3.2679	  -33.2028	
