#Open Capacitance 1000Hz:4.498270E-12
#Open Capacitance 1000000Hz:Not Measured
#37399_049_PSS_HM_X_Irrad_20min
#Date/Time: 12/6/2021 5:45:06 PM
#Sensor Name: 37399_049_PSS_HM_X
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: OT sensor irrad 10

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3721675576.139723	1.541501	-20.000000	26.996797	-2.655300E-5	-5.273244E-11	8.824640E-11	-3.909581E-7	-3.909357E-7	-3.909233E-7	-3.908977E-7	-3.909287E-7	-3.909295E-7	-2.288774E-6
2	3721675592.818230	1.456542	-20.000000	26.992119	-2.655100E-5	-5.573627E-11	8.824690E-11	-3.861876E-7	-3.861969E-7	-3.862202E-7	-3.862244E-7	-3.862073E-7	-3.862085E-7	-2.295441E-6
3	3721675608.747463	1.466185	-20.000000	26.992397	-2.655900E-5	-5.153084E-11	8.824690E-11	-3.847790E-7	-3.847676E-7	-3.847556E-7	-3.847451E-7	-3.847618E-7	-3.847616E-7	-2.302440E-6
4	3721675624.829484	1.490916	-20.000000	27.018257	-2.656700E-5	-5.573625E-11	8.824590E-11	-3.841398E-7	-3.841572E-7	-3.841480E-7	-3.841292E-7	-3.841435E-7	-3.841439E-7	-2.301266E-6
5	3721675640.977552	1.475532	-20.000000	27.003971	-2.656400E-5	-5.668746E-11	8.824570E-11	-3.835104E-7	-3.835005E-7	-3.834767E-7	-3.834428E-7	-3.834826E-7	-3.834886E-7	-2.300822E-6
6	3721675656.729794	1.456880	-20.000000	26.984213	-2.655600E-5	-5.193136E-11	8.824130E-11	-3.830651E-7	-3.830820E-7	-3.831016E-7	-3.831104E-7	-3.830898E-7	-3.830918E-7	-2.299239E-6
7	3721675672.669365	1.460047	-20.000000	26.972283	-2.655500E-5	-5.653732E-11	8.824210E-11	-3.826916E-7	-3.826978E-7	-3.827124E-7	-3.827030E-7	-3.827012E-7	-3.827004E-7	-2.302381E-6
8	3721675688.673435	1.492679	-20.000000	26.963623	-2.654600E-5	-5.148077E-11	8.823830E-11	-3.825183E-7	-3.824915E-7	-3.824753E-7	-3.824709E-7	-3.824890E-7	-3.824834E-7	-2.300985E-6
9	3721675704.724036	1.513765	-20.000000	26.973532	-2.654500E-5	-5.463484E-11	8.823500E-11	-3.820635E-7	-3.820608E-7	-3.820356E-7	-3.820147E-7	-3.820437E-7	-3.820482E-7	-2.299217E-6
10	3721675720.757761	1.539034	-20.000000	26.994418	-2.653700E-5	-5.608668E-11	8.824080E-11	-3.817340E-7	-3.817322E-7	-3.817329E-7	-3.817419E-7	-3.817353E-7	-3.817334E-7	-2.299784E-6
11	3721675736.784334	1.563596	-20.000000	27.006883	-2.653700E-5	-5.578629E-11	8.823320E-11	-3.815790E-7	-3.815831E-7	-3.815812E-7	-3.815766E-7	-3.815800E-7	-3.815801E-7	-2.302340E-6
12	3721675752.840122	1.499710	-20.000000	26.995647	-2.655300E-5	-5.518549E-11	8.823240E-11	-3.813439E-7	-3.813380E-7	-3.813295E-7	-3.813245E-7	-3.813340E-7	-3.813337E-7	-2.296229E-6
13	3721675768.886411	1.465728	-20.000000	26.992735	-2.655400E-5	-5.248205E-11	8.823190E-11	-3.810609E-7	-3.810449E-7	-3.810410E-7	-3.810507E-7	-3.810494E-7	-3.810478E-7	-2.297302E-6
14	3721675784.921998	1.488960	-20.000000	26.986670	-2.654900E-5	-5.583641E-11	8.822650E-11	-3.809201E-7	-3.809132E-7	-3.809180E-7	-3.809427E-7	-3.809235E-7	-3.809190E-7	-2.297527E-6
15	3721675801.393259	1.471795	-20.000000	27.000343	-2.654400E-5	-5.693782E-11	8.822180E-11	-3.805620E-7	-3.805697E-7	-3.805602E-7	-3.805447E-7	-3.805592E-7	-3.805611E-7	-2.295026E-6
16	3721675817.245195	1.465190	-20.000000	26.990158	-2.654600E-5	-5.423431E-11	8.822040E-11	-3.804310E-7	-3.804404E-7	-3.804249E-7	-3.803942E-7	-3.804226E-7	-3.804280E-7	-2.298941E-6
17	3721675833.118242	1.516277	-20.000000	26.968101	-2.653600E-5	-5.313288E-11	8.821850E-11	-3.798664E-7	-3.798717E-7	-3.798890E-7	-3.799025E-7	-3.798824E-7	-3.798804E-7	-2.296519E-6
18	3721675849.476337	1.510725	-20.000000	26.969273	-2.652900E-5	-5.618683E-11	8.821510E-11	-3.797446E-7	-3.797429E-7	-3.797427E-7	-3.797464E-7	-3.797442E-7	-3.797438E-7	-2.301793E-6
19	3721675865.247439	1.467152	-20.000000	26.959958	-2.652900E-5	-5.358348E-11	8.821370E-11	-3.794420E-7	-3.794435E-7	-3.794290E-7	-3.794227E-7	-3.794343E-7	-3.794355E-7	-2.295818E-6
20	3721675881.454854	1.533906	-20.000000	26.938358	-2.652700E-5	-5.458475E-11	8.821150E-11	-3.793701E-7	-3.793810E-7	-3.793900E-7	-3.793953E-7	-3.793841E-7	-3.793855E-7	-2.297100E-6
