GCD Test
Bias: 5000.000000
IV_36696_039_PSS_HM_XX_DIODEQUARTER_Irradiated
Date/Time: 9/20/2021 5:38:41 PM
Sensor Name: DIODEQUARTER
Type: P
Annealing Status: Irradiated and Annealed for 80min at 60C
Environment: -20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Total Current_Avg	Total Current_0	Total Current_1	Total Current_2	Total Current_3	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-1.8842E-9	-1.7660E-9	-1.8060E-9	-2.0190E-9	-1.9460E-9	-6.726515E-9	-7.215699E-9	-6.563389E-9	-6.658317E-9	-6.468657E-9	  -19.9702	    9.6174	    3.7780	  -31.1437	
  -20.0000	-4.3185E-9	-4.1830E-9	-4.1990E-9	-4.3820E-9	-4.5100E-9	-1.197374E-8	-1.199733E-8	-1.200107E-8	-1.194208E-8	-1.195448E-8	  -19.9753	    9.5742	    3.7451	  -31.2647	
  -30.0000	-7.3862E-9	-7.1580E-9	-7.2910E-9	-7.4490E-9	-7.6470E-9	-1.587159E-8	-1.590490E-8	-1.583556E-8	-1.589684E-8	-1.584906E-8	  -19.9804	    9.6157	    3.7185	  -31.3097	
  -40.0000	-1.0560E-8	-1.0600E-8	-1.0540E-8	-1.0540E-8	-1.0560E-8	-1.592583E-8	-1.591934E-8	-1.588565E-8	-1.595387E-8	-1.594444E-8	  -19.9830	    9.6157	    3.7100	  -31.3336	
  -50.0000	-1.4753E-8	-1.5060E-8	-1.4880E-8	-1.4640E-8	-1.4430E-8	-1.877936E-8	-1.876860E-8	-1.881833E-8	-1.875852E-8	-1.877198E-8	  -19.9880	    9.6258	    3.6967	  -31.3638	
  -60.0000	-1.8810E-8	-1.9080E-8	-1.8870E-8	-1.8680E-8	-1.8610E-8	-1.934177E-8	-1.919614E-8	-1.930020E-8	-1.939693E-8	-1.947380E-8	  -19.9982	    9.5521	    3.6913	  -31.4303	
  -70.0000	-2.3543E-8	-2.3770E-8	-2.3530E-8	-2.3420E-8	-2.3450E-8	-2.405427E-8	-2.399117E-8	-2.406519E-8	-2.406014E-8	-2.410060E-8	  -20.0033	    9.5361	    3.6578	  -31.5360	
  -80.0000	-2.9095E-8	-2.9050E-8	-2.9060E-8	-2.9140E-8	-2.9130E-8	-2.891970E-8	-2.881942E-8	-2.888974E-8	-2.898043E-8	-2.898923E-8	  -20.0084	    9.5361	    3.6632	  -31.5208	
  -90.0000	-3.3633E-8	-3.3550E-8	-3.3500E-8	-3.3670E-8	-3.3810E-8	-3.424535E-8	-3.417880E-8	-3.422384E-8	-3.426856E-8	-3.431019E-8	  -20.0109	    9.5221	    3.6572	  -31.5475	
 -100.0000	-3.9670E-8	-3.9490E-8	-3.9640E-8	-3.9720E-8	-3.9830E-8	-4.023279E-8	-4.012356E-8	-4.022817E-8	-4.028859E-8	-4.029082E-8	  -20.0186	    9.5221	    3.6569	  -31.5484	
 -110.0000	-4.6112E-8	-4.5930E-8	-4.5950E-8	-4.6150E-8	-4.6420E-8	-4.673130E-8	-4.667276E-8	-4.671992E-8	-4.675271E-8	-4.677983E-8	  -20.0160	    9.5571	    3.6496	  -31.5447	
 -120.0000	-5.2762E-8	-5.2640E-8	-5.2660E-8	-5.2770E-8	-5.2980E-8	-5.344146E-8	-5.338231E-8	-5.345045E-8	-5.345249E-8	-5.348060E-8	  -20.0186	    9.5736	    3.6499	  -31.5323	
 -130.0000	-5.9970E-8	-5.9620E-8	-5.9770E-8	-6.0080E-8	-6.0410E-8	-6.065254E-8	-6.051888E-8	-6.061740E-8	-6.070500E-8	-6.076888E-8	  -20.0160	    9.5367	    3.6325	  -31.6075	
 -140.0000	-6.8105E-8	-6.8080E-8	-6.8110E-8	-6.8140E-8	-6.8090E-8	-6.851411E-8	-6.840377E-8	-6.849952E-8	-6.851830E-8	-6.863486E-8	  -20.0186	    9.5588	    3.6126	  -31.6491	
 -150.0000	-7.5677E-8	-7.5340E-8	-7.5580E-8	-7.5800E-8	-7.5990E-8	-7.641353E-8	-7.627922E-8	-7.632349E-8	-7.644744E-8	-7.660397E-8	  -20.0186	    9.5850	    3.6116	  -31.6336	
 -160.0000	-8.5000E-8	-8.4530E-8	-8.4820E-8	-8.5210E-8	-8.5440E-8	-8.517172E-8	-8.499027E-8	-8.511578E-8	-8.520622E-8	-8.537459E-8	  -20.0135	    9.5052	    3.6066	  -31.7036	
 -170.0000	-9.4933E-8	-9.4390E-8	-9.4660E-8	-9.5100E-8	-9.5580E-8	-9.537646E-8	-9.507625E-8	-9.525620E-8	-9.553951E-8	-9.563386E-8	  -20.0084	    9.5052	    3.6107	  -31.6918	
 -180.0000	-1.0405E-7	-1.0320E-7	-1.0330E-7	-1.0470E-7	-1.0500E-7	-1.045078E-7	-1.043125E-7	-1.044566E-7	-1.045985E-7	-1.046636E-7	  -20.0160	    9.5249	    3.6142	  -31.6681	
 -190.0000	-1.1365E-7	-1.1300E-7	-1.1320E-7	-1.1410E-7	-1.1430E-7	-1.138582E-7	-1.136445E-7	-1.138222E-7	-1.138789E-7	-1.140874E-7	  -20.0135	    9.5249	    3.6211	  -31.6482	
 -200.0000	-1.2310E-7	-1.2330E-7	-1.2260E-7	-1.2280E-7	-1.2370E-7	-1.232629E-7	-1.229974E-7	-1.230986E-7	-1.232917E-7	-1.236638E-7	  -20.0160	    9.4830	    3.5971	  -31.7463	
 -210.0000	-1.3277E-7	-1.3200E-7	-1.3300E-7	-1.3340E-7	-1.3270E-7	-1.331625E-7	-1.329658E-7	-1.331389E-7	-1.332411E-7	-1.333041E-7	  -20.0109	    9.4527	    3.6050	  -31.7447	
 -220.0000	-1.4292E-7	-1.4270E-7	-1.4330E-7	-1.4270E-7	-1.4300E-7	-1.434828E-7	-1.431940E-7	-1.434431E-7	-1.434990E-7	-1.437951E-7	  -20.0135	    9.4994	    3.5911	  -31.7522	
 -230.0000	-1.5338E-7	-1.5260E-7	-1.5310E-7	-1.5380E-7	-1.5400E-7	-1.539075E-7	-1.536789E-7	-1.538048E-7	-1.539357E-7	-1.542107E-7	  -20.0033	    9.4560	    3.5743	  -31.8307	
 -240.0000	-1.6410E-7	-1.6350E-7	-1.6340E-7	-1.6420E-7	-1.6530E-7	-1.646498E-7	-1.643879E-7	-1.645287E-7	-1.647764E-7	-1.649063E-7	  -20.0109	    9.5241	    3.5572	  -31.8329	
 -250.0000	-1.7532E-7	-1.7500E-7	-1.7570E-7	-1.7520E-7	-1.7540E-7	-1.756237E-7	-1.755763E-7	-1.755955E-7	-1.755487E-7	-1.757742E-7	  -20.0084	    9.4856	    3.5500	  -31.8808	
 -260.0000	-1.8575E-7	-1.8570E-7	-1.8510E-7	-1.8540E-7	-1.8680E-7	-1.861467E-7	-1.858410E-7	-1.860632E-7	-1.862592E-7	-1.864233E-7	  -20.0160	    9.5124	    3.5481	  -31.8677	
 -270.0000	-1.9652E-7	-1.9560E-7	-1.9670E-7	-1.9710E-7	-1.9670E-7	-1.968747E-7	-1.966706E-7	-1.968435E-7	-1.969484E-7	-1.970362E-7	  -20.0160	    9.4856	    3.5459	  -31.8927	
 -280.0000	-2.0805E-7	-2.0820E-7	-2.0840E-7	-2.0780E-7	-2.0780E-7	-2.080618E-7	-2.078013E-7	-2.080689E-7	-2.082042E-7	-2.081728E-7	  -20.0160	    9.5290	    3.5500	  -31.8506	
 -290.0000	-2.1800E-7	-2.1810E-7	-2.1820E-7	-2.1790E-7	-2.1780E-7	-2.182884E-7	-2.182238E-7	-2.182159E-7	-2.183498E-7	-2.183643E-7	  -20.0186	    9.5253	    3.5471	  -31.8614	
 -300.0000	-2.2830E-7	-2.2760E-7	-2.2820E-7	-2.2870E-7	-2.2870E-7	-2.284590E-7	-2.283672E-7	-2.283944E-7	-2.285728E-7	-2.285017E-7	  -20.0033	    9.4906	    3.5531	  -31.8681	
 -310.0000	-2.3885E-7	-2.3880E-7	-2.3870E-7	-2.3860E-7	-2.3930E-7	-2.387376E-7	-2.384159E-7	-2.386485E-7	-2.387277E-7	-2.391585E-7	  -20.0059	    9.5080	    3.5484	  -31.8698	
 -320.0000	-2.4927E-7	-2.4840E-7	-2.4960E-7	-2.4980E-7	-2.4930E-7	-2.490477E-7	-2.489943E-7	-2.489565E-7	-2.491081E-7	-2.491319E-7	  -20.0008	    9.5747	    3.5244	  -31.8936	
 -330.0000	-2.5907E-7	-2.5890E-7	-2.5950E-7	-2.5890E-7	-2.5900E-7	-2.591455E-7	-2.588653E-7	-2.588272E-7	-2.594313E-7	-2.594582E-7	  -19.9906	    9.5833	    3.5066	  -31.9397	
 -340.0000	-2.6912E-7	-2.6840E-7	-2.6940E-7	-2.6980E-7	-2.6890E-7	-2.691109E-7	-2.690267E-7	-2.688009E-7	-2.692657E-7	-2.693501E-7	  -19.9880	    9.5431	    3.5127	  -31.9499	
 -350.0000	-2.7998E-7	-2.8000E-7	-2.8040E-7	-2.7950E-7	-2.8000E-7	-2.801380E-7	-2.801514E-7	-2.799728E-7	-2.801661E-7	-2.802617E-7	  -19.9855	    9.5431	    3.5139	  -31.9462	
