38694_003_2-S_HM_XX_Unirrad
Date/Time: 2/7/2022 4:45:40 PM
Sensor Name: 38694_003_2-S_HM_XX
Station: Tesla
Annealing Status: Not Irradiated
Environment: 23.5C
Tester: Eric Spencer
Notes: cleaved at Brown

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	3.836E-10	2.160E-7	   20.0000	   28.5448	    1.4926	    0.0000	
  -10.0000	2.689E-10	4.735E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -15.0000	2.163E-10	2.971E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -20.0000	1.867E-10	2.238E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -25.0000	1.665E-10	1.915E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -30.0000	1.512E-10	1.663E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -35.0000	1.395E-10	1.289E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -40.0000	1.293E-10	1.132E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -45.0000	1.204E-10	1.225E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -50.0000	1.137E-10	9.205E-9	   20.0000	   28.5448	    1.4926	    0.0000	
  -55.0000	1.083E-10	1.039E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -60.0000	1.041E-10	7.798E-9	   20.0000	   28.5448	    1.4926	    0.0000	
  -65.0000	1.005E-10	7.189E-9	   20.0000	   28.5448	    1.4926	    0.0000	
  -70.0000	9.710E-11	6.471E-9	   20.0000	   28.5448	    1.4926	    0.0000	
  -75.0000	9.419E-11	7.146E-9	   20.0000	   28.5448	    1.4926	    0.0000	
  -80.0000	9.137E-11	8.267E-9	   20.0000	   28.5448	    1.4926	    0.0000	
  -85.0000	8.450E-11	1.448E-8	   20.0000	   28.5448	    1.4926	    0.0000	
  -90.0000	8.207E-11	6.999E-9	   20.0000	   28.5448	    1.4926	    0.0000	
  -95.0000	8.003E-11	5.258E-9	   20.0000	   28.5448	    1.4926	    0.0000	
 -100.0000	7.831E-11	5.812E-9	   20.0000	   28.5448	    1.4926	    0.0000	
 -105.0000	7.642E-11	5.418E-9	   20.0000	   28.5448	    1.4926	    0.0000	
 -110.0000	7.490E-11	4.879E-9	   20.0000	   28.5448	    1.4926	    0.0000	
 -115.0000	7.347E-11	6.197E-9	   20.0000	   28.5448	    1.4926	    0.0000	
 -120.0000	7.215E-11	4.047E-9	   20.0000	   28.5448	    1.4926	    0.0000	
