#Open Capacitance 1000Hz:6.256510E-12
#Open Capacitance 100000Hz:Not Measured
#34341_038_PSS_HM_XX_IrradSensor
#Date/Time: 4/27/2021 6:02:56 PM
#Sensor Name: 34341_038_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3702405844.730353	3.062404	27.987948	27.230652	-3.330000E-9	-6.914537E-11	9.029110E-11	-2.690867E-10	-2.695975E-10	-2.671548E-10	-2.683329E-10	-2.685430E-10	-2.687098E-10	-2.592844E-6
2	3702405861.938707	3.042360	27.993003	27.248566	-3.330000E-9	-7.179962E-11	9.028550E-11	-2.690867E-10	-2.695975E-10	-2.671548E-10	-2.683329E-10	-2.685430E-10	-2.687098E-10	-2.593820E-6
3	3702405879.182483	3.049468	27.994527	27.225283	-3.340000E-9	-6.558983E-11	9.027930E-11	-2.667126E-10	-2.691458E-10	-2.735600E-10	-2.667714E-10	-2.690474E-10	-2.679586E-10	-2.598757E-6
4	3702405896.288979	3.060921	27.996330	27.238023	-3.330000E-9	-6.609055E-11	9.027660E-11	-2.688331E-10	-2.687472E-10	-2.679619E-10	-2.683825E-10	-2.684812E-10	-2.685648E-10	-2.600253E-6
5	3702405913.557152	3.052960	27.997777	27.248210	-3.330000E-9	-6.649122E-11	9.027370E-11	-2.667479E-10	-2.688168E-10	-2.693361E-10	-2.686735E-10	-2.683936E-10	-2.687452E-10	-2.601036E-6
6	3702405930.620635	3.055718	28.000571	27.251995	-3.330000E-9	-6.228453E-11	9.027820E-11	-2.673147E-10	-2.671082E-10	-2.665139E-10	-2.671346E-10	-2.670179E-10	-2.671214E-10	-2.598946E-6
7	3702405947.468009	3.043681	28.002473	27.251442	-3.330000E-9	-6.924568E-11	9.027530E-11	-2.689605E-10	-2.670945E-10	-2.669817E-10	-2.684395E-10	-2.678690E-10	-2.677670E-10	-2.598603E-6
8	3702405964.169092	3.042809	28.006218	27.236597	-3.330000E-9	-6.734260E-11	9.027010E-11	-2.689770E-10	-2.684271E-10	-2.668449E-10	-2.682411E-10	-2.681225E-10	-2.683341E-10	-2.601682E-6
9	3702405980.897437	3.029958	28.006496	27.245197	-3.330000E-9	-6.584019E-11	9.027080E-11	-2.679363E-10	-2.685366E-10	-2.680938E-10	-2.670357E-10	-2.679006E-10	-2.680151E-10	-2.601117E-6
10	3702405997.535440	3.039707	28.012421	27.254829	-3.330000E-9	-6.258499E-11	9.027340E-11	-2.689206E-10	-2.673669E-10	-2.682677E-10	-2.667905E-10	-2.678364E-10	-2.678173E-10	-2.599172E-6
11	3702406014.264183	3.027261	28.012343	27.267392	-3.330000E-9	-6.614070E-11	9.027340E-11	-2.695952E-10	-2.699664E-10	-2.688175E-10	-2.689370E-10	-2.693290E-10	-2.692661E-10	-2.599388E-6
12	3702406030.911323	3.035251	28.014860	27.299992	-3.340000E-9	-6.453810E-11	9.027570E-11	-2.701438E-10	-2.700796E-10	-2.686325E-10	-2.705005E-10	-2.698391E-10	-2.701117E-10	-2.599737E-6
13	3702406047.741199	3.039026	28.016106	27.284831	-3.330000E-9	-6.563999E-11	9.027560E-11	-2.673185E-10	-2.668167E-10	-2.672679E-10	-2.658478E-10	-2.668127E-10	-2.670423E-10	-2.600167E-6
14	3702406064.471718	3.043428	28.020010	27.268979	-3.340000E-9	-6.233453E-11	9.028080E-11	-2.656977E-10	-2.702934E-10	-2.680720E-10	-2.672288E-10	-2.678230E-10	-2.676504E-10	-2.598028E-6
15	3702406081.189849	3.031235	28.023400	27.266561	-3.330000E-9	-6.428774E-11	9.028230E-11	-2.652177E-10	-2.654900E-10	-2.655500E-10	-2.645527E-10	-2.652026E-10	-2.653539E-10	-2.598209E-6
16	3702406097.913974	3.026524	28.023421	27.273535	-3.330000E-9	-6.859460E-11	9.028160E-11	-2.658516E-10	-2.678955E-10	-2.654316E-10	-2.678377E-10	-2.667541E-10	-2.668447E-10	-2.599003E-6
17	3702406114.690938	3.038380	28.024748	27.279283	-3.340000E-9	-6.649122E-11	9.027830E-11	-2.676722E-10	-2.673033E-10	-2.666329E-10	-2.666685E-10	-2.670692E-10	-2.669859E-10	-2.598839E-6
18	3702406131.386773	3.053264	28.026868	27.291055	-3.340000E-9	-6.478843E-11	9.028200E-11	-2.676928E-10	-2.671542E-10	-2.681420E-10	-2.661758E-10	-2.672912E-10	-2.674235E-10	-2.600339E-6
19	3702406148.095024	3.039072	28.030275	27.273714	-3.330000E-9	-6.123282E-11	9.028450E-11	-2.668988E-10	-2.670436E-10	-2.671658E-10	-2.678047E-10	-2.672282E-10	-2.671047E-10	-2.600815E-6
20	3702406164.778735	3.041052	28.035527	27.272366	-3.330000E-9	-6.113264E-11	9.029010E-11	-2.683346E-10	-2.683378E-10	-2.700272E-10	-2.660226E-10	-2.681805E-10	-2.683362E-10	-2.601276E-6
21	3702406181.656343	3.049364	28.032932	27.279005	-3.330000E-9	-5.963031E-11	9.028500E-11	-2.737598E-10	-2.672714E-10	-2.680430E-10	-2.676109E-10	-2.691713E-10	-2.678270E-10	-2.601636E-6
22	3702406198.322811	3.035880	28.032257	27.276527	-3.340000E-9	-7.074800E-11	9.029380E-11	-2.708431E-10	-2.688086E-10	-2.685477E-10	-2.691488E-10	-2.693371E-10	-2.689787E-10	-2.602761E-6
23	3702406215.031599	3.028706	28.037153	27.287151	-3.340000E-9	-6.338630E-11	9.029280E-11	-2.669429E-10	-2.669997E-10	-2.671126E-10	-2.682894E-10	-2.673361E-10	-2.670562E-10	-2.603845E-6
24	3702406231.869079	3.019527	28.040325	27.303558	-3.340000E-9	-6.639114E-11	9.029690E-11	-2.706742E-10	-2.695460E-10	-2.692698E-10	-2.712272E-10	-2.701793E-10	-2.701101E-10	-2.606467E-6
25	3702406248.593485	3.034844	28.043930	27.275397	-3.350000E-9	-7.450399E-11	9.030110E-11	-2.672705E-10	-2.685031E-10	-2.687271E-10	-2.685690E-10	-2.682674E-10	-2.685360E-10	-2.602342E-6
26	3702406265.302351	3.037745	28.042405	27.272426	-3.350000E-9	-6.038146E-11	9.030350E-11	-2.680730E-10	-2.683573E-10	-2.656606E-10	-2.650790E-10	-2.667925E-10	-2.668668E-10	-2.599732E-6
27	3702406282.002781	3.023588	28.046288	27.308868	-3.340000E-9	-6.714226E-11	9.030640E-11	-2.669062E-10	-2.660508E-10	-2.665082E-10	-2.671631E-10	-2.666571E-10	-2.667072E-10	-2.597963E-6
28	3702406298.690182	3.030162	28.047319	27.298109	-3.340000E-9	-6.383698E-11	9.030720E-11	-2.687696E-10	-2.683409E-10	-2.766271E-10	-2.679510E-10	-2.704221E-10	-2.685552E-10	-2.600843E-6
29	3702406315.402606	3.013912	28.050231	27.315112	-3.350000E-9	-6.879496E-11	9.031190E-11	-2.695636E-10	-2.696712E-10	-2.680514E-10	-2.699090E-10	-2.692988E-10	-2.696174E-10	-2.607144E-6
30	3702406332.109868	3.027662	28.053304	27.324187	-3.350000E-9	-6.789348E-11	9.031920E-11	-2.689967E-10	-2.691020E-10	-2.686180E-10	-2.689330E-10	-2.689124E-10	-2.689648E-10	-2.602659E-6
31	3702406348.829190	3.038943	28.052431	27.335125	-3.340000E-9	-6.854451E-11	9.031710E-11	-2.699639E-10	-2.708656E-10	-2.688676E-10	-2.695270E-10	-2.698060E-10	-2.697455E-10	-2.601502E-6
32	3702406365.541489	3.022307	28.055522	27.330629	-3.340000E-9	-6.403727E-11	9.032190E-11	-2.663081E-10	-2.666013E-10	-2.680889E-10	-2.682495E-10	-2.673119E-10	-2.673451E-10	-2.602784E-6
33	3702406382.224021	3.031999	28.055145	27.305678	-3.340000E-9	-6.854462E-11	9.031980E-11	-2.676796E-10	-2.690116E-10	-2.683163E-10	-2.688653E-10	-2.684682E-10	-2.685908E-10	-2.601638E-6
34	3702406398.930770	3.023467	28.060478	27.322423	-3.340000E-9	-7.205013E-11	9.032590E-11	-2.690198E-10	-2.683243E-10	-2.653714E-10	-2.675570E-10	-2.675681E-10	-2.679407E-10	-2.603819E-6
35	3702406415.623529	3.020033	28.063945	27.351218	-3.350000E-9	-6.463832E-11	9.032980E-11	-2.671182E-10	-2.663302E-10	-2.661945E-10	-2.649870E-10	-2.661575E-10	-2.662623E-10	-2.603602E-6
36	3702406432.727514	3.023596	28.064065	27.337047	-3.350000E-9	-6.864456E-11	9.033440E-11	-2.698226E-10	-2.687674E-10	-2.685376E-10	-2.671498E-10	-2.685693E-10	-2.686525E-10	-2.603701E-6
37	3702406449.712965	3.028139	28.065888	27.337265	-3.350000E-9	-7.320197E-11	9.033570E-11	-2.681879E-10	-2.675414E-10	-2.673790E-10	-2.671767E-10	-2.675713E-10	-2.674602E-10	-2.606420E-6
38	3702406466.837830	3.029142	28.067571	27.338831	-3.350000E-9	-6.789354E-11	9.034230E-11	-2.677568E-10	-2.663895E-10	-2.691879E-10	-2.680904E-10	-2.678561E-10	-2.679236E-10	-2.602865E-6
39	3702406483.765623	3.023054	28.069792	27.357914	-3.340000E-9	-6.604055E-11	9.034350E-11	-2.705144E-10	-2.703348E-10	-2.687479E-10	-2.683817E-10	-2.694947E-10	-2.695413E-10	-2.605453E-6
40	3702406500.981411	3.026590	28.072327	27.368675	-3.350000E-9	-6.769311E-11	9.034710E-11	-2.682996E-10	-2.661060E-10	-2.676949E-10	-2.682108E-10	-2.675778E-10	-2.679528E-10	-2.603991E-6
