Date/Time: 7/27/2021 5:17:10 PM
Sensor Name: Pin158
Type: N
Annealing Status: Irradiated, Not Annealed
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

Vf: 125.310000

Avg: 123.681333
Std Dev: 1.197708
Min: 121.820000
Max: 125.520000

Time	I	0.000000s	Temperature	Air_Temp	Humidity	Dewpoint	
3710265149.561857	2.000E-4	2.680E+1	    5.9003	   15.1764	   43.0737	    2.7159	
3710265150.884238	4.000E-4	5.199E+1	    5.8336	   15.2014	   43.0462	    2.7295	
3710265152.162888	6.000E-4	7.624E+1	    5.8336	   15.2014	   43.0462	    2.7295	
3710265153.438991	8.000E-4	1.000E+2	    5.8336	   15.2014	   43.0462	    2.7295	
3710265154.808681	1.000E-3	1.218E+2	    5.7491	   15.2014	   42.9927	    2.7120	
3710265156.083230	1.200E-3	1.418E+2	    5.7491	   15.2014	   42.9927	    2.7120	
3710265157.353350	1.400E-3	1.601E+2	    5.7491	   15.2014	   42.9927	    2.7120	
3710265158.796321	1.600E-3	1.768E+2	    5.6542	   15.1945	   42.9178	    2.6813	
3710265160.066669	1.800E-3	1.918E+2	    5.6542	   15.1945	   42.9178	    2.6813	
3710265161.328904	2.000E-3	2.055E+2	    5.6542	   15.1945	   42.9178	    2.6813	
3710265169.562476	2.000E-4	2.700E+1	    5.5158	   15.2046	   42.8346	    2.6631	
3710265170.878763	4.000E-4	5.237E+1	    5.4800	   15.1476	   42.8131	    2.6045	
3710265172.158294	6.000E-4	7.677E+1	    5.4800	   15.1476	   42.8131	    2.6045	
3710265173.428639	8.000E-4	1.005E+2	    5.4800	   15.1476	   42.8131	    2.6045	
3710265174.801023	1.000E-3	1.224E+2	    5.4723	   15.1476	   42.7922	    2.5977	
3710265176.074922	1.200E-3	1.425E+2	    5.4723	   15.1476	   42.7922	    2.5977	
3710265177.342757	1.400E-3	1.608E+2	    5.4723	   15.1476	   42.7922	    2.5977	
3710265178.814462	1.600E-3	1.773E+2	    5.4928	   15.1476	   42.7948	    2.5985	
3710265180.085063	1.800E-3	1.921E+2	    5.4928	   15.1476	   42.7948	    2.5985	
3710265181.355590	2.000E-3	2.058E+2	    5.4928	   15.1476	   42.7948	    2.5985	
3710265189.562165	2.000E-4	2.713E+1	    5.5799	   15.1323	   42.8185	    2.5925	
3710265190.883280	4.000E-4	5.258E+1	    5.6286	   15.1358	   42.8125	    2.5937	
3710265192.151675	6.000E-4	7.706E+1	    5.6286	   15.1358	   42.8125	    2.5937	
3710265193.419604	8.000E-4	1.010E+2	    5.6286	   15.1358	   42.8125	    2.5937	
3710265194.790812	1.000E-3	1.228E+2	    5.6876	   15.1358	   42.7929	    2.5872	
3710265196.060772	1.200E-3	1.428E+2	    5.6876	   15.1358	   42.7929	    2.5872	
3710265197.327220	1.400E-3	1.611E+2	    5.6876	   15.1358	   42.7929	    2.5872	
3710265198.795395	1.600E-3	1.776E+2	    5.7311	   15.1806	   42.7970	    2.6290	
3710265200.071187	1.800E-3	1.923E+2	    5.7311	   15.1806	   42.7970	    2.6290	
3710265201.338146	2.000E-3	2.062E+2	    5.7311	   15.1806	   42.7970	    2.6290	
3710265209.561892	2.000E-4	2.717E+1	    5.7568	   15.1347	   42.7840	    2.5834	
3710265210.885593	4.000E-4	5.262E+1	    5.7286	   15.1429	   42.7764	    2.5882	
3710265212.156252	6.000E-4	7.700E+1	    5.7286	   15.1429	   42.7764	    2.5882	
3710265213.427904	8.000E-4	1.007E+2	    5.7286	   15.1429	   42.7764	    2.5882	
3710265214.801370	1.000E-3	1.225E+2	    5.6901	   15.1429	   42.7774	    2.5886	
3710265216.076164	1.200E-3	1.426E+2	    5.6901	   15.1429	   42.7774	    2.5886	
3710265217.342083	1.400E-3	1.609E+2	    5.6901	   15.1429	   42.7774	    2.5886	
3710265218.794432	1.600E-3	1.775E+2	    5.6389	   15.1555	   42.8083	    2.6101	
3710265220.073431	1.800E-3	1.925E+2	    5.6389	   15.1555	   42.8083	    2.6101	
3710265221.339077	2.000E-3	2.062E+2	    5.6389	   15.1555	   42.8083	    2.6101	
3710265229.563252	2.000E-4	2.697E+1	    5.5107	   15.1669	   42.8039	    2.6190	
3710265230.874475	4.000E-4	5.230E+1	    5.4518	   15.1226	   42.8289	    2.5871	
3710265232.155586	6.000E-4	7.668E+1	    5.4518	   15.1226	   42.8289	    2.5871	
3710265233.430414	8.000E-4	1.005E+2	    5.4518	   15.1226	   42.8289	    2.5871	
3710265234.799013	1.000E-3	1.224E+2	    5.4159	   15.1226	   42.8627	    2.5982	
3710265236.068846	1.200E-3	1.426E+2	    5.4159	   15.1226	   42.8627	    2.5982	
3710265237.334362	1.400E-3	1.611E+2	    5.4159	   15.1226	   42.8627	    2.5982	
3710265238.799057	1.600E-3	1.777E+2	    5.4185	   15.1548	   42.8922	    2.6370	
3710265240.081719	1.800E-3	1.928E+2	    5.4185	   15.1548	   42.8922	    2.6370	
3710265241.345719	2.000E-3	2.064E+2	    5.4185	   15.1548	   42.8922	    2.6370	
3710265249.563247	2.000E-4	2.704E+1	    5.4851	   15.1368	   42.9592	    2.6427	
3710265250.878547	4.000E-4	5.244E+1	    5.5440	   15.1207	   42.9782	    2.6343	
3710265252.155654	6.000E-4	7.682E+1	    5.5440	   15.1207	   42.9782	    2.6343	
3710265253.434031	8.000E-4	1.005E+2	    5.5440	   15.1207	   42.9782	    2.6343	
3710265254.809906	1.000E-3	1.226E+2	    5.6363	   15.1207	   42.9538	    2.6263	
3710265256.078006	1.200E-3	1.428E+2	    5.6363	   15.1207	   42.9538	    2.6263	
3710265257.348138	1.400E-3	1.612E+2	    5.6363	   15.1207	   42.9538	    2.6263	
3710265258.800920	1.600E-3	1.780E+2	    5.7337	   15.2018	   42.9371	    2.6941	
3710265260.078438	1.800E-3	1.928E+2	    5.7337	   15.2018	   42.9371	    2.6941	
3710265261.344995	2.000E-3	2.067E+2	    5.7337	   15.2018	   42.9371	    2.6941	
3710265269.563299	2.000E-4	2.727E+1	    5.8721	   15.1822	   42.8520	    2.6485	
3710265270.881067	4.000E-4	5.284E+1	    5.9029	   15.1804	   42.8371	    2.6421	
3710265272.167451	6.000E-4	7.738E+1	    5.9029	   15.1804	   42.8371	    2.6421	
3710265273.440741	8.000E-4	1.013E+2	    5.9029	   15.1804	   42.8371	    2.6421	
3710265274.816649	1.000E-3	1.234E+2	    5.8952	   15.1804	   42.8384	    2.6425	
3710265276.093275	1.200E-3	1.436E+2	    5.8952	   15.1804	   42.8384	    2.6425	
3710265277.368979	1.400E-3	1.621E+2	    5.8952	   15.1804	   42.8384	    2.6425	
3710265278.811296	1.600E-3	1.787E+2	    5.8644	   15.1730	   42.8590	    2.6426	
3710265280.087130	1.800E-3	1.937E+2	    5.8644	   15.1730	   42.8590	    2.6426	
3710265281.353506	2.000E-3	2.071E+2	    5.8644	   15.1730	   42.8590	    2.6426	
3710265289.563186	2.000E-4	2.731E+1	    5.7106	   15.1897	   42.8665	    2.6601	
3710265290.888134	4.000E-4	5.296E+1	    5.6158	   15.1019	   42.8624	    2.5794	
3710265292.164710	6.000E-4	7.766E+1	    5.6158	   15.1019	   42.8624	    2.5794	
3710265293.435827	8.000E-4	1.016E+2	    5.6158	   15.1019	   42.8624	    2.5794	
3710265294.804895	1.000E-3	1.237E+2	    5.5030	   15.1019	   42.8852	    2.5869	
3710265296.084902	1.200E-3	1.439E+2	    5.5030	   15.1019	   42.8852	    2.5869	
3710265297.348621	1.400E-3	1.624E+2	    5.5030	   15.1019	   42.8852	    2.5869	
3710265298.813104	1.600E-3	1.790E+2	    5.4261	   15.1180	   42.8880	    2.6023	
3710265300.091675	1.800E-3	1.941E+2	    5.4261	   15.1180	   42.8880	    2.6023	
3710265301.361354	2.000E-3	2.078E+2	    5.4261	   15.1180	   42.8880	    2.6023	
3710265309.563554	2.000E-4	2.731E+1	    5.3364	   15.1532	   42.9121	    2.6421	
3710265310.880326	4.000E-4	5.295E+1	    5.3441	   15.1134	   42.9386	    2.6148	
3710265312.153637	6.000E-4	7.762E+1	    5.3441	   15.1134	   42.9386	    2.6148	
3710265313.421825	8.000E-4	1.016E+2	    5.3441	   15.1134	   42.9386	    2.6148	
3710265314.803118	1.000E-3	1.237E+2	    5.3928	   15.1134	   42.9203	    2.6088	
3710265316.078521	1.200E-3	1.441E+2	    5.3928	   15.1134	   42.9203	    2.6088	
3710265317.344609	1.400E-3	1.626E+2	    5.3928	   15.1134	   42.9203	    2.6088	
3710265318.808326	1.600E-3	1.793E+2	    5.4774	   15.1039	   42.9187	    2.5996	
3710265320.079931	1.800E-3	1.941E+2	    5.4774	   15.1039	   42.9187	    2.5996	
3710265321.348387	2.000E-3	2.079E+2	    5.4774	   15.1039	   42.9187	    2.5996	
3710265329.563408	2.000E-4	2.751E+1	    5.6799	   15.1200	   42.8868	    2.6038	
3710265330.886016	4.000E-4	5.330E+1	    5.7875	   15.1567	   42.8659	    2.6301	
3710265332.164547	6.000E-4	7.806E+1	    5.7875	   15.1567	   42.8659	    2.6301	
3710265333.438028	8.000E-4	1.022E+2	    5.7875	   15.1567	   42.8659	    2.6301	
3710265334.813758	1.000E-3	1.245E+2	    5.8695	   15.1567	   42.8254	    2.6168	
3710265336.087222	1.200E-3	1.448E+2	    5.8695	   15.1567	   42.8254	    2.6168	
3710265337.354498	1.400E-3	1.633E+2	    5.8695	   15.1567	   42.8254	    2.6168	
3710265338.806780	1.600E-3	1.799E+2	    5.9131	   15.1561	   42.7951	    2.6063	
3710265340.082263	1.800E-3	1.950E+2	    5.9131	   15.1561	   42.7951	    2.6063	
3710265341.351897	2.000E-3	2.086E+2	    5.9131	   15.1561	   42.7951	    2.6063	
3710265349.563417	2.000E-4	2.761E+1	    5.8618	   15.1556	   42.8343	    2.6187	
3710265350.875350	4.000E-4	5.353E+1	    5.7901	   15.1581	   42.8887	    2.6388	
3710265352.147284	6.000E-4	7.846E+1	    5.7901	   15.1581	   42.8887	    2.6388	
3710265353.420303	8.000E-4	1.027E+2	    5.7901	   15.1581	   42.8887	    2.6388	
3710265354.803778	1.000E-3	1.249E+2	    5.6747	   15.1581	   42.9361	    2.6544	
3710265356.073162	1.200E-3	1.450E+2	    5.6747	   15.1581	   42.9361	    2.6544	
3710265357.345802	1.400E-3	1.638E+2	    5.6747	   15.1581	   42.9361	    2.6544	
3710265358.807846	1.600E-3	1.802E+2	    5.5517	   15.1133	   42.9247	    2.6101	
3710265360.082410	1.800E-3	1.952E+2	    5.5517	   15.1133	   42.9247	    2.6101	
3710265361.351735	2.000E-3	2.089E+2	    5.5517	   15.1133	   42.9247	    2.6101	
3710265369.563306	2.000E-4	2.766E+1	    5.3698	   15.1767	   42.9497	    2.6757	
3710265370.874144	4.000E-4	5.358E+1	    5.3211	   15.0773	   43.0174	    2.6079	
3710265372.150817	6.000E-4	7.838E+1	    5.3211	   15.0773	   43.0174	    2.6079	
3710265373.426265	8.000E-4	1.025E+2	    5.3211	   15.0773	   43.0174	    2.6079	
3710265374.807363	1.000E-3	1.249E+2	    5.3159	   15.0773	   43.0266	    2.6109	
3710265376.085382	1.200E-3	1.452E+2	    5.3159	   15.0773	   43.0266	    2.6109	
3710265377.360974	1.400E-3	1.638E+2	    5.3159	   15.0773	   43.0266	    2.6109	
3710265378.805933	1.600E-3	1.804E+2	    5.3518	   15.1230	   43.0240	    2.6514	
