#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:5.418100E-12
#38875_004_2-S_HM_XX_Unirrad_Interstrip
#Date/Time: 3/7/2022 3:09:02 PM
#Sensor Name: 38875_004_2-S_HM_XX
#Station: Tesla 2
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3729528622.187717	3.371731	24.065488	27.329003	-3.760000E-9	6.495380E-12	-6.305311E-11	-7.105752E-11	-7.784113E-11	-8.644162E-11	-9.607833E-11	-1.036534E-10
2	3729528658.116757	3.369719	24.064517	27.308810	-3.770000E-9	6.575990E-12	-6.286759E-11	-7.025339E-11	-7.815383E-11	-8.790911E-11	-9.480527E-11	-1.033068E-10
3	3729528694.188847	3.368984	24.064239	27.326190	-3.750000E-9	6.604240E-12	-6.623087E-11	-7.451039E-11	-8.280675E-11	-9.242419E-11	-9.920050E-11	-1.085031E-10
4	3729528730.318821	3.368670	24.065569	27.332886	-3.770000E-9	6.611150E-12	-5.935002E-11	-6.731017E-11	-7.447245E-11	-8.232216E-11	-9.328951E-11	-1.010172E-10
5	3729528766.428791	3.366839	24.064239	27.326862	-3.760000E-9	6.619080E-12	-6.532442E-11	-7.216935E-11	-8.058246E-11	-8.965400E-11	-9.575933E-11	-1.055014E-10
6	3729528802.688731	3.373340	24.066023	27.319927	-3.760000E-9	6.623790E-12	-6.723427E-11	-7.552351E-11	-8.381523E-11	-9.143795E-11	-9.918495E-11	-1.076038E-10
7	3729528838.780363	3.368454	24.064675	27.324701	-3.750000E-9	6.616210E-12	-6.112082E-11	-7.018138E-11	-7.790075E-11	-8.733142E-11	-9.359694E-11	-1.052304E-10
8	3729528874.976791	3.374542	24.068618	27.330527	-3.760000E-9	6.621890E-12	-6.544137E-11	-7.221632E-11	-8.327785E-11	-9.174887E-11	-9.870833E-11	-1.048398E-10
9	3729528911.143378	3.375335	24.068719	27.324405	-3.790000E-9	6.625180E-12	-6.080374E-11	-7.216757E-11	-8.087388E-11	-8.969584E-11	-9.662975E-11	-1.052680E-10
10	3729528947.372807	3.360377	24.068403	27.311327	-3.740000E-9	6.626870E-12	-6.225515E-11	-6.865733E-11	-7.849161E-11	-8.354240E-11	-9.229784E-11	-1.013260E-10
