#Open Capacitance 1000Hz:4.467010E-12
#Open Capacitance 1000000Hz:Not Measured
#38874_044_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 4/22/2022 2:34:50 PM
#Sensor Name: 38874_044_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
22	3733497707.010512	1.465013	-20.000000	23.458205	-1.157200E-5	-5.643706E-11	8.018820E-11	-1.555885E-7	-1.555768E-7	-1.555689E-7	-1.555658E-7	-1.555750E-7	-1.555728E-7	-3.903334E-7	-2.573484E-6
23	3733497723.193666	1.470609	-20.000000	23.462444	-1.157200E-5	-5.438439E-11	8.018660E-11	-1.555438E-7	-1.555456E-7	-1.555537E-7	-1.555611E-7	-1.555510E-7	-1.555496E-7	-3.906253E-7	-2.574896E-6
24	3733497739.139314	1.425583	-20.000000	23.453865	-1.157200E-5	-5.618672E-11	8.019070E-11	-1.555500E-7	-1.555461E-7	-1.555532E-7	-1.555680E-7	-1.555543E-7	-1.555516E-7	-3.907511E-7	-2.575693E-6
25	3733497755.331830	1.454561	-20.000000	23.456558	-1.156800E-5	-5.153071E-11	8.019150E-11	-1.554976E-7	-1.554902E-7	-1.554806E-7	-1.554855E-7	-1.554885E-7	-1.554879E-7	-3.905558E-7	-2.574293E-6
26	3733497771.310734	1.480144	-20.000000	23.469836	-1.156800E-5	-5.568607E-11	8.018980E-11	-1.555339E-7	-1.555269E-7	-1.555207E-7	-1.555164E-7	-1.555245E-7	-1.555238E-7	-3.909511E-7	-2.576240E-6
27	3733497787.483823	1.458091	-20.000000	23.450634	-1.157100E-5	-5.548579E-11	8.018990E-11	-1.555493E-7	-1.555464E-7	-1.555419E-7	-1.555340E-7	-1.555429E-7	-1.555441E-7	-3.908499E-7	-2.575955E-6
28	3733497803.443369	1.476971	-20.000000	23.461930	-1.156800E-5	-5.348324E-11	8.019400E-11	-1.556204E-7	-1.556245E-7	-1.556284E-7	-1.556298E-7	-1.556258E-7	-1.556265E-7	-3.908742E-7	-2.576419E-6
29	3733497819.626926	1.498694	-20.000000	23.445364	-1.157200E-5	-5.528556E-11	8.019800E-11	-1.555974E-7	-1.555896E-7	-1.555824E-7	-1.555776E-7	-1.555867E-7	-1.555860E-7	-3.905365E-7	-2.574686E-6
30	3733497835.792374	1.492239	-20.000000	23.460205	-1.157200E-5	-5.373355E-11	8.019730E-11	-1.556386E-7	-1.556403E-7	-1.556410E-7	-1.556409E-7	-1.556402E-7	-1.556406E-7	-3.910498E-7	-2.577559E-6
31	3733497851.792817	1.440622	-20.000000	23.459314	-1.157200E-5	-5.463472E-11	8.019720E-11	-1.555923E-7	-1.555842E-7	-1.555816E-7	-1.555755E-7	-1.555834E-7	-1.555829E-7	-3.912898E-7	-2.578365E-6
32	3733497867.683764	1.455167	-20.000000	23.459016	-1.156900E-5	-5.573612E-11	8.019770E-11	-1.555412E-7	-1.555492E-7	-1.555492E-7	-1.555465E-7	-1.555465E-7	-1.555478E-7	-3.918483E-7	-2.581127E-6
33	3733497883.669636	1.452485	-20.000000	23.434683	-1.156500E-5	-5.683758E-11	8.019500E-11	-1.555624E-7	-1.555712E-7	-1.555728E-7	-1.555752E-7	-1.555704E-7	-1.555720E-7	-3.915794E-7	-2.579961E-6
34	3733497900.129849	1.451218	-20.000000	23.429470	-1.156700E-5	-5.713793E-11	8.019860E-11	-1.556828E-7	-1.556743E-7	-1.556739E-7	-1.556767E-7	-1.556769E-7	-1.556755E-7	-3.907787E-7	-2.576205E-6
35	3733497915.920364	1.476303	-20.000000	23.447226	-1.156800E-5	-5.853971E-11	8.019650E-11	-1.556671E-7	-1.556669E-7	-1.556721E-7	-1.556825E-7	-1.556721E-7	-1.556696E-7	-3.916355E-7	-2.580356E-6
36	3733497931.822771	1.474745	-20.000000	23.443777	-1.156800E-5	-5.218156E-11	8.020390E-11	-1.556456E-7	-1.556357E-7	-1.556291E-7	-1.556253E-7	-1.556339E-7	-1.556324E-7	-3.915926E-7	-2.580125E-6
37	3733497947.839472	1.451473	-20.000000	23.466449	-1.156200E-5	-5.483497E-11	8.020280E-11	-1.555795E-7	-1.555885E-7	-1.555934E-7	-1.555956E-7	-1.555892E-7	-1.555909E-7	-3.916520E-7	-2.580364E-6
38	3733497964.041160	1.430967	-20.000000	23.444312	-1.156400E-5	-5.453458E-11	8.020460E-11	-1.555705E-7	-1.555629E-7	-1.555389E-7	-1.555257E-7	-1.555495E-7	-1.555509E-7	-3.919733E-7	-2.581803E-6
39	3733497980.210607	1.419138	-20.000000	23.433335	-1.156200E-5	-5.648706E-11	8.020370E-11	-1.555484E-7	-1.555449E-7	-1.555488E-7	-1.555539E-7	-1.555490E-7	-1.555486E-7	-3.919394E-7	-2.581642E-6
40	3733497996.404024	1.480678	-20.000000	23.450774	-1.156500E-5	-5.353331E-11	8.020470E-11	-1.554782E-7	-1.554812E-7	-1.554922E-7	-1.555032E-7	-1.554887E-7	-1.554867E-7	-3.916016E-7	-2.579685E-6
41	3733498012.205264	1.469077	-20.000000	23.472532	-1.156500E-5	-5.188117E-11	8.020630E-11	-1.554566E-7	-1.554506E-7	-1.554518E-7	-1.554607E-7	-1.554549E-7	-1.554542E-7	-3.923180E-7	-2.583091E-6
42	3733498028.119397	1.468116	-20.000000	23.452873	-1.155800E-5	-4.987860E-11	8.021130E-11	-1.554333E-7	-1.554271E-7	-1.554296E-7	-1.554428E-7	-1.554332E-7	-1.554314E-7	-3.917196E-7	-2.580110E-6
43	3733498044.163104	1.453392	-20.000000	23.468668	-1.155900E-5	-5.658721E-11	8.020840E-11	-1.555008E-7	-1.555002E-7	-1.554949E-7	-1.554960E-7	-1.554980E-7	-1.554981E-7	-3.920132E-7	-2.581796E-6
44	3733498060.192673	1.450805	-20.000000	23.467281	-1.156300E-5	-5.528556E-11	8.021230E-11	-1.555116E-7	-1.555032E-7	-1.555030E-7	-1.554870E-7	-1.555012E-7	-1.555031E-7	-3.929913E-7	-2.586552E-6
45	3733498076.240717	1.463979	-20.000000	23.433810	-1.156700E-5	-5.929068E-11	8.021530E-11	-1.555912E-7	-1.555899E-7	-1.555916E-7	-1.555942E-7	-1.555917E-7	-1.555914E-7	-3.929361E-7	-2.586719E-6
46	3733498092.575822	1.468209	-20.000000	23.425686	-1.156700E-5	-5.904037E-11	8.021580E-11	-1.556462E-7	-1.556379E-7	-1.556211E-7	-1.556140E-7	-1.556298E-7	-1.556295E-7	-3.924306E-7	-2.584560E-6
47	3733498108.515247	1.455030	-20.000000	23.428896	-1.156600E-5	-5.368349E-11	8.021090E-11	-1.555216E-7	-1.555264E-7	-1.555348E-7	-1.555385E-7	-1.555303E-7	-1.555306E-7	-3.924734E-7	-2.584053E-6
48	3733498124.331702	1.457441	-20.000000	23.421504	-1.156600E-5	-5.233173E-11	8.018230E-11	-1.554732E-7	-1.554835E-7	-1.554969E-7	-1.555038E-7	-1.554893E-7	-1.554902E-7	-3.928420E-7	-2.585701E-6
49	3733498140.387480	1.488433	-20.000000	23.439397	-1.156600E-5	-5.803912E-11	8.021460E-11	-1.556422E-7	-1.556370E-7	-1.556331E-7	-1.556349E-7	-1.556368E-7	-1.556360E-7	-3.926324E-7	-2.585591E-6
50	3733498156.481158	1.478796	-20.000000	23.437358	-1.156800E-5	-5.458462E-11	8.021540E-11	-1.557469E-7	-1.557376E-7	-1.557480E-7	-1.557544E-7	-1.557467E-7	-1.557475E-7	-3.936734E-7	-2.590968E-6
51	3733498172.493038	1.456654	-20.000000	23.429649	-1.156600E-5	-5.453457E-11	8.021730E-11	-1.555826E-7	-1.555892E-7	-1.555975E-7	-1.556057E-7	-1.555937E-7	-1.555934E-7	-3.934669E-7	-2.589371E-6
52	3733498188.584865	1.464976	-20.000000	23.439616	-1.156600E-5	-5.713790E-11	8.019320E-11	-1.555978E-7	-1.555992E-7	-1.556060E-7	-1.555967E-7	-1.555999E-7	-1.555985E-7	-3.939758E-7	-2.591642E-6
53	3733498204.555281	1.459245	-20.000000	23.457470	-1.155800E-5	-5.848966E-11	8.021880E-11	-1.555385E-7	-1.555323E-7	-1.555204E-7	-1.555080E-7	-1.555248E-7	-1.555264E-7	-3.938687E-7	-2.591093E-6
54	3733498221.015848	1.449131	-20.000000	23.428062	-1.155500E-5	-6.069250E-11	8.021990E-11	-1.555262E-7	-1.555315E-7	-1.555357E-7	-1.555412E-7	-1.555336E-7	-1.555336E-7	-3.943559E-7	-2.593632E-6
55	3733498236.984643	1.418966	-20.000000	23.424060	-1.155600E-5	-5.183106E-11	8.022870E-11	-1.554847E-7	-1.554793E-7	-1.554829E-7	-1.554840E-7	-1.554827E-7	-1.554834E-7	-3.939805E-7	-2.591607E-6
56	3733498253.165669	1.452611	-20.000000	23.449821	-1.155700E-5	-5.443445E-11	8.022600E-11	-1.555519E-7	-1.555446E-7	-1.555425E-7	-1.555307E-7	-1.555424E-7	-1.555435E-7	-3.944113E-7	-2.593786E-6
57	3733498268.918229	1.474216	-20.000000	23.442569	-1.155500E-5	-5.999158E-11	8.022910E-11	-1.557779E-7	-1.557912E-7	-1.558062E-7	-1.558162E-7	-1.557979E-7	-1.557987E-7	-3.948121E-7	-2.596835E-6
58	3733498284.868305	1.517766	-20.000000	23.468608	-1.155700E-5	-5.693765E-11	8.022980E-11	-1.560973E-7	-1.560905E-7	-1.560901E-7	-1.560900E-7	-1.560920E-7	-1.560903E-7	-3.948842E-7	-2.598365E-6
59	3733498300.934097	1.451409	-20.000000	23.483826	-1.155500E-5	-5.388372E-11	8.022850E-11	-1.573194E-7	-1.573234E-7	-1.573309E-7	-1.573189E-7	-1.573231E-7	-1.573214E-7	-3.927153E-7	-2.592383E-6
60	3733498317.113586	1.433388	-20.000000	23.464130	-1.155300E-5	-5.378360E-11	8.022260E-11	-1.597020E-7	-1.597029E-7	-1.597039E-7	-1.597041E-7	-1.597032E-7	-1.597034E-7	-3.904193E-7	-2.590622E-6
