File,I(600V),I(800V),I(1000V),DepV
34340_007_PSS_HM_XX_DIODE,-3.217037e-10,-3.386138e-10,-3.783879e-10,238.8888888888889
34340_007_PSS_HM_XX_DIODEHALF,-2.229789e-10,-2.331151e-10,-2.639087e-10,242.92929292929296
34340_007_PSS_HM_XX_DIODEHALFPSTOP,-1.539502e-10,-1.663149e-10,-1.971786e-10,255.05050505050505
34340_007_PSS_HM_XX_DIODEHALFPSTOP_GRConnected,-2.312012e-11,-2.37229e-11,-2.497062e-11,238.8888888888889
34340_007_PSS_HM_XX_DIODEQUARTER,-1.000066e-10,-1.056261e-10,-1.205828e-10,246.96969696969697
34340_007_PSS_HM_XX_IRRADSENSOR,-3.365e-09,-3.52e-09,-3.804e-09,246.96969696969697
