File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38695_002_2-S_HM_XX_DIODE,-4.881959e-06,-5.096249e-06,-5.347554e-06,422.1621621621622,4.301485837837785e-06
38695_002_2-S_HM_XX_DIODEHALF,-1.520882e-06,-1.614356e-06,-1.682253e-06,427.5675675675676,2.02081764864865e-06
38695_002_2-S_HM_XX_DIODEHALFPSTOP,-1.540311e-06,-1.625705e-06,-1.710955e-06,421.62162162162167,1.0398654054053732e-07
38695_002_2-S_HM_XX_DIODEHALFPSTOP_GR,-8.154479e-07,-8.269566e-07,-8.512289e-07,426.48648648648646,7.92120527027034e-07
38695_002_2-S_HM_XX_DIODEQUARTER,-6.581505e-07,-7.04679e-07,-7.478235e-07,315.01,5.362659736e-07
38695_002_2-S_HM_XX_IRRADSENSOR_20min,-1.223e-05,-1.321e-05,-1.408e-05,394.05405405405406,2.829459459459402e-06
