GCD Test
Bias: 5000.000000
CV_34252_008_PSS_HM_XX_DIODEHALF
Date/Time: 4/27/2021 2:43:32 PM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freqNaN	LCR_Rp_freqNaN	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	3.370E-11	1.198E+9	   22.9110	   23.1325	    6.2590	  -15.8917	
  -10.0000	2.541E-11	1.810E+9	   22.9136	   23.1315	    6.2584	  -15.8937	
  -15.0000	2.152E-11	1.919E+9	   22.9136	   23.1305	    6.2483	  -15.9138	
  -20.0000	1.909E-11	2.234E+9	   22.9136	   23.1305	    6.2483	  -15.9138	
  -25.0000	1.735E-11	2.401E+9	   22.9136	   23.1305	    6.2141	  -15.9794	
  -30.0000	1.603E-11	2.264E+9	   22.9136	   23.1323	    6.1784	  -16.0472	
  -35.0000	1.482E-11	2.238E+9	   22.9136	   23.1318	    6.1657	  -16.0720	
  -40.0000	1.363E-11	2.256E+9	   22.9136	   23.1286	    6.1714	  -16.0633	
  -45.0000	1.234E-11	2.259E+9	   22.9136	   23.1322	    6.1784	  -16.0472	
  -50.0000	1.161E-11	2.373E+9	   22.9136	   23.1328	    6.1670	  -16.0689	
  -55.0000	1.124E-11	1.570E+9	   22.9136	   23.1337	    6.1866	  -16.0303	
  -60.0000	9.376E-12	4.651E+8	   22.9136	   23.1305	    6.2011	  -16.0044	
  -65.0000	9.185E-12	4.757E+8	   22.9136	   23.1309	    6.2046	  -15.9974	
  -70.0000	9.014E-12	5.178E+8	   22.9136	   23.1332	    6.2011	  -16.0025	
  -75.0000	8.857E-12	5.506E+8	   22.9136	   23.1323	    6.1888	  -16.0270	
  -80.0000	8.713E-12	5.806E+8	   22.9136	   23.1311	    6.1850	  -16.0352	
  -85.0000	8.578E-12	6.162E+8	   22.9162	   23.1286	    6.1932	  -16.0211	
  -90.0000	8.456E-12	6.907E+8	   22.9136	   23.1314	    6.1834	  -16.0380	
  -95.0000	8.340E-12	7.634E+8	   22.9136	   23.1288	    6.1973	  -16.0130	
 -100.0000	8.241E-12	8.231E+8	   22.9136	   23.1263	    6.1980	  -16.0136	
 -105.0000	8.154E-12	8.663E+8	   22.9136	   23.1309	    6.1863	  -16.0329	
 -110.0000	8.071E-12	8.942E+8	   22.9136	   23.1343	    6.1888	  -16.0255	
 -115.0000	7.997E-12	9.479E+8	   22.9136	   23.1343	    6.2011	  -16.0017	
 -120.0000	7.929E-12	9.657E+8	   22.9136	   23.1319	    6.2008	  -16.0041	
 -125.0000	7.864E-12	9.630E+8	   22.9136	   23.1309	    6.1977	  -16.0109	
 -130.0000	7.802E-12	9.903E+8	   22.9136	   23.1353	    6.2334	  -15.9388	
 -135.0000	7.745E-12	1.008E+9	   22.9162	   23.1318	    6.2596	  -15.8910	
 -140.0000	7.689E-12	1.023E+9	   22.9136	   23.1304	    6.2647	  -15.8823	
 -145.0000	7.632E-12	1.044E+9	   22.9162	   23.1309	    6.2906	  -15.8325	
 -150.0000	7.585E-12	1.084E+9	   22.9162	   23.1297	    6.3087	  -15.7990	
 -155.0000	7.536E-12	1.082E+9	   22.9136	   23.1293	    6.3042	  -15.8077	
 -160.0000	7.491E-12	1.122E+9	   22.9162	   23.1310	    6.3017	  -15.8113	
 -165.0000	7.451E-12	1.093E+9	   22.9162	   23.1310	    6.3017	  -15.8113	
 -170.0000	7.411E-12	1.105E+9	   22.9162	   23.1336	    6.2998	  -15.8130	
 -175.0000	7.371E-12	1.121E+9	   22.9162	   23.1303	    6.2998	  -15.8154	
 -180.0000	7.332E-12	1.145E+9	   22.9136	   23.1278	    6.2770	  -15.8606	
 -185.0000	7.294E-12	1.186E+9	   22.9162	   23.1288	    6.2767	  -15.8605	
 -190.0000	7.259E-12	1.186E+9	   22.9136	   23.1288	    6.2669	  -15.8792	
 -195.0000	7.227E-12	1.174E+9	   22.9162	   23.1292	    6.2729	  -15.8675	
 -200.0000	7.186E-12	1.231E+9	   22.9162	   23.1279	    6.2622	  -15.8890	
 -205.0000	7.162E-12	1.243E+9	   22.9162	   23.1335	    6.2657	  -15.8783	
 -210.0000	7.127E-12	1.288E+9	   22.9162	   23.1283	    6.2359	  -15.9390	
 -215.0000	7.096E-12	1.301E+9	   22.9162	   23.1308	    6.2568	  -15.8972	
 -220.0000	7.065E-12	1.310E+9	   22.9162	   23.1308	    6.2568	  -15.8972	
 -225.0000	7.038E-12	1.304E+9	   22.9162	   23.1328	    6.2698	  -15.8709	
 -230.0000	7.004E-12	1.380E+9	   22.9162	   23.1302	    6.2723	  -15.8680	
 -235.0000	6.976E-12	1.366E+9	   22.9162	   23.1288	    6.2808	  -15.8527	
 -240.0000	6.948E-12	1.411E+9	   22.9162	   23.1324	    6.2837	  -15.8446	
 -245.0000	6.922E-12	1.420E+9	   22.9162	   23.1331	    6.2685	  -15.8731	
 -250.0000	6.902E-12	1.464E+9	   22.9162	   23.1319	    6.2581	  -15.8940	
 -255.0000	6.886E-12	1.501E+9	   22.9187	   23.1336	    6.2584	  -15.8921	
 -260.0000	6.872E-12	1.533E+9	   22.9162	   23.1336	    6.2435	  -15.9206	
 -265.0000	6.859E-12	1.522E+9	   22.9187	   23.1331	    6.2521	  -15.9046	
 -270.0000	6.857E-12	1.552E+9	   22.9187	   23.1325	    6.2410	  -15.9263	
 -275.0000	6.852E-12	1.607E+9	   22.9187	   23.1325	    6.2410	  -15.9263	
 -280.0000	6.846E-12	1.640E+9	   22.9162	   23.1319	    6.2457	  -15.9176	
 -285.0000	6.841E-12	1.699E+9	   22.9187	   23.1318	    6.2464	  -15.9165	
 -290.0000	6.837E-12	1.680E+9	   22.9162	   23.1334	    6.2378	  -15.9317	
 -295.0000	6.833E-12	1.750E+9	   22.9187	   23.1323	    6.2334	  -15.9410	
 -300.0000	6.831E-12	1.648E+9	   22.9162	   23.1360	    6.2268	  -15.9511	
 -305.0000	6.829E-12	1.728E+9	   22.9162	   23.1342	    6.2337	  -15.9390	
 -310.0000	6.826E-12	1.723E+9	   22.9162	   23.1348	    6.2473	  -15.9125	
 -315.0000	6.825E-12	1.735E+9	   22.9187	   23.1363	    6.2498	  -15.9065	
 -320.0000	6.820E-12	1.784E+9	   22.9162	   23.1355	    6.2581	  -15.8914	
 -325.0000	6.817E-12	1.752E+9	   22.9187	   23.1367	    6.2701	  -15.8675	
 -330.0000	6.820E-12	1.816E+9	   22.9187	   23.1378	    6.3046	  -15.8010	
 -335.0000	6.820E-12	1.686E+9	   22.9187	   23.1333	    6.3330	  -15.7502	
 -340.0000	6.818E-12	1.856E+9	   22.9187	   23.1338	    6.3583	  -15.7020	
 -345.0000	6.818E-12	1.795E+9	   22.9187	   23.1338	    6.3583	  -15.7020	
 -350.0000	6.814E-12	1.862E+9	   22.9187	   23.1329	    6.3558	  -15.7074	
 -355.0000	6.809E-12	1.778E+9	   22.9187	   23.1331	    6.3346	  -15.7473	
 -360.0000	6.809E-12	1.809E+9	   22.9187	   23.1377	    6.3311	  -15.7506	
 -365.0000	6.810E-12	1.889E+9	   22.9187	   23.1379	    6.3235	  -15.7648	
 -370.0000	6.813E-12	1.863E+9	   22.9213	   23.1367	    6.3545	  -15.7070	
 -375.0000	6.808E-12	1.873E+9	   22.9187	   23.1364	    6.3359	  -15.7425	
 -380.0000	6.807E-12	1.845E+9	   22.9213	   23.1343	    6.3204	  -15.7735	
 -385.0000	6.806E-12	1.901E+9	   22.9187	   23.1382	    6.3387	  -15.7359	
 -390.0000	6.805E-12	1.927E+9	   22.9187	   23.1396	    6.3495	  -15.7145	
 -395.0000	6.807E-12	1.906E+9	   22.9213	   23.1392	    6.3460	  -15.7213	
 -400.0000	6.805E-12	1.888E+9	   22.9187	   23.1395	    6.3504	  -15.7128	
 -410.0000	6.803E-12	1.962E+9	   22.9187	   23.1395	    6.3504	  -15.7128	
 -420.0000	6.804E-12	1.863E+9	   22.9187	   23.1367	    6.3327	  -15.7483	
 -430.0000	6.801E-12	1.881E+9	   22.9187	   23.1426	    6.3292	  -15.7506	
 -440.0000	6.803E-12	1.913E+9	   22.9187	   23.1411	    6.2827	  -15.8401	
 -450.0000	6.801E-12	1.926E+9	   22.9213	   23.1382	    6.2834	  -15.8410	
 -460.0000	6.800E-12	1.948E+9	   22.9213	   23.1415	    6.2581	  -15.8870	
 -470.0000	6.796E-12	1.897E+9	   22.9213	   23.1414	    6.2328	  -15.9357	
 -480.0000	6.799E-12	1.896E+9	   22.9213	   23.1459	    6.2252	  -15.9469	
 -490.0000	6.796E-12	1.918E+9	   22.9213	   23.1433	    6.2037	  -15.9903	
 -500.0000	6.797E-12	1.965E+9	   22.9213	   23.1423	    6.2075	  -15.9837	
 -510.0000	6.791E-12	1.975E+9	   22.9213	   23.1489	    6.2185	  -15.9576	
 -520.0000	6.798E-12	2.014E+9	   22.9213	   23.1454	    6.2198	  -15.9577	
 -530.0000	6.795E-12	1.954E+9	   22.9213	   23.1454	    6.2100	  -15.9766	
 -540.0000	6.796E-12	1.905E+9	   22.9213	   23.1509	    6.2113	  -15.9702	
 -550.0000	6.794E-12	1.985E+9	   22.9213	   23.1486	    6.2109	  -15.9724	
 -560.0000	6.794E-12	1.952E+9	   22.9213	   23.1455	    6.2049	  -15.9863	
 -570.0000	6.791E-12	1.971E+9	   22.9187	   23.1503	    6.2018	  -15.9889	
 -580.0000	6.792E-12	1.954E+9	   22.9213	   23.1465	    6.2217	  -15.9533	
 -590.0000	6.792E-12	1.962E+9	   22.9213	   23.1500	    6.2290	  -15.9367	
 -600.0000	6.791E-12	2.021E+9	   22.9213	   23.1464	    6.2362	  -15.9253	
