#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.870950E-12
#34254_041_PSS_HM_XX_IrradSensor_Interstrip
#Date/Time: 4/21/2021 2:49:22 PM
#Sensor Name: 34254_041_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
11	3701876193.998721	3.173893	27.597977	26.890519	-4.070000E-9	5.987290E-12	-3.269740E-10	-3.286024E-10	-3.329775E-10	-3.335116E-10	-3.374762E-10	-3.423523E-10
12	3701876230.306282	3.184022	27.602377	26.877938	-4.070000E-9	5.987010E-12	-3.259700E-10	-3.296476E-10	-3.318391E-10	-3.339709E-10	-3.380721E-10	-3.410549E-10
13	3701876266.588000	3.178665	27.604538	26.912042	-4.080000E-9	5.986440E-12	-3.266488E-10	-3.287713E-10	-3.324755E-10	-3.358833E-10	-3.383885E-10	-3.416909E-10
14	3701876302.874974	3.156692	27.608044	26.929164	-4.080000E-9	5.985850E-12	-3.262211E-10	-3.294390E-10	-3.346451E-10	-3.358445E-10	-3.384503E-10	-3.412085E-10
15	3701876339.190954	3.166464	27.614068	26.886397	-4.080000E-9	5.985120E-12	-3.270829E-10	-3.309290E-10	-3.311156E-10	-3.358354E-10	-3.373281E-10	-3.409829E-10
16	3701876375.445348	3.153254	27.614743	26.925042	-4.090000E-9	5.986400E-12	-3.264976E-10	-3.309779E-10	-3.333411E-10	-3.371683E-10	-3.386658E-10	-3.430121E-10
17	3701876411.722698	3.156341	27.618031	26.930509	-4.080000E-9	5.986570E-12	-3.290036E-10	-3.324031E-10	-3.343815E-10	-3.386316E-10	-3.410365E-10	-3.442091E-10
18	3701876448.020524	3.153279	27.625403	26.896247	-4.100000E-9	5.985110E-12	-3.308482E-10	-3.329090E-10	-3.361286E-10	-3.385456E-10	-3.420677E-10	-3.435644E-10
19	3701876484.286729	3.150008	27.628852	26.917787	-4.100000E-9	5.985670E-12	-3.281905E-10	-3.319171E-10	-3.347213E-10	-3.390535E-10	-3.410474E-10	-3.438953E-10
20	3701876520.541467	3.153169	27.633410	26.951042	-4.110000E-9	5.986550E-12	-3.287078E-10	-3.324423E-10	-3.327452E-10	-3.373688E-10	-3.392870E-10	-3.435264E-10
21	3701876556.810054	3.131487	27.637353	26.937049	-4.100000E-9	5.986530E-12	-3.285143E-10	-3.297236E-10	-3.351766E-10	-3.372469E-10	-3.398576E-10	-3.414964E-10
22	3701876593.105405	3.147037	27.641595	26.930509	-4.120000E-9	5.986690E-12	-3.296990E-10	-3.324720E-10	-3.334050E-10	-3.379794E-10	-3.411485E-10	-3.454655E-10
23	3701876629.413474	3.146288	27.646270	26.931244	-4.120000E-9	5.985920E-12	-3.261264E-10	-3.303675E-10	-3.326145E-10	-3.371534E-10	-3.396477E-10	-3.429743E-10
24	3701876665.637885	3.155795	27.654275	26.949138	-4.130000E-9	5.985490E-12	-3.266094E-10	-3.292136E-10	-3.349067E-10	-3.357384E-10	-3.413289E-10	-3.423043E-10
25	3701876701.913453	3.131954	27.658278	26.944501	-4.130000E-9	5.986390E-12	-3.272114E-10	-3.313567E-10	-3.335821E-10	-3.374712E-10	-3.392769E-10	-3.431180E-10
26	3701876738.195832	3.147571	27.657943	26.958135	-4.140000E-9	5.496100E-12	-2.678294E-10	-2.618663E-10	-2.718006E-10	-2.982991E-10	-3.388757E-10	-2.934475E-10
27	3701876774.493609	3.128221	27.661252	26.933145	-4.130000E-9	5.987000E-12	-3.272509E-10	-3.305198E-10	-3.334671E-10	-3.354972E-10	-3.377311E-10	-3.394585E-10
28	3701876810.772621	3.136834	27.665870	26.958114	-4.150000E-9	5.985310E-12	-3.279843E-10	-3.302226E-10	-3.350501E-10	-3.356297E-10	-3.388008E-10	-3.412670E-10
29	3701876847.055126	3.130086	27.670704	26.940439	-4.150000E-9	5.986110E-12	-3.288821E-10	-3.313514E-10	-3.326099E-10	-3.359419E-10	-3.407438E-10	-3.409392E-10
30	3701876883.334043	3.128730	27.674826	26.954449	-4.150000E-9	5.985630E-12	-3.280262E-10	-3.314030E-10	-3.344655E-10	-3.369425E-10	-3.397455E-10	-3.410930E-10
31	3701876920.036749	3.131383	27.677681	26.983481	-4.160000E-9	5.986230E-12	-3.266799E-10	-3.304440E-10	-3.322603E-10	-3.364826E-10	-3.378153E-10	-3.391801E-10
32	3701876956.585086	3.122617	27.683169	26.990496	-4.170000E-9	5.986740E-12	-3.310452E-10	-3.327210E-10	-3.329095E-10	-3.377910E-10	-3.389333E-10	-3.398673E-10
33	3701876993.269402	3.145017	27.689769	26.949514	-4.170000E-9	5.987310E-12	-3.275329E-10	-3.302083E-10	-3.302578E-10	-3.342971E-10	-3.373993E-10	-3.406116E-10
34	3701877029.846467	3.130677	27.695455	26.967566	-4.170000E-9	5.987220E-12	-3.272787E-10	-3.307818E-10	-3.319169E-10	-3.348737E-10	-3.380274E-10	-3.428682E-10
35	3701877066.551509	3.153694	27.700826	26.965883	-4.180000E-9	5.986110E-12	-3.250942E-10	-3.298859E-10	-3.323689E-10	-3.367448E-10	-3.394787E-10	-3.436909E-10
36	3701877103.233242	3.148268	27.703540	26.982629	-4.180000E-9	5.986050E-12	-3.276484E-10	-3.317082E-10	-3.324152E-10	-3.362029E-10	-3.388885E-10	-3.415608E-10
37	3701877139.937216	3.141479	27.708852	26.981200	-4.190000E-9	5.986140E-12	-3.286338E-10	-3.311904E-10	-3.330564E-10	-3.373964E-10	-3.408291E-10	-3.432026E-10
38	3701877176.617161	3.122866	27.713527	27.028543	-4.190000E-9	5.905360E-12	-3.155122E-10	-3.305068E-10	-3.091633E-10	-3.495857E-10	-3.433115E-10	-3.357067E-10
39	3701877213.167181	3.106963	27.715530	27.016891	-4.200000E-9	5.986170E-12	-3.251980E-10	-3.298890E-10	-3.334146E-10	-3.347302E-10	-3.365147E-10	-3.422177E-10
40	3701877249.839707	3.138887	27.720106	27.021844	-4.200000E-9	5.986110E-12	-3.272668E-10	-3.319437E-10	-3.361526E-10	-3.362973E-10	-3.417004E-10	-3.443278E-10
41	3701877286.404290	3.149033	27.724904	27.054779	-4.200000E-9	5.986090E-12	-3.280579E-10	-3.311142E-10	-3.355534E-10	-3.373224E-10	-3.430899E-10	-3.443997E-10
42	3701877323.102209	3.128877	27.728055	27.013740	-4.210000E-9	5.986450E-12	-3.253640E-10	-3.284935E-10	-3.313492E-10	-3.346133E-10	-3.376830E-10	-3.414283E-10
43	3701877359.801251	3.117220	27.735127	27.024540	-4.220000E-9	5.987350E-12	-3.269253E-10	-3.287826E-10	-3.333935E-10	-3.367119E-10	-3.389803E-10	-3.429639E-10
44	3701877396.518353	3.117362	27.737883	27.028364	-4.220000E-9	5.986180E-12	-3.276592E-10	-3.320419E-10	-3.342043E-10	-3.356912E-10	-3.390606E-10	-3.472471E-10
45	3701877433.098478	3.119880	27.743234	27.055374	-4.220000E-9	5.986910E-12	-3.257487E-10	-3.298154E-10	-3.351757E-10	-3.376291E-10	-3.404311E-10	-3.441043E-10
46	3701877469.822698	3.135659	27.747455	27.050738	-4.220000E-9	5.986160E-12	-3.283375E-10	-3.309338E-10	-3.354562E-10	-3.360227E-10	-3.376892E-10	-3.406992E-10
47	3701877506.353435	3.133331	27.753101	27.074239	-4.230000E-9	5.986000E-12	-3.280186E-10	-3.298689E-10	-3.316884E-10	-3.353885E-10	-3.374981E-10	-3.412765E-10
48	3701877543.019002	3.131581	27.755935	27.060587	-4.240000E-9	5.986070E-12	-3.286678E-10	-3.300281E-10	-3.355098E-10	-3.358060E-10	-3.383529E-10	-3.419182E-10
49	3701877579.693137	3.115671	27.762813	27.042057	-4.250000E-9	5.986570E-12	-3.264217E-10	-3.300247E-10	-3.330295E-10	-3.349917E-10	-3.363989E-10	-3.404538E-10
50	3701877616.273141	3.147606	27.764675	27.100577	-4.240000E-9	5.985280E-12	-3.282570E-10	-3.297984E-10	-3.319293E-10	-3.337910E-10	-3.373418E-10	-3.397176E-10
51	3701877652.958405	3.128314	27.768717	27.097940	-4.250000E-9	5.986900E-12	-3.289846E-10	-3.303723E-10	-3.319741E-10	-3.352704E-10	-3.366588E-10	-3.424989E-10
52	3701877689.546148	3.125729	27.774384	27.082662	-4.250000E-9	5.986550E-12	-3.271627E-10	-3.302110E-10	-3.337563E-10	-3.372471E-10	-3.392236E-10	-3.426757E-10
53	3701877726.238995	3.120896	27.779379	27.089439	-4.270000E-9	5.986600E-12	-3.269134E-10	-3.298252E-10	-3.324130E-10	-3.362815E-10	-3.382175E-10	-3.377261E-10
54	3701877762.644904	3.129618	27.781421	27.097247	-4.270000E-9	5.986790E-12	-3.268404E-10	-3.299908E-10	-3.302036E-10	-3.330950E-10	-3.362191E-10	-3.390095E-10
55	3701877798.915394	3.131005	27.787642	27.079748	-4.270000E-9	5.986390E-12	-3.252425E-10	-3.280831E-10	-3.315260E-10	-3.332422E-10	-3.349493E-10	-3.389312E-10
56	3701877835.188015	3.123414	27.791862	27.085436	-4.270000E-9	5.985140E-12	-3.286343E-10	-3.297872E-10	-3.305720E-10	-3.335920E-10	-3.344601E-10	-3.382571E-10
57	3701877871.498226	3.115663	27.796758	27.097842	-4.270000E-9	5.982400E-12	-3.250868E-10	-3.275725E-10	-3.327100E-10	-3.310934E-10	-3.330740E-10	-3.373252E-10
58	3701877907.742875	3.131163	27.798857	27.120016	-4.290000E-9	5.972150E-12	-3.251473E-10	-3.284395E-10	-3.295954E-10	-3.316372E-10	-3.350012E-10	-3.381011E-10
59	3701877944.011397	3.113078	27.804387	27.150416	-4.290000E-9	5.924290E-12	-3.261286E-10	-3.293430E-10	-3.298734E-10	-3.331099E-10	-3.359334E-10	-3.388404E-10
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.870390E-12
#34254_041_PSS_HM_XX_IrradSensor_Interstrip
#Date/Time: 4/21/2021 3:27:41 PM
#Sensor Name: 34254_041_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
26	3701878130.068830	3.136375	27.827691	27.185847	-4.190000E-9	5.983180E-12	-3.615318E-10	-3.615318E-10	-1.443817E-10	-1.758557E-10	-1.605972E-10	-1.613326E-10
36	3701878166.749756	3.117650	27.829831	27.176792	-4.220000E-9	5.986340E-12	-3.258099E-10	-3.293595E-10	-3.303862E-10	-3.334502E-10	-3.357557E-10	-3.397147E-10
