38873_035_2-S_HM_XX_Unirrad
Date/Time: 3/7/2022 10:37:04 AM
Sensor Name: 38873_035_2-S_HM_XX
Station: Tesla 2
Annealing Status: Not Irradiated
Environment: 23.5C
Tester: Eric Spencer
Notes: Cleaved at Brown

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.8600E-9	-1.8600E-9	-1.8600E-9	-1.8600E-9	-1.8600E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -10.0000	-2.0400E-9	-2.0400E-9	-2.0400E-9	-2.0400E-9	-2.0400E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -15.0000	-2.2200E-9	-2.2200E-9	-2.2200E-9	-2.2200E-9	-2.2200E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -20.0000	-2.3300E-9	-2.3300E-9	-2.3300E-9	-2.3300E-9	-2.3300E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -25.0000	-2.4700E-9	-2.4700E-9	-2.4700E-9	-2.4700E-9	-2.4700E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -30.0000	-2.5800E-9	-2.5800E-9	-2.5800E-9	-2.5800E-9	-2.5800E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -35.0000	-2.6400E-9	-2.6400E-9	-2.6400E-9	-2.6400E-9	-2.6400E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -40.0000	-2.7100E-9	-2.7100E-9	-2.7100E-9	-2.7100E-9	-2.7100E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -45.0000	-2.8000E-9	-2.8000E-9	-2.8000E-9	-2.8000E-9	-2.8000E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -50.0000	-2.8800E-9	-2.8800E-9	-2.8800E-9	-2.8800E-9	-2.8800E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -55.0000	-2.9400E-9	-2.9400E-9	-2.9400E-9	-2.9400E-9	-2.9400E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -60.0000	-2.9700E-9	-2.9700E-9	-2.9700E-9	-2.9700E-9	-2.9700E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -65.0000	-3.0100E-9	-3.0100E-9	-3.0100E-9	-3.0100E-9	-3.0100E-9	   26.7519	   28.9485	    5.1074	    0.0000	
  -70.0000	-3.0300E-9	-3.0300E-9	-3.0300E-9	-3.0300E-9	-3.0300E-9	   26.7519	   28.9485	    5.1074	    0.0000	
