#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:5.043140E-12
#37895_001_PSS_HM_XX_Unirrad_Interstrip
#Date/Time: 12/7/2021 3:04:31 PM
#Sensor Name: 37895_001_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3721752341.623494	1.234342	23.500000	27.106899	-7.000000E-11	6.924450E-12	-1.833332E-9	-3.361174E-7	-6.702325E-7	-1.005101E-6	-1.339743E-6	-1.673560E-6
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.314770E-12
#37895_001_PSS_HM_XX_Unirrad_Interstrip
#Date/Time: 12/7/2021 3:07:17 PM
#Sensor Name: 37895_001_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3721752506.418812	1.226207	23.500000	27.127883	-3.640000E-9	5.310850E-12	-4.001429E-11	-4.372732E-11	-4.561431E-11	-4.975913E-11	-5.202517E-11	-5.188163E-11
2	3721752542.637656	1.235729	23.500000	27.137060	-3.710000E-9	5.366700E-12	-4.196178E-11	-4.637792E-11	-4.802608E-11	-5.277771E-11	-5.375186E-11	-5.470947E-11
3	3721752579.183767	1.220083	23.500000	27.141855	-3.720000E-9	5.386560E-12	-3.814324E-11	-4.132924E-11	-4.300055E-11	-4.612479E-11	-5.025573E-11	-5.300033E-11
4	3721752615.859386	1.213296	23.500000	27.147740	-3.710000E-9	5.394470E-12	-3.572348E-11	-3.993761E-11	-4.034017E-11	-4.235450E-11	-4.396122E-11	-4.450441E-11
5	3721752652.520405	1.206805	23.500000	27.158519	-3.720000E-9	5.398110E-12	-3.735779E-11	-3.833153E-11	-4.202965E-11	-4.367110E-11	-4.631310E-11	-4.922085E-11
6	3721752689.079091	1.212392	23.500000	27.162008	-3.720000E-9	5.399470E-12	-3.511732E-11	-3.867581E-11	-4.176390E-11	-4.508727E-11	-4.777813E-11	-4.978122E-11
7	3721752725.759601	1.213310	23.500000	27.170590	-3.710000E-9	5.399700E-12	-3.940527E-11	-4.093508E-11	-4.235227E-11	-4.448743E-11	-4.525452E-11	-4.826346E-11
8	3721752762.010345	1.216834	23.500000	27.179961	-3.720000E-9	5.399210E-12	-3.519275E-11	-3.740849E-11	-3.944431E-11	-4.064111E-11	-4.347568E-11	-4.432797E-11
9	3721752798.440014	1.209687	23.500000	27.191990	-3.720000E-9	5.399980E-12	-3.717953E-11	-3.790651E-11	-3.989777E-11	-4.130778E-11	-4.500388E-11	-4.422291E-11
10	3721752834.971585	1.206157	23.500000	27.198034	-3.710000E-9	5.399080E-12	-3.666351E-11	-3.960235E-11	-3.996543E-11	-4.274337E-11	-4.493129E-11	-4.672117E-11
11	3721752871.674146	1.210650	23.500000	27.204553	-3.710000E-9	5.399890E-12	-3.791898E-11	-4.060187E-11	-4.130596E-11	-4.187491E-11	-4.178311E-11	-4.586293E-11
12	3721752908.061153	1.205605	23.500000	27.216543	-3.710000E-9	5.400740E-12	-3.964876E-11	-3.886289E-11	-3.790366E-11	-4.158317E-11	-4.500490E-11	-4.506787E-11
13	3721752944.330419	1.215368	23.500000	27.221953	-3.710000E-9	5.400560E-12	-3.899966E-11	-3.981315E-11	-4.166719E-11	-4.209202E-11	-4.533444E-11	-4.659668E-11
14	3721752980.604467	1.207600	23.500000	27.228909	-3.720000E-9	5.399410E-12	-4.856401E-11	-4.775115E-11	-5.185426E-11	-4.938341E-11	-5.194647E-11	-5.601893E-11
15	3721753017.003632	1.203686	23.500000	27.235566	-3.710000E-9	5.397950E-12	-4.143598E-11	-4.269655E-11	-4.643494E-11	-4.740443E-11	-4.853865E-11	-5.125199E-11
16	3721753053.424298	1.210011	23.500000	27.245634	-3.710000E-9	5.398070E-12	-4.401664E-11	-4.571246E-11	-4.667313E-11	-4.576602E-11	-5.003167E-11	-5.147338E-11
17	3721753089.847980	1.200042	23.500000	27.249062	-3.710000E-9	5.399540E-12	-4.414687E-11	-4.709184E-11	-4.619658E-11	-4.789364E-11	-4.847528E-11	-5.236864E-11
18	3721753126.089106	1.206944	23.500000	27.258018	-3.710000E-9	5.398720E-12	-3.989021E-11	-4.227887E-11	-4.399537E-11	-4.450729E-11	-4.564195E-11	-4.833402E-11
19	3721753162.480814	1.198892	23.500000	27.261982	-3.710000E-9	5.401340E-12	-4.217768E-11	-4.359815E-11	-4.359221E-11	-4.658871E-11	-4.681503E-11	-4.896083E-11
20	3721753198.770388	1.192623	23.500000	27.269571	-3.710000E-9	5.400090E-12	-3.793494E-11	-3.943187E-11	-4.228606E-11	-4.339165E-11	-4.670463E-11	-4.684057E-11
21	3721753235.042086	1.185030	23.500000	27.279361	-3.710000E-9	5.398980E-12	-4.168846E-11	-4.427035E-11	-4.745166E-11	-4.812346E-11	-5.013312E-11	-5.176167E-11
22	3721753271.325657	1.194668	23.500000	27.283603	-3.710000E-9	5.399850E-12	-3.903523E-11	-4.223023E-11	-4.477817E-11	-4.492455E-11	-4.639737E-11	-4.944434E-11
23	3721753307.603111	1.198013	23.500000	27.292026	-3.710000E-9	5.400350E-12	-4.098521E-11	-9.385620E-11	-1.477772E-10	-1.930488E-10	-2.423380E-10	-2.891735E-10
24	3721753343.899690	1.183875	23.500000	27.301932	-3.700000E-9	5.400720E-12	-3.692500E-11	-8.810302E-11	-1.348535E-10	-1.852845E-10	-2.351903E-10	-2.839397E-10
25	3721753380.209153	1.184206	23.500000	27.306273	-3.710000E-9	5.399760E-12	-4.186450E-11	-9.466357E-11	-1.486943E-10	-2.111340E-10	-2.729618E-10	-3.390898E-10
26	3721753416.635899	1.176068	23.500000	27.316558	-3.710000E-9	5.401100E-12	-4.000553E-11	-1.393193E-10	-2.444309E-10	-3.521602E-10	-4.684772E-10	-5.879999E-10
27	3721753452.963453	1.185337	23.500000	27.323751	-3.710000E-9	5.401280E-12	-4.569407E-11	-1.828680E-10	-3.564138E-10	-4.851269E-10	-6.787316E-10	-8.566997E-10
28	3721753489.345026	1.182177	23.500000	27.333322	-3.680000E-9	5.410890E-12	-1.849012E-9	-3.356384E-7	-6.676486E-7	-5.529990E-7	-3.194361E-7	-4.096749E-7
29	3721753523.971051	1.180381	23.500000	27.340535	-3.740000E-9	5.411620E-12	-1.807041E-9	-3.300027E-7	-4.911169E-7	-6.228581E-7	-4.751965E-7	-2.404673E-7
30	3721753558.312392	1.180071	23.500000	27.346442	-3.690000E-9	5.411080E-12	-1.784176E-9	-3.363617E-7	-6.705995E-7	-1.003833E-6	-2.924656E-7	-8.862175E-8
31	3721753593.720074	1.173217	23.500000	27.355974	-3.700000E-9
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.313240E-12
#37895_001_PSS_HM_XX_Unirrad_Interstrip
#Date/Time: 12/7/2021 3:28:25 PM
#Sensor Name: 37895_001_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
