#Open Capacitance 1000Hz:6.254250E-12
#Open Capacitance 100000Hz:Not Measured
#34252_001_PSS_HM_XX_IrradSensor
#Date/Time: 4/23/2021 2:55:55 PM
#Sensor Name: 34252_001_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3702049024.392292	3.328559	27.778327	26.436740	-3.550000E-9	-6.478856E-11	6.256020E-12	1.823719E-12	1.438871E-12	1.550307E-12	1.392592E-12	1.551372E-12	1.494589E-12	-6.148335E-11
2	3702049041.470076	3.334059	27.776010	26.445023	-3.550000E-9	-6.764316E-11	6.257540E-12	1.823719E-12	1.438871E-12	1.550307E-12	1.392592E-12	1.551372E-12	1.494589E-12	-6.348650E-11
3	3702049058.568710	3.327236	27.775535	26.448610	-3.550000E-9	-6.954626E-11	6.257900E-12	1.590700E-12	1.894559E-12	2.007822E-12	1.658291E-12	1.787843E-12	1.776425E-12	-6.363671E-11
#Open Capacitance 1000Hz:6.255210E-12
#Open Capacitance 100000Hz:Not Measured
#34252_001_PSS_HM_XX_IrradSensor
#Date/Time: 4/23/2021 3:00:36 PM
#Sensor Name: 34252_001_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3702049305.218081	3.652958	27.760296	26.328917	-3.550000E-9	-6.639111E-11	8.883160E-11	-2.756995E-10	-2.754314E-10	-2.740921E-10	-2.760842E-10	-2.753268E-10	-2.755655E-10	-2.386750E-6
2	3702049322.144189	3.597652	27.758590	26.345860	-3.540000E-9	-6.523925E-11	8.885660E-11	-2.756995E-10	-2.754314E-10	-2.740921E-10	-2.760842E-10	-2.753268E-10	-2.755655E-10	-2.389959E-6
3	3702049339.017050	3.536195	27.756410	26.362408	-3.540000E-9	-6.819408E-11	8.888520E-11	-2.751397E-10	-2.748458E-10	-2.741236E-10	-2.745718E-10	-2.746702E-10	-2.747088E-10	-2.390172E-6
4	3702049355.746094	3.490211	27.753636	26.368096	-3.540000E-9	-6.398738E-11	8.891620E-11	-2.754436E-10	-2.734189E-10	-2.748847E-10	-2.746237E-10	-2.745927E-10	-2.747542E-10	-2.391466E-6
5	3702049372.429421	3.467859	27.753499	26.377073	-3.540000E-9	-6.498892E-11	8.895840E-11	-2.746584E-10	-2.726804E-10	-2.733005E-10	-2.737575E-10	-2.735992E-10	-2.735290E-10	-2.390888E-6
