Date/Time: 7/27/2021 5:04:00 PM
Sensor Name: Pin156
Type: N
Annealing Status: Irradiated, Not Annealed
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

Vf: 99.530000

Avg: 99.605333
Std Dev: 0.692155
Min: 98.740000
Max: 100.670000

Time	I	0.000000s	Temperature	Air_Temp	Humidity	Dewpoint	
3710264360.163206	2.000E-4	2.573E+1	    5.4159	   15.4579	   42.1344	    2.6600	
3710264361.409487	4.000E-4	4.803E+1	    5.4159	   15.4579	   42.1344	    2.6600	
3710264362.798598	6.000E-4	6.761E+1	    5.3646	   15.4653	   42.1176	    2.6611	
3710264364.075163	8.000E-4	8.457E+1	    5.3646	   15.4653	   42.1176	    2.6611	
3710264365.350670	1.000E-3	1.001E+2	    5.3646	   15.4653	   42.1176	    2.6611	
3710264366.808442	1.200E-3	1.133E+2	    5.3723	   15.5166	   42.1641	    2.7229	
3710264368.078736	1.400E-3	1.250E+2	    5.3723	   15.5166	   42.1641	    2.7229	
3710264369.344691	1.600E-3	1.355E+2	    5.3723	   15.5166	   42.1641	    2.7229	
3710264370.797992	1.800E-3	1.449E+2	    5.4261	   15.4928	   42.1550	    2.6984	
3710264372.076061	2.000E-3	1.533E+2	    5.4261	   15.4928	   42.1550	    2.6984	
3710264380.163626	2.000E-4	2.585E+1	    5.6312	   15.4473	   42.1170	    2.6446	
3710264381.413774	4.000E-4	4.824E+1	    5.6312	   15.4473	   42.1170	    2.6446	
3710264382.798496	6.000E-4	6.788E+1	    5.7978	   15.5121	   42.0677	    2.6866	
3710264384.073339	8.000E-4	8.496E+1	    5.7978	   15.5121	   42.0677	    2.6866	
3710264385.344165	1.000E-3	1.005E+2	    5.7978	   15.5121	   42.0677	    2.6866	
3710264386.801268	1.200E-3	1.138E+2	    5.9259	   15.4259	   42.0338	    2.5976	
3710264388.075967	1.400E-3	1.255E+2	    5.9259	   15.4259	   42.0338	    2.5976	
3710264389.339647	1.600E-3	1.361E+2	    5.9259	   15.4259	   42.0338	    2.5976	
3710264390.800464	1.800E-3	1.456E+2	    6.0361	   15.5049	   42.0414	    2.6714	
3710264392.068835	2.000E-3	1.539E+2	    6.0361	   15.5049	   42.0414	    2.6714	
3710264400.163914	2.000E-4	2.594E+1	    6.0720	   15.4616	   41.9709	    2.6087	
3710264401.412362	4.000E-4	4.839E+1	    6.0720	   15.4616	   41.9709	    2.6087	
3710264402.794999	6.000E-4	6.810E+1	    6.0054	   15.4669	   41.9077	    2.5923	
3710264404.073942	8.000E-4	8.517E+1	    6.0054	   15.4669	   41.9077	    2.5923	
3710264405.336823	1.000E-3	1.007E+2	    6.0054	   15.4669	   41.9077	    2.5923	
3710264406.790773	1.200E-3	1.139E+2	    5.9029	   15.4932	   41.8662	    2.6020	
3710264408.074779	1.400E-3	1.257E+2	    5.9029	   15.4932	   41.8662	    2.6020	
3710264409.349157	1.600E-3	1.361E+2	    5.9029	   15.4932	   41.8662	    2.6020	
3710264410.811774	1.800E-3	1.455E+2	    5.7670	   15.4361	   41.8185	    2.5346	
3710264412.088300	2.000E-3	1.537E+2	    5.7670	   15.4361	   41.8185	    2.5346	
3710264420.163468	2.000E-4	2.595E+1	    5.4979	   15.3922	   41.8004	    2.4890	
3710264421.421329	4.000E-4	4.836E+1	    5.4979	   15.3922	   41.8004	    2.4890	
3710264422.857712	6.000E-4	6.799E+1	    5.3698	   15.4165	   41.8182	    2.5168	
3710264424.128580	8.000E-4	8.502E+1	    5.3698	   15.4165	   41.8182	    2.5168	
3710264425.397369	1.000E-3	1.005E+2	    5.3698	   15.4165	   41.8182	    2.5168	
3710264426.802949	1.200E-3	1.139E+2	    5.2596	   15.4279	   41.8251	    2.5294	
3710264428.078152	1.400E-3	1.256E+2	    5.2596	   15.4279	   41.8251	    2.5294	
