36697_011_PSS_HM_X_Irrad_Interstrip
Date/Time: 11/11/2021 2:51:15 PM
Sensor Name: 36697_011_PSS_HM_X
Type: P
Annealing Status: 20 min
Environment: -20C
Tester: Eric Spencer
Notes: Irradiated 56 minutes at RINSC

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-3.4700E-6	-3.4700E-6	-3.4700E-6	-3.4700E-6	-3.4700E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -20.0000	-4.7200E-6	-4.7200E-6	-4.7200E-6	-4.7200E-6	-4.7200E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -30.0000	-5.6900E-6	-5.6900E-6	-5.6900E-6	-5.6900E-6	-5.6900E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -40.0000	-6.5300E-6	-6.5300E-6	-6.5300E-6	-6.5300E-6	-6.5300E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -50.0000	-7.2700E-6	-7.2700E-6	-7.2700E-6	-7.2700E-6	-7.2700E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -60.0000	-7.9500E-6	-7.9500E-6	-7.9500E-6	-7.9500E-6	-7.9500E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -70.0000	-8.5800E-6	-8.5800E-6	-8.5800E-6	-8.5800E-6	-8.5800E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -80.0000	-9.1800E-6	-9.1800E-6	-9.1800E-6	-9.1800E-6	-9.1800E-6	   24.9139	   25.9528	    1.2452	    0.0000	
  -90.0000	-9.7400E-6	-9.7400E-6	-9.7400E-6	-9.7400E-6	-9.7400E-6	   24.9139	   25.9528	    1.2452	    0.0000	
 -100.0000	-1.0280E-5	-1.0280E-5	-1.0280E-5	-1.0280E-5	-1.0280E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -110.0000	-1.0790E-5	-1.0790E-5	-1.0790E-5	-1.0790E-5	-1.0790E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -120.0000	-1.1290E-5	-1.1290E-5	-1.1290E-5	-1.1290E-5	-1.1290E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -130.0000	-1.1770E-5	-1.1770E-5	-1.1770E-5	-1.1770E-5	-1.1770E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -140.0000	-1.2230E-5	-1.2230E-5	-1.2230E-5	-1.2230E-5	-1.2230E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -150.0000	-1.2690E-5	-1.2690E-5	-1.2690E-5	-1.2690E-5	-1.2690E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -160.0000	-1.3120E-5	-1.3120E-5	-1.3120E-5	-1.3120E-5	-1.3120E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -170.0000	-1.3550E-5	-1.3550E-5	-1.3550E-5	-1.3550E-5	-1.3550E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -180.0000	-1.3970E-5	-1.3970E-5	-1.3970E-5	-1.3970E-5	-1.3970E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -190.0000	-1.4380E-5	-1.4380E-5	-1.4380E-5	-1.4380E-5	-1.4380E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -200.0000	-1.4780E-5	-1.4780E-5	-1.4780E-5	-1.4780E-5	-1.4780E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -210.0000	-1.5180E-5	-1.5180E-5	-1.5180E-5	-1.5180E-5	-1.5180E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -220.0000	-1.5570E-5	-1.5570E-5	-1.5570E-5	-1.5570E-5	-1.5570E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -230.0000	-1.5950E-5	-1.5950E-5	-1.5950E-5	-1.5950E-5	-1.5950E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -240.0000	-1.6320E-5	-1.6320E-5	-1.6320E-5	-1.6320E-5	-1.6320E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -250.0000	-1.6690E-5	-1.6690E-5	-1.6690E-5	-1.6690E-5	-1.6690E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -260.0000	-1.7050E-5	-1.7050E-5	-1.7050E-5	-1.7050E-5	-1.7050E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -270.0000	-1.7400E-5	-1.7400E-5	-1.7400E-5	-1.7400E-5	-1.7400E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -280.0000	-1.7760E-5	-1.7760E-5	-1.7760E-5	-1.7760E-5	-1.7760E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -290.0000	-1.8100E-5	-1.8100E-5	-1.8100E-5	-1.8100E-5	-1.8100E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -300.0000	-1.8440E-5	-1.8440E-5	-1.8440E-5	-1.8440E-5	-1.8440E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -310.0000	-1.8780E-5	-1.8780E-5	-1.8780E-5	-1.8780E-5	-1.8780E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -320.0000	-1.9110E-5	-1.9110E-5	-1.9110E-5	-1.9110E-5	-1.9110E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -330.0000	-1.9430E-5	-1.9430E-5	-1.9430E-5	-1.9430E-5	-1.9430E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -340.0000	-1.9750E-5	-1.9750E-5	-1.9750E-5	-1.9750E-5	-1.9750E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -350.0000	-2.0070E-5	-2.0070E-5	-2.0070E-5	-2.0070E-5	-2.0070E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -360.0000	-2.0380E-5	-2.0380E-5	-2.0380E-5	-2.0380E-5	-2.0380E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -370.0000	-2.0680E-5	-2.0680E-5	-2.0680E-5	-2.0680E-5	-2.0680E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -380.0000	-2.0980E-5	-2.0980E-5	-2.0980E-5	-2.0980E-5	-2.0980E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -390.0000	-2.1290E-5	-2.1290E-5	-2.1290E-5	-2.1290E-5	-2.1290E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -400.0000	-2.1580E-5	-2.1580E-5	-2.1580E-5	-2.1580E-5	-2.1580E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -410.0000	-2.1860E-5	-2.1860E-5	-2.1860E-5	-2.1860E-5	-2.1860E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -420.0000	-2.2140E-5	-2.2140E-5	-2.2140E-5	-2.2140E-5	-2.2140E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -430.0000	-2.2410E-5	-2.2410E-5	-2.2410E-5	-2.2410E-5	-2.2410E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -440.0000	-2.2680E-5	-2.2680E-5	-2.2680E-5	-2.2680E-5	-2.2680E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -450.0000	-2.2950E-5	-2.2950E-5	-2.2950E-5	-2.2950E-5	-2.2950E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -460.0000	-2.3210E-5	-2.3210E-5	-2.3210E-5	-2.3210E-5	-2.3210E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -470.0000	-2.3460E-5	-2.3460E-5	-2.3460E-5	-2.3460E-5	-2.3460E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -480.0000	-2.3720E-5	-2.3720E-5	-2.3720E-5	-2.3720E-5	-2.3720E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -490.0000	-2.3960E-5	-2.3960E-5	-2.3960E-5	-2.3960E-5	-2.3960E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -500.0000	-2.4200E-5	-2.4200E-5	-2.4200E-5	-2.4200E-5	-2.4200E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -510.0000	-2.4440E-5	-2.4440E-5	-2.4440E-5	-2.4440E-5	-2.4440E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -520.0000	-2.4670E-5	-2.4670E-5	-2.4670E-5	-2.4670E-5	-2.4670E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -530.0000	-2.4890E-5	-2.4890E-5	-2.4890E-5	-2.4890E-5	-2.4890E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -540.0000	-2.5120E-5	-2.5120E-5	-2.5120E-5	-2.5120E-5	-2.5120E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -550.0000	-2.5340E-5	-2.5340E-5	-2.5340E-5	-2.5340E-5	-2.5340E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -560.0000	-2.5550E-5	-2.5550E-5	-2.5550E-5	-2.5550E-5	-2.5550E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -570.0000	-2.5750E-5	-2.5750E-5	-2.5750E-5	-2.5750E-5	-2.5750E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -580.0000	-2.5960E-5	-2.5960E-5	-2.5960E-5	-2.5960E-5	-2.5960E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -590.0000	-2.6160E-5	-2.6160E-5	-2.6160E-5	-2.6160E-5	-2.6160E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -600.0000	-2.6360E-5	-2.6360E-5	-2.6360E-5	-2.6360E-5	-2.6360E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -610.0000	-2.6560E-5	-2.6560E-5	-2.6560E-5	-2.6560E-5	-2.6560E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -620.0000	-2.6760E-5	-2.6760E-5	-2.6760E-5	-2.6760E-5	-2.6760E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -630.0000	-2.6950E-5	-2.6950E-5	-2.6950E-5	-2.6950E-5	-2.6950E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -640.0000	-2.7140E-5	-2.7140E-5	-2.7140E-5	-2.7140E-5	-2.7140E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -650.0000	-2.7320E-5	-2.7320E-5	-2.7320E-5	-2.7320E-5	-2.7320E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -660.0000	-2.7500E-5	-2.7500E-5	-2.7500E-5	-2.7500E-5	-2.7500E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -670.0000	-2.7680E-5	-2.7680E-5	-2.7680E-5	-2.7680E-5	-2.7680E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -680.0000	-2.7870E-5	-2.7870E-5	-2.7870E-5	-2.7870E-5	-2.7870E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -690.0000	-2.8040E-5	-2.8040E-5	-2.8040E-5	-2.8040E-5	-2.8040E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -700.0000	-2.8210E-5	-2.8210E-5	-2.8210E-5	-2.8210E-5	-2.8210E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -710.0000	-2.8390E-5	-2.8390E-5	-2.8390E-5	-2.8390E-5	-2.8390E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -720.0000	-2.8560E-5	-2.8560E-5	-2.8560E-5	-2.8560E-5	-2.8560E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -730.0000	-2.8730E-5	-2.8730E-5	-2.8730E-5	-2.8730E-5	-2.8730E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -740.0000	-2.8890E-5	-2.8890E-5	-2.8890E-5	-2.8890E-5	-2.8890E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -750.0000	-2.9060E-5	-2.9060E-5	-2.9060E-5	-2.9060E-5	-2.9060E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -760.0000	-2.9220E-5	-2.9220E-5	-2.9220E-5	-2.9220E-5	-2.9220E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -770.0000	-2.9390E-5	-2.9390E-5	-2.9390E-5	-2.9390E-5	-2.9390E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -780.0000	-2.9550E-5	-2.9550E-5	-2.9550E-5	-2.9550E-5	-2.9550E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -790.0000	-2.9710E-5	-2.9710E-5	-2.9710E-5	-2.9710E-5	-2.9710E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -800.0000	-2.9870E-5	-2.9870E-5	-2.9870E-5	-2.9870E-5	-2.9870E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -810.0000	-3.0030E-5	-3.0030E-5	-3.0030E-5	-3.0030E-5	-3.0030E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -820.0000	-3.0190E-5	-3.0190E-5	-3.0190E-5	-3.0190E-5	-3.0190E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -830.0000	-3.0350E-5	-3.0350E-5	-3.0350E-5	-3.0350E-5	-3.0350E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -840.0000	-3.0510E-5	-3.0510E-5	-3.0510E-5	-3.0510E-5	-3.0510E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -850.0000	-3.0670E-5	-3.0670E-5	-3.0670E-5	-3.0670E-5	-3.0670E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -860.0000	-3.0820E-5	-3.0820E-5	-3.0820E-5	-3.0820E-5	-3.0820E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -870.0000	-3.0980E-5	-3.0980E-5	-3.0980E-5	-3.0980E-5	-3.0980E-5	   24.9139	   25.9528	    1.2452	    0.0000	
 -880.0000	-3.1140E-5	-3.1140E-5	-3.1140E-5	-3.1140E-5	-3.1140E-5	   24.9139	   25.9528	    1.2452	    0.0000	
