#Open Capacitance 1000Hz:6.396170E-12
#Open Capacitance 100000Hz:Not Measured
#34343_015_PSS_HM_XX
#Date/Time: 7/13/2021 1:57:26 PM
#Sensor Name: 34343_015_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3709043915.776902	1.565980	23.846317	22.468384	-2.690000E-9	-7.480572E-11	8.967210E-11	-2.483234E-10	-2.485583E-10	-2.513369E-10	-2.494043E-10	-2.494057E-10	-2.489813E-10	-2.550978E-6
2	3709043932.603181	1.553776	23.867262	22.424094	-2.690000E-9	-7.615791E-11	8.967130E-11	-2.483234E-10	-2.485583E-10	-2.513369E-10	-2.494043E-10	-2.494057E-10	-2.489813E-10	-2.552838E-6
3	3709043949.422918	1.552584	23.858029	22.461132	-2.690000E-9	-7.170065E-11	8.966570E-11	-2.503232E-10	-2.493270E-10	-2.496276E-10	-2.500593E-10	-2.498343E-10	-2.498435E-10	-2.556756E-6
4	3709043966.192552	1.558539	23.852974	22.481979	-2.690000E-9	-7.485569E-11	8.967110E-11	-2.489840E-10	-2.472055E-10	-2.489959E-10	-2.494472E-10	-2.486581E-10	-2.489899E-10	-2.556288E-6
5	3709043983.273818	1.571042	23.845268	22.531481	-2.680000E-9	-7.495592E-11	8.967010E-11	-2.504028E-10	-2.503611E-10	-2.507435E-10	-2.477317E-10	-2.498098E-10	-2.503820E-10	-2.558535E-6
6	3709044000.146473	1.569135	23.840530	22.474548	-2.680000E-9	-7.014816E-11	8.967280E-11	-2.495652E-10	-2.501076E-10	-2.509462E-10	-2.557712E-10	-2.515975E-10	-2.505269E-10	-2.558116E-6
7	3709044017.161487	1.572796	23.832465	22.412582	-2.680000E-9	-7.275239E-11	8.966940E-11	-2.502633E-10	-2.510957E-10	-2.507071E-10	-2.509141E-10	-2.507451E-10	-2.508106E-10	-2.556489E-6
8	3709044033.898070	1.562434	23.822932	22.422429	-2.670000E-9	-7.094947E-11	8.966370E-11	-2.475928E-10	-2.488741E-10	-2.482166E-10	-2.479689E-10	-2.481631E-10	-2.480927E-10	-2.558884E-6
9	3709044050.951292	1.549004	23.814096	22.421935	-2.670000E-9	-6.749391E-11	8.966410E-11	-2.520167E-10	-2.530741E-10	-2.503655E-10	-2.513105E-10	-2.516917E-10	-2.516636E-10	-2.559135E-6
10	3709044067.730451	1.567420	23.806169	22.410005	-2.680000E-9	-7.310296E-11	8.966790E-11	-2.528735E-10	-2.518434E-10	-2.505204E-10	-2.516970E-10	-2.517336E-10	-2.517702E-10	-2.555237E-6
11	3709044084.488027	1.550863	23.797073	22.393478	-2.660000E-9	-7.445510E-11	8.966360E-11	-2.525974E-10	-2.527225E-10	-2.559381E-10	-2.487555E-10	-2.525034E-10	-2.526600E-10	-2.559080E-6
12	3709044101.183048	1.533397	23.791860	22.316769	-2.660000E-9	-7.009801E-11	8.966410E-11	-2.508997E-10	-2.527786E-10	-2.514943E-10	-2.511867E-10	-2.515898E-10	-2.513405E-10	-2.557352E-6
13	3709044117.980390	1.559735	23.783400	22.311753	-2.660000E-9	-7.410444E-11	8.966260E-11	-2.479243E-10	-2.491064E-10	-2.503854E-10	-2.494118E-10	-2.492070E-10	-2.492591E-10	-2.557523E-6
14	3709044134.712835	1.550313	23.775551	22.366288	-2.660000E-9	-7.129990E-11	8.965940E-11	-2.510457E-10	-2.506196E-10	-2.533217E-10	-2.514177E-10	-2.516012E-10	-2.512317E-10	-2.558150E-6
15	3709044151.517844	1.545528	23.764099	22.366330	-2.660000E-9	-7.325315E-11	8.966470E-11	-2.468507E-10	-2.479773E-10	-2.487953E-10	-2.476843E-10	-2.478269E-10	-2.478308E-10	-2.554725E-6
16	3709044168.202417	1.555682	23.756031	22.443930	-2.650000E-9	-7.024825E-11	8.966020E-11	-2.492753E-10	-2.486231E-10	-2.491721E-10	-2.483632E-10	-2.488584E-10	-2.488976E-10	-2.557143E-6
17	3709044184.958529	1.560771	23.746083	22.486577	-2.650000E-9	-7.565703E-11	8.966140E-11	-2.483340E-10	-2.487657E-10	-2.485273E-10	-2.490424E-10	-2.486673E-10	-2.486465E-10	-2.557108E-6
18	3709044202.030702	1.562567	23.737740	22.482990	-2.650000E-9	-7.575730E-11	8.966070E-11	-2.505817E-10	-2.507621E-10	-2.480049E-10	-2.491006E-10	-2.496123E-10	-2.498411E-10	-2.557894E-6
19	3709044218.990923	1.553749	23.732231	22.438938	-2.640000E-9	-7.400428E-11	8.965880E-11	-2.503932E-10	-2.509076E-10	-2.505497E-10	-2.492021E-10	-2.502631E-10	-2.504715E-10	-2.560541E-6
20	3709044236.042029	1.543711	23.725634	22.445119	-2.640000E-9	-7.114971E-11	8.966240E-11	-2.488525E-10	-2.486804E-10	-2.500700E-10	-2.496504E-10	-2.493133E-10	-2.492514E-10	-2.560178E-6
