File,I(600V),I(800V),I(1000V),DepV
34341_012_PSS_HM_XX_DIODE,-2.610739e-10,-2.740454e-10,-3.049828e-10,230.80808080808083
34341_012_PSS_HM_XX_DIODEHALF,-1.107233e-10,-1.157452e-10,-1.306661e-10,238.8888888888889
34341_012_PSS_HM_XX_DIODEHALFPSTOP,-1.232121e-10,-1.287325e-10,-1.532854e-10,251.010101010101
34341_012_PSS_HM_XX_DIODEHALFPSTOP_GRConnected,-2.118083e-11,-2.241265e-11,-2.284229e-11,234.84848484848487
34341_012_PSS_HM_XX_DIODEQUARTER,-7.187719e-11,-7.718044e-11,-8.936007e-11,242.92929292929296
34341_012_PSS_HM_XX_IRRADSENSOR,-2.66e-09,-2.77e-09,-2.94e-09,267.1717171717172
