#Open Capacitance 1000Hz:4.473800E-12
#Open Capacitance 1000000Hz:Not Measured
#38713_049_2-S_HM_XX_Unirrad
#Date/Time: 2/8/2022 1:59:32 PM
#Sensor Name: 38713_049_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3727191652.166992	1.189849	20.000000	30.414408	-2.190000E-9	-5.438432E-11	7.887440E-11	-2.494986E-11	-2.519028E-11	-2.403682E-11	-2.318349E-11	-2.434011E-11	-2.449334E-11	-3.197775E-6
2	3727191667.651299	1.217249	20.000000	30.409039	-2.180000E-9	-5.328298E-11	7.886920E-11	-2.465914E-11	-2.212510E-11	-2.007784E-11	-2.318962E-11	-2.251293E-11	-2.265736E-11	-3.203180E-6
3	3727191684.097133	1.197642	20.000000	30.410940	-2.180000E-9	-5.047933E-11	7.886060E-11	-2.195337E-11	-2.244649E-11	-2.154225E-11	-2.215210E-11	-2.202355E-11	-2.205273E-11	-3.198953E-6
4	3727191700.399877	1.195200	20.000000	30.410247	-2.180000E-9	-5.193117E-11	7.884850E-11	-2.047671E-11	-2.167616E-11	-1.976628E-11	-2.318432E-11	-2.127587E-11	-2.107644E-11	-3.199178E-6
5	3727191716.700517	1.183416	20.000000	30.417639	-2.180000E-9	-5.198123E-11	7.883990E-11	-2.151404E-11	-2.306042E-11	-2.017680E-11	-2.150893E-11	-2.156505E-11	-2.151149E-11	-3.201404E-6
6	3727191732.985234	1.200534	20.000000	30.408286	-2.180000E-9	-5.373351E-11	7.883130E-11	-2.416563E-11	-2.448026E-11	-2.308721E-11	-2.392664E-11	-2.391494E-11	-2.404614E-11	-3.201229E-6
7	3727191749.299067	1.198551	20.000000	30.410564	-2.180000E-9	-5.233171E-11	7.882200E-11	-2.748165E-11	-2.551371E-11	-2.648295E-11	-2.628036E-11	-2.643967E-11	-2.638165E-11	-3.197198E-6
8	3727191765.595845	1.193022	20.000000	30.402203	-2.180000E-9	-5.188112E-11	7.881850E-11	-2.010810E-11	-2.048795E-11	-2.052148E-11	-2.268405E-11	-2.095040E-11	-2.050472E-11	-3.191982E-6
9	3727191782.131648	1.184278	20.000000	30.403312	-2.180000E-9	-5.313272E-11	7.880960E-11	-2.117589E-11	-2.201922E-11	-2.142573E-11	-2.210161E-11	-2.168061E-11	-2.172248E-11	-3.196409E-6
10	3727191798.576232	1.195304	20.000000	30.404322	-2.180000E-9	-5.398385E-11	7.880780E-11	-2.368520E-11	-2.304019E-11	-2.231074E-11	-2.358727E-11	-2.315585E-11	-2.331373E-11	-3.197519E-6
11	3727191814.964294	1.180368	20.000000	30.400021	-2.180000E-9	-5.128032E-11	7.880340E-11	-2.082344E-11	-2.075516E-11	-1.939808E-11	-1.767118E-11	-1.966197E-11	-2.007662E-11	-3.195376E-6
12	3727191831.283807	1.195345	20.000000	30.399844	-2.180000E-9	-5.233171E-11	7.880620E-11	-1.792366E-11	-2.101214E-11	-2.027125E-11	-1.766299E-11	-1.921751E-11	-1.909746E-11	-3.192888E-6
13	3727191847.685413	1.180242	20.000000	30.396634	-2.180000E-9	-5.087982E-11	7.880330E-11	-1.674179E-11	-1.932858E-11	-2.043746E-11	-2.108759E-11	-1.939886E-11	-1.988302E-11	-3.193496E-6
14	3727191864.176970	1.171895	20.000000	30.395722	-2.170000E-9	-5.113014E-11	7.880500E-11	-2.371629E-11	-2.040987E-11	-2.194236E-11	-2.177389E-11	-2.196060E-11	-2.185812E-11	-3.194317E-6
15	3727191880.525301	1.170080	20.000000	30.401686	-2.170000E-9	-5.613656E-11	7.880300E-11	-2.146948E-11	-2.035856E-11	-1.884508E-11	-2.112316E-11	-2.044907E-11	-2.074086E-11	-3.194025E-6
16	3727191896.800184	1.168624	20.000000	30.405730	-2.180000E-9	-5.488496E-11	7.880420E-11	-2.161954E-11	-1.897735E-11	-1.991615E-11	-2.083510E-11	-2.033704E-11	-2.037562E-11	-3.190522E-6
17	3727191913.241959	1.182216	20.000000	30.399686	-2.180000E-9	-5.333299E-11	7.880490E-11	-2.149586E-11	-1.943959E-11	-2.027801E-11	-2.302712E-11	-2.106014E-11	-2.088693E-11	-3.191971E-6
18	3727191929.668631	1.186753	20.000000	30.396060	-2.170000E-9	-4.912758E-11	7.880370E-11	-2.188777E-11	-2.044034E-11	-2.149239E-11	-2.158725E-11	-2.135194E-11	-2.153982E-11	-3.192249E-6
19	3727191945.980947	1.184264	20.000000	30.396613	-2.170000E-9	-5.037919E-11	7.880880E-11	-1.879234E-11	-1.871527E-11	-1.973972E-11	-1.739295E-11	-1.866007E-11	-1.875380E-11	-3.195222E-6
20	3727191962.309760	1.184538	20.000000	30.399309	-2.170000E-9	-5.348316E-11	7.880630E-11	-1.932879E-11	-1.976221E-11	-1.816225E-11	-1.835750E-11	-1.890269E-11	-1.884314E-11	-3.187111E-6
21	3727191978.942960	1.178280	20.000000	30.398616	-2.170000E-9	-5.508521E-11	7.880690E-11	-2.041049E-11	-1.982620E-11	-1.799095E-11	-1.885511E-11	-1.927069E-11	-1.934066E-11	-3.186091E-6
22	3727191995.402804	1.165516	20.000000	30.396951	-2.170000E-9	-5.223156E-11	7.881050E-11	-1.834645E-11	-1.650731E-11	-1.894322E-11	-1.790998E-11	-1.792674E-11	-1.812822E-11	-3.191303E-6
23	3727192011.732433	1.170065	20.000000	30.397862	-2.170000E-9	-5.338302E-11	7.880790E-11	-2.299156E-11	-2.100807E-11	-2.205113E-11	-2.178331E-11	-2.195852E-11	-2.191722E-11	-3.191567E-6
24	3727192028.086842	1.180763	20.000000	30.399031	-2.170000E-9	-5.488497E-11	7.881180E-11	-2.077153E-11	-1.945801E-11	-2.101073E-11	-1.769143E-11	-1.973293E-11	-2.011477E-11	-3.191396E-6
25	3727192044.386490	1.177463	20.000000	30.401904	-2.170000E-9	-5.408392E-11	7.881060E-11	-2.560144E-11	-2.439995E-11	-2.373510E-11	-2.667006E-11	-2.510164E-11	-2.500069E-11	-3.189221E-6
26	3727192060.810522	1.179557	20.000000	30.401192	-2.170000E-9	-5.418405E-11	7.881020E-11	-2.383508E-11	-2.395059E-11	-2.398474E-11	-2.575090E-11	-2.438033E-11	-2.396766E-11	-3.188431E-6
