GCD Test
Bias: 5000.000000
CV_34343_015_PSS_HM_XX_DIODEHALFPSTOP_GRConnected
Date/Time: 7/14/2021 5:22:35 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	1.988E-11	2.027E+9	   19.9884	   20.8348	   29.7884	    2.5331	
  -10.0000	1.542E-11	2.349E+9	   20.0399	   20.8286	   29.4456	    2.3653	
  -15.0000	1.338E-11	2.352E+9	   20.1120	   20.8371	   28.9358	    2.1279	
  -20.0000	1.216E-11	2.290E+9	   20.1454	   20.8351	   28.5626	    1.9446	
  -25.0000	1.131E-11	2.184E+9	   20.1480	   20.8393	   28.2619	    1.8003	
  -30.0000	1.068E-11	2.226E+9	   20.1042	   20.8393	   27.9766	    1.6587	
  -35.0000	1.021E-11	2.320E+9	   20.0656	   20.8420	   27.8485	    1.5970	
  -40.0000	9.810E-12	2.082E+9	   20.0167	   20.8437	   27.7217	    1.5350	
  -45.0000	9.486E-12	2.317E+9	   19.9730	   20.8360	   27.6116	    1.4729	
  -50.0000	9.210E-12	2.138E+9	   19.9318	   20.8360	   27.5098	    1.4215	
  -55.0000	8.970E-12	2.242E+9	   19.9061	   20.8367	   27.4380	    1.3858	
  -60.0000	8.764E-12	2.297E+9	   19.8906	   20.8392	   27.3460	    1.3411	
  -65.0000	8.582E-12	2.054E+9	   19.8958	   20.8371	   27.2840	    1.3077	
  -70.0000	8.386E-12	2.135E+9	   19.9189	   20.8375	   27.2369	    1.2840	
  -75.0000	8.243E-12	2.472E+9	   19.9550	   20.8385	   27.1806	    1.2562	
  -80.0000	8.112E-12	2.236E+9	   19.9961	   20.8372	   27.1335	    1.2309	
  -85.0000	7.995E-12	2.325E+9	   20.0476	   20.8401	   27.0800	    1.2060	
  -90.0000	7.878E-12	2.486E+9	   20.0939	   20.8337	   27.0500	    1.1852	
  -95.0000	7.776E-12	2.315E+9	   20.1326	   20.8439	   27.0079	    1.1723	
 -100.0000	7.685E-12	2.137E+9	   20.1531	   20.8415	   26.9687	    1.1500	
 -105.0000	7.596E-12	2.345E+9	   20.1531	   20.8392	   26.9349	    1.1306	
 -110.0000	7.517E-12	2.275E+9	   20.1351	   20.8455	   26.9077	    1.1220	
 -115.0000	7.437E-12	2.583E+9	   20.1042	   20.8420	   26.8830	    1.1063	
 -120.0000	7.371E-12	2.386E+9	   20.0579	   20.8407	   26.8510	    1.0886	
 -125.0000	7.310E-12	2.480E+9	   20.0116	   20.8361	   26.8270	    1.0723	
 -130.0000	7.240E-12	2.468E+9	   19.9627	   20.8309	   26.8080	    1.0580	
 -135.0000	7.183E-12	2.668E+9	   19.9241	   20.8386	   26.7887	    1.0546	
 -140.0000	7.128E-12	2.416E+9	   19.8932	   20.8386	   26.7802	    1.0546	
 -145.0000	7.082E-12	2.776E+9	   19.8829	   20.8405	   26.7650	    1.0439	
 -150.0000	7.025E-12	2.608E+9	   19.8906	   20.8392	   26.7400	    1.0299	
 -155.0000	6.979E-12	2.650E+9	   19.9138	   20.8393	   26.7369	    1.0283	
 -160.0000	6.933E-12	2.543E+9	   19.9575	   20.8400	   26.7252	    1.0229	
 -165.0000	6.892E-12	2.588E+9	   20.0039	   20.8486	   26.7233	    1.0292	
 -170.0000	6.845E-12	2.764E+9	   20.0631	   20.8439	   26.7008	    1.0135	
 -175.0000	6.812E-12	2.604E+9	   20.0631	   20.8439	   26.7008	    1.0135	
 -180.0000	6.764E-12	2.417E+9	   20.1300	   20.8441	   26.7002	    1.0134	
