#Open Capacitance 1000Hz:4.491670E-12
#Open Capacitance 1000000Hz:Not Measured
#37895_046_PSS_HM_XX_Unirrad_Single
#Date/Time: 12/7/2021 5:13:38 PM
#Sensor Name: 37895_046_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3721760087.779968	1.138787	23.500000	28.336023	-3.540000E-9	-5.448455E-11	8.598690E-11	-3.125262E-11	-3.168705E-11	-3.201989E-11	-3.056263E-11	-3.138055E-11	-3.146983E-11	-3.231566E-6
2	3721760104.022305	1.130190	23.500000	28.367195	-3.520000E-9	-5.062959E-11	8.598370E-11	-3.313879E-11	-3.158729E-11	-3.324511E-11	-3.275894E-11	-3.268253E-11	-3.294886E-11	-3.236788E-6
3	3721760121.026821	1.140406	23.500000	28.385088	-3.530000E-9	-5.108015E-11	8.598140E-11	-3.156500E-11	-2.909433E-11	-3.021794E-11	-3.031750E-11	-3.029869E-11	-3.026772E-11	-3.238024E-6
4	3721760138.207424	1.138189	23.500000	28.409940	-3.520000E-9	-5.553589E-11	8.598010E-11	-3.276099E-11	-3.194874E-11	-2.938648E-11	-3.041646E-11	-3.112817E-11	-3.118260E-11	-3.238313E-6
5	3721760154.977997	1.142703	23.500000	28.420779	-3.520000E-9	-5.087994E-11	8.598260E-11	-3.198452E-11	-3.202050E-11	-3.220225E-11	-3.313102E-11	-3.233457E-11	-3.211138E-11	-3.239252E-6
6	3721760171.716819	1.153768	23.500000	28.420205	-3.520000E-9	-5.463473E-11	8.597730E-11	-2.943411E-11	-3.013024E-11	-2.865785E-11	-2.839432E-11	-2.915413E-11	-2.904598E-11	-3.234734E-6
7	3721760188.848567	1.151106	23.500000	28.425179	-3.520000E-9	-5.543577E-11	8.597340E-11	-2.916261E-11	-3.159976E-11	-3.135237E-11	-3.032568E-11	-3.061011E-11	-3.083902E-11	-3.238230E-6
8	3721760205.765950	1.139532	23.500000	28.429140	-3.510000E-9	-6.049227E-11	8.597670E-11	-3.434602E-11	-3.474834E-11	-3.461792E-11	-3.386108E-11	-3.439334E-11	-3.448197E-11	-3.237774E-6
9	3721760222.488930	1.140579	23.500000	28.457597	-3.520000E-9	-5.092997E-11	8.597730E-11	-3.554627E-11	-3.353989E-11	-3.243571E-11	-3.405426E-11	-3.389403E-11	-3.379708E-11	-3.234782E-6
10	3721760239.216294	1.140066	23.500000	28.470499	-3.520000E-9	-5.373355E-11	8.598110E-11	-3.045202E-11	-2.934028E-11	-2.807540E-11	-3.021793E-11	-2.952141E-11	-2.977910E-11	-3.235227E-6
11	3721760255.957690	1.142269	23.500000	28.473094	-3.520000E-9	-5.298260E-11	8.598320E-11	-3.259557E-11	-3.236087E-11	-3.450792E-11	-3.382059E-11	-3.332124E-11	-3.320808E-11	-3.235960E-6
12	3721760272.852089	1.140128	23.500000	28.473829	-3.520000E-9	-5.663733E-11	8.598280E-11	-3.267491E-11	-3.229178E-11	-3.295069E-11	-3.280514E-11	-3.268063E-11	-3.274003E-11	-3.234874E-6
13	3721760289.612793	1.149654	23.500000	28.467982	-3.510000E-9	-5.198136E-11	8.598630E-11	-3.394490E-11	-3.404814E-11	-3.280310E-11	-3.350699E-11	-3.357578E-11	-3.372595E-11	-3.232399E-6
14	3721760306.476755	1.157507	23.500000	28.466140	-3.510000E-9	-5.077980E-11	8.598300E-11	-3.633052E-11	-3.464900E-11	-3.424134E-11	-3.717034E-11	-3.559780E-11	-3.548976E-11	-3.234364E-6
15	3721760323.178821	1.142840	23.500000	28.465683	-3.520000E-9	-5.143061E-11	8.598630E-11	-3.623300E-11	-3.672099E-11	-3.693669E-11	-3.730693E-11	-3.679940E-11	-3.682884E-11	-3.237270E-6
16	3721760339.884057	1.150747	23.500000	28.465722	-3.520000E-9	-5.353338E-11	8.598230E-11	-3.594741E-11	-3.495218E-11	-3.629925E-11	-3.422785E-11	-3.535667E-11	-3.544979E-11	-3.240923E-6
17	3721760356.609009	1.147674	23.500000	28.481714	-3.510000E-9	-5.383375E-11	8.598510E-11	-3.315331E-11	-3.363333E-11	-3.227401E-11	-3.269475E-11	-3.293885E-11	-3.292403E-11	-3.240715E-6
18	3721760373.494292	1.158274	23.500000	28.489800	-3.510000E-9	-5.002882E-11	8.598550E-11	-3.300121E-11	-3.257228E-11	-3.137508E-11	-3.556632E-11	-3.312872E-11	-3.278674E-11	-3.242921E-6
19	3721760390.236681	1.135309	23.500000	28.483953	-3.510000E-9	-5.378367E-11	8.598560E-11	-3.294805E-11	-3.448768E-11	-3.475980E-11	-3.419922E-11	-3.409869E-11	-3.434345E-11	-3.241472E-6
20	3721760407.009278	1.141006	23.500000	28.492436	-3.520000E-9	-5.668737E-11	8.598440E-11	-3.363271E-11	-3.636098E-11	-3.314820E-11	-3.531425E-11	-3.461404E-11	-3.447348E-11	-3.241732E-6
