#Open Capacitance 1000Hz:4.578470E-12
#Open Capacitance 1000000Hz:Not Measured
#36697_036_PSS_HM_XX_Unirrad
#Date/Time: 9/21/2021 5:27:23 PM
#Sensor Name: 36697_036_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3715104513.064673	1.412373	20.000000	26.374971	-2.170000E-9	-5.814027E-11	8.898880E-11	-2.961006E-11	-2.822209E-11	-2.973845E-11	-2.799517E-11	-2.889144E-11	-2.891607E-11	-3.216850E-6
2	3715104529.617201	1.426858	20.000000	26.386940	-2.170000E-9	-5.728917E-11	8.896760E-11	-2.674947E-11	-2.679179E-11	-2.787514E-11	-2.694717E-11	-2.709089E-11	-2.686948E-11	-3.220204E-6
3	3715104546.704968	1.404499	20.000000	26.398712	-2.170000E-9	-6.349724E-11	8.896330E-11	-2.708966E-11	-2.755968E-11	-2.875424E-11	-3.004736E-11	-2.836274E-11	-2.815696E-11	-3.226697E-6
4	3715104563.817219	1.403721	20.000000	26.388644	-2.170000E-9	-6.054346E-11	8.895330E-11	-2.851403E-11	-2.855451E-11	-2.687848E-11	-2.885729E-11	-2.820108E-11	-2.853427E-11	-3.222587E-6
5	3715104581.079190	1.406088	20.000000	26.400179	-2.170000E-9	-5.799010E-11	8.894220E-11	-2.875814E-11	-2.941113E-11	-2.836253E-11	-2.863935E-11	-2.879279E-11	-2.869875E-11	-3.225385E-6
6	3715104598.156416	1.421362	20.000000	26.402912	-2.160000E-9	-6.059344E-11	8.893880E-11	-2.884339E-11	-2.753187E-11	-2.714977E-11	-2.732232E-11	-2.771184E-11	-2.742709E-11	-3.223026E-6
7	3715104615.342984	1.403152	20.000000	26.403330	-2.170000E-9	-5.383463E-11	8.893360E-11	-2.792625E-11	-2.788127E-11	-2.797286E-11	-2.701279E-11	-2.769829E-11	-2.790376E-11	-3.223802E-6
8	3715104632.468288	1.422068	20.000000	26.407808	-2.170000E-9	-5.488602E-11	8.892340E-11	-2.495199E-11	-2.709599E-11	-2.904966E-11	-2.815849E-11	-2.731403E-11	-2.762724E-11	-3.223752E-6
9	3715104649.293194	1.416378	20.000000	26.414169	-2.170000E-9	-5.558689E-11	8.891830E-11	-2.441206E-11	-2.603248E-11	-2.529893E-11	-2.578142E-11	-2.538122E-11	-2.554018E-11	-3.222288E-6
10	3715104666.066993	1.404732	20.000000	26.412127	-2.170000E-9	-5.849072E-11	8.891530E-11	-2.821431E-11	-2.453001E-11	-2.967078E-11	-2.702118E-11	-2.735907E-11	-2.761775E-11	-3.222553E-6
11	3715104683.143820	1.424605	20.000000	26.422631	-2.170000E-9	-6.164486E-11	8.890730E-11	-3.010338E-11	-2.917049E-11	-2.785735E-11	-2.719862E-11	-2.858246E-11	-2.851392E-11	-3.221073E-6
12	3715104700.103889	1.413091	20.000000	26.417122	-2.170000E-9	-5.954209E-11	8.891180E-11	-2.637493E-11	-2.561010E-11	-2.803849E-11	-2.701340E-11	-2.675923E-11	-2.669417E-11	-3.220602E-6
