#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.330160E-12
#36697_036_PSS_HM_XX_Unirrad_Interstrip
#Date/Time: 9/21/2021 4:44:37 PM
#Sensor Name: 36697_036_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
15	3715102276.895486	1.615944	20.000000	26.099104	-2.170000E-9	5.431110E-12	-2.648864E-11	-2.834438E-11	-3.301205E-11
16	3715102300.319726	1.606876	20.000000	26.104296	-2.170000E-9	5.431150E-12	-2.457401E-11	-3.054788E-11	-3.643712E-11
17	3715102323.969522	1.592254	20.000000	26.102236	-2.170000E-9	5.431630E-12	-2.471098E-11	-3.033792E-11	-3.438327E-11
18	3715102347.550786	1.609507	20.000000	26.106119	-2.170000E-9	5.432070E-12	-2.520248E-11	-2.980085E-11	-3.605726E-11
19	3715102370.982662	1.594974	20.000000	26.107309	-2.170000E-9	5.431260E-12	-2.367097E-11	-2.747202E-11	-3.229651E-11
20	3715102394.535165	1.557936	20.000000	26.117673	-2.170000E-9	5.431550E-12	-2.596220E-11	-2.842882E-11	-3.392285E-11
21	3715102417.929957	1.629573	20.000000	26.109369	-2.170000E-9	5.429240E-12	-2.603353E-11	-2.997890E-11	-3.588797E-11
22	3715102441.516034	1.580373	20.000000	26.124213	-2.160000E-9	5.429880E-12	-2.643200E-11	-3.155191E-11	-3.582848E-11
23	3715102464.967622	1.536175	20.000000	26.126431	-2.160000E-9	5.430040E-12	-2.572279E-11	-3.038392E-11	-3.574219E-11
24	3715102488.388957	1.563106	20.000000	26.135270	-2.160000E-9	5.430650E-12	-2.767073E-11	-3.187024E-11	-3.631528E-11
25	3715102511.826246	1.534010	20.000000	26.129958	-2.160000E-9	5.429930E-12	-2.911922E-11	-3.280699E-11	-3.715309E-11
26	3715102535.374934	1.555305	20.000000	26.145514	-2.160000E-9	5.430110E-12	-2.673274E-11	-3.175615E-11	-3.521024E-11
27	3715102559.202018	1.575010	20.000000	26.142244	-2.160000E-9	5.430090E-12	-2.497124E-11	-3.140900E-11	-3.456052E-11
28	3715102582.924598	1.523883	20.000000	26.151340	-2.160000E-9	5.431040E-12	-2.506692E-11	-2.954998E-11	-3.418863E-11
29	3715102606.360248	1.564248	20.000000	26.148527	-2.170000E-9	5.430560E-12	-2.405492E-11	-3.081429E-11	-3.559541E-11
30	3715102629.776006	1.546449	20.000000	26.156849	-2.170000E-9	5.431500E-12	-2.428267E-11	-3.017518E-11	-3.512847E-11
31	3715102653.583949	1.523792	20.000000	26.149083	-2.170000E-9	5.432710E-12	-2.818164E-11	-2.918791E-11	-3.513768E-11
32	3715102677.081087	1.515652	20.000000	26.156831	-2.160000E-9	5.431060E-12	-2.624596E-11	-3.248601E-11	-3.605297E-11
33	3715102700.481724	1.521196	20.000000	26.157743	-2.170000E-9	5.431750E-12	-2.830757E-11	-3.239217E-11	-3.680593E-11
34	3715102723.878815	1.559960	20.000000	26.162875	-2.170000E-9	5.431050E-12	-2.499169E-11	-3.041909E-11	-3.560013E-11
35	3715102747.319289	1.560581	20.000000	26.159982	-2.170000E-9	5.429900E-12	-2.822233E-11	-3.181279E-11	-3.707970E-11
36	3715102770.903669	1.523925	20.000000	26.164618	-2.160000E-9	5.430180E-12	-2.812706E-11	-3.236376E-11	-3.782632E-11
37	3715102794.377282	1.511398	20.000000	26.166660	-2.170000E-9	5.430690E-12	-2.651399E-11	-3.382902E-11	-3.639563E-11
38	3715102817.952985	1.510389	20.000000	26.177816	-2.160000E-9	5.430400E-12	-2.523313E-11	-2.969557E-11	-3.417597E-11
39	3715102841.384149	1.540384	20.000000	26.183681	-2.160000E-9	5.430450E-12	-2.876166E-11	-2.979206E-11	-3.436241E-11
40	3715102864.920289	1.525204	20.000000	26.181642	-2.160000E-9	5.429930E-12	-2.694189E-11	-3.150121E-11	-3.764539E-11
41	3715102888.336498	1.499645	20.000000	26.185306	-2.160000E-9	5.430180E-12	-2.534047E-11	-3.010486E-11	-3.420010E-11
42	3715102911.782844	1.498163	20.000000	26.179044	-2.170000E-9	5.430880E-12	-2.667285E-11	-3.207100E-11	-3.422300E-11
43	3715102935.218818	1.506323	20.000000	26.181442	-2.160000E-9	5.432160E-12	-2.712078E-11	-3.281008E-11	-3.628482E-11
44	3715102958.668206	1.495746	20.000000	26.190678	-2.160000E-9	5.430470E-12	-2.414284E-11	-2.826914E-11	-3.251014E-11
45	3715102982.327357	1.497604	20.000000	26.189784	-2.160000E-9	5.431480E-12	-2.401097E-11	-2.865963E-11	-3.213969E-11
46	3715103005.880455	1.502131	20.000000	26.205857	-2.160000E-9	5.431240E-12	-2.641504E-11	-2.979860E-11	-3.452291E-11
47	3715103029.297934	1.483441	20.000000	26.204112	-2.160000E-9	5.430980E-12	-2.488742E-11	-2.922697E-11	-3.575836E-11
48	3715103052.740097	1.482860	20.000000	26.204470	-2.160000E-9	5.430560E-12	-2.436568E-11	-2.869112E-11	-3.210615E-11
49	3715103076.121320	1.478041	20.000000	26.207026	-2.160000E-9	5.429770E-12	-2.651336E-11	-2.958351E-11	-3.385374E-11
50	3715103099.545822	1.475541	20.000000	26.217706	-2.160000E-9	5.428880E-12	-2.430762E-11	-2.995397E-11	-3.401098E-11
51	3715103122.967715	1.486292	20.000000	26.212694	-2.160000E-9	5.429750E-12	-2.455846E-11	-2.895096E-11	-3.312225E-11
52	3715103146.502868	1.481203	20.000000	26.223356	-2.160000E-9	5.429620E-12	-2.732379E-11	-3.413055E-11	-3.826382E-11
53	3715103169.945415	1.472225	20.000000	26.215805	-2.160000E-9	5.428830E-12	-2.459997E-11	-2.839752E-11	-3.514869E-11
54	3715103193.499692	1.487283	20.000000	26.217112	-2.160000E-9	5.428720E-12	-2.393674E-11	-2.920547E-11	-3.400564E-11
55	3715103217.045903	1.457765	20.000000	26.234174	-2.160000E-9	5.429890E-12	-2.470178E-11	-2.928910E-11	-3.362926E-11
56	3715103240.614207	1.464216	20.000000	26.222106	-2.160000E-9	5.426300E-12	-2.507488E-11	-2.964974E-11	-3.429881E-11
57	3715103264.108115	1.456949	20.000000	26.235522	-2.160000E-9	5.419730E-12	-2.682392E-11	-3.098027E-11	-3.542388E-11
58	3715103287.760957	1.457709	20.000000	26.239366	-2.160000E-9	5.404450E-12	-2.602392E-11	-2.961990E-11	-3.312428E-11
59	3715103311.903451	1.449002	20.000000	26.245273	-2.160000E-9	5.344770E-12	-2.793241E-11	-3.139550E-11	-3.701016E-11
