#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.983580E-12
#38696_046_2-S_HM_XX_Unirrad_Interstrip
#Date/Time: 4/1/2022 12:13:08 PM
#Sensor Name: 38696_046_2-S_HM_XX
#Station: Tesla 2
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
11	3731674825.196989	4.628227	25.341519	25.378494	-4.470000E-9	6.105970E-12	-6.968218E-11	-1.091561E-10	-1.455190E-10	-1.833918E-10	-2.240837E-10	-2.594642E-10
12	3731674861.331203	4.626273	25.329649	25.371618	-4.490000E-9	6.104760E-12	-7.201634E-11	-1.089471E-10	-1.473029E-10	-1.867840E-10	-2.289226E-10	-2.672563E-10
13	3731674897.446907	4.651509	25.319662	25.362938	-4.480000E-9	6.105450E-12	-7.056271E-11	-1.100607E-10	-1.470174E-10	-1.863565E-10	-2.256466E-10	-2.639758E-10
14	3731674933.590313	4.653613	25.308247	25.366268	-4.490000E-9	6.106810E-12	-7.115616E-11	-1.117081E-10	-1.507966E-10	-1.856907E-10	-2.269332E-10	-2.634667E-10
15	3731674969.674001	4.655129	25.300361	25.334540	-4.510000E-9	6.105030E-12	-6.957579E-11	-1.092149E-10	-1.488758E-10	-1.866122E-10	-2.237793E-10	-2.614725E-10
16	3731675005.737545	4.634547	25.290670	25.344390	-4.470000E-9	6.105930E-12	-6.904913E-11	-1.056707E-10	-1.452691E-10	-1.845264E-10	-2.243313E-10	-2.632771E-10
17	3731675041.837078	4.616547	25.274361	25.350494	-4.470000E-9	6.106720E-12	-7.236575E-11	-1.108243E-10	-1.497603E-10	-1.889798E-10	-2.286190E-10	-2.673264E-10
18	3731675077.916316	4.613159	25.262688	25.312247	-4.480000E-9	6.105810E-12	-6.729518E-11	-1.080185E-10	-1.456365E-10	-1.861711E-10	-2.264631E-10	-2.660753E-10
19	3731675114.017424	4.604895	25.247530	25.308462	-4.470000E-9	6.100390E-12	-6.585004E-11	-1.082231E-10	-1.444707E-10	-1.852260E-10	-2.241299E-10	-2.666590E-10
20	3731675150.146059	4.599006	25.232112	25.326275	-4.460000E-9	6.103070E-12	-6.736561E-11	-1.077742E-10	-1.481930E-10	-1.875020E-10	-2.287322E-10	-2.703077E-10
21	3731675186.295094	4.599477	25.221530	25.293421	-4.440000E-9	6.103820E-12	-6.851310E-11	-1.102371E-10	-1.504622E-10	-1.943894E-10	-2.369512E-10	-2.806171E-10
22	3731675222.425667	4.599108	25.207995	25.249210	-4.440000E-9	6.104830E-12	-6.861419E-11	-1.129308E-10	-1.576635E-10	-2.000316E-10	-2.415030E-10	-2.883205E-10
23	3731675258.510900	4.593605	25.195491	25.259712	-4.430000E-9	6.105790E-12	-6.640184E-11	-1.111399E-10	-1.558567E-10	-2.015431E-10	-2.462364E-10	-2.913537E-10
24	3731675294.635148	4.590478	25.184096	25.251468	-4.420000E-9	6.105780E-12	-6.790746E-11	-1.126005E-10	-1.614706E-10	-2.113176E-10	-2.578175E-10	-3.106757E-10
25	3731675330.740812	4.602490	25.169195	25.280600	-4.420000E-9	6.105820E-12	-6.801509E-11	-1.210562E-10	-1.738523E-10	-2.271485E-10	-2.765609E-10	-3.386676E-10
26	3731675366.835378	4.593923	25.154509	25.282047	-4.410000E-9	6.104750E-12	-6.796310E-11	-1.222773E-10	-1.810054E-10	-2.398105E-10	-2.961557E-10	-3.596310E-10
27	3731675402.954928	4.594058	25.143036	25.257494	-4.420000E-9	6.100950E-12	-6.959319E-11	-1.326085E-10	-1.981389E-10	-2.624811E-10	-3.400214E-10	-4.114822E-10
28	3731675439.060608	4.588985	25.131603	25.248457	-4.400000E-9	6.102600E-12	-7.125209E-11	-1.439423E-10	-2.192277E-10	-2.964424E-10	-3.731185E-10	-4.518079E-10
29	3731675475.290074	4.595011	25.120881	25.220912	-4.410000E-9	6.103800E-12	-6.861947E-11	-1.459868E-10	-2.297743E-10	-3.128661E-10	-3.896451E-10	-4.720730E-10
30	3731675511.437355	4.603603	25.106951	25.197468	-4.400000E-9	6.102160E-12	-6.855675E-11	-1.508340E-10	-2.389324E-10	-3.301907E-10	-4.208327E-10	-5.182687E-10
31	3731675547.707273	4.587509	25.094506	25.211439	-4.390000E-9	6.101810E-12	-7.108215E-11	-1.645884E-10	-2.605262E-10	-3.638309E-10	-4.622254E-10	-5.602639E-10
32	3731675583.815579	4.589633	25.083686	25.218018	-4.390000E-9	6.102600E-12	-6.736394E-11	-1.712643E-10	-2.809242E-10	-3.941734E-10	-5.096792E-10	-6.232716E-10
33	3731675620.073047	4.589282	25.070844	25.195883	-4.400000E-9	6.104170E-12	-7.295423E-11	-1.968371E-10	-3.334281E-10	-4.735693E-10	-6.299002E-10	-8.155253E-10
34	3731675656.207262	4.584482	25.060125	25.189325	-4.400000E-9	6.106650E-12	-7.300847E-11	-3.753541E-10	-6.674217E-10	-1.022402E-9	-1.326950E-9	-2.034636E-9
35	3731675692.069114	4.592094	25.047223	25.196418	-4.370000E-9	6.107820E-12	-7.415291E-11	-3.326872E-7	-6.681702E-7	-8.618473E-10	-1.141453E-9	-1.513420E-9
36	3731675728.164732	4.597472	25.037036	25.181060	-4.380000E-9	6.111200E-12	-8.941308E-11	-3.694790E-8	-7.128566E-8	-5.381881E-7	-2.433428E-7	0.000000E+0
37	3731675764.070564	4.594841	25.026356	25.174462	-4.390000E-9	6.114330E-12	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
38	3731675994.225119	4.632886	24.958743	25.168556	-4.300000E-9	6.115470E-12	-1.991668E-9	-3.348657E-7	-6.676726E-7	-1.000618E-6	-9.183673E-10	-1.458093E-9
39	3731676029.166539	4.625158	24.949447	25.148938	-4.190000E-9	6.108640E-12	-1.986087E-9	-3.346767E-7	-6.672251E-7	-1.000143E-6	-2.553663E-10	-3.038820E-10
40	3731676064.181464	4.633993	24.941262	25.132016	-4.340000E-9	6.103050E-12	-7.357310E-11	-1.216270E-10	-1.704712E-10	-2.184368E-10	-2.641872E-10	-3.128469E-10
41	3731676100.463495	4.623761	24.932010	25.135106	-4.340000E-9	6.104690E-12	-6.796121E-11	-1.159456E-10	-1.667304E-10	-2.136969E-10	-2.656196E-10	-3.143253E-10
42	3731676136.602501	4.627633	24.921686	25.116855	-4.340000E-9	6.105330E-12	-6.744168E-11	-1.163570E-10	-1.641910E-10	-2.144989E-10	-2.641578E-10	-3.145494E-10
43	3731676172.838270	4.638688	24.910351	25.135958	-4.330000E-9	6.105110E-12	-7.029826E-11	-1.217548E-10	-1.685966E-10	-2.209179E-10	-2.693351E-10	-3.231881E-10
44	3731676208.924847	4.633717	24.900184	25.151514	-4.310000E-9	6.105920E-12	-6.816462E-11	-1.213431E-10	-1.756529E-10	-2.314657E-10	-2.856933E-10	-3.436123E-10
45	3731676245.167087	4.628185	24.892595	25.150029	-4.340000E-9	6.101530E-12	-6.710725E-11	-1.284715E-10	-1.868579E-10	-2.458331E-10	-3.061799E-10	-3.651202E-10
46	3731676281.295395	4.609031	24.879673	25.131301	-4.350000E-9	6.103490E-12	-6.565746E-11	-1.375538E-10	-2.090754E-10	-2.817233E-10	-3.467454E-10	-4.256963E-10
47	3731676317.555662	4.630673	24.868457	25.146283	-4.310000E-9	6.105920E-12	-1.978850E-9	-3.348274E-7	-6.676982E-7	-1.001134E-6	-3.088223E-10	-3.668633E-10
48	3731676352.414622	4.638472	24.862413	25.110810	-4.310000E-9	6.106240E-12	-6.663055E-11	-1.390343E-10	-2.108274E-10	-2.833205E-10	-3.588606E-10	-4.293510E-10
49	3731676388.651753	4.614481	24.852070	25.128506	-4.320000E-9	6.107270E-12	-6.834610E-11	-2.140502E-10	-3.743218E-10	-5.355568E-10	-7.124708E-10	-8.824353E-10
50	3731676424.767381	4.623873	24.841369	25.125595	-4.320000E-9	6.109690E-12	-7.382799E-11	-1.099643E-9	-2.269437E-9	-3.410091E-9	-4.460404E-9	-5.567511E-9
51	3731676459.616986	4.623042	24.833005	25.145231	-4.310000E-9	6.107700E-12	-6.972219E-11	-1.917985E-10	-3.184216E-10	-4.517166E-10	-5.852814E-10	-6.911703E-10
52	3731676496.001036	4.619236	24.823870	25.108392	-4.300000E-9	6.107280E-12	-6.925623E-11	-2.043629E-10	-3.429148E-10	-4.836584E-10	-6.297473E-10	-7.679932E-10
53	3731676532.354075	4.615059	24.815447	25.154901	-4.290000E-9	6.106980E-12	-6.799629E-11	-2.421565E-10	-4.267302E-10	-6.061033E-10	-7.692655E-10	-9.559370E-10
54	3731676568.415038	4.624579	24.805481	25.123810	-4.300000E-9	6.107780E-12	-7.197597E-11	-2.432753E-10	-4.289852E-10	-6.165740E-10	-7.994437E-10	-9.864586E-10
55	3731676604.663281	4.625715	24.796423	25.099039	-4.300000E-9	6.106500E-12	-6.909278E-11	-2.638085E-10	-4.608317E-10	-6.604587E-10	-8.507284E-10	-1.049378E-9
56	3731676640.796051	4.610416	24.785525	25.130964	-4.290000E-9	6.098530E-12	-6.996360E-11	-2.963056E-10	-5.971023E-10	-8.570155E-10	-1.115483E-9	-1.381972E-9
57	3731676677.186868	4.622889	24.776429	25.123195	-4.290000E-9	6.092700E-12	-7.013246E-11	-3.353566E-7	-6.687752E-7	-1.002768E-6	-9.183024E-10	-1.138489E-9
58	3731676712.204566	4.619932	24.769673	25.119945	-4.300000E-9	6.073960E-12	-6.941947E-11	-3.027044E-10	-5.486958E-10	-8.107638E-10	-1.064850E-9	-1.302927E-9
59	3731676748.299637	4.603072	24.759704	25.148184	-4.280000E-9	6.012840E-12	-6.847761E-11	-3.503386E-10	-6.394754E-10	-9.437685E-10	-1.255683E-9	-1.572600E-9
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.981300E-12
#38696_046_2-S_HM_XX_Unirrad_Interstrip
#Date/Time: 4/1/2022 2:05:49 PM
#Sensor Name: 38696_046_2-S_HM_XX
#Station: Tesla 2
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3731681229.350282	4.515853	24.072008	25.057008	-3.970000E-9	5.997720E-12	-6.323569E-11	-6.828254E-11	-7.349559E-11	-7.600520E-11	-8.418203E-11	-8.773435E-11
2	3731681265.044539	4.516210	24.073732	25.119826	-3.980000E-9	6.066850E-12	-6.367405E-11	-6.778652E-11	-7.249650E-11	-7.670300E-11	-8.199624E-11	-8.734125E-11
33	3731681301.617416	4.521341	24.072226	25.126387	-3.990000E-9	6.104750E-12	-6.781494E-11	-7.283349E-11	-7.782672E-11	-8.061202E-11	-8.581146E-11	-9.103270E-11
34	3731681337.884452	4.473339	24.065231	25.120382	-4.000000E-9	6.105790E-12	-6.457506E-11	-6.946899E-11	-7.444513E-11	-8.003438E-11	-8.498188E-11	-9.015069E-11
35	3731681374.107101	4.527086	24.066421	25.121332	-3.980000E-9	6.105350E-12	-6.477135E-11	-6.838276E-11	-7.335361E-11	-7.667149E-11	-8.459797E-11	-8.966670E-11
36	3731681410.246017	4.533832	24.065925	25.154743	-3.980000E-9	6.100100E-12	-6.325070E-11	-6.953758E-11	-7.130373E-11	-7.610605E-11	-8.100180E-11	-8.467147E-11
37	3731681446.439038	4.495071	24.061823	25.149494	-3.980000E-9	6.103660E-12	-6.509113E-11	-7.112563E-11	-7.524360E-11	-8.018254E-11	-8.633993E-11	-8.881416E-11
38	3731681482.561087	4.510212	24.059423	25.166078	-3.980000E-9	6.103570E-12	-6.518025E-11	-6.963990E-11	-7.543301E-11	-7.949266E-11	-8.309090E-11	-8.888586E-11
39	3731681518.802095	4.502851	24.061506	25.166595	-3.980000E-9	6.105430E-12	-6.126774E-11	-6.532379E-11	-7.424185E-11	-7.952358E-11	-8.262475E-11	-8.804048E-11
47	3731681555.561038	4.507743	24.056849	25.153891	-3.980000E-9	6.105560E-12	-6.648185E-11	-7.233445E-11	-7.708888E-11	-8.174730E-11	-8.684299E-11	-9.080400E-11
57	3731681592.225797	4.500164	24.054927	25.142675	-4.000000E-9	6.093900E-12	-6.345025E-11	-6.944697E-11	-7.237910E-11	-7.676261E-11	-8.162240E-11	-8.486716E-11
