34341_041_PSS_XX_HM_Irrad_20min
Date/Time: 8/12/2021 10:55:01 AM
Sensor Name: 34341_041_PSS_XX_HM_Irrad_20min
Type: P
Annealing Status: 20 min
Environment: 20C
Tester: Eric Spencer
Notes: Irradiated for 56 min at RINSC

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-3.5800E-6	-3.5800E-6	-3.5800E-6	-3.5800E-6	-3.5800E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -20.0000	-4.8500E-6	-4.8500E-6	-4.8500E-6	-4.8500E-6	-4.8500E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -30.0000	-5.8500E-6	-5.8500E-6	-5.8500E-6	-5.8500E-6	-5.8500E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -40.0000	-6.7200E-6	-6.7200E-6	-6.7200E-6	-6.7200E-6	-6.7200E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -50.0000	-7.4900E-6	-7.4900E-6	-7.4900E-6	-7.4900E-6	-7.4900E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -60.0000	-8.1900E-6	-8.1900E-6	-8.1900E-6	-8.1900E-6	-8.1900E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -70.0000	-8.8400E-6	-8.8400E-6	-8.8400E-6	-8.8400E-6	-8.8400E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -80.0000	-9.4600E-6	-9.4600E-6	-9.4600E-6	-9.4600E-6	-9.4600E-6	  -20.0000	   24.4264	    2.1983	    0.0000	
  -90.0000	-1.0030E-5	-1.0030E-5	-1.0030E-5	-1.0030E-5	-1.0030E-5	  -20.0000	   24.4264	    2.1983	    0.0000	
 -100.0000	-1.0580E-5	-1.0580E-5	-1.0580E-5	-1.0580E-5	-1.0580E-5	  -20.0000	   24.4264	    2.1983	    0.0000	
 -110.0000	-1.1120E-5	-1.1120E-5	-1.1120E-5	-1.1120E-5	-1.1120E-5	  -20.0000	   24.4264	    2.1983	    0.0000	
 -120.0000	-1.1620E-5	-1.1620E-5	-1.1620E-5	-1.1620E-5	-1.1620E-5	  -20.0000	   24.4264	    2.1983	    0.0000	
 -130.0000	-1.2110E-5	-1.2110E-5	-1.2110E-5	-1.2110E-5	-1.2110E-5	  -20.0000	   24.4264	    2.1983	    0.0000	
