File,I(600V),I(800V),I(1000V),DepV
34340_007_PSS_HM_XX_DIODE,-5.706202e-06,-6.182329e-06,-6.688383e-06,582.3232323232323
34340_007_PSS_HM_XX_DIODEHALF,-1.693362e-06,-1.891452e-06,-2.0717e-06,582.3232323232323
