#Open Capacitance 1000Hz:4.481530E-12
#Open Capacitance 1000000Hz:Not Measured
#36697_036_PSS_HM_XX_Irrad_1100min_Single
#Date/Time: 12/22/2021 2:24:26 PM
#Sensor Name: 36697_036_PSS_HM_XX
#Station: Tesla
#Annealing Status: 1100 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: After Alibava testing

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3723045936.437475	1.239321	-20.000000	25.969722	-1.543900E-5	-9.998050E-6	1.781990E-11	-2.341649E-7	-2.341474E-7	-2.341218E-7	-2.341120E-7	-2.341365E-7	-2.341346E-7	-2.350025E-6
2	3723045953.043553	1.260587	-20.000000	25.966730	-1.543600E-5	-5.368331E-11	8.899940E-11	-2.259284E-7	-2.259192E-7	-2.259119E-7	-2.259137E-7	-2.259183E-7	-2.259164E-7	-2.361439E-6
3	3723045968.969914	1.263228	-20.000000	25.961319	-1.542600E-5	-5.453442E-11	8.897140E-11	-2.252457E-7	-2.252383E-7	-2.252320E-7	-2.251743E-7	-2.252226E-7	-2.252352E-7	-2.367477E-6
4	3723045984.971786	1.267132	-20.000000	25.953075	-1.542000E-5	-5.673724E-11	8.894600E-11	-2.245794E-7	-2.245703E-7	-2.245676E-7	-2.245777E-7	-2.245738E-7	-2.245740E-7	-2.364420E-6
5	3723046000.992089	1.251690	-20.000000	25.954740	-1.541400E-5	-5.413389E-11	8.892460E-11	-2.243905E-7	-2.243875E-7	-2.243844E-7	-2.243884E-7	-2.243877E-7	-2.243879E-7	-2.366839E-6
6	3723046016.982517	1.250918	-20.000000	25.949171	-1.540900E-5	-5.773854E-11	8.890480E-11	-2.238702E-7	-2.238573E-7	-2.238558E-7	-2.238565E-7	-2.238600E-7	-2.238569E-7	-2.365518E-6
7	3723046033.165193	1.260295	-20.000000	25.940512	-1.540300E-5	-5.293238E-11	8.888450E-11	-2.235583E-7	-2.235583E-7	-2.235594E-7	-2.235610E-7	-2.235593E-7	-2.235588E-7	-2.366300E-6
8	3723046049.012036	1.249931	-20.000000	25.969226	-1.540000E-5	-5.448435E-11	8.886430E-11	-2.232184E-7	-2.232218E-7	-2.232295E-7	-2.232364E-7	-2.232265E-7	-2.232257E-7	-2.366627E-6
9	3723046065.286323	1.237749	-20.000000	25.981553	-1.539700E-5	-5.808898E-11	8.884930E-11	-2.230667E-7	-2.230592E-7	-2.230655E-7	-2.230647E-7	-2.230640E-7	-2.230651E-7	-2.365691E-6
10	3723046081.086811	1.235953	-20.000000	25.962668	-1.539400E-5	-5.593625E-11	8.884040E-11	-2.229562E-7	-2.229561E-7	-2.229302E-7	-2.229188E-7	-2.229403E-7	-2.229432E-7	-2.366052E-6
