GCD Test
Bias: 5000.000000
IV_34254_014_PSS_HM_XX_DIODEHALFPSTOP
Date/Time: 4/26/2021 12:17:54 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-8.008419E-10	-8.008419E-10	   22.9548	   23.3060	   19.7299	   -1.0840	
  -10.0000	-8.075247E-10	-8.075247E-10	   22.9548	   23.3080	   19.7394	   -1.0758	
  -15.0000	-8.119174E-10	-8.119174E-10	   22.9548	   23.3080	   19.7394	   -1.0758	
  -20.0000	-8.148449E-10	-8.148449E-10	   22.9548	   23.3029	   19.7359	   -1.0824	
  -25.0000	-8.173990E-10	-8.173990E-10	   22.9548	   23.3029	   19.7359	   -1.0824	
  -30.0000	-8.193204E-10	-8.193204E-10	   22.9548	   23.3062	   19.7410	   -1.0762	
  -35.0000	-8.216387E-10	-8.216387E-10	   22.9548	   23.2998	   19.7467	   -1.0776	
  -40.0000	-8.232661E-10	-8.232661E-10	   22.9548	   23.2998	   19.7467	   -1.0776	
  -45.0000	-8.250136E-10	-8.250136E-10	   22.9548	   23.3084	   19.7441	   -1.0722	
  -50.0000	-8.275291E-10	-8.275291E-10	   22.9548	   23.3084	   19.7441	   -1.0722	
  -55.0000	-8.297013E-10	-8.297013E-10	   22.9548	   23.3021	   19.7521	   -1.0719	
  -60.0000	-8.309347E-10	-8.309347E-10	   22.9548	   23.3051	   19.7549	   -1.0675	
  -65.0000	-8.329373E-10	-8.329373E-10	   22.9548	   23.3051	   19.7549	   -1.0675	
  -70.0000	-8.343964E-10	-8.343964E-10	   22.9548	   23.3031	   19.7606	   -1.0652	
  -75.0000	-8.358395E-10	-8.358395E-10	   22.9548	   23.3031	   19.7606	   -1.0652	
  -80.0000	-8.374663E-10	-8.374663E-10	   22.9548	   23.3023	   19.7666	   -1.0618	
  -85.0000	-8.394928E-10	-8.394928E-10	   22.9548	   23.3045	   19.7660	   -1.0603	
  -90.0000	-8.431672E-10	-8.431672E-10	   22.9548	   23.3045	   19.7660	   -1.0603	
  -95.0000	-8.452836E-10	-8.452836E-10	   22.9548	   23.3061	   19.7764	   -1.0519	
 -100.0000	-8.483587E-10	-8.483587E-10	   22.9548	   23.3061	   19.7764	   -1.0519	
 -105.0000	-8.519841E-10	-8.519841E-10	   22.9548	   23.3040	   19.7710	   -1.0573	
 -110.0000	-8.539404E-10	-8.539404E-10	   22.9548	   23.3040	   19.7710	   -1.0573	
 -115.0000	-8.567095E-10	-8.567095E-10	   22.9548	   23.3066	   19.7789	   -1.0497	
 -120.0000	-8.576305E-10	-8.576305E-10	   22.9548	   23.3066	   19.7789	   -1.0497	
 -125.0000	-8.590567E-10	-8.590567E-10	   22.9548	   23.3043	   19.7783	   -1.0520	
 -130.0000	-8.595610E-10	-8.595610E-10	   22.9548	   23.3043	   19.7783	   -1.0520	
 -135.0000	-8.613779E-10	-8.613779E-10	   22.9548	   23.3041	   19.7786	   -1.0520	
 -140.0000	-8.624716E-10	-8.624716E-10	   22.9548	   23.3025	   19.7853	   -1.0487	
 -145.0000	-8.630283E-10	-8.630283E-10	   22.9548	   23.3025	   19.7853	   -1.0487	
 -150.0000	-8.635000E-10	-8.635000E-10	   22.9548	   23.3066	   19.7976	   -1.0368	
 -155.0000	-8.650721E-10	-8.650721E-10	   22.9548	   23.3066	   19.7976	   -1.0368	
 -160.0000	-8.661764E-10	-8.661764E-10	   22.9548	   23.3076	   19.8118	   -1.0262	
 -165.0000	-8.675319E-10	-8.675319E-10	   22.9548	   23.3038	   19.8188	   -1.0246	
 -170.0000	-8.674574E-10	-8.674574E-10	   22.9548	   23.3038	   19.8188	   -1.0246	
 -175.0000	-8.673763E-10	-8.673763E-10	   22.9522	   23.3052	   19.8185	   -1.0236	
 -180.0000	-8.684051E-10	-8.684051E-10	   22.9522	   23.3052	   19.8185	   -1.0236	
 -185.0000	-8.685687E-10	-8.685687E-10	   22.9548	   23.3051	   19.8150	   -1.0261	
 -190.0000	-8.690764E-10	-8.690764E-10	   22.9522	   23.3062	   19.8144	   -1.0256	
 -195.0000	-8.701238E-10	-8.701238E-10	   22.9522	   23.3062	   19.8144	   -1.0256	
 -200.0000	-8.715143E-10	-8.715143E-10	   22.9522	   23.3042	   19.8216	   -1.0222	
 -205.0000	-8.707340E-10	-8.707340E-10	   22.9522	   23.3042	   19.8216	   -1.0222	
 -210.0000	-8.709879E-10	-8.709879E-10	   22.9522	   23.3023	   19.8175	   -1.0266	
 -215.0000	-8.711611E-10	-8.711611E-10	   22.9522	   23.3023	   19.8175	   -1.0266	
 -220.0000	-8.715832E-10	-8.715832E-10	   22.9522	   23.3064	   19.8223	   -1.0200	
 -225.0000	-8.721328E-10	-8.721328E-10	   22.9522	   23.3028	   19.8232	   -1.0224	
 -230.0000	-8.730584E-10	-8.730584E-10	   22.9522	   23.3028	   19.8232	   -1.0224	
 -235.0000	-8.733644E-10	-8.733644E-10	   22.9548	   23.3109	   19.8302	   -1.0109	
 -240.0000	-8.747597E-10	-8.747597E-10	   22.9548	   23.3109	   19.8302	   -1.0109	
 -245.0000	-8.749449E-10	-8.749449E-10	   22.9522	   23.3064	   19.8384	   -1.0090	
 -250.0000	-8.744943E-10	-8.744943E-10	   22.9522	   23.3064	   19.8384	   -1.0090	
 -255.0000	-8.754641E-10	-8.754641E-10	   22.9548	   23.3054	   19.8441	   -1.0059	
 -260.0000	-8.753669E-10	-8.753669E-10	   22.9548	   23.3054	   19.8571	   -0.9970	
 -265.0000	-8.756235E-10	-8.756235E-10	   22.9548	   23.3054	   19.8571	   -0.9970	
 -270.0000	-8.770265E-10	-8.770265E-10	   22.9522	   23.3094	   19.8567	   -0.9938	
 -275.0000	-8.768223E-10	-8.768223E-10	   22.9522	   23.3094	   19.8567	   -0.9938	
 -280.0000	-8.776179E-10	-8.776179E-10	   22.9548	   23.3039	   19.8479	   -1.0045	
 -285.0000	-8.786070E-10	-8.786070E-10	   22.9522	   23.3046	   19.8536	   -1.0000	
 -290.0000	-8.781765E-10	-8.781765E-10	   22.9522	   23.3046	   19.8536	   -1.0000	
 -295.0000	-8.789505E-10	-8.789505E-10	   22.9548	   23.3055	   19.8605	   -0.9944	
 -300.0000	-8.803018E-10	-8.803018E-10	   22.9548	   23.3055	   19.8605	   -0.9944	
 -305.0000	-8.798512E-10	-8.798512E-10	   22.9548	   23.3052	   19.8552	   -0.9984	
 -310.0000	-8.805431E-10	-8.805431E-10	   22.9548	   23.3052	   19.8552	   -0.9984	
 -315.0000	-8.813978E-10	-8.813978E-10	   22.9522	   23.3013	   19.8643	   -0.9953	
 -320.0000	-8.814388E-10	-8.814388E-10	   22.9522	   23.3046	   19.8741	   -0.9858	
 -325.0000	-8.811907E-10	-8.811907E-10	   22.9522	   23.3046	   19.8741	   -0.9858	
 -330.0000	-8.815350E-10	-8.815350E-10	   22.9522	   23.3087	   19.8760	   -0.9812	
 -335.0000	-8.822280E-10	-8.822280E-10	   22.9522	   23.3087	   19.8760	   -0.9812	
 -340.0000	-8.826307E-10	-8.826307E-10	   22.9548	   23.3095	   19.8855	   -0.9740	
 -345.0000	-8.835161E-10	-8.835161E-10	   22.9548	   23.3095	   19.8855	   -0.9740	
 -350.0000	-8.841626E-10	-8.841626E-10	   22.9548	   23.3081	   19.8839	   -0.9763	
 -355.0000	-8.838102E-10	-8.838102E-10	   22.9548	   23.3066	   19.8741	   -0.9842	
 -360.0000	-8.850086E-10	-8.850086E-10	   22.9548	   23.3066	   19.8741	   -0.9842	
 -365.0000	-8.851917E-10	-8.851917E-10	   22.9548	   23.3098	   19.8716	   -0.9833	
 -370.0000	-8.854671E-10	-8.854671E-10	   22.9548	   23.3072	   19.8744	   -0.9835	
 -375.0000	-8.860057E-10	-8.860057E-10	   22.9548	   23.3072	   19.8744	   -0.9835	
 -380.0000	-8.856849E-10	-8.856849E-10	   22.9548	   23.3087	   19.8710	   -0.9846	
 -385.0000	-8.868772E-10	-8.868772E-10	   22.9548	   23.3087	   19.8710	   -0.9846	
 -390.0000	-8.871200E-10	-8.871200E-10	   22.9548	   23.3140	   19.8491	   -0.9953	
 -395.0000	-8.874086E-10	-8.874086E-10	   22.9548	   23.3140	   19.8491	   -0.9953	
 -400.0000	-8.881113E-10	-8.881113E-10	   22.9548	   23.3121	   19.8567	   -0.9916	
 -410.0000	-8.885211E-10	-8.885211E-10	   22.9548	   23.3137	   19.8583	   -0.9893	
 -420.0000	-8.892118E-10	-8.892118E-10	   22.9548	   23.3137	   19.8583	   -0.9893	
 -430.0000	-8.899663E-10	-8.899663E-10	   22.9522	   23.3103	   19.8703	   -0.9838	
 -440.0000	-8.908794E-10	-8.908794E-10	   22.9522	   23.3103	   19.8703	   -0.9838	
 -450.0000	-8.916348E-10	-8.916348E-10	   22.9522	   23.3101	   19.8681	   -0.9854	
 -460.0000	-8.918667E-10	-8.918667E-10	   22.9522	   23.3101	   19.8681	   -0.9854	
 -470.0000	-8.927011E-10	-8.927011E-10	   22.9522	   23.3094	   19.8707	   -0.9843	
 -480.0000	-8.933633E-10	-8.933633E-10	   22.9548	   23.3134	   19.8751	   -0.9780	
 -490.0000	-8.934598E-10	-8.934598E-10	   22.9548	   23.3134	   19.8751	   -0.9780	
 -500.0000	-8.933665E-10	-8.933665E-10	   22.9548	   23.3138	   19.8836	   -0.9718	
 -510.0000	-8.949709E-10	-8.949709E-10	   22.9548	   23.3138	   19.8836	   -0.9718	
 -520.0000	-8.956970E-10	-8.956970E-10	   22.9548	   23.3135	   19.8710	   -0.9807	
 -530.0000	-8.956694E-10	-8.956694E-10	   22.9548	   23.3135	   19.8710	   -0.9807	
 -540.0000	-8.960920E-10	-8.960920E-10	   22.9522	   23.3130	   19.8890	   -0.9688	
 -550.0000	-8.966811E-10	-8.966811E-10	   22.9548	   23.3148	   19.8770	   -0.9755	
 -560.0000	-8.978401E-10	-8.978401E-10	   22.9548	   23.3148	   19.8770	   -0.9755	
 -570.0000	-8.977719E-10	-8.977719E-10	   22.9548	   23.3130	   19.8640	   -0.9859	
 -580.0000	-8.988066E-10	-8.988066E-10	   22.9548	   23.3130	   19.8640	   -0.9859	
 -590.0000	-8.994188E-10	-8.994188E-10	   22.9522	   23.3094	   19.8722	   -0.9832	
 -600.0000	-8.999206E-10	-8.999206E-10	   22.9522	   23.3133	   19.8564	   -0.9909	
 -610.0000	-9.004162E-10	-9.004162E-10	   22.9522	   23.3133	   19.8564	   -0.9909	
 -620.0000	-9.009168E-10	-9.009168E-10	   22.9548	   23.3137	   19.8555	   -0.9912	
 -630.0000	-9.022234E-10	-9.022234E-10	   22.9548	   23.3137	   19.8555	   -0.9912	
 -640.0000	-9.029480E-10	-9.029480E-10	   22.9548	   23.3127	   19.8514	   -0.9948	
 -650.0000	-9.040382E-10	-9.040382E-10	   22.9548	   23.3127	   19.8514	   -0.9948	
 -660.0000	-9.057138E-10	-9.057138E-10	   22.9548	   23.3178	   19.8416	   -0.9974	
 -670.0000	-9.055868E-10	-9.055868E-10	   22.9522	   23.3112	   19.8460	   -0.9998	
 -680.0000	-9.067824E-10	-9.067824E-10	   22.9522	   23.3112	   19.8460	   -0.9998	
 -690.0000	-9.072748E-10	-9.072748E-10	   22.9548	   23.3193	   19.8479	   -0.9918	
 -700.0000	-9.088391E-10	-9.088391E-10	   22.9548	   23.3193	   19.8479	   -0.9918	
 -710.0000	-9.093949E-10	-9.093949E-10	   22.9548	   23.3168	   19.8574	   -0.9873	
 -720.0000	-9.111729E-10	-9.111729E-10	   22.9548	   23.3168	   19.8574	   -0.9873	
 -730.0000	-9.120310E-10	-9.120310E-10	   22.9548	   23.3150	   19.8580	   -0.9883	
 -740.0000	-9.131200E-10	-9.131200E-10	   22.9548	   23.3120	   19.8438	   -1.0006	
 -750.0000	-9.143166E-10	-9.143166E-10	   22.9548	   23.3120	   19.8438	   -1.0006	
 -760.0000	-9.156036E-10	-9.156036E-10	   22.9548	   23.3158	   19.8491	   -0.9938	
 -770.0000	-9.167461E-10	-9.167461E-10	   22.9548	   23.3158	   19.8491	   -0.9938	
 -780.0000	-9.184695E-10	-9.184695E-10	   22.9548	   23.3181	   19.8469	   -0.9934	
 -790.0000	-9.194140E-10	-9.194140E-10	   22.9548	   23.3181	   19.8469	   -0.9934	
 -800.0000	-9.221632E-10	-9.221632E-10	   22.9548	   23.3169	   19.8397	   -0.9994	
 -810.0000	-9.232907E-10	-9.232907E-10	   22.9548	   23.3191	   19.8476	   -0.9922	
 -820.0000	-9.258815E-10	-9.258815E-10	   22.9548	   23.3191	   19.8476	   -0.9922	
 -830.0000	-9.282032E-10	-9.282032E-10	   22.9522	   23.3185	   19.8466	   -0.9933	
 -840.0000	-9.296204E-10	-9.296204E-10	   22.9522	   23.3185	   19.8466	   -0.9933	
 -850.0000	-9.327861E-10	-9.327861E-10	   22.9548	   23.3160	   19.8529	   -0.9910	
 -860.0000	-9.347039E-10	-9.347039E-10	   22.9548	   23.3160	   19.8529	   -0.9910	
 -870.0000	-9.382145E-10	-9.382145E-10	   22.9548	   23.3205	   19.8378	   -0.9978	
 -880.0000	-9.406941E-10	-9.406941E-10	   22.9548	   23.3215	   19.8371	   -0.9974	
 -890.0000	-9.442701E-10	-9.442701E-10	   22.9548	   23.3215	   19.8371	   -0.9974	
 -900.0000	-9.476778E-10	-9.476778E-10	   22.9548	   23.3227	   19.8441	   -0.9916	
 -910.0000	-9.513786E-10	-9.513786E-10	   22.9548	   23.3227	   19.8441	   -0.9916	
 -920.0000	-9.544880E-10	-9.544880E-10	   22.9548	   23.3214	   19.8463	   -0.9912	
