37399_033_PSS_HM_X_Irrad_20min
Date/Time: 12/7/2021 11:09:36 AM
Sensor Name: 37399_033_PSS_HM_X
Station: Tesla
Annealing Status: 20 min
Environment: -20C
Tester: Eric Spencer
Notes: OT sensor irrad 10

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.436E-10	1.136E-6	  -20.0000	   26.7552	    1.2012	    0.0000	
  -20.0000	1.387E-10	9.830E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
  -30.0000	1.326E-10	9.061E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
  -40.0000	1.283E-10	8.383E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
  -50.0000	1.250E-10	7.838E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
  -60.0000	1.263E-10	7.299E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
  -70.0000	1.214E-10	6.803E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
  -80.0000	1.189E-10	6.539E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
  -90.0000	1.170E-10	6.386E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -100.0000	1.142E-10	6.079E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -110.0000	1.105E-10	5.808E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -120.0000	1.083E-10	5.619E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -130.0000	1.076E-10	5.369E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -140.0000	1.040E-10	5.317E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -150.0000	1.028E-10	5.149E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -160.0000	1.001E-10	5.026E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -170.0000	9.901E-11	4.928E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
 -180.0000	9.721E-11	4.760E-7	  -20.0000	   26.7552	    1.2012	    0.0000	
