#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.323930E-12
#37399_033_PSS_HM_X_Irrad_20min_Interstrip
#Date/Time: 12/7/2021 11:35:27 AM
#Sensor Name: 37399_033_PSS_HM_X
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: OT sensor irrad 10

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3721740229.251992	1.206473	-20.000000	25.748805	-3.498700E-5	5.322760E-12	-4.962146E-7	-5.009116E-7	-5.022576E-7	-5.030615E-7	-5.167930E-7	-6.358272E-7
2	3721740263.279598	1.199600	-20.000000	25.724153	-3.495600E-5	5.384330E-12	-4.945857E-7	-4.957635E-7	-4.970285E-7	-4.979492E-7	-4.991969E-7	-5.005092E-7
3	3721740297.162577	1.210621	-20.000000	25.725205	-3.481500E-5	5.401620E-12	-4.936130E-7	-4.946888E-7	-4.959715E-7	-4.974732E-7	-5.089923E-7	-5.092231E-7
4	3721740330.078290	1.201383	-20.000000	25.715335	-3.495200E-5	5.409510E-12	-5.003359E-7	-5.084290E-7	-4.958978E-7	-4.971135E-7	-4.987807E-7	-5.011240E-7
5	3721740363.545742	1.202768	-20.000000	25.715694	-3.494800E-5	5.412240E-12	-4.970291E-7	-5.142761E-7	-7.043784E-7	-5.052344E-7	-5.207959E-7	-5.062823E-7
6	3721740397.323109	1.203300	-20.000000	25.723977	-3.482300E-5	5.413350E-12	-4.938466E-7	-4.951577E-7	-4.964446E-7	-4.977162E-7	-4.993399E-7	-5.021968E-7
7	3721740430.184754	1.205443	-20.000000	25.738719	-3.493400E-5	5.413890E-12	-4.943522E-7	-4.953640E-7	-4.963613E-7	-4.976266E-7	-4.986588E-7	-4.997480E-7
8	3721740463.286636	1.207204	-20.000000	25.757070	-3.493300E-5	5.414360E-12	-4.956002E-7	-4.967744E-7	-4.977933E-7	-4.989745E-7	-5.001503E-7	-5.011647E-7
9	3721740496.311552	1.203059	-20.000000	25.739790	-3.492200E-5	5.414960E-12	-4.947404E-7	-4.959384E-7	-4.970810E-7	-4.981482E-7	-4.992980E-7	-5.007624E-7
10	3721740529.283275	1.209512	-20.000000	25.741514	-3.495600E-5	5.416980E-12	-4.976713E-7	-4.987794E-7	-4.998316E-7	-5.010168E-7	-5.023401E-7	-5.034952E-7
11	3721740562.409352	1.197239	-20.000000	25.731883	-3.493700E-5	5.415530E-12	-4.954589E-7	-4.965803E-7	-4.976011E-7	-4.988090E-7	-4.998202E-7	-5.009604E-7
12	3721740595.418382	1.200310	-20.000000	25.730873	-3.493500E-5	5.416070E-12	-4.958283E-7	-4.971421E-7	-4.983129E-7	-4.993647E-7	-5.004809E-7	-5.016664E-7
13	3721740628.429504	1.191761	-20.000000	25.725008	-3.490900E-5	5.416580E-12	-4.991867E-7	-5.003606E-7	-5.015008E-7	-5.028047E-7	-5.039493E-7	-5.052055E-7
14	3721740661.429637	1.188460	-20.000000	25.738223	-3.488700E-5	5.417290E-12	-4.953602E-7	-4.963766E-7	-4.974943E-7	-4.985448E-7	-4.996912E-7	-5.009319E-7
15	3721740694.460734	1.180098	-20.000000	25.723125	-3.485700E-5	5.416030E-12	-4.962387E-7	-4.975468E-7	-4.988177E-7	-4.998459E-7	-5.009833E-7	-5.019604E-7
16	3721740727.436794	1.187374	-20.000000	25.722332	-3.489600E-5	5.416690E-12	-4.986248E-7	-4.997285E-7	-5.007345E-7	-5.018150E-7	-5.029017E-7	-5.039218E-7
17	3721740760.559123	1.189259	-20.000000	25.701088	-3.486200E-5	5.416290E-12	-4.989862E-7	-5.006040E-7	-5.016014E-7	-5.034003E-7	-5.050962E-7	-5.070271E-7
18	3721740793.699263	1.181205	-20.000000	25.702694	-3.476100E-5	5.416740E-12	-5.024548E-7	-5.037853E-7	-5.049114E-7	-5.060195E-7	-5.068372E-7	-5.081595E-7
19	3721740826.645822	1.186282	-20.000000	25.666925	-3.484500E-5	5.415500E-12	-4.958529E-7	-4.971807E-7	-4.982979E-7	-4.993348E-7	-5.007006E-7	-5.016714E-7
20	3721740859.656595	1.190663	-20.000000	25.673839	-3.486500E-5	5.413730E-12	-4.988744E-7	-5.000750E-7	-5.012950E-7	-5.023180E-7	-5.035344E-7	-5.046730E-7
21	3721740892.683037	1.189575	-20.000000	25.675862	-3.482200E-5	5.413960E-12	-4.973460E-7	-4.985778E-7	-4.996850E-7	-5.006441E-7	-5.019235E-7	-5.029539E-7
22	3721740925.706667	1.192860	-20.000000	25.648634	-3.481700E-5	5.415850E-12	-5.007077E-7	-5.023234E-7	-5.032804E-7	-5.041858E-7	-5.055569E-7	-5.068127E-7
23	3721740958.723209	1.181998	-20.000000	25.661335	-3.480600E-5	5.415390E-12	-4.978243E-7	-4.990154E-7	-5.000276E-7	-5.010840E-7	-5.021759E-7	-5.036266E-7
24	3721740991.744897	1.181612	-20.000000	25.644452	-3.476000E-5	5.415900E-12	-4.967190E-7	-4.978759E-7	-4.989581E-7	-5.003051E-7	-5.013941E-7	-5.026216E-7
25	3721741025.056269	1.188061	-20.000000	25.627587	-3.481800E-5	5.416500E-12	-5.001104E-7	-5.012035E-7	-5.024191E-7	-5.034156E-7	-5.043979E-7	-5.058054E-7
26	3721741058.925671	1.214000	-20.000000	25.636447	-3.465600E-5	5.416230E-12	-4.961632E-7	-4.972630E-7	-4.983917E-7	-4.994731E-7	-5.006543E-7	-5.017167E-7
27	3721741092.186596	1.189812	-20.000000	25.636584	-3.475900E-5	5.416210E-12	-4.994880E-7	-5.006575E-7	-5.019896E-7	-5.031825E-7	-5.045064E-7	-5.058012E-7
28	3721741126.047513	1.193767	-20.000000	25.642034	-3.452900E-5	5.421810E-12	-5.654203E-7	-5.676188E-7	-5.686325E-7	-5.672854E-7	-5.682158E-7	-5.675045E-7
29	3721741158.843730	1.186637	-20.000000	25.645719	-3.472500E-5	5.425530E-12	-7.899623E-7	-7.641754E-7	-8.049072E-7	-8.200695E-7	-8.120322E-7	-8.653737E-7
30	3721741191.923061	1.189594	-20.000000	25.626995	-3.470600E-5	5.413550E-12	-4.981203E-7	-4.993307E-7	-5.004974E-7	-5.015956E-7	-5.026188E-7	-5.037549E-7
31	3721741225.365240	1.198387	-20.000000	25.623049	-3.469400E-5	5.414370E-12	-5.013615E-7	-5.026492E-7	-5.037947E-7	-5.049890E-7	-5.063938E-7	-5.075247E-7
32	3721741259.122658	1.202015	-20.000000	25.615083	-3.453200E-5	5.422390E-12	-6.166622E-7	-5.978934E-7	-6.442979E-7	-6.212880E-7	-6.182138E-7	-6.415846E-7
33	3721741292.065358	1.203618	-20.000000	25.609831	-3.455200E-5	5.429420E-12	-9.219441E-7	-9.732325E-7	-9.540991E-7	-9.646810E-7	-9.019954E-7	-9.825868E-7
34	3721741325.477493	1.200582	-20.000000	25.589738	-3.456600E-5	5.415430E-12	-4.948374E-7	-4.958659E-7	-4.969162E-7	-4.981030E-7	-4.990587E-7	-5.003200E-7
35	3721741359.207744	1.233812	-20.000000	25.599784	-3.449400E-5	5.415140E-12	-4.949597E-7	-4.960690E-7	-4.973588E-7	-4.984487E-7	-4.995969E-7	-5.005205E-7
36	3721741392.081748	1.203069	-20.000000	25.584626	-3.459400E-5	5.415940E-12	-4.942465E-7	-4.955409E-7	-4.967300E-7	-4.978308E-7	-4.990943E-7	-4.999762E-7
37	3721741425.201797	1.212623	-20.000000	25.585021	-3.459400E-5	5.416140E-12	-4.945147E-7	-4.959478E-7	-4.971354E-7	-4.979231E-7	-4.989939E-7	-5.003307E-7
38	3721741458.242316	1.229728	-20.000000	25.603571	-3.458200E-5	5.416520E-12	-4.969677E-7	-4.975810E-7	-4.983688E-7	-4.992543E-7	-5.000685E-7	-5.010782E-7
39	3721741491.512157	1.238792	-20.000000	25.593821	-3.437800E-5	5.415960E-12	-5.058856E-7	-5.074466E-7	-5.086867E-7	-5.100904E-7	-5.117053E-7	-5.127756E-7
40	3721741524.434670	1.210061	-20.000000	25.581177	-3.449300E-5	5.414800E-12	-4.948592E-7	-4.959835E-7	-4.971643E-7	-4.983384E-7	-4.994710E-7	-5.005174E-7
41	3721741557.327767	1.229531	-20.000000	25.575668	-3.454800E-5	5.415030E-12	-4.951195E-7	-4.960580E-7	-4.970969E-7	-4.985687E-7	-4.995558E-7	-5.007241E-7
42	3721741590.445474	1.233111	-20.000000	25.582722	-3.455200E-5	5.415530E-12	-4.958268E-7	-4.968702E-7	-4.981156E-7	-4.991776E-7	-5.003013E-7	-5.013894E-7
43	3721741623.456571	1.255934	-20.000000	25.559577	-3.453300E-5	5.427340E-12	-7.193434E-7	-7.154445E-7	-8.556772E-7	-7.752074E-7	-8.890975E-7	-7.613611E-7
44	3721741656.461675	1.228611	-20.000000	25.568574	-3.456100E-5	5.420350E-12	-5.378837E-7	-5.398321E-7	-5.414157E-7	-5.418414E-7	-5.444322E-7	-5.479274E-7
45	3721741689.883094	1.222401	-20.000000	25.552304	-3.454800E-5	5.416900E-12	-4.965353E-7	-4.974447E-7	-4.985988E-7	-4.998693E-7	-5.011853E-7	-5.022417E-7
46	3721741723.605377	1.204014	-20.000000	25.526423	-3.449700E-5	5.416930E-12	-4.957149E-7	-4.970062E-7	-4.981588E-7	-4.992284E-7	-5.003603E-7	-5.011891E-7
47	3721741756.494291	1.237292	-20.000000	25.515169	-3.453000E-5	5.417690E-12	-5.001476E-7	-5.010303E-7	-5.021861E-7	-5.037232E-7	-5.048197E-7	-5.058585E-7
48	3721741789.594789	1.251871	-20.000000	25.495192	-3.451000E-5	5.417550E-12	-4.954084E-7	-4.964975E-7	-4.977410E-7	-4.988746E-7	-4.999760E-7	-5.008774E-7
49	3721741822.682072	1.231333	-20.000000	25.497413	-3.453300E-5	5.416700E-12	-4.996613E-7	-5.009109E-7	-5.022516E-7	-5.042151E-7	-5.052393E-7	-5.066713E-7
50	3721741855.804909	1.246391	-20.000000	25.482174	-3.447600E-5	5.422480E-12	-5.864492E-7	-6.669811E-7	-6.306302E-7	-6.433852E-7	-6.467974E-7	-6.555192E-7
51	3721741888.816667	1.263532	-20.000000	25.503457	-3.451100E-5	5.415390E-12	-4.960174E-7	-4.972262E-7	-4.981670E-7	-4.993650E-7	-5.003594E-7	-5.015642E-7
52	3721741921.828689	1.229251	-20.000000	25.492995	-3.451000E-5	5.415430E-12	-4.951655E-7	-4.965222E-7	-4.977461E-7	-4.988779E-7	-4.996925E-7	-5.009325E-7
53	3721741954.857397	1.222016	-20.000000	25.499673	-3.451000E-5	5.415670E-12	-4.960434E-7	-4.970855E-7	-4.983895E-7	-4.990388E-7	-5.002489E-7	-5.011293E-7
54	3721741987.981799	1.247105	-20.000000	25.495966	-3.441900E-5	5.415070E-12	-4.957528E-7	-4.966662E-7	-4.978544E-7	-4.989600E-7	-5.000393E-7	-5.010480E-7
55	3721742020.894323	1.216408	-20.000000	25.493548	-3.447700E-5	5.414590E-12	-4.960165E-7	-4.975691E-7	-4.983718E-7	-4.996158E-7	-5.005309E-7	-5.016486E-7
56	3721742054.178727	1.284109	-20.000000	25.514356	-3.428500E-5	5.412030E-12	-4.971266E-7	-4.982238E-7	-4.992597E-7	-5.004479E-7	-5.014858E-7	-5.017515E-7
57	3721742087.279892	1.251046	-20.000000	25.522938	-3.445400E-5	5.406340E-12	-5.011580E-7	-5.024159E-7	-5.037779E-7	-5.054393E-7	-5.065814E-7	-5.080123E-7
58	3721742121.148869	1.257878	-20.000000	25.523927	-3.428700E-5	5.388720E-12	-5.003367E-7	-5.015010E-7	-5.024523E-7	-5.043038E-7	-5.050338E-7	-5.061285E-7
59	3721742154.359206	1.248023	-20.000000	25.509917	-3.433800E-5	5.329570E-12	-5.025126E-7	-5.049055E-7	-5.059949E-7	-5.069744E-7	-5.079007E-7	-5.087832E-7
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.322260E-12
#37399_033_PSS_HM_X_Irrad_20min_Interstrip
#Date/Time: 12/7/2021 1:19:38 PM
#Sensor Name: 37399_033_PSS_HM_X
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: OT sensor irrad 10

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3721746048.474600	1.196367	-20.000000	25.098743	-3.454600E-5	5.320450E-12	-4.896022E-7	-4.909634E-7	-4.918118E-7	-4.928313E-7	-4.941258E-7	-4.950186E-7
3	3721746082.520802	1.206851	-20.000000	25.086891	-3.452800E-5	5.400780E-12	-4.881338E-7	-4.889181E-7	-4.898815E-7	-4.908900E-7	-4.922161E-7	-4.931475E-7
4	3721746116.666312	1.197804	-20.000000	25.090260	-3.454900E-5	5.408510E-12	-4.880399E-7	-4.889653E-7	-4.899772E-7	-4.910995E-7	-4.920614E-7	-4.931215E-7
5	3721746150.421321	1.197472	-20.000000	25.092203	-3.441700E-5	5.411740E-12	-4.877651E-7	-4.887646E-7	-4.897952E-7	-4.906989E-7	-4.919942E-7	-4.927011E-7
29	3721746184.060107	1.192355	-20.000000	25.084930	-3.445200E-5	5.415650E-12	-4.914039E-7	-4.926149E-7	-4.935915E-7	-4.947040E-7	-4.957976E-7	-4.969111E-7
32	3721746217.549314	1.188979	-20.000000	25.068642	-3.431300E-5	5.415150E-12	-4.916742E-7	-4.928503E-7	-4.938923E-7	-4.951421E-7	-4.962286E-7	-4.974838E-7
33	3721746250.438315	1.207324	-20.000000	25.047000	-3.446100E-5	5.415080E-12	-4.921225E-7	-4.929665E-7	-4.941654E-7	-4.950796E-7	-4.961684E-7	-4.969719E-7
43	3721746284.090448	1.190698	-20.000000	25.040561	-3.434500E-5	5.413560E-12	-4.912129E-7	-4.922051E-7	-4.933268E-7	-4.942730E-7	-4.955659E-7	-4.967603E-7
50	3721746318.106624	1.180285	-20.000000	25.047873	-3.429200E-5	5.413430E-12	-4.917653E-7	-4.927962E-7	-4.940356E-7	-4.947259E-7	-4.957716E-7	-4.969095E-7
