34331_042_2-S_HM_XX_Irrad_1100min_Single
Date/Time: 11/17/2021 2:52:36 PM
Sensor Name: 34331_042_2-S_HM_XX_Irrad_1100min
Type: P
Annealing Status: 1100 min
Environment: -20.0C
Tester: Eric Spencer
Notes: After Alibava

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	2.308E-10	1.445E-6	  -20.0000	   25.7846	    1.2393	    0.0000	
  -20.0000	2.154E-10	1.034E-6	  -20.0000	   25.7846	    1.2393	    0.0000	
  -30.0000	1.987E-10	8.098E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
  -40.0000	1.848E-10	6.655E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
  -50.0000	1.735E-10	5.635E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
  -60.0000	1.638E-10	4.910E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
  -70.0000	1.556E-10	4.334E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
  -80.0000	1.485E-10	3.891E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
  -90.0000	1.423E-10	3.532E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -100.0000	1.365E-10	3.238E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -110.0000	1.315E-10	2.993E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -120.0000	1.271E-10	2.778E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -130.0000	1.231E-10	2.591E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -140.0000	1.193E-10	2.437E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -150.0000	1.159E-10	2.288E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -160.0000	1.131E-10	2.156E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -170.0000	1.102E-10	2.034E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -180.0000	1.075E-10	1.934E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -190.0000	1.054E-10	1.833E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -200.0000	1.031E-10	1.742E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -210.0000	1.010E-10	1.653E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -220.0000	9.944E-11	1.587E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -230.0000	9.760E-11	1.529E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -240.0000	9.600E-11	1.454E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -250.0000	9.462E-11	1.378E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -260.0000	9.313E-11	1.352E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -270.0000	9.182E-11	1.307E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -280.0000	9.056E-11	1.261E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -290.0000	8.945E-11	1.203E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -300.0000	8.802E-11	1.191E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -310.0000	8.715E-11	1.149E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -320.0000	8.598E-11	1.116E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -330.0000	8.487E-11	1.067E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -340.0000	8.380E-11	1.066E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -350.0000	8.287E-11	1.012E-7	  -20.0000	   25.7846	    1.2393	    0.0000	
 -360.0000	8.203E-11	9.701E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -370.0000	8.105E-11	9.323E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -380.0000	8.026E-11	9.374E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -390.0000	7.949E-11	8.933E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -400.0000	7.857E-11	8.895E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -410.0000	7.733E-11	8.608E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -420.0000	7.656E-11	8.360E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -430.0000	7.612E-11	8.215E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -440.0000	7.524E-11	7.752E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -450.0000	7.439E-11	7.662E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -460.0000	7.322E-11	7.419E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -470.0000	7.303E-11	7.162E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -480.0000	7.202E-11	6.879E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -490.0000	7.144E-11	6.817E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -500.0000	7.091E-11	6.340E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -510.0000	7.002E-11	6.436E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -520.0000	6.922E-11	5.972E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -530.0000	6.834E-11	6.137E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -540.0000	6.786E-11	5.969E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -550.0000	6.690E-11	5.636E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -560.0000	6.672E-11	5.202E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -570.0000	6.621E-11	5.368E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -580.0000	6.513E-11	5.145E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -590.0000	6.454E-11	5.026E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -600.0000	6.401E-11	4.603E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -610.0000	6.420E-11	4.747E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
 -620.0000	6.277E-11	4.334E-8	  -20.0000	   25.7846	    1.2393	    0.0000	
