#Open Capacitance 1000Hz:4.470960E-12
#Open Capacitance 1000000Hz:Not Measured
#38694_003_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 3/8/2022 5:49:32 PM
#Sensor Name: 38694_003_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated for 24 m at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3729624651.636078	1.134804	-20.000000	25.558925	-1.327900E-5	-5.423424E-11	8.033900E-11	-1.811739E-7	-1.811724E-7	-1.811744E-7	-1.811732E-7	-1.811735E-7	-1.811735E-7	-2.534275E-6
2	3729624667.928570	1.125301	-20.000000	25.539345	-1.327000E-5	-5.578622E-11	8.032420E-11	-1.785468E-7	-1.785422E-7	-1.785422E-7	-1.785392E-7	-1.785426E-7	-1.785422E-7	-2.536966E-6
3	3729624683.822777	1.130566	-20.000000	25.527852	-1.326600E-5	-5.133049E-11	8.030730E-11	-1.774544E-7	-1.774554E-7	-1.774575E-7	-1.774513E-7	-1.774546E-7	-1.774549E-7	-2.536635E-6
4	3729624699.682589	1.138623	-20.000000	25.525969	-1.326800E-5	-5.608662E-11	8.028670E-11	-1.770416E-7	-1.770358E-7	-1.770321E-7	-1.770262E-7	-1.770339E-7	-1.770339E-7	-2.537100E-6
5	3729624715.962173	1.136376	-20.000000	25.511997	-1.326900E-5	-5.057954E-11	8.027240E-11	-1.769689E-7	-1.769673E-7	-1.769662E-7	-1.769656E-7	-1.769670E-7	-1.769667E-7	-2.540161E-6
6	3729624731.865716	1.135448	-20.000000	25.513068	-1.326700E-5	-5.188121E-11	8.026450E-11	-1.769213E-7	-1.769216E-7	-1.769268E-7	-1.769333E-7	-1.769257E-7	-1.769242E-7	-2.539693E-6
7	3729624747.841348	1.136864	-20.000000	25.502070	-1.326400E-5	-5.052948E-11	8.026020E-11	-1.769249E-7	-1.769299E-7	-1.769324E-7	-1.769389E-7	-1.769315E-7	-1.769311E-7	-2.534833E-6
8	3729624764.053791	1.137724	-20.000000	25.483917	-1.326400E-5	-5.363342E-11	8.025670E-11	-1.771056E-7	-1.771046E-7	-1.771101E-7	-1.771188E-7	-1.771098E-7	-1.771079E-7	-2.534996E-6
9	3729624780.101508	1.139829	-20.000000	25.475099	-1.326100E-5	-5.133049E-11	8.025290E-11	-1.772474E-7	-1.772438E-7	-1.772440E-7	-1.772476E-7	-1.772457E-7	-1.772457E-7	-2.533095E-6
10	3729624796.117641	1.128409	-20.000000	25.455262	-1.326000E-5	-5.218156E-11	8.024910E-11	-1.773597E-7	-1.773722E-7	-1.773721E-7	-1.773764E-7	-1.773701E-7	-1.773721E-7	-2.534951E-6
11	3729624811.897933	1.132553	-20.000000	25.470600	-1.325900E-5	-5.338313E-11	8.024850E-11	-1.776335E-7	-1.776361E-7	-1.776415E-7	-1.776485E-7	-1.776399E-7	-1.776388E-7	-2.534104E-6
12	3729624826.974426	1.135886	-20.000000	25.483561	-1.325800E-5	-5.323296E-11	8.024650E-11	-1.781631E-7	-1.781591E-7	-1.781573E-7	-1.781569E-7	-1.781591E-7	-1.781582E-7	-2.532016E-6
