34341_012_PSS_HM_XX_Irrad_1100min_Single
Date/Time: 11/18/2021 1:16:24 PM
Sensor Name: 34341_012_PSS_HM_XX_Irrad_1100min
Type: P
Annealing Status: 1100 min
Environment: -20.0C
Tester: Eric Spencer
Notes: After Alibava

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-2.7900E-6	-2.7900E-6	-2.7900E-6	-2.7900E-6	-2.7900E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -20.0000	-3.6400E-6	-3.6400E-6	-3.6400E-6	-3.6400E-6	-3.6400E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -30.0000	-4.2900E-6	-4.2900E-6	-4.2900E-6	-4.2900E-6	-4.2900E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -40.0000	-4.8400E-6	-4.8400E-6	-4.8400E-6	-4.8400E-6	-4.8400E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -50.0000	-5.3400E-6	-5.3400E-6	-5.3400E-6	-5.3400E-6	-5.3400E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -60.0000	-5.8000E-6	-5.8000E-6	-5.8000E-6	-5.8000E-6	-5.8000E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -70.0000	-6.2200E-6	-6.2200E-6	-6.2200E-6	-6.2200E-6	-6.2200E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -80.0000	-6.6100E-6	-6.6100E-6	-6.6100E-6	-6.6100E-6	-6.6100E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
  -90.0000	-6.9800E-6	-6.9800E-6	-6.9800E-6	-6.9800E-6	-6.9800E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
 -100.0000	-7.3400E-6	-7.3400E-6	-7.3400E-6	-7.3400E-6	-7.3400E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
 -110.0000	-7.6900E-6	-7.6900E-6	-7.6900E-6	-7.6900E-6	-7.6900E-6	  -20.0000	   24.2417	    1.7613	    0.0000	
