GCD Test
Bias: 5000.000000
IV_34341_038_PSS_HM_XX_DIODEQUARTER
Date/Time: 4/28/2021 12:51:28 PM
Sensor Name: DIODEQUARTER
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-9.153278E-11	-9.153278E-11	   22.3804	   22.5807	    7.8770	  -13.5115	
  -10.0000	-9.252443E-11	-9.252443E-11	   22.3804	   22.5719	    7.7043	  -13.7891	
  -15.0000	-9.495329E-11	-9.495329E-11	   22.3804	   22.5758	    7.5882	  -13.9714	
  -20.0000	-9.543791E-11	-9.543791E-11	   22.3804	   22.5758	    7.5882	  -13.9714	
  -25.0000	-9.673799E-11	-9.673799E-11	   22.3804	   22.5758	    7.4883	  -14.1329	
  -30.0000	-9.852598E-11	-9.852598E-11	   22.3804	   22.5697	    7.3397	  -14.3812	
  -35.0000	-9.975356E-11	-9.975356E-11	   22.3804	   22.5697	    7.3397	  -14.3812	
  -40.0000	-1.020885E-10	-1.020885E-10	   22.3804	   22.5697	    7.2663	  -14.5032	
  -45.0000	-1.030127E-10	-1.030127E-10	   22.3804	   22.5697	    7.2663	  -14.5032	
  -50.0000	-1.053184E-10	-1.053184E-10	   22.3804	   22.5723	    7.1490	  -14.6987	
  -55.0000	-1.070360E-10	-1.070360E-10	   22.3804	   22.5725	    7.1047	  -14.7737	
  -60.0000	-1.091638E-10	-1.091638E-10	   22.3804	   22.5725	    7.1047	  -14.7737	
  -65.0000	-1.119437E-10	-1.119437E-10	   22.3804	   22.5725	    7.1047	  -14.7737	
  -70.0000	-1.151982E-10	-1.151982E-10	   22.3804	   22.5725	    7.0092	  -14.9374	
  -75.0000	-1.178131E-10	-1.178131E-10	   22.3804	   22.5725	    7.0092	  -14.9374	
  -80.0000	-1.198070E-10	-1.198070E-10	   22.3804	   22.5669	    6.9592	  -15.0280	
  -85.0000	-1.219710E-10	-1.219710E-10	   22.3804	   22.5705	    6.9203	  -15.0931	
  -90.0000	-1.238495E-10	-1.238495E-10	   22.3804	   22.5705	    6.9203	  -15.0931	
  -95.0000	-1.245238E-10	-1.245238E-10	   22.3804	   22.5695	    6.8627	  -15.1946	
 -100.0000	-1.262490E-10	-1.262490E-10	   22.3804	   22.5695	    6.8627	  -15.1946	
 -105.0000	-1.272946E-10	-1.272946E-10	   22.3804	   22.5664	    6.8106	  -15.2889	
 -110.0000	-1.278558E-10	-1.278558E-10	   22.3804	   22.5664	    6.8106	  -15.2889	
 -115.0000	-1.282082E-10	-1.282082E-10	   22.3804	   22.5701	    6.7780	  -15.3439	
 -120.0000	-1.283759E-10	-1.283759E-10	   22.3804	   22.5701	    6.7780	  -15.3439	
 -125.0000	-1.293191E-10	-1.293191E-10	   22.3778	   22.5684	    6.7258	  -15.4382	
 -130.0000	-1.288153E-10	-1.288153E-10	   22.3778	   22.5739	    6.6973	  -15.4852	
 -135.0000	-1.289706E-10	-1.289706E-10	   22.3778	   22.5739	    6.6973	  -15.4852	
 -140.0000	-1.300427E-10	-1.300427E-10	   22.3804	   22.5681	    6.6692	  -15.5400	
 -145.0000	-1.297783E-10	-1.297783E-10	   22.3804	   22.5681	    6.6692	  -15.5400	
 -150.0000	-1.299764E-10	-1.299764E-10	   22.3804	   22.5683	    6.6417	  -15.5896	
 -155.0000	-1.303776E-10	-1.303776E-10	   22.3804	   22.5683	    6.6417	  -15.5896	
 -160.0000	-1.305416E-10	-1.305416E-10	   22.3804	   22.5671	    6.6050	  -15.6570	
 -165.0000	-1.305202E-10	-1.305202E-10	   22.3804	   22.5671	    6.6050	  -15.6570	
 -170.0000	-1.304949E-10	-1.304949E-10	   22.3778	   22.5673	    6.5857	  -15.6920	
 -175.0000	-1.316434E-10	-1.316434E-10	   22.3804	   22.5694	    6.5569	  -15.7431	
 -180.0000	-1.312735E-10	-1.312735E-10	   22.3804	   22.5694	    6.5569	  -15.7431	
 -185.0000	-1.318237E-10	-1.318237E-10	   22.3778	   22.5670	    6.5411	  -15.7738	
 -190.0000	-1.321735E-10	-1.321735E-10	   22.3778	   22.5670	    6.5411	  -15.7738	
 -195.0000	-1.318266E-10	-1.318266E-10	   22.3804	   22.5652	    6.5380	  -15.7809	
 -200.0000	-1.325431E-10	-1.325431E-10	   22.3804	   22.5652	    6.5380	  -15.7809	
 -205.0000	-1.323027E-10	-1.323027E-10	   22.3804	   22.5695	    6.5209	  -15.8091	
 -210.0000	-1.331448E-10	-1.331448E-10	   22.3804	   22.5695	    6.5209	  -15.8091	
 -215.0000	-1.330700E-10	-1.330700E-10	   22.3804	   22.5686	    6.5130	  -15.8243	
 -220.0000	-1.330105E-10	-1.330105E-10	   22.3804	   22.5686	    6.5130	  -15.8243	
 -225.0000	-1.335296E-10	-1.335296E-10	   22.3804	   22.5639	    6.4877	  -15.8744	
 -230.0000	-1.340145E-10	-1.340145E-10	   22.3804	   22.5639	    6.4877	  -15.8744	
 -235.0000	-1.337694E-10	-1.337694E-10	   22.3778	   22.5659	    6.4861	  -15.8759	
 -240.0000	-1.341210E-10	-1.341210E-10	   22.3778	   22.5659	    6.4861	  -15.8759	
 -245.0000	-1.346112E-10	-1.346112E-10	   22.3778	   22.5698	    6.4560	  -15.9287	
 -250.0000	-1.347892E-10	-1.347892E-10	   22.3778	   22.5698	    6.4560	  -15.9287	
 -255.0000	-1.359978E-10	-1.359978E-10	   22.3778	   22.5712	    6.4522	  -15.9347	
 -260.0000	-1.346806E-10	-1.346806E-10	   22.3778	   22.5712	    6.4522	  -15.9347	
 -265.0000	-1.351100E-10	-1.351100E-10	   22.3804	   22.5685	    6.4222	  -15.9926	
 -270.0000	-1.355233E-10	-1.355233E-10	   22.3778	   22.5658	    6.4336	  -15.9733	
 -275.0000	-1.358725E-10	-1.358725E-10	   22.3778	   22.5658	    6.4336	  -15.9733	
 -280.0000	-1.362398E-10	-1.362398E-10	   22.3778	   22.5658	    6.4197	  -15.9992	
 -285.0000	-1.362584E-10	-1.362584E-10	   22.3778	   22.5658	    6.4197	  -15.9992	
 -290.0000	-1.365576E-10	-1.365576E-10	   22.3778	   22.5652	    6.4152	  -16.0079	
 -295.0000	-1.363972E-10	-1.363972E-10	   22.3778	   22.5652	    6.4152	  -16.0079	
 -300.0000	-1.363168E-10	-1.363168E-10	   22.3778	   22.5658	    6.4194	  -15.9999	
 -305.0000	-1.365243E-10	-1.365243E-10	   22.3778	   22.5628	    6.4121	  -16.0156	
 -310.0000	-1.369848E-10	-1.369848E-10	   22.3778	   22.5628	    6.4121	  -16.0156	
 -315.0000	-1.369950E-10	-1.369950E-10	   22.3778	   22.5628	    6.4020	  -16.0345	
 -320.0000	-1.377153E-10	-1.377153E-10	   22.3778	   22.5628	    6.4020	  -16.0345	
 -325.0000	-1.375589E-10	-1.375589E-10	   22.3778	   22.5665	    6.4061	  -16.0241	
 -330.0000	-1.376411E-10	-1.376411E-10	   22.3778	   22.5651	    6.3903	  -16.0548	
 -335.0000	-1.376817E-10	-1.376817E-10	   22.3778	   22.5651	    6.3903	  -16.0548	
 -340.0000	-1.375697E-10	-1.375697E-10	   22.3778	   22.5651	    6.3836	  -16.0672	
 -345.0000	-1.378925E-10	-1.378925E-10	   22.3778	   22.5651	    6.3836	  -16.0672	
