GCD Test
Bias: 5000.000000
IV_34253_036_PSS_HM_XX_DIODEQUARTER
Date/Time: 4/26/2021 4:10:23 PM
Sensor Name: DIODEQUARTER
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-8.187019E-10	-8.187019E-10	   23.0836	   23.4505	   17.3678	   -2.6923	
  -10.0000	-8.224770E-10	-8.224770E-10	   23.0836	   23.4505	   17.3678	   -2.6923	
  -15.0000	-8.247410E-10	-8.247410E-10	   23.0862	   23.4505	   17.3539	   -2.7031	
  -20.0000	-8.267580E-10	-8.267580E-10	   23.0862	   23.4505	   17.3539	   -2.7031	
  -25.0000	-8.285373E-10	-8.285373E-10	   23.0836	   23.4477	   17.3684	   -2.6941	
  -30.0000	-8.310198E-10	-8.310198E-10	   23.0836	   23.4477	   17.3684	   -2.6941	
  -35.0000	-8.341032E-10	-8.341032E-10	   23.0836	   23.4439	   17.3523	   -2.7096	
  -40.0000	-8.368369E-10	-8.368369E-10	   23.0836	   23.4414	   17.3716	   -2.6967	
  -45.0000	-8.391618E-10	-8.391618E-10	   23.0836	   23.4501	   17.3548	   -2.7026	
  -50.0000	-8.436721E-10	-8.436721E-10	   23.0836	   23.4501	   17.3548	   -2.7026	
  -55.0000	-8.458946E-10	-8.458946E-10	   23.0836	   23.4426	   17.3741	   -2.6938	
  -60.0000	-8.460027E-10	-8.460027E-10	   23.0836	   23.4426	   17.3741	   -2.6938	
  -65.0000	-8.488318E-10	-8.488318E-10	   23.0836	   23.4426	   17.3741	   -2.6938	
  -70.0000	-8.517700E-10	-8.517700E-10	   23.0836	   23.4426	   17.3757	   -2.6926	
  -75.0000	-8.520055E-10	-8.520055E-10	   23.0836	   23.4442	   17.3776	   -2.6898	
  -80.0000	-8.522029E-10	-8.522029E-10	   23.0836	   23.4442	   17.3776	   -2.6898	
  -85.0000	-8.525676E-10	-8.525676E-10	   23.0836	   23.4460	   17.3871	   -2.6810	
  -90.0000	-8.534676E-10	-8.534676E-10	   23.0836	   23.4460	   17.3871	   -2.6810	
  -95.0000	-8.540613E-10	-8.540613E-10	   23.0862	   23.4432	   17.3839	   -2.6857	
 -100.0000	-8.543342E-10	-8.543342E-10	   23.0836	   23.4477	   17.3937	   -2.6744	
 -105.0000	-8.551314E-10	-8.551314E-10	   23.0836	   23.4477	   17.3937	   -2.6744	
 -110.0000	-8.551272E-10	-8.551272E-10	   23.0836	   23.4442	   17.3868	   -2.6827	
 -115.0000	-8.555451E-10	-8.555451E-10	   23.0836	   23.4442	   17.3868	   -2.6827	
 -120.0000	-8.556664E-10	-8.556664E-10	   23.0862	   23.4480	   17.3890	   -2.6779	
 -125.0000	-8.544060E-10	-8.544060E-10	   23.0862	   23.4480	   17.3890	   -2.6779	
 -130.0000	-8.549992E-10	-8.549992E-10	   23.0836	   23.4435	   17.3868	   -2.6832	
 -135.0000	-8.548492E-10	-8.548492E-10	   23.0836	   23.4470	   17.3906	   -2.6775	
 -140.0000	-8.557938E-10	-8.557938E-10	   23.0836	   23.4470	   17.3906	   -2.6775	
 -145.0000	-8.558540E-10	-8.558540E-10	   23.0836	   23.4458	   17.3969	   -2.6735	
 -150.0000	-8.562718E-10	-8.562718E-10	   23.0836	   23.4458	   17.3969	   -2.6735	
 -155.0000	-8.563999E-10	-8.563999E-10	   23.0836	   23.4446	   17.3922	   -2.6782	
 -160.0000	-8.566831E-10	-8.566831E-10	   23.0836	   23.4446	   17.3922	   -2.6782	
 -165.0000	-8.579151E-10	-8.579151E-10	   23.0836	   23.4447	   17.4067	   -2.6669	
 -170.0000	-8.575312E-10	-8.575312E-10	   23.0836	   23.4426	   17.4070	   -2.6684	
 -175.0000	-8.584985E-10	-8.584985E-10	   23.0836	   23.4426	   17.4070	   -2.6684	
 -180.0000	-8.588163E-10	-8.588163E-10	   23.0836	   23.4426	   17.4111	   -2.6652	
 -185.0000	-8.591302E-10	-8.591302E-10	   23.0836	   23.4426	   17.4111	   -2.6652	
 -190.0000	-8.600629E-10	-8.600629E-10	   23.0836	   23.4401	   17.4035	   -2.6730	
 -195.0000	-8.593168E-10	-8.593168E-10	   23.0862	   23.4453	   17.4042	   -2.6684	
 -200.0000	-8.594783E-10	-8.594783E-10	   23.0862	   23.4453	   17.4042	   -2.6684	
 -205.0000	-8.608967E-10	-8.608967E-10	   23.0836	   23.4449	   17.4029	   -2.6696	
 -210.0000	-8.600290E-10	-8.600290E-10	   23.0836	   23.4449	   17.4029	   -2.6696	
 -215.0000	-8.600522E-10	-8.600522E-10	   23.0836	   23.4396	   17.4140	   -2.6654	
 -220.0000	-8.598341E-10	-8.598341E-10	   23.0836	   23.4396	   17.4140	   -2.6654	
 -225.0000	-8.606414E-10	-8.606414E-10	   23.0836	   23.4431	   17.4203	   -2.6577	
 -230.0000	-8.607972E-10	-8.607972E-10	   23.0836	   23.4431	   17.4152	   -2.6616	
 -235.0000	-8.615635E-10	-8.615635E-10	   23.0836	   23.4431	   17.4152	   -2.6616	
 -240.0000	-8.617120E-10	-8.617120E-10	   23.0862	   23.4453	   17.4102	   -2.6637	
 -245.0000	-8.624503E-10	-8.624503E-10	   23.0862	   23.4453	   17.4102	   -2.6637	
