#Open Capacitance 1000Hz:4.471180E-12
#Open Capacitance 1000000Hz:Not Measured
#38695_044_2-S_HM_XX_Unirrad_Single
#Date/Time: 2/8/2022 5:11:01 PM
#Sensor Name: 38695_044_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3727203141.153095	1.188327	20.000000	30.056917	-2.750000E-9	-5.408393E-11	8.023960E-11	-4.818268E-11	-4.843578E-11	-4.868459E-11	-4.803938E-11	-4.833561E-11	-4.830923E-11	-3.337722E-6
2	3727203157.380258	1.176093	20.000000	30.062169	-2.750000E-9	-5.173090E-11	8.022890E-11	-3.135211E-11	-3.112805E-11	-3.221362E-11	-3.165959E-11	-3.158834E-11	-3.150585E-11	-3.342127E-6
3	3727203173.853847	1.180356	20.000000	30.065281	-2.740000E-9	-5.188110E-11	8.021060E-11	-2.826097E-11	-2.746693E-11	-2.894074E-11	-2.789176E-11	-2.814010E-11	-2.807637E-11	-3.336775E-6
4	3727203190.311748	1.177191	20.000000	30.060543	-2.730000E-9	-5.218148E-11	8.020370E-11	-2.997931E-11	-2.850774E-11	-2.814833E-11	-2.990366E-11	-2.913476E-11	-2.920570E-11	-3.337630E-6
5	3727203206.632861	1.159222	20.000000	30.064270	-2.730000E-9	-5.393375E-11	8.019300E-11	-3.557752E-11	-3.404276E-11	-3.473950E-11	-3.479879E-11	-3.478964E-11	-3.476915E-11	-3.337497E-6
6	3727203223.259981	1.165030	20.000000	30.056818	-2.730000E-9	-5.248188E-11	8.018080E-11	-2.834542E-11	-2.739089E-11	-2.781285E-11	-2.720321E-11	-2.768809E-11	-2.760187E-11	-3.338519E-6
7	3727203239.659721	1.175929	20.000000	30.054639	-2.730000E-9	-5.123029E-11	8.017000E-11	-3.188450E-11	-3.313567E-11	-2.936967E-11	-3.052046E-11	-3.122758E-11	-3.120248E-11	-3.334277E-6
8	3727203255.940853	1.159002	20.000000	30.061218	-2.740000E-9	-5.929067E-11	8.016420E-11	-3.218768E-11	-3.248269E-11	-3.142041E-11	-2.951380E-11	-3.140114E-11	-3.180404E-11	-3.331477E-6
9	3727203272.249647	1.174737	20.000000	30.055294	-2.740000E-9	-4.927775E-11	8.016160E-11	-2.944307E-11	-3.121211E-11	-3.135745E-11	-3.104261E-11	-3.076381E-11	-3.112736E-11	-3.334836E-6
10	3727203288.541620	1.162250	20.000000	30.055410	-2.730000E-9	-5.082977E-11	8.015680E-11	-3.176879E-11	-3.101869E-11	-3.216908E-11	-3.068852E-11	-3.141127E-11	-3.139374E-11	-3.332648E-6
11	3727203305.148295	1.185796	20.000000	30.049426	-2.730000E-9	-5.092995E-11	8.015540E-11	-2.940709E-11	-3.140100E-11	-3.033074E-11	-3.221917E-11	-3.083950E-11	-3.086587E-11	-3.334347E-6
12	3727203321.721939	1.180254	20.000000	30.051605	-2.720000E-9	-5.047932E-11	8.015620E-11	-2.862410E-11	-2.771208E-11	-2.896735E-11	-2.889150E-11	-2.854876E-11	-2.875780E-11	-3.331549E-6
13	3727203338.007812	1.173051	20.000000	30.052319	-2.730000E-9	-5.103001E-11	8.015100E-11	-2.646233E-11	-2.570856E-11	-2.749947E-11	-2.663509E-11	-2.657636E-11	-2.654871E-11	-3.330568E-6
