#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.305150E-12
#38695_044_2-S_HM_XX_Unirrad_Interstrip
#Date/Time: 2/8/2022 5:40:19 PM
#Sensor Name: 38695_044_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
19	3727205312.326597	1.103428	20.000000	30.089834	-2.730000E-9	5.403910E-12	-2.684403E-11	-3.842948E-11	-5.512410E-11
20	3727205335.269862	1.114329	20.000000	30.088623	-2.730000E-9	5.403700E-12	-2.908450E-11	-4.395264E-11	-5.571227E-11
21	3727205358.185435	1.109991	20.000000	30.091161	-2.730000E-9	5.402000E-12	-2.941897E-11	-4.355746E-11	-5.583495E-11
22	3727205381.122451	1.112481	20.000000	30.087018	-2.730000E-9	5.401920E-12	-2.632045E-11	-3.944904E-11	-5.436808E-11
23	3727205404.057223	1.113824	20.000000	30.095758	-2.730000E-9	5.403090E-12	-2.533567E-11	-3.910842E-11	-5.382161E-11
24	3727205426.990658	1.096690	20.000000	30.092330	-2.730000E-9	5.403590E-12	-2.448397E-11	-4.044895E-11	-5.257984E-11
25	3727205450.068384	1.093399	20.000000	30.092548	-2.730000E-9	5.402980E-12	-2.740645E-11	-4.190721E-11	-5.681627E-11
26	3727205472.988187	1.111775	20.000000	30.094171	-2.740000E-9	5.403420E-12	-2.596269E-11	-3.985260E-11	-5.297319E-11
27	3727205495.958449	1.104092	20.000000	30.093935	-2.730000E-9	5.403520E-12	-2.658910E-11	-4.065666E-11	-5.567977E-11
28	3727205518.905024	1.100083	20.000000	30.104239	-2.730000E-9	5.404210E-12	-2.474362E-11	-3.891870E-11	-5.594023E-11
29	3727205542.001930	1.104421	20.000000	30.098592	-2.730000E-9	5.405790E-12	-2.539312E-11	-3.860796E-11	-5.412399E-11
30	3727205564.956442	1.104256	20.000000	30.093281	-2.730000E-9	5.404470E-12	-2.346687E-11	-3.924295E-11	-5.075172E-11
31	3727205587.855575	1.094805	20.000000	30.097977	-2.730000E-9	5.404060E-12	-2.921493E-11	-4.167723E-11	-5.590754E-11
32	3727205610.923603	1.101150	20.000000	30.102831	-2.740000E-9	5.403210E-12	-2.431940E-11	-3.898946E-11	-5.298830E-11
33	3727205633.886913	1.093989	20.000000	30.099582	-2.740000E-9	5.402870E-12	-2.557610E-11	-4.019729E-11	-5.312878E-11
34	3727205656.806743	1.098318	20.000000	30.100434	-2.730000E-9	5.404470E-12	-2.597148E-11	-3.800139E-11	-5.260130E-11
35	3727205679.920889	1.105473	20.000000	30.105013	-2.730000E-9	5.402100E-12	-2.270248E-11	-3.764852E-11	-5.116739E-11
36	3727205702.859455	1.094759	20.000000	30.114803	-2.730000E-9	5.402650E-12	-2.329004E-11	-3.614751E-11	-5.044180E-11
37	3727205725.783066	1.085326	20.000000	30.111314	-2.730000E-9	5.403290E-12	-2.497892E-11	-4.075337E-11	-5.534553E-11
38	3727205748.680429	1.092618	20.000000	30.110758	-2.720000E-9	5.404260E-12	-2.757329E-11	-4.239666E-11	-5.505973E-11
39	3727205771.887758	1.096065	20.000000	30.112642	-2.720000E-9	5.404700E-12	-2.331743E-11	-3.913033E-11	-5.469376E-11
40	3727205795.255754	1.082365	20.000000	30.118626	-2.730000E-9	5.406220E-12	-2.544588E-11	-4.129760E-11	-5.566754E-11
41	3727205818.303236	1.095255	20.000000	30.110758	-2.730000E-9	5.404670E-12	-2.520074E-11	-3.873105E-11	-5.318420E-11
42	3727205841.284053	1.095326	20.000000	30.118052	-2.720000E-9	5.404610E-12	-2.214232E-11	-3.729565E-11	-5.129456E-11
43	3727205864.366797	1.094286	20.000000	30.121083	-2.730000E-9	5.404310E-12	-2.883407E-11	-4.101364E-11	-5.464265E-11
44	3727205887.692767	1.090013	20.000000	30.113494	-2.730000E-9	5.404550E-12	-2.406120E-11	-3.748111E-11	-5.163209E-11
45	3727205910.777970	1.091946	20.000000	30.119735	-2.730000E-9	5.403260E-12	-2.628919E-11	-4.094002E-11	-5.257312E-11
46	3727205933.677825	1.090357	20.000000	30.115278	-2.730000E-9	5.402940E-12	-2.628879E-11	-4.051130E-11	-5.418675E-11
47	3727205956.623386	1.097359	20.000000	30.122688	-2.730000E-9	5.402940E-12	-2.503494E-11	-3.610195E-11	-5.184059E-11
48	3727205979.552199	1.095675	20.000000	30.117239	-2.730000E-9	5.402770E-12	-2.454266E-11	-3.782067E-11	-5.315658E-11
49	3727206002.510813	1.098659	20.000000	30.124332	-2.730000E-9	5.403830E-12	-2.318231E-11	-3.607966E-11	-4.890524E-11
50	3727206025.484377	1.088175	20.000000	30.118468	-2.730000E-9	5.402780E-12	-2.684957E-11	-4.055386E-11	-5.421867E-11
51	3727206048.561415	1.093148	20.000000	30.128951	-2.720000E-9	5.403850E-12	-2.571759E-11	-3.822610E-11	-5.083457E-11
52	3727206071.478972	1.086416	20.000000	30.128317	-2.730000E-9	5.403620E-12	-2.597335E-11	-4.209555E-11	-5.332588E-11
53	3727206096.264701	1.099041	20.000000	30.128813	-2.720000E-9	5.404220E-12	-2.417487E-11	-3.820811E-11	-4.878688E-11
54	3727206119.353396	1.104286	20.000000	30.124592	-2.730000E-9	5.403940E-12	-2.350737E-11	-3.779575E-11	-5.268229E-11
55	3727206142.341666	1.098017	20.000000	30.136501	-2.730000E-9	5.402800E-12	-2.740463E-11	-4.165845E-11	-5.481484E-11
56	3727206165.272770	1.097759	20.000000	30.130634	-2.730000E-9	5.400640E-12	-2.416567E-11	-4.015232E-11	-5.519836E-11
57	3727206188.214209	1.092324	20.000000	30.143317	-2.730000E-9	5.392210E-12	-2.921658E-11	-4.023267E-11	-5.563788E-11
58	3727206211.331565	1.096597	20.000000	30.134322	-2.730000E-9	5.372810E-12	-2.547429E-11	-3.972278E-11	-5.254941E-11
59	3727206234.380262	1.087029	20.000000	30.135688	-2.730000E-9	5.308630E-12	-2.208099E-11	-3.619353E-11	-5.061377E-11
