#Open Capacitance 1000Hz:5.007500E-12
#Open Capacitance 1000000Hz:Not Measured
#34343_036_PSS_HM_X_Irrad_Single
#Date/Time: 10/5/2021 2:48:22 PM
#Sensor Name: 34343_036_PSS_HM_XX
#Type: P
#Annealing Status: 1100 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated to 4e14 at RINSC and after Alibava

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



#Open Capacitance 1000Hz:4.558250E-12
#Open Capacitance 1000000Hz:Not Measured
#34343_036_PSS_HM_X_Irrad_Single
#Date/Time: 10/5/2021 2:50:30 PM
#Sensor Name: 34343_036_PSS_HM_XX
#Type: P
#Annealing Status: 1100 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated to 4e14 at RINSC and after Alibava

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3716304700.188334	1.567686	-20.000000	24.593636	-1.371700E-5	-6.184440E-11	8.943420E-11	-2.006040E-7	-2.005788E-7	-2.005684E-7	-2.005588E-7	-2.005775E-7	-2.005736E-7	-1.881235E-6
2	3716304716.820840	1.548775	-20.000000	24.568629	-1.371100E-5	-5.944132E-11	8.942980E-11	-1.979425E-7	-1.979333E-7	-1.979238E-7	-1.979092E-7	-1.979272E-7	-1.979286E-7	-1.887054E-6
3	3716304732.578046	1.504234	-20.000000	24.548060	-1.370800E-5	-5.828980E-11	8.941550E-11	-1.970605E-7	-1.970376E-7	-1.970222E-7	-1.970089E-7	-1.970323E-7	-1.970299E-7	-1.889072E-6
4	3716304748.546620	1.499797	-20.000000	24.520057	-1.369900E-5	-5.879047E-11	8.940150E-11	-1.966510E-7	-1.966625E-7	-1.966537E-7	-1.966291E-7	-1.966491E-7	-1.966524E-7	-1.892045E-6
5	3716304764.813159	1.509386	-20.000000	24.516808	-1.369800E-5	-5.578653E-11	8.939520E-11	-1.963217E-7	-1.963259E-7	-1.963388E-7	-1.963519E-7	-1.963346E-7	-1.963324E-7	-1.892921E-6
6	3716304780.087144	1.500239	-20.000000	24.519504	-1.369700E-5	-6.144388E-11	8.938620E-11	-1.963407E-7	-1.963509E-7	-1.963654E-7	-1.963819E-7	-1.963597E-7	-1.963582E-7	-1.892961E-6
7	3716304795.158092	1.552172	-20.000000	24.522535	-1.369400E-5	-5.999201E-11	8.937890E-11	-1.962683E-7	-1.962691E-7	-1.962788E-7	-1.962688E-7	-1.962713E-7	-1.962689E-7	-1.892960E-6
8	3716304810.289398	1.548681	-20.000000	24.503847	-1.369300E-5	-6.299587E-11	8.937300E-11	-1.962196E-7	-1.962013E-7	-1.962055E-7	-1.962050E-7	-1.962079E-7	-1.962053E-7	-1.892951E-6
9	3716304825.250791	1.524927	-20.000000	24.500182	-1.369400E-5	-5.989183E-11	8.936980E-11	-1.961752E-7	-1.961801E-7	-1.961678E-7	-1.961422E-7	-1.961663E-7	-1.961715E-7	-1.892966E-6
10	3716304840.317266	1.523624	-20.000000	24.484229	-1.369500E-5	-5.618706E-11	8.936460E-11	-1.961129E-7	-1.961129E-7	-1.961286E-7	-1.961503E-7	-1.961262E-7	-1.961208E-7	-1.892980E-6
11	3716304856.311806	1.529188	-20.000000	24.482366	-1.369300E-5	-5.293287E-11	8.935540E-11	-1.953529E-7	-1.953389E-7	-1.953352E-7	-1.953409E-7	-1.953420E-7	-1.953399E-7	-1.890750E-6
12	3716304872.149528	1.500706	-20.000000	24.467423	-1.368300E-5	-5.914094E-11	8.934970E-11	-1.954396E-7	-1.954323E-7	-1.954400E-7	-1.954514E-7	-1.954408E-7	-1.954398E-7	-1.888199E-6
13	3716304888.161992	1.477355	-20.000000	24.463938	-1.368400E-5	-5.954141E-11	8.934750E-11	-1.954017E-7	-1.953947E-7	-1.954076E-7	-1.954145E-7	-1.954046E-7	-1.954046E-7	-1.890486E-6
14	3716304904.227722	1.493587	-20.000000	24.465166	-1.369300E-5	-5.869028E-11	8.934100E-11	-1.952954E-7	-1.952757E-7	-1.952549E-7	-1.952408E-7	-1.952667E-7	-1.952653E-7	-1.887656E-6
15	3716304919.981054	1.527043	-20.000000	24.477114	-1.369300E-5	-5.859019E-11	8.933960E-11	-1.952849E-7	-1.952814E-7	-1.952815E-7	-1.952790E-7	-1.952817E-7	-1.952815E-7	-1.888339E-6
16	3716304936.044618	1.540629	-20.000000	24.477491	-1.368800E-5	-6.259534E-11	8.933730E-11	-1.950430E-7	-1.950452E-7	-1.950522E-7	-1.950535E-7	-1.950485E-7	-1.950487E-7	-1.890745E-6
17	3716304952.009095	1.530579	-20.000000	24.483496	-1.368800E-5	-6.289574E-11	8.933480E-11	-1.949719E-7	-1.949591E-7	-1.949323E-7	-1.949037E-7	-1.949417E-7	-1.949457E-7	-1.891257E-6
18	3716304968.306577	1.533470	-20.000000	24.471229	-1.369000E-5	-5.874042E-11	8.932980E-11	-1.948396E-7	-1.948210E-7	-1.948126E-7	-1.948087E-7	-1.948205E-7	-1.948168E-7	-1.891852E-6
19	3716304984.022355	1.538005	-20.000000	24.462192	-1.368300E-5	-5.798942E-11	8.932790E-11	-1.946300E-7	-1.946160E-7	-1.946224E-7	-1.946253E-7	-1.946234E-7	-1.946238E-7	-1.890913E-6
20	3716305000.348477	1.507276	-20.000000	24.459122	-1.368000E-5	-5.944129E-11	8.933280E-11	-1.945642E-7	-1.945635E-7	-1.945585E-7	-1.945414E-7	-1.945569E-7	-1.945610E-7	-1.890592E-6
21	3716305016.075089	1.509342	-20.000000	24.449034	-1.368200E-5	-5.583659E-11	8.932790E-11	-1.943846E-7	-1.944029E-7	-1.944356E-7	-1.944610E-7	-1.944210E-7	-1.944192E-7	-1.891477E-6
22	3716305032.414526	1.513827	-20.000000	24.452860	-1.367500E-5	-5.758888E-11	8.932840E-11	-1.942720E-7	-1.942812E-7	-1.942845E-7	-1.942866E-7	-1.942811E-7	-1.942829E-7	-1.892671E-6
23	3716305048.111980	1.507417	-20.000000	24.446340	-1.367400E-5	-5.643738E-11	8.932740E-11	-1.941464E-7	-1.941360E-7	-1.941214E-7	-1.941057E-7	-1.941274E-7	-1.941287E-7	-1.892220E-6
24	3716305064.145833	1.517938	-20.000000	24.452603	-1.367400E-5	-5.503559E-11	8.932440E-11	-1.940059E-7	-1.939970E-7	-1.939864E-7	-1.939855E-7	-1.939937E-7	-1.939917E-7	-1.891602E-6
