#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.340270E-12
#34343_036_2-S_HM_X_Irrad_Interstrip
#Date/Time: 10/5/2021 3:30:38 PM
#Sensor Name: 34343_036_PSS_HM_XX
#Type: P
#Annealing Status: 1100 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated to 4e14 at RINSC and after Alibava

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
12	3716307350.287777	1.646167	-20.000000	23.974743	-1.354900E-5	5.437230E-12	-1.937277E-7	-1.947264E-7	-1.957975E-7
13	3716307372.208112	1.603444	-20.000000	23.964579	-1.355100E-5	5.436600E-12	-1.937304E-7	-1.945730E-7	-1.955731E-7
14	3716307394.240859	1.652295	-20.000000	23.957979	-1.355500E-5	5.435510E-12	-1.937139E-7	-1.946576E-7	-1.954649E-7
15	3716307416.235522	1.711831	-20.000000	23.959683	-1.356400E-5	5.437100E-12	-1.936060E-7	-1.945538E-7	-1.954322E-7
16	3716307438.267273	1.636641	-20.000000	23.945317	-1.356100E-5	5.436090E-12	-1.933664E-7	-1.943457E-7	-1.952872E-7
17	3716307460.317252	1.610757	-20.000000	23.955860	-1.356200E-5	5.436110E-12	-1.932926E-7	-1.942214E-7	-1.952706E-7
18	3716307482.450647	1.605402	-20.000000	23.945039	-1.356100E-5	5.435960E-12	-1.932088E-7	-1.941395E-7	-1.949895E-7
19	3716307504.470966	1.580020	-20.000000	23.931268	-1.355000E-5	5.436000E-12	-1.930709E-7	-1.939932E-7	-1.950427E-7
20	3716307526.543573	1.616554	-20.000000	23.934478	-1.355600E-5	5.436790E-12	-1.930063E-7	-1.939505E-7	-1.949437E-7
21	3716307548.445403	1.652534	-20.000000	23.941392	-1.355600E-5	5.446900E-12	-1.932402E-7	-1.943067E-7	-1.951257E-7
22	3716307570.492244	1.623691	-20.000000	23.937449	-1.354400E-5	5.436810E-12	-1.936350E-7	-1.945797E-7	-1.957020E-7
23	3716307592.549362	1.611915	-20.000000	23.925182	-1.353300E-5	5.437290E-12	-1.943913E-7	-1.955439E-7	-1.966579E-7
24	3716307614.622771	1.639791	-20.000000	23.916582	-1.353900E-5	5.436440E-12	-1.922104E-7	-1.931204E-7	-1.939844E-7
25	3716307636.641838	1.592275	-20.000000	23.889849	-1.354100E-5	5.436350E-12	-1.919876E-7	-1.928447E-7	-1.938052E-7
26	3716307658.697088	1.577491	-20.000000	23.889314	-1.354400E-5	5.435770E-12	-1.922188E-7	-1.931838E-7	-1.943611E-7
27	3716307681.008831	1.652816	-20.000000	23.893873	-1.353600E-5	5.436320E-12	-1.917133E-7	-1.926030E-7	-1.935607E-7
28	3716307702.726092	1.657924	-20.000000	23.890205	-1.353200E-5	5.436450E-12	-1.916203E-7	-1.925261E-7	-1.935131E-7
29	3716307724.760757	1.609187	-20.000000	23.885847	-1.353800E-5	5.436230E-12	-1.913650E-7	-1.924101E-7	-1.933086E-7
30	3716307746.779750	1.660252	-20.000000	23.880714	-1.355600E-5	5.437800E-12	-1.927482E-7	-1.936537E-7	-1.946258E-7
31	3716307768.943621	1.644934	-20.000000	23.891000	-1.355100E-5	5.437360E-12	-1.918242E-7	-1.927807E-7	-1.937829E-7
32	3716307790.858746	1.689425	-20.000000	23.882992	-1.354700E-5	5.437310E-12	-1.912202E-7	-1.921834E-7	-1.931651E-7
33	3716307813.079932	1.718326	-20.000000	23.871023	-1.353800E-5	5.436430E-12	-1.906697E-7	-1.914022E-7	-1.924164E-7
34	3716307834.975737	1.584295	-20.000000	23.859945	-1.353800E-5	5.436530E-12	-1.907674E-7	-1.916155E-7	-1.925462E-7
35	3716307857.206474	1.587626	-20.000000	23.870904	-1.353000E-5	5.437190E-12	-1.905229E-7	-1.914948E-7	-1.923228E-7
36	3716307879.056403	1.696104	-20.000000	23.865694	-1.353200E-5	5.436370E-12	-1.903720E-7	-1.913024E-7	-1.923084E-7
37	3716307901.151527	1.672641	-20.000000	23.864109	-1.354600E-5	5.436710E-12	-1.917779E-7	-1.929109E-7	-1.940024E-7
38	3716307923.147441	1.732395	-20.000000	23.857925	-1.354600E-5	5.436650E-12	-1.905431E-7	-1.916992E-7	-1.926667E-7
39	3716307945.138190	1.673802	-20.000000	23.859847	-1.354000E-5	5.438170E-12	-1.973039E-7	-2.044417E-7	-2.149586E-7
40	3716307967.126156	1.633616	-20.000000	23.822512	-1.353800E-5	5.436920E-12	-1.942542E-7	-1.968601E-7	-2.051286E-7
41	3716307989.207238	1.618313	-20.000000	23.834382	-1.352600E-5	5.436790E-12	-1.920385E-7	-1.936010E-7	-1.950127E-7
42	3716308011.179943	1.651842	-20.000000	23.837099	-1.353400E-5	5.436180E-12	-1.891432E-7	-1.899423E-7	-1.909503E-7
43	3716308033.309486	1.664759	-20.000000	23.847026	-1.352500E-5	5.436270E-12	-1.888457E-7	-1.897457E-7	-1.906793E-7
44	3716308055.298327	1.628001	-20.000000	23.848216	-1.353300E-5	5.435890E-12	-1.886996E-7	-1.895227E-7	-1.904507E-7
45	3716308077.437643	1.711297	-20.000000	23.841319	-1.352700E-5	5.436130E-12	-1.885480E-7	-1.894855E-7	-1.903974E-7
46	3716308099.339318	1.666524	-20.000000	23.829112	-1.353300E-5	5.436090E-12	-1.884327E-7	-1.892796E-7	-1.901755E-7
47	3716308121.365382	1.605504	-20.000000	23.821779	-1.353600E-5	5.435240E-12	-1.881761E-7	-1.889300E-7	-1.898416E-7
48	3716308143.530681	1.567014	-20.000000	23.811792	-1.351900E-5	5.435660E-12	-1.880309E-7	-1.890250E-7	-1.897594E-7
49	3716308165.560381	1.622206	-20.000000	23.803984	-1.352600E-5	5.436500E-12	-1.877909E-7	-1.886747E-7	-1.894051E-7
50	3716308187.461265	1.571922	-20.000000	23.803945	-1.352400E-5	5.436330E-12	-1.877830E-7	-1.885673E-7	-1.894898E-7
51	3716308209.634277	1.564599	-20.000000	23.805192	-1.352500E-5	5.435570E-12	-1.872983E-7	-1.882994E-7	-1.891709E-7
52	3716308231.530544	1.589135	-20.000000	23.824078	-1.352000E-5	5.435770E-12	-1.873870E-7	-1.882767E-7	-1.891612E-7
53	3716308253.544876	1.599115	-20.000000	23.805629	-1.352300E-5	5.436040E-12	-1.870157E-7	-1.878877E-7	-1.887989E-7
54	3716308275.545304	1.638751	-20.000000	23.803112	-1.352500E-5	5.433930E-12	-1.870612E-7	-1.880445E-7	-1.889583E-7
55	3716308297.851502	1.620418	-20.000000	23.791005	-1.352400E-5	5.433300E-12	-1.867993E-7	-1.878322E-7	-1.885974E-7
56	3716308319.767466	1.623086	-20.000000	23.781691	-1.351800E-5	5.430820E-12	-1.867452E-7	-1.874904E-7	-1.883554E-7
57	3716308341.804444	1.639027	-20.000000	23.777192	-1.351400E-5	5.426260E-12	-1.865323E-7	-1.874834E-7	-1.882904E-7
58	3716308363.826338	1.595338	-20.000000	23.791044	-1.351700E-5	5.407860E-12	-1.869225E-7	-1.878908E-7	-1.888403E-7
59	3716308385.873126	1.575157	-20.000000	23.783039	-1.349800E-5	5.349400E-12	-1.885738E-7	-1.895319E-7	-1.904573E-7
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.336950E-12
#34343_036_2-S_HM_X_Irrad_Interstrip
#Date/Time: 10/5/2021 3:55:06 PM
#Sensor Name: 34343_036_PSS_HM_XX
#Type: P
#Annealing Status: 1100 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated to 4e14 at RINSC and after Alibava

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
39	3716308576.423608	1.648217	-20.000000	23.787021	-1.352300E-5	5.437960E-12	-1.893585E-7	-1.902734E-7	-1.912899E-7
