#Open Capacitance 1000Hz:4.572590E-12
#Open Capacitance 1000000Hz:Not Measured
#34330_048_2-S_HM_XX
#Date/Time: 9/2/2021 4:27:13 PM
#Sensor Name: 34330_048_2-S_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3713459303.108112	1.968221	23.500000	26.866403	-2.290000E-9	-5.688883E-11	7.894620E-11	-2.268292E-11	-2.248093E-11	-2.503792E-11	-2.380634E-11	-2.350203E-11	-2.324463E-11	-2.637713E-6
2	3713459319.211982	1.980341	23.500000	26.878670	-2.280000E-9	-5.568727E-11	7.894320E-11	-2.424018E-11	-2.512645E-11	-2.299163E-11	-2.332141E-11	-2.391992E-11	-2.378080E-11	-2.640758E-6
3	3713459336.163155	1.917673	23.500000	26.888301	-2.280000E-9	-5.443561E-11	7.893020E-11	-2.466278E-11	-2.497987E-11	-2.409891E-11	-2.542065E-11	-2.479055E-11	-2.482133E-11	-2.641584E-6
4	3713459353.127799	1.877026	23.500000	26.911862	-2.270000E-9	-5.313391E-11	7.892350E-11	-2.218633E-11	-2.213871E-11	-2.310143E-11	-2.110829E-11	-2.213369E-11	-2.216252E-11	-2.641368E-6
5	3713459369.974136	1.949674	23.500000	26.910475	-2.280000E-9	-5.914181E-11	7.891640E-11	-2.127451E-11	-2.029562E-11	-2.187722E-11	-2.095762E-11	-2.110124E-11	-2.111607E-11	-2.640365E-6
6	3713459386.885246	1.855255	23.500000	26.928569	-2.280000E-9	-5.298372E-11	7.890580E-11	-2.472412E-11	-2.214504E-11	-2.546707E-11	-2.518269E-11	-2.437973E-11	-2.495340E-11	-2.639432E-6
7	3713459404.057427	1.875934	23.500000	26.964119	-2.270000E-9	-5.703905E-11	7.890210E-11	-2.313353E-11	-2.178173E-11	-2.455259E-11	-2.151146E-11	-2.274483E-11	-2.245763E-11	-2.640045E-6
8	3713459421.038134	1.900313	23.500000	26.960888	-2.280000E-9	-5.668860E-11	7.889150E-11	-2.209863E-11	-2.204138E-11	-2.130907E-11	-2.163352E-11	-2.177065E-11	-2.183745E-11	-2.639139E-6
9	3713459437.824046	1.906124	23.500000	26.971847	-2.270000E-9	-6.224592E-11	7.889080E-11	-2.281031E-11	-2.073867E-11	-2.350154E-11	-2.233764E-11	-2.234704E-11	-2.257397E-11	-2.640242E-6
10	3713459454.606669	1.793682	23.500000	26.983065	-2.280000E-9	-5.303373E-11	7.888590E-11	-2.223235E-11	-1.978125E-11	-2.153294E-11	-2.339012E-11	-2.173416E-11	-2.188265E-11	-2.640249E-6
11	3713459471.393580	1.931448	23.500000	26.951517	-2.270000E-9	-5.393498E-11	7.888460E-11	-2.130273E-11	-2.241962E-11	-2.172757E-11	-2.230124E-11	-2.193779E-11	-2.201441E-11	-2.641302E-6
12	3713459488.468090	1.957405	23.500000	26.964000	-2.270000E-9	-5.768992E-11	7.887750E-11	-2.017318E-11	-2.167933E-11	-2.065117E-11	-2.180546E-11	-2.107729E-11	-2.116525E-11	-2.639875E-6
13	3713459505.397973	1.812224	23.500000	26.978584	-2.280000E-9	-5.118132E-11	7.887150E-11	-2.097255E-11	-2.018094E-11	-2.029380E-11	-1.983666E-11	-2.032099E-11	-2.023737E-11	-2.640226E-6
14	3713459522.217876	1.857714	23.500000	26.955143	-2.270000E-9	-5.608784E-11	7.886620E-11	-2.510910E-11	-2.360643E-11	-2.337418E-11	-2.232496E-11	-2.360367E-11	-2.349030E-11	-2.641299E-6
15	3713459538.997723	1.955742	23.500000	26.969171	-2.260000E-9	-5.373471E-11	7.886590E-11	-2.470634E-11	-2.314377E-11	-2.229082E-11	-2.232620E-11	-2.311678E-11	-2.273498E-11	-2.640353E-6
16	3713459555.836438	1.893780	23.500000	26.977753	-2.270000E-9	-5.538691E-11	7.885960E-11	-2.295057E-11	-2.247053E-11	-2.142684E-11	-2.268172E-11	-2.238241E-11	-2.257613E-11	-2.639401E-6
17	3713459572.672151	1.905321	23.500000	26.976387	-2.270000E-9	-5.593766E-11	7.885890E-11	-2.512812E-11	-2.424778E-11	-2.607347E-11	-2.651896E-11	-2.549208E-11	-2.560080E-11	-2.641343E-6
18	3713459589.488368	1.905364	23.500000	26.962613	-2.270000E-9	-5.343435E-11	7.885960E-11	-2.333985E-11	-2.363731E-11	-2.245807E-11	-2.110116E-11	-2.263410E-11	-2.289896E-11	-2.638595E-6
19	3713459606.443928	1.755520	23.500000	26.989623	-2.270000E-9	-5.288361E-11	7.885640E-11	-2.435839E-11	-2.418051E-11	-2.377572E-11	-2.256418E-11	-2.371970E-11	-2.397812E-11	-2.640402E-6
20	3713459623.277925	1.782517	23.500000	26.991943	-2.270000E-9	-5.358455E-11	7.885370E-11	-2.147571E-11	-2.085256E-11	-2.195718E-11	-2.016522E-11	-2.111267E-11	-2.116414E-11	-2.641053E-6
21	3713459640.110134	1.781568	23.500000	27.019052	-2.260000E-9	-5.613791E-11	7.885590E-11	-2.033797E-11	-2.116740E-11	-2.144034E-11	-2.048149E-11	-2.085680E-11	-2.082444E-11	-2.638994E-6
22	3713459656.869161	1.825615	23.500000	26.990852	-2.270000E-9	-5.128151E-11	7.885520E-11	-2.296775E-11	-2.150617E-11	-2.276596E-11	-2.290068E-11	-2.253514E-11	-2.283332E-11	-2.638279E-6
23	3713459673.799521	1.809498	23.500000	26.991408	-2.270000E-9	-5.093108E-11	7.885790E-11	-2.193960E-11	-2.324805E-11	-2.038274E-11	-2.126186E-11	-2.170806E-11	-2.160073E-11	-2.639392E-6
24	3713459690.594686	1.782389	23.500000	26.978784	-2.260000E-9	-5.188232E-11	7.885360E-11	-2.196720E-11	-2.296530E-11	-2.445427E-11	-2.322146E-11	-2.315206E-11	-2.309338E-11	-2.641117E-6
25	3713459707.393038	1.950260	23.500000	26.972857	-2.270000E-9	-5.608782E-11	7.884820E-11	-2.058761E-11	-2.238345E-11	-2.234644E-11	-2.216796E-11	-2.187136E-11	-2.225720E-11	-2.640973E-6
26	3713459724.194133	1.826601	23.500000	27.022379	-2.270000E-9	-5.318402E-11	7.885370E-11	-2.310739E-11	-2.348009E-11	-2.198090E-11	-2.185884E-11	-2.260680E-11	-2.254415E-11	-2.640269E-6
27	3713459741.424265	1.725683	23.500000	27.039442	-2.260000E-9	-5.583757E-11	7.885250E-11	-2.242373E-11	-2.220804E-11	-2.000779E-11	-2.121034E-11	-2.146247E-11	-2.170919E-11	-2.641316E-6
28	3713459758.274490	1.742609	23.500000	27.028106	-2.270000E-9	-5.123150E-11	7.885710E-11	-2.238897E-11	-2.217103E-11	-2.406440E-11	-2.209845E-11	-2.268071E-11	-2.228000E-11	-2.643840E-6
29	3713459775.065637	1.765989	23.500000	27.015525	-2.260000E-9	-5.338430E-11	7.885400E-11	-2.367432E-11	-2.202199E-11	-2.424329E-11	-2.306405E-11	-2.325091E-11	-2.336919E-11	-2.639747E-6
30	3713459791.852598	1.783306	23.500000	27.026800	-2.260000E-9	-5.323414E-11	7.885650E-11	-2.322781E-11	-2.348377E-11	-2.336193E-11	-2.236505E-11	-2.310964E-11	-2.329487E-11	-2.642667E-6
31	3713459808.647481	1.729960	23.500000	27.028345	-2.270000E-9	-5.763990E-11	7.885180E-11	-2.055551E-11	-2.112162E-11	-2.182613E-11	-2.235197E-11	-2.146381E-11	-2.147387E-11	-2.641036E-6
32	3713459825.442179	1.727522	23.500000	27.036945	-2.260000E-9	-5.889157E-11	7.885960E-11	-2.284550E-11	-2.223257E-11	-2.323702E-11	-2.195453E-11	-2.256741E-11	-2.253903E-11	-2.638926E-6
33	3713459842.210959	1.765013	23.500000	27.042057	-2.270000E-9	-5.153189E-11	7.885750E-11	-2.211073E-11	-1.992418E-11	-2.022738E-11	-2.075465E-11	-2.075424E-11	-2.049101E-11	-2.639944E-6
34	3713459859.037968	1.679643	23.500000	27.044616	-2.260000E-9	-5.488629E-11	7.886130E-11	-2.288271E-11	-2.069801E-11	-2.163376E-11	-2.148022E-11	-2.167367E-11	-2.155699E-11	-2.642076E-6
35	3713459876.013939	1.706370	23.500000	27.043881	-2.260000E-9	-5.403518E-11	7.886260E-11	-2.063771E-11	-2.057432E-11	-2.186581E-11	-2.154401E-11	-2.115546E-11	-2.109086E-11	-2.642281E-6
36	3713459892.945090	1.767879	23.500000	27.042236	-2.260000E-9	-5.363463E-11	7.886340E-11	-2.395299E-11	-2.439193E-11	-2.319756E-11	-2.345557E-11	-2.374951E-11	-2.370428E-11	-2.642541E-6
37	3713459909.753074	1.816161	23.500000	27.030584	-2.260000E-9	-5.543703E-11	7.886530E-11	-2.190117E-11	-2.230189E-11	-2.222133E-11	-2.275637E-11	-2.229519E-11	-2.226161E-11	-2.641316E-6
38	3713459926.692403	1.704715	23.500000	27.037836	-2.260000E-9	-5.693905E-11	7.886440E-11	-2.238243E-11	-2.168283E-11	-2.283160E-11	-2.125451E-11	-2.203784E-11	-2.203263E-11	-2.640794E-6
39	3713459943.964063	1.627156	23.500000	27.054444	-2.260000E-9	-5.794033E-11	7.886160E-11	-2.332780E-11	-2.289090E-11	-2.454813E-11	-2.202691E-11	-2.319843E-11	-2.310935E-11	-2.638888E-6
40	3713459961.078139	1.632941	23.500000	27.040849	-2.260000E-9	-5.603781E-11	7.885540E-11	-2.308165E-11	-2.336889E-11	-2.367637E-11	-2.361646E-11	-2.343584E-11	-2.349268E-11	-2.640053E-6
41	3713459978.312537	1.588755	23.500000	27.056743	-2.270000E-9	-5.438565E-11	7.885650E-11	-2.188237E-11	-2.225732E-11	-2.171861E-11	-2.105436E-11	-2.172817E-11	-2.180049E-11	-2.639201E-6
42	3713459995.229587	1.617316	23.500000	27.048143	-2.260000E-9	-5.809051E-11	7.885380E-11	-2.432733E-11	-2.177258E-11	-2.367024E-11	-2.230373E-11	-2.301847E-11	-2.298699E-11	-2.641590E-6
43	3713460012.457238	1.595506	23.500000	27.081553	-2.260000E-9	-5.368475E-11	7.885600E-11	-2.139435E-11	-2.172453E-11	-2.130992E-11	-2.080616E-11	-2.130874E-11	-2.135214E-11	-2.643139E-6
44	3713460029.624877	1.556698	23.500000	27.079849	-2.260000E-9	-5.899170E-11	7.885680E-11	-2.158306E-11	-1.863271E-11	-2.126677E-11	-2.075853E-11	-2.056027E-11	-2.101265E-11	-2.642688E-6
45	3713460046.740682	1.732971	23.500000	27.060270	-2.250000E-9	-5.448581E-11	7.885580E-11	-2.307510E-11	-2.275597E-11	-2.366187E-11	-2.206065E-11	-2.288840E-11	-2.291554E-11	-2.642751E-6
46	3713460063.715638	1.799575	23.500000	27.049270	-2.260000E-9	-5.543704E-11	7.885600E-11	-2.259997E-11	-2.317017E-11	-2.197477E-11	-2.277048E-11	-2.262885E-11	-2.268522E-11	-2.644559E-6
47	3713460080.652627	1.660806	23.500000	27.051470	-2.250000E-9	-5.673876E-11	7.885300E-11	-2.141910E-11	-2.201608E-11	-2.316037E-11	-2.217431E-11	-2.219247E-11	-2.209519E-11	-2.643769E-6
48	3713460097.764103	1.715220	23.500000	27.062330	-2.260000E-9	-5.698908E-11	7.885400E-11	-2.061379E-11	-2.199829E-11	-2.153748E-11	-2.223421E-11	-2.159594E-11	-2.176788E-11	-2.643472E-6
49	3713460114.614471	1.618221	23.500000	27.075668	-2.270000E-9	-5.518674E-11	7.885230E-11	-2.274186E-11	-2.140806E-11	-2.133670E-11	-2.139722E-11	-2.172096E-11	-2.140264E-11	-2.643814E-6
50	3713460131.673714	1.660968	23.500000	27.087834	-2.260000E-9	-5.313399E-11	7.885790E-11	-2.259629E-11	-2.221909E-11	-2.320881E-11	-2.326789E-11	-2.282302E-11	-2.290255E-11	-2.643732E-6
51	3713460148.604989	1.566449	23.500000	27.081730	-2.260000E-9	-5.678881E-11	7.885610E-11	-2.173496E-11	-2.410142E-11	-2.210154E-11	-2.403681E-11	-2.299368E-11	-2.306917E-11	-2.645760E-6
52	3713460165.425039	1.579690	23.500000	27.106442	-2.260000E-9	-5.298385E-11	7.885800E-11	-2.471558E-11	-2.460537E-11	-2.346191E-11	-2.429871E-11	-2.427039E-11	-2.445204E-11	-2.645994E-6
53	3713460182.200286	1.588133	23.500000	27.081751	-2.250000E-9	-5.338436E-11	7.886050E-11	-2.530969E-11	-2.478529E-11	-2.376572E-11	-2.258280E-11	-2.411087E-11	-2.427551E-11	-2.646408E-6
54	3713460199.028450	1.638508	23.500000	27.078938	-2.250000E-9	-5.398516E-11	7.886730E-11	-2.441770E-11	-2.389186E-11	-2.226100E-11	-2.219047E-11	-2.319026E-11	-2.307643E-11	-2.643632E-6
55	3713460215.999264	1.729480	23.500000	27.086091	-2.260000E-9	-5.423548E-11	7.886860E-11	-2.294119E-11	-2.138658E-11	-2.425189E-11	-2.335192E-11	-2.298289E-11	-2.314656E-11	-2.646890E-6
56	3713460232.767101	1.570564	23.500000	27.102161	-2.260000E-9	-5.713933E-11	7.886980E-11	-2.452400E-11	-2.304545E-11	-2.280011E-11	-2.326196E-11	-2.340788E-11	-2.315370E-11	-2.648767E-6
57	3713460249.533947	1.562564	23.500000	27.102460	-2.260000E-9	-5.293374E-11	7.887380E-11	-2.221785E-11	-2.246013E-11	-2.199134E-11	-2.131585E-11	-2.199629E-11	-2.210460E-11	-2.647815E-6
58	3713460266.314538	1.491836	23.500000	27.124553	-2.250000E-9	-5.413537E-11	7.887530E-11	-2.148636E-11	-2.118521E-11	-2.050134E-11	-2.041751E-11	-2.089761E-11	-2.084327E-11	-2.646643E-6
59	3713460283.097754	1.507521	23.500000	27.110961	-2.260000E-9	-5.618805E-11	7.888130E-11	-2.286983E-11	-2.227959E-11	-2.277374E-11	-2.077467E-11	-2.217446E-11	-2.252666E-11	-2.645834E-6
60	3713460299.894584	1.485129	23.500000	27.111356	-2.260000E-9	-5.533695E-11	7.888620E-11	-2.240900E-11	-2.500996E-11	-2.504350E-11	-2.298308E-11	-2.386139E-11	-2.399652E-11	-2.637971E-6
