#Open Capacitance 1000Hz:4.574490E-12
#Open Capacitance 1000000Hz:Not Measured
#34343_036_PSS_XX_HM_Irrad_20min
#Date/Time: 9/16/2021 11:30:16 AM
#Sensor Name: 34343_036_PSS_XX_HM
#Type: P
#Annealing Status: 20 minutes
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated to 1.1e15 at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3714651085.671738	1.677166	-20.000000	23.939252	-2.533900E-5	-5.638780E-11	8.974780E-11	-3.720618E-7	-3.720575E-7	-3.720476E-7	-3.720266E-7	-3.720484E-7	-3.720525E-7	-1.741495E-6
2	3714651102.439201	1.654118	-20.000000	23.934735	-2.532800E-5	-5.573696E-11	8.975010E-11	-3.658010E-7	-3.657998E-7	-3.658023E-7	-3.658028E-7	-3.658015E-7	-3.658017E-7	-1.751255E-6
3	3714651118.219568	1.671483	-20.000000	23.924094	-2.532000E-5	-5.969213E-11	8.972780E-11	-3.704572E-7	-3.728935E-7	-3.747797E-7	-3.791220E-7	-3.743131E-7	-3.738366E-7	-1.754491E-6
4	3714651134.305247	1.685363	-20.000000	23.918782	-2.531900E-5	-6.229557E-11	8.970690E-11	-3.627322E-7	-3.627057E-7	-3.627078E-7	-3.627299E-7	-3.627189E-7	-3.627189E-7	-1.757455E-6
5	3714651150.222097	1.722200	-20.000000	23.914483	-2.531700E-5	-5.468561E-11	8.968160E-11	-3.620874E-7	-3.620951E-7	-3.620981E-7	-3.621014E-7	-3.620955E-7	-3.620966E-7	-1.759052E-6
6	3714651166.391797	1.674608	-20.000000	23.917652	-2.530800E-5	-5.668821E-11	8.966170E-11	-3.617824E-7	-3.617737E-7	-3.617789E-7	-3.617886E-7	-3.617809E-7	-3.617806E-7	-1.756784E-6
7	3714651182.347607	1.667050	-20.000000	23.928016	-2.532200E-5	-6.034299E-11	8.964450E-11	-3.615988E-7	-3.616028E-7	-3.616117E-7	-3.616121E-7	-3.616064E-7	-3.616072E-7	-1.755804E-6
8	3714651198.349167	1.679489	-20.000000	23.898945	-2.531700E-5	-5.809008E-11	8.962580E-11	-3.614580E-7	-3.614618E-7	-3.614527E-7	-3.614280E-7	-3.614501E-7	-3.614553E-7	-1.757700E-6
9	3714651214.425910	1.680943	-20.000000	23.890901	-2.531800E-5	-5.648794E-11	8.961030E-11	-3.612271E-7	-3.612358E-7	-3.612329E-7	-3.612313E-7	-3.612318E-7	-3.612321E-7	-1.757516E-6
10	3714651230.557656	1.682919	-20.000000	23.889473	-2.531800E-5	-5.748926E-11	8.959370E-11	-3.609609E-7	-3.609582E-7	-3.609616E-7	-3.609637E-7	-3.609611E-7	-3.609613E-7	-1.757457E-6
11	3714651246.586136	1.698634	-20.000000	23.875127	-2.531100E-5	-5.648794E-11	8.957920E-11	-3.604253E-7	-3.604142E-7	-3.604007E-7	-3.603895E-7	-3.604074E-7	-3.604074E-7	-1.756989E-6
12	3714651262.793776	1.698507	-20.000000	23.878197	-2.529900E-5	-5.703870E-11	8.956940E-11	-3.601401E-7	-3.601154E-7	-3.600881E-7	-3.600740E-7	-3.601044E-7	-3.601017E-7	-1.754667E-6
13	3714651278.652976	1.704211	-20.000000	23.883509	-2.529600E-5	-5.568692E-11	8.955250E-11	-3.599654E-7	-3.599570E-7	-3.599483E-7	-3.599530E-7	-3.599559E-7	-3.599550E-7	-1.757094E-6
14	3714651294.821463	1.687593	-20.000000	23.879803	-2.529200E-5	-5.663811E-11	8.954060E-11	-3.601650E-7	-3.602052E-7	-3.602283E-7	-3.602213E-7	-3.602049E-7	-3.602133E-7	-1.753877E-6
15	3714651310.791695	1.688621	-20.000000	23.865257	-2.529400E-5	-5.668819E-11	8.953600E-11	-3.615822E-7	-3.615799E-7	-3.615841E-7	-3.615810E-7	-3.615818E-7	-3.615816E-7	-1.752879E-6
16	3714651326.686448	1.647372	-20.000000	23.862761	-2.529500E-5	-5.333382E-11	8.952410E-11	-3.592187E-7	-3.592110E-7	-3.592253E-7	-3.592455E-7	-3.592251E-7	-3.592220E-7	-1.757577E-6
17	3714651342.740435	1.646923	-20.000000	23.850592	-2.530100E-5	-6.199513E-11	8.951920E-11	-3.592592E-7	-3.592550E-7	-3.592415E-7	-3.592204E-7	-3.592440E-7	-3.592482E-7	-1.757968E-6
18	3714651359.033578	1.713278	-20.000000	23.836068	-2.529600E-5	-5.693855E-11	8.951550E-11	-3.621917E-7	-3.622044E-7	-3.620453E-7	-3.620239E-7	-3.621163E-7	-3.621185E-7	-1.755375E-6
19	3714651374.922669	1.643088	-20.000000	23.832660	-2.529700E-5	-5.653802E-11	8.950870E-11	-3.590438E-7	-3.590663E-7	-3.590639E-7	-3.590604E-7	-3.590586E-7	-3.590622E-7	-1.757337E-6
20	3714651391.031757	1.629922	-20.000000	23.846530	-2.529800E-5	-5.688847E-11	8.950700E-11	-3.581622E-7	-3.581492E-7	-3.581534E-7	-3.581661E-7	-3.581577E-7	-3.581578E-7	-1.757710E-6
21	3714651406.892342	1.645910	-20.000000	23.832026	-2.529300E-5	-5.583711E-11	8.950440E-11	-3.581208E-7	-3.581263E-7	-3.581378E-7	-3.581498E-7	-3.581337E-7	-3.581321E-7	-1.758566E-6
22	3714651422.849652	1.678468	-20.000000	23.834265	-2.530300E-5	-5.723895E-11	8.950000E-11	-3.580383E-7	-3.580352E-7	-3.580344E-7	-3.580367E-7	-3.580362E-7	-3.580359E-7	-1.759637E-6
23	3714651438.845813	1.651558	-20.000000	23.827626	-2.529700E-5	-5.894113E-11	8.950240E-11	-3.576770E-7	-3.576678E-7	-3.576667E-7	-3.576727E-7	-3.576710E-7	-3.576703E-7	-1.759298E-6
24	3714651455.016756	1.665937	-20.000000	23.830956	-2.529500E-5	-5.703865E-11	8.950270E-11	-3.610900E-7	-3.612029E-7	-3.613626E-7	-3.613955E-7	-3.612628E-7	-3.612828E-7	-1.753280E-6
25	3714651471.082075	1.658732	-20.000000	23.813971	-2.529100E-5	-5.768952E-11	8.950250E-11	-3.573752E-7	-3.573938E-7	-3.574173E-7	-3.574331E-7	-3.574048E-7	-3.574055E-7	-1.759067E-6
26	3714651487.249321	1.663582	-20.000000	23.811574	-2.529300E-5	-5.819018E-11	8.951780E-11	-4.156267E-7	-4.110724E-7	-4.218630E-7	-4.179199E-7	-4.166205E-7	-4.167733E-7	-1.724001E-6
27	3714651503.218062	1.645534	-20.000000	23.796039	-2.530300E-5	-5.403475E-11	8.950280E-11	-3.568337E-7	-3.568271E-7	-3.568255E-7	-3.568221E-7	-3.568271E-7	-3.568263E-7	-1.756903E-6
28	3714651519.174650	1.659749	-20.000000	23.793758	-2.529700E-5	-5.423501E-11	8.947810E-11	-4.671409E-7	-4.543498E-7	-5.445737E-7	-5.784159E-7	-5.111201E-7	-5.058573E-7	-1.681698E-6
29	3714651535.189941	1.611137	-20.000000	23.795740	-2.529700E-5	-5.638785E-11	8.950900E-11	-3.567113E-7	-3.567265E-7	-3.567290E-7	-3.567255E-7	-3.567231E-7	-3.567260E-7	-1.760720E-6
30	3714651551.186490	1.612968	-20.000000	23.784564	-2.529000E-5	-5.618754E-11	8.950800E-11	-3.573494E-7	-3.573938E-7	-3.574210E-7	-3.575065E-7	-3.574177E-7	-3.574074E-7	-1.759902E-6
31	3714651567.255905	1.612617	-20.000000	23.785951	-2.528500E-5	-5.708873E-11	8.956700E-11	-4.791014E-7	-4.818060E-7	-4.802444E-7	-4.799730E-7	-4.802812E-7	-4.801087E-7	-1.644297E-6
32	3714651583.321270	1.643765	-20.000000	23.775865	-2.527400E-5	-5.598733E-11	8.950960E-11	-3.556032E-7	-3.555953E-7	-3.555871E-7	-3.555913E-7	-3.555942E-7	-3.555933E-7	-1.761788E-6
33	3714651599.612399	1.618946	-20.000000	23.771405	-2.526600E-5	-5.478571E-11	8.950800E-11	-3.555851E-7	-3.555807E-7	-3.555635E-7	-3.555566E-7	-3.555715E-7	-3.555721E-7	-1.762941E-6
34	3714651615.525313	1.651086	-20.000000	23.765600	-2.525500E-5	-5.618755E-11	8.951200E-11	-3.550038E-7	-3.549897E-7	-3.549775E-7	-3.549839E-7	-3.549887E-7	-3.549868E-7	-1.765835E-6
35	3714651631.551495	1.634932	-20.000000	23.752579	-2.524500E-5	-5.894113E-11	8.951620E-11	-3.542047E-7	-3.541968E-7	-3.541669E-7	-3.541237E-7	-3.541730E-7	-3.541818E-7	-1.765122E-6
36	3714651647.546954	1.645308	-20.000000	23.742870	-2.523100E-5	-5.538650E-11	8.951420E-11	-3.537628E-7	-3.537669E-7	-3.537757E-7	-3.537733E-7	-3.537697E-7	-3.537701E-7	-1.764918E-6
37	3714651663.601872	1.606282	-20.000000	23.746299	-2.521700E-5	-5.678835E-11	8.951250E-11	-3.532532E-7	-3.532643E-7	-3.532531E-7	-3.532568E-7	-3.532569E-7	-3.532550E-7	-1.764794E-6
38	3714651679.602669	1.581835	-20.000000	23.740551	-2.519900E-5	-5.894119E-11	8.952750E-11	-6.414643E-7	-6.257295E-7	-6.242142E-7	-6.286137E-7	-6.300054E-7	-6.271716E-7	-1.417591E-6
39	3714651695.648388	1.615055	-20.000000	23.723055	-2.520500E-5	-5.939174E-11	8.951260E-11	-3.520626E-7	-3.520645E-7	-3.520568E-7	-3.520329E-7	-3.520542E-7	-3.520597E-7	-1.768693E-6
40	3714651711.749576	1.612729	-20.000000	23.718039	-2.520300E-5	-5.939177E-11	8.952040E-11	-3.525278E-7	-3.525065E-7	-3.524912E-7	-3.524866E-7	-3.525030E-7	-3.524988E-7	-1.766014E-6
41	3714651727.774245	1.634934	-20.000000	23.718694	-2.519600E-5	-5.588716E-11	8.951750E-11	-3.521061E-7	-3.520962E-7	-3.520645E-7	-3.520428E-7	-3.520774E-7	-3.520804E-7	-1.765700E-6
42	3714651743.870363	1.603764	-20.000000	23.707140	-2.519100E-5	-5.839047E-11	8.951950E-11	-3.737638E-7	-3.739405E-7	-3.742707E-7	-3.743306E-7	-3.740764E-7	-3.741056E-7	-1.741687E-6
43	3714651759.826678	1.588776	-20.000000	23.703335	-2.519600E-5	-5.949186E-11	8.952370E-11	-3.553521E-7	-3.553402E-7	-3.553467E-7	-3.553931E-7	-3.553580E-7	-3.553494E-7	-1.765190E-6
44	3714651775.824408	1.578656	-20.000000	23.702306	-2.518900E-5	-6.044310E-11	8.952270E-11	-3.542976E-7	-3.543195E-7	-3.543584E-7	-3.544051E-7	-3.543452E-7	-3.543389E-7	-1.767415E-6
45	3714651791.846228	1.587157	-20.000000	23.699413	-2.519000E-5	-5.758937E-11	8.952200E-11	-3.500257E-7	-3.500208E-7	-3.500110E-7	-3.500034E-7	-3.500152E-7	-3.500159E-7	-1.771802E-6
46	3714651807.884109	1.602896	-20.000000	23.690039	-2.518500E-5	-6.039304E-11	8.952730E-11	-3.507533E-7	-3.507657E-7	-3.507738E-7	-3.508032E-7	-3.507740E-7	-3.507697E-7	-1.771156E-6
47	3714651824.034500	1.622329	-20.000000	23.689623	-2.519500E-5	-5.533644E-11	8.952620E-11	-3.498494E-7	-3.498276E-7	-3.498193E-7	-3.498089E-7	-3.498263E-7	-3.498234E-7	-1.772485E-6
48	3714651840.050390	1.612559	-20.000000	23.682548	-2.518800E-5	-5.773958E-11	8.952640E-11	-3.495946E-7	-3.495829E-7	-3.495758E-7	-3.495814E-7	-3.495837E-7	-3.495822E-7	-1.775770E-6
49	3714651856.087279	1.585423	-20.000000	23.669371	-2.518600E-5	-5.773959E-11	8.952380E-11	-3.495008E-7	-3.494923E-7	-3.494874E-7	-3.494957E-7	-3.494941E-7	-3.494940E-7	-1.775543E-6
50	3714651872.411578	1.583577	-20.000000	23.662494	-2.518200E-5	-5.488584E-11	8.952730E-11	-3.485461E-7	-3.485437E-7	-3.485517E-7	-3.485732E-7	-3.485537E-7	-3.485489E-7	-1.776613E-6
51	3714651888.120597	1.571592	-20.000000	23.672364	-2.517700E-5	-5.698857E-11	8.952410E-11	-3.505245E-7	-3.505145E-7	-3.504770E-7	-3.504523E-7	-3.504921E-7	-3.504958E-7	-1.774118E-6
52	3714651904.442435	1.596631	-20.000000	23.680706	-2.518300E-5	-5.924158E-11	8.952850E-11	-3.481331E-7	-3.481182E-7	-3.481167E-7	-3.481231E-7	-3.481228E-7	-3.481206E-7	-1.774978E-6
