36697_036_PSS_HM_XX_Irrad_1100min
Date/Time: 12/22/2021 2:20:23 PM
Sensor Name: 36697_036_PSS_HM_XX
Station: Tesla
Annealing Status: 1100 min
Environment: -20C
Tester: Eric Spencer
Notes: After Alibava testing

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.718E-10	1.735E-6	  -20.0000	   26.4780	    1.2713	    0.0000	
  -20.0000	1.789E-10	1.437E-6	  -20.0000	   26.4780	    1.2713	    0.0000	
  -30.0000	1.780E-10	1.246E-6	  -20.0000	   26.4780	    1.2713	    0.0000	
  -40.0000	1.736E-10	1.108E-6	  -20.0000	   26.4780	    1.2713	    0.0000	
  -50.0000	1.680E-10	9.897E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
  -60.0000	1.635E-10	8.976E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
  -70.0000	1.578E-10	8.267E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
  -80.0000	1.542E-10	7.656E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
  -90.0000	1.490E-10	7.257E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -100.0000	1.454E-10	6.797E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -110.0000	1.405E-10	6.336E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -120.0000	1.374E-10	6.013E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -130.0000	1.354E-10	5.576E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -140.0000	1.294E-10	5.560E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -150.0000	1.300E-10	5.279E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -160.0000	1.267E-10	5.046E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -170.0000	1.241E-10	4.645E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -180.0000	1.206E-10	4.374E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -190.0000	1.222E-10	4.349E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -200.0000	1.195E-10	4.211E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -210.0000	1.158E-10	4.204E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -220.0000	1.156E-10	4.115E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -230.0000	1.141E-10	4.027E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -240.0000	1.140E-10	3.626E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -250.0000	1.145E-10	3.792E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -260.0000	1.094E-10	3.590E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -270.0000	1.032E-10	3.707E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -280.0000	1.035E-10	3.540E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -290.0000	1.028E-10	3.211E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -300.0000	1.024E-10	3.554E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -310.0000	9.680E-11	3.383E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -320.0000	1.019E-10	3.407E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -330.0000	9.643E-11	2.876E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -340.0000	9.615E-11	3.196E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -350.0000	9.609E-11	2.888E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -360.0000	9.189E-11	3.211E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -370.0000	9.380E-11	2.854E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -380.0000	8.837E-11	2.968E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -390.0000	9.110E-11	2.686E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
 -400.0000	9.057E-11	2.760E-7	  -20.0000	   26.4780	    1.2713	    0.0000	
