#Open Capacitance 1000Hz:4.469210E-12
#Open Capacitance 1000000Hz:Not Measured
#38695_044_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 3/10/2022 2:51:42 PM
#Sensor Name: 38695_044_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated 24 m at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
14	3729786990.651655	1.231375	-20.000000	24.035701	-1.146100E-5	-5.323296E-11	8.041170E-11	-1.540958E-7	-1.541065E-7	-1.541133E-7	-1.541108E-7	-1.541066E-7	-1.541087E-7	-4.004289E-7	-2.618115E-6
15	3729787006.734426	1.226736	-20.000000	24.027000	-1.146100E-5	-5.293253E-11	8.041470E-11	-1.540692E-7	-1.540675E-7	-1.540673E-7	-1.540662E-7	-1.540676E-7	-1.540674E-7	-4.012200E-7	-2.621919E-6
16	3729787023.003252	1.232162	-20.000000	24.037782	-1.145700E-5	-5.428428E-11	8.041410E-11	-1.541282E-7	-1.541278E-7	-1.541341E-7	-1.541364E-7	-1.541316E-7	-1.541312E-7	-4.005757E-7	-2.618820E-6
17	3729787038.996685	1.233063	-20.000000	24.034769	-1.144900E-5	-5.067965E-11	8.041240E-11	-1.540505E-7	-1.540407E-7	-1.540392E-7	-1.540480E-7	-1.540446E-7	-1.540443E-7	-3.997283E-7	-2.614444E-6
18	3729787054.856763	1.234510	-20.000000	24.043112	-1.144700E-5	-5.203139E-11	8.041720E-11	-1.540980E-7	-1.541012E-7	-1.540954E-7	-1.540933E-7	-1.540970E-7	-1.540967E-7	-4.003258E-7	-2.617583E-6
19	3729787071.035334	1.231996	-20.000000	24.031161	-1.144400E-5	-5.318287E-11	8.041420E-11	-1.540222E-7	-1.540158E-7	-1.540113E-7	-1.540181E-7	-1.540169E-7	-1.540169E-7	-4.008146E-7	-2.619735E-6
20	3729787087.218009	1.229716	-20.000000	24.034649	-1.144500E-5	-5.413409E-11	8.041120E-11	-1.540824E-7	-1.540888E-7	-1.540910E-7	-1.540827E-7	-1.540862E-7	-1.540857E-7	-3.999415E-7	-2.615409E-6
21	3729787103.361573	1.225065	-20.000000	24.040197	-1.144500E-5	-5.493508E-11	8.041390E-11	-1.541537E-7	-1.541374E-7	-1.541278E-7	-1.541203E-7	-1.541348E-7	-1.541326E-7	-3.989977E-7	-2.611148E-6
22	3729787119.448194	1.222488	-20.000000	24.021392	-1.144100E-5	-5.077972E-11	8.041140E-11	-1.541475E-7	-1.541677E-7	-1.542078E-7	-1.542297E-7	-1.541882E-7	-1.541877E-7	-3.999569E-7	-2.616209E-6
23	3729787135.545979	1.227706	-20.000000	24.034075	-1.143400E-5	-4.892737E-11	8.041720E-11	-1.541331E-7	-1.541399E-7	-1.541361E-7	-1.541190E-7	-1.541320E-7	-1.541346E-7	-3.997648E-7	-2.614837E-6
24	3729787151.508629	1.225739	-20.000000	24.038652	-1.143400E-5	-5.303267E-11	8.041650E-11	-1.541202E-7	-1.541227E-7	-1.541354E-7	-1.541420E-7	-1.541301E-7	-1.541291E-7	-3.999761E-7	-2.616110E-6
25	3729787167.316962	1.223327	-20.000000	24.024842	-1.143300E-5	-5.032919E-11	8.041350E-11	-1.541055E-7	-1.541191E-7	-1.541356E-7	-1.541472E-7	-1.541268E-7	-1.541273E-7	-3.997280E-7	-2.614671E-6
26	3729787183.347580	1.218385	-20.000000	24.024761	-1.142900E-5	-5.398389E-11	8.041580E-11	-1.542002E-7	-1.541977E-7	-1.541973E-7	-1.541881E-7	-1.541958E-7	-1.541975E-7	-3.992526E-7	-2.612608E-6
27	3729787199.612762	1.216649	-20.000000	24.017429	-1.143300E-5	-5.288248E-11	8.041560E-11	-1.541671E-7	-1.541679E-7	-1.541576E-7	-1.541596E-7	-1.541630E-7	-1.541634E-7	-3.995725E-7	-2.614211E-6
28	3729787215.732164	1.216315	-20.000000	24.015031	-1.143100E-5	-5.158080E-11	8.041410E-11	-1.541604E-7	-1.541626E-7	-1.541628E-7	-1.541696E-7	-1.541638E-7	-1.541627E-7	-3.993065E-7	-2.612873E-6
29	3729787231.415437	1.208368	-20.000000	24.016597	-1.142800E-5	-5.543574E-11	8.041880E-11	-1.541939E-7	-1.541977E-7	-1.541989E-7	-1.542005E-7	-1.541977E-7	-1.541983E-7	-3.985660E-7	-2.609064E-6
30	3729787247.266389	1.210389	-20.000000	24.031696	-1.142800E-5	-5.178107E-11	8.041590E-11	-1.541816E-7	-1.541795E-7	-1.541790E-7	-1.541829E-7	-1.541807E-7	-1.541806E-7	-3.991411E-7	-2.612043E-6
31	3729787263.332405	1.216385	-20.000000	24.011979	-1.142700E-5	-5.158080E-11	8.041490E-11	-1.541237E-7	-1.541268E-7	-1.541304E-7	-1.541292E-7	-1.541275E-7	-1.541280E-7	-3.989097E-7	-2.610686E-6
32	3729787279.469133	1.217307	-20.000000	24.021174	-1.142600E-5	-5.193124E-11	8.041810E-11	-1.540849E-7	-1.540804E-7	-1.540836E-7	-1.540863E-7	-1.540838E-7	-1.540842E-7	-3.997693E-7	-2.615108E-6
33	3729787295.465457	1.222951	-20.000000	24.026247	-1.142000E-5	-4.487218E-11	8.042000E-11	-1.541338E-7	-1.541453E-7	-1.541647E-7	-1.541756E-7	-1.541549E-7	-1.541550E-7	-3.989527E-7	-2.610809E-6
34	3729787311.359239	1.223989	-20.000000	24.020857	-1.142200E-5	-5.423424E-11	8.041850E-11	-1.541304E-7	-1.541293E-7	-1.541339E-7	-1.541330E-7	-1.541316E-7	-1.541317E-7	-3.986167E-7	-2.609329E-6
35	3729787327.370813	1.226169	-20.000000	24.016379	-1.142000E-5	-5.103009E-11	8.042230E-11	-1.542171E-7	-1.542315E-7	-1.542193E-7	-1.542054E-7	-1.542183E-7	-1.542182E-7	-3.985631E-7	-2.609309E-6
36	3729787343.782698	1.220108	-20.000000	24.022779	-1.142100E-5	-4.957823E-11	8.042060E-11	-1.542126E-7	-1.542215E-7	-1.542319E-7	-1.542355E-7	-1.542254E-7	-1.542267E-7	-3.988795E-7	-2.610829E-6
37	3729787359.728838	1.222654	-20.000000	24.033343	-1.142300E-5	-5.408404E-11	8.042580E-11	-1.542116E-7	-1.542179E-7	-1.542216E-7	-1.542239E-7	-1.542188E-7	-1.542198E-7	-3.991006E-7	-2.611907E-6
38	3729787375.923000	1.219134	-20.000000	24.009681	-1.141800E-5	-5.228171E-11	8.042520E-11	-1.542754E-7	-1.542788E-7	-1.542822E-7	-1.542856E-7	-1.542805E-7	-1.542805E-7	-3.989364E-7	-2.611411E-6
39	3729787391.817448	1.228578	-20.000000	24.011405	-1.142300E-5	-5.533561E-11	8.042310E-11	-1.542800E-7	-1.542805E-7	-1.542853E-7	-1.542832E-7	-1.542822E-7	-1.542818E-7	-3.985885E-7	-2.609638E-6
40	3729787407.969258	1.218061	-20.000000	24.014317	-1.141800E-5	-5.378363E-11	8.042480E-11	-1.542584E-7	-1.542517E-7	-1.542519E-7	-1.542507E-7	-1.542532E-7	-1.542518E-7	-3.991358E-7	-2.612219E-6
41	3729787423.684098	1.218829	-20.000000	24.015190	-1.141400E-5	-5.343318E-11	8.042690E-11	-1.541686E-7	-1.541789E-7	-1.541925E-7	-1.542040E-7	-1.541860E-7	-1.541857E-7	-3.998408E-7	-2.615526E-6
42	3729787439.962399	1.223198	-20.000000	24.013782	-1.141100E-5	-5.082984E-11	8.042450E-11	-1.541876E-7	-1.541875E-7	-1.541872E-7	-1.541881E-7	-1.541876E-7	-1.541875E-7	-3.989086E-7	-2.611006E-6
43	3729787455.864467	1.221636	-20.000000	24.024423	-1.140800E-5	-5.523547E-11	8.042900E-11	-1.541792E-7	-1.541810E-7	-1.541859E-7	-1.541973E-7	-1.541859E-7	-1.541834E-7	-3.987749E-7	-2.610357E-6
44	3729787472.042731	1.222106	-20.000000	24.009184	-1.140300E-5	-4.692481E-11	8.043370E-11	-1.543211E-7	-1.543216E-7	-1.543305E-7	-1.543290E-7	-1.543255E-7	-1.543253E-7	-3.990131E-7	-2.612086E-6
45	3729787487.855766	1.223478	-20.000000	24.011701	-1.140800E-5	-5.268221E-11	8.044140E-11	-1.543247E-7	-1.543213E-7	-1.543180E-7	-1.543087E-7	-1.543182E-7	-1.543196E-7	-3.995729E-7	-2.614553E-6
46	3729787504.212896	1.231267	-20.000000	24.012655	-1.141100E-5	-4.987860E-11	8.043630E-11	-1.542665E-7	-1.542765E-7	-1.542787E-7	-1.542828E-7	-1.542761E-7	-1.542776E-7	-3.989038E-7	-2.611214E-6
47	3729787519.909312	1.223395	-20.000000	24.011384	-1.140600E-5	-5.438442E-11	8.043780E-11	-1.543570E-7	-1.543555E-7	-1.543565E-7	-1.543592E-7	-1.543571E-7	-1.543568E-7	-3.987706E-7	-2.610992E-6
48	3729787536.206375	1.228443	-20.000000	24.014655	-1.140000E-5	-5.678753E-11	8.043740E-11	-1.543353E-7	-1.543360E-7	-1.543443E-7	-1.543505E-7	-1.543415E-7	-1.543402E-7	-3.988783E-7	-2.611513E-6
49	3729787551.978733	1.213042	-20.000000	24.009125	-1.140500E-5	-5.082986E-11	8.044070E-11	-1.543100E-7	-1.543126E-7	-1.543211E-7	-1.543399E-7	-1.543209E-7	-1.543168E-7	-3.988394E-7	-2.611223E-6
50	3729787568.282561	1.213098	-20.000000	24.010018	-1.140100E-5	-5.208146E-11	8.044260E-11	-1.544811E-7	-1.544815E-7	-1.544806E-7	-1.544853E-7	-1.544821E-7	-1.544813E-7	-3.985604E-7	-2.610283E-6
51	3729787584.022721	1.227920	-20.000000	24.018956	-1.140700E-5	-4.967833E-11	8.044120E-11	-1.547065E-7	-1.547115E-7	-1.547090E-7	-1.547004E-7	-1.547068E-7	-1.547078E-7	-3.986297E-7	-2.611453E-6
52	3729787600.345217	1.219118	-20.000000	24.010018	-1.140900E-5	-5.503525E-11	8.044940E-11	-1.546323E-7	-1.546335E-7	-1.546410E-7	-1.546492E-7	-1.546390E-7	-1.546372E-7	-3.985260E-7	-2.610963E-6
53	3729787616.145161	1.227689	-20.000000	23.997691	-1.140800E-5	-5.263213E-11	8.044910E-11	-1.547940E-7	-1.547889E-7	-1.547874E-7	-1.547948E-7	-1.547913E-7	-1.547914E-7	-3.985198E-7	-2.611382E-6
54	3729787632.400875	1.233329	-20.000000	23.994145	-1.140400E-5	-5.218159E-11	8.045100E-11	-1.547940E-7	-1.547904E-7	-1.547951E-7	-1.547956E-7	-1.547938E-7	-1.547946E-7	-3.985716E-7	-2.611589E-6
55	3729787648.332607	1.230735	-20.000000	24.010930	-1.140300E-5	-5.468481E-11	8.045400E-11	-1.548253E-7	-1.548221E-7	-1.548284E-7	-1.548373E-7	-1.548283E-7	-1.548268E-7	-3.976688E-7	-2.607308E-6
56	3729787664.490796	1.226076	-20.000000	24.015151	-1.139700E-5	-5.148069E-11	8.045680E-11	-1.549440E-7	-1.549395E-7	-1.549358E-7	-1.549376E-7	-1.549392E-7	-1.549386E-7	-3.984069E-7	-2.611487E-6
57	3729787680.303419	1.219431	-20.000000	24.001358	-1.139500E-5	-5.368349E-11	8.045840E-11	-1.551904E-7	-1.552007E-7	-1.552080E-7	-1.552164E-7	-1.552039E-7	-1.552044E-7	-3.989297E-7	-2.615142E-6
58	3729787696.763003	1.220324	-20.000000	24.005935	-1.139400E-5	-5.123036E-11	8.045660E-11	-1.556901E-7	-1.556873E-7	-1.556860E-7	-1.556839E-7	-1.556868E-7	-1.556867E-7	-3.982023E-7	-2.613368E-6
59	3729787712.794535	1.224788	-20.000000	24.010096	-1.139600E-5	-5.453462E-11	8.044800E-11	-1.568980E-7	-1.568967E-7	-1.568938E-7	-1.568969E-7	-1.568964E-7	-1.568968E-7	-3.966107E-7	-2.610205E-6
60	3729787728.689104	1.225874	-20.000000	24.022343	-1.139600E-5	-5.418413E-11	8.045080E-11	-1.592366E-7	-1.592377E-7	-1.592409E-7	-1.592449E-7	-1.592400E-7	-1.592393E-7	-3.936434E-7	-2.604867E-6
