#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:5.429270E-12
#38874_049_2-S_HM_XX_Unirrad
#Date/Time: 3/7/2022 12:46:36 PM
#Sensor Name: 38874_049_2-S_HM_XX
#Station: Tesla 2
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
12	3729520474.223366	3.388481	24.178740	27.089400	-4.100000E-9	6.640380E-12	-6.564578E-11	-6.672040E-11	-6.976107E-11	-7.454395E-11	-7.736415E-11	-8.179876E-11
13	3729520510.330229	3.381359	24.172597	27.068810	-4.090000E-9	6.629290E-12	-6.570466E-11	-6.850152E-11	-7.246170E-11	-7.621152E-11	-7.805906E-11	-8.270446E-11
14	3729520546.614251	3.384565	24.165166	27.079353	-4.100000E-9	6.633360E-12	-6.489665E-11	-6.744763E-11	-7.175235E-11	-7.624668E-11	-7.903195E-11	-8.398268E-11
15	3729520582.855325	3.379243	24.156109	27.085634	-4.100000E-9	6.637720E-12	-6.356297E-11	-6.875592E-11	-7.061825E-11	-7.423591E-11	-7.892072E-11	-8.116248E-11
16	3729520618.971291	3.381461	24.151452	27.067205	-4.090000E-9	6.639420E-12	-6.511752E-11	-7.002784E-11	-7.287339E-11	-7.819731E-11	-8.134338E-11	-8.547106E-11
17	3729520655.100155	3.385713	24.149829	27.046278	-4.090000E-9	6.641650E-12	-6.830098E-11	-6.988148E-11	-7.660907E-11	-8.162579E-11	-8.380364E-11	-8.820070E-11
18	3729520691.343445	3.377136	24.139603	27.042455	-4.090000E-9	6.641770E-12	-6.249019E-11	-6.815599E-11	-7.103423E-11	-7.598171E-11	-7.888353E-11	-8.312696E-11
19	3729520727.621898	3.383280	24.135540	27.044556	-4.090000E-9	6.642150E-12	-6.540724E-11	-6.886878E-11	-7.490283E-11	-7.784690E-11	-7.876802E-11	-8.404323E-11
20	3729520763.859648	3.380450	24.127377	27.025829	-4.080000E-9	6.640310E-12	-6.571015E-11	-6.907708E-11	-7.274552E-11	-7.795309E-11	-8.269265E-11	-8.525160E-11
21	3729520800.169717	3.382113	24.126740	27.029494	-4.090000E-9	6.642350E-12	-6.256570E-11	-6.589204E-11	-6.956129E-11	-7.295340E-11	-7.697188E-11	-8.136571E-11
22	3729520836.303429	3.372715	24.122361	27.055969	-4.080000E-9	6.641970E-12	-6.524624E-11	-6.962787E-11	-7.162116E-11	-7.460198E-11	-7.775978E-11	-8.216439E-11
23	3729520872.443640	3.385099	24.120499	27.033358	-4.080000E-9	6.642520E-12	-6.984307E-11	-7.282162E-11	-7.394233E-11	-7.753787E-11	-8.290056E-11	-8.815663E-11
24	3729520908.724350	3.384183	24.116042	27.035795	-4.070000E-9	6.640400E-12	-6.870978E-11	-7.118508E-11	-7.350502E-11	-7.817393E-11	-7.999611E-11	-8.680269E-11
25	3729520944.979816	3.383006	24.108787	27.049587	-4.080000E-9	6.639950E-12	-6.212719E-11	-6.645260E-11	-7.228972E-11	-7.416932E-11	-7.774215E-11	-8.228600E-11
26	3729520981.146552	3.380234	24.100286	27.064769	-4.070000E-9	6.638390E-12	-6.107655E-11	-6.604938E-11	-6.874249E-11	-7.534644E-11	-7.622918E-11	-8.261185E-11
27	3729521017.308157	3.385638	24.098722	27.069008	-4.080000E-9	6.639700E-12	-6.287410E-11	-6.710368E-11	-7.032059E-11	-7.530379E-11	-8.046629E-11	-8.235809E-11
28	3729521053.591008	3.385562	24.094242	27.034766	-4.070000E-9	6.641330E-12	-6.250724E-11	-6.498534E-11	-6.818762E-11	-7.255628E-11	-7.533345E-11	-8.114297E-11
29	3729521089.863799	3.391969	24.092221	27.041782	-4.070000E-9	6.642620E-12	-6.624004E-11	-7.251407E-11	-7.412408E-11	-7.691664E-11	-8.256883E-11	-8.655702E-11
30	3729521126.103954	3.396824	24.089626	27.050600	-4.060000E-9	6.640290E-12	-6.078419E-11	-6.406505E-11	-6.854193E-11	-7.305432E-11	-7.726708E-11	-8.191751E-11
31	3729521162.221378	3.402758	24.081322	27.035003	-4.060000E-9	6.642080E-12	-6.455391E-11	-6.732806E-11	-7.092382E-11	-7.408608E-11	-7.807590E-11	-8.068782E-11
32	3729521198.341835	3.398167	24.081818	27.059081	-4.060000E-9	6.641840E-12	-6.377739E-11	-6.981103E-11	-7.225157E-11	-7.681435E-11	-8.146601E-11	-8.462040E-11
33	3729521234.501503	3.399147	24.073018	27.028325	-4.060000E-9	6.640480E-12	-6.596354E-11	-6.952902E-11	-7.419108E-11	-7.784423E-11	-8.060418E-11	-8.298930E-11
34	3729521270.645568	3.399274	24.071829	27.028127	-4.060000E-9	6.641890E-12	-6.480221E-11	-6.847613E-11	-7.350218E-11	-7.811430E-11	-8.048336E-11	-8.214754E-11
35	3729521306.771586	3.403882	24.062158	27.019823	-4.060000E-9	6.642940E-12	-6.533272E-11	-6.843109E-11	-7.065620E-11	-7.603369E-11	-8.082952E-11	-8.462957E-11
36	3729521342.941707	3.399787	24.058057	27.023966	-4.050000E-9	6.640320E-12	-6.886615E-11	-7.160394E-11	-7.528193E-11	-7.761424E-11	-8.083479E-11	-8.292658E-11
37	3729521379.084228	3.414423	24.058948	27.045091	-4.050000E-9	6.642470E-12	-6.433709E-11	-6.824388E-11	-7.113574E-11	-7.268178E-11	-7.772998E-11	-8.271968E-11
38	3729521415.257575	3.401400	24.060455	27.057296	-4.050000E-9	6.642460E-12	-6.653464E-11	-7.186746E-11	-7.582927E-11	-8.216786E-11	-8.739473E-11	-8.873225E-11
39	3729521451.338374	3.393354	24.054034	27.062629	-4.040000E-9	6.643390E-12	-6.594039E-11	-6.931929E-11	-7.366300E-11	-7.584550E-11	-7.938870E-11	-8.329668E-11
40	3729521487.451622	3.384737	24.050745	27.020340	-4.050000E-9	6.642910E-12	-6.890655E-11	-7.210054E-11	-7.589808E-11	-7.957628E-11	-8.366394E-11	-8.393297E-11
41	3729521523.674236	3.387385	24.053301	27.045408	-4.050000E-9	6.643130E-12	-6.281606E-11	-6.701294E-11	-7.049826E-11	-7.443709E-11	-7.919904E-11	-8.162699E-11
42	3729521559.970965	3.386340	24.051636	27.084525	-4.030000E-9	6.630100E-12	-6.678415E-11	-7.099932E-11	-7.398541E-11	-7.913935E-11	-8.296961E-11	-8.537548E-11
43	3729521596.096834	3.392565	24.052745	27.087873	-4.040000E-9	6.634910E-12	-6.216960E-11	-6.549391E-11	-6.866190E-11	-7.529451E-11	-7.806472E-11	-8.103538E-11
44	3729521632.231942	3.396068	24.043691	27.064906	-4.030000E-9	6.637040E-12	-6.294090E-11	-6.850578E-11	-7.169675E-11	-7.537429E-11	-7.781931E-11	-8.358072E-11
45	3729521668.401436	3.400383	24.043551	27.081553	-4.030000E-9	6.640570E-12	-6.884869E-11	-7.224650E-11	-7.646653E-11	-7.839324E-11	-8.292373E-11	-8.578085E-11
46	3729521704.547245	3.391938	24.043532	27.091242	-4.040000E-9	6.639540E-12	-6.556274E-11	-6.846478E-11	-7.298265E-11	-7.629134E-11	-8.036013E-11	-8.493489E-11
47	3729521740.826195	3.388037	24.032296	27.075270	-4.040000E-9	6.639630E-12	-6.293827E-11	-6.705152E-11	-7.250718E-11	-7.540536E-11	-8.007772E-11	-8.124915E-11
48	3729521777.082314	3.382777	24.035327	27.064668	-4.030000E-9	6.639690E-12	-6.538591E-11	-6.718715E-11	-7.196306E-11	-7.594498E-11	-8.007467E-11	-8.207993E-11
49	3729521813.344558	3.379777	24.033008	27.081275	-4.030000E-9	6.641010E-12	-6.654680E-11	-7.028646E-11	-7.437821E-11	-7.724856E-11	-8.080617E-11	-8.569070E-11
50	3729521849.462198	3.389096	24.032532	27.095623	-4.030000E-9	6.639160E-12	-6.731361E-11	-7.137957E-11	-7.484438E-11	-8.001724E-11	-8.118093E-11	-8.570367E-11
51	3729521885.886604	3.394598	24.027579	27.082366	-4.030000E-9	6.641550E-12	-6.960108E-11	-7.499867E-11	-7.879641E-11	-8.278905E-11	-8.408134E-11	-8.926326E-11
52	3729521922.017552	3.399206	24.028371	27.085675	-4.030000E-9	6.640360E-12	-6.585834E-11	-7.138768E-11	-7.624216E-11	-7.934620E-11	-8.286823E-11	-8.634054E-11
53	3729521958.158377	3.396135	24.029403	27.100379	-4.020000E-9	6.629970E-12	-6.775496E-11	-7.381114E-11	-7.706094E-11	-8.097907E-11	-8.625589E-11	-8.832490E-11
54	3729521994.238389	3.385674	24.021873	27.092530	-4.030000E-9	6.628790E-12	-6.686004E-11	-7.233518E-11	-7.610022E-11	-7.760523E-11	-8.226301E-11	-8.615557E-11
55	3729522030.352442	3.373124	24.025062	27.098852	-4.020000E-9	6.633000E-12	-6.567191E-11	-6.840118E-11	-7.128816E-11	-7.530155E-11	-8.093382E-11	-8.302702E-11
56	3729522066.467775	3.374760	24.023992	27.103865	-4.020000E-9	6.625490E-12	-7.387225E-11	-7.768460E-11	-8.277216E-11	-8.650561E-11	-8.860909E-11	-9.281536E-11
57	3729522102.564834	3.385798	24.021792	27.107156	-4.020000E-9	6.623410E-12	-6.878224E-11	-7.120268E-11	-7.478485E-11	-7.802327E-11	-8.180050E-11	-8.605006E-11
58	3729522138.811917	3.385063	24.012953	27.110068	-4.020000E-9	6.605010E-12	-6.987753E-11	-6.998697E-11	-7.480918E-11	-7.943202E-11	-8.557593E-11	-8.947314E-11
59	3729522174.917146	3.389137	24.016740	27.110545	-4.020000E-9	6.541570E-12	-6.850490E-11	-7.144915E-11	-7.653247E-11	-8.052796E-11	-8.321880E-11	-8.814012E-11
