File,I(600V),I(800V),I(1000V),DepV
36697_036_PSS_HM_XX_DIODE,-3.391081e-10,-3.653685e-10,-4.110215e-10,299.49494949494954
36697_036_PSS_HM_XX_DIODEHALF,-1.336774e-10,-1.451853e-10,-1.714498e-10,307.5757575757576
36697_036_PSS_HM_XX_DIODEHALFPSTOP,-1.309079e-10,-1.475129e-10,-1.884845e-10,307.5757575757576
36697_036_PSS_HM_XX_DIODEHALFPSTOP_GRConnected,-4.415947e-11,-4.606559e-11,-4.904526e-11,303.5353535353536
36697_036_PSS_HM_XX_DIODEQUARTER,-7.154841e-11,-7.60566e-11,-8.752348e-11,315.6565656565657
36697_036_PSS_HM_XX_IRRADSENSOR,-2.18e-09,-2.33e-09,-2.58e-09,319.69696969696975
