GCD Test
Bias: 5000.000000
IV_34253_037_PSS_HM_XX_DIODEHALFPSTOP_Irradiated
Date/Time: 5/28/2021 11:37:57 AM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Irradiated, Fully Annealed
Environment: 0C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-1.162906E-8	-1.035119E-8	-1.038874E-8	-1.284706E-8	-1.292925E-8	   -0.0128	   12.0200	   11.3488	  -17.1577	
  -20.0000	-5.052007E-7	-5.210743E-7	-5.058747E-7	-4.854305E-7	-5.084234E-7	   -0.0102	   12.0200	   11.3488	  -17.1577	
  -30.0000	-9.035041E-7	-9.061824E-7	-9.160166E-7	-8.982785E-7	-8.935388E-7	   -0.0102	   12.0268	   11.2796	  -17.2249	
  -40.0000	-1.246305E-6	-1.214656E-6	-1.246864E-6	-1.268369E-6	-1.255333E-6	   -0.0102	   12.0268	   11.2106	  -17.2974	
  -50.0000	-1.174237E-6	-1.525444E-6	-1.539362E-6	-1.527356E-6	-1.047865E-7	   -0.0102	   12.0268	   11.2106	  -17.2974	
  -60.0000	-5.005813E-7	-4.956215E-7	-5.074859E-7	-5.076325E-7	-4.915852E-7	   -0.0077	   12.0421	   11.1350	  -17.3655	
  -70.0000	-7.700923E-7	-7.872001E-7	-7.588245E-7	-7.737639E-7	-7.605807E-7	   -0.0128	   12.0543	   11.0971	  -17.3964	
  -80.0000	-1.243001E-6	-1.130599E-6	-1.292598E-6	-1.289871E-6	-1.258935E-6	   -0.0154	   12.0589	   11.0319	  -17.4624	
  -90.0000	-1.498785E-6	-1.506942E-6	-1.522017E-6	-1.476938E-6	-1.489241E-6	   -0.0205	   12.0512	   10.9930	  -17.5102	
 -100.0000	-1.708362E-6	-1.699760E-6	-1.701893E-6	-1.713733E-6	-1.718060E-6	   -0.0205	   12.0512	   10.9930	  -17.5102	
 -110.0000	-1.915546E-6	-1.916153E-6	-1.909461E-6	-1.913608E-6	-1.922962E-6	   -0.0256	   12.0383	   10.9364	  -17.5812	
 -120.0000	-2.096359E-6	-2.093427E-6	-2.101237E-6	-2.099866E-6	-2.090906E-6	   -0.0230	   12.0385	   10.8963	  -17.6244	
 -130.0000	-2.252231E-6	-2.255727E-6	-2.246924E-6	-2.246548E-6	-2.259725E-6	   -0.0256	   12.0345	   10.8646	  -17.6618	
 -140.0000	-2.389586E-6	-2.383784E-6	-2.384049E-6	-2.394833E-6	-2.395677E-6	   -0.0256	   12.0345	   10.8646	  -17.6618	
 -150.0000	-2.528411E-6	-2.526848E-6	-2.527827E-6	-2.530301E-6	-2.528667E-6	   -0.0256	   12.0197	   10.8188	  -17.7232	
 -160.0000	-2.664115E-6	-2.654349E-6	-2.652255E-6	-2.656521E-6	-2.693333E-6	   -0.0281	   12.0404	   10.7799	  -17.7496	
 -170.0000	-2.825453E-6	-2.821156E-6	-2.826526E-6	-2.828679E-6	-2.825451E-6	   -0.0230	   12.0404	   10.7799	  -17.7496	
 -180.0000	-2.937132E-6	-2.937383E-6	-2.938729E-6	-2.937381E-6	-2.935033E-6	   -0.0230	   12.0523	   10.7517	  -17.7712	
 -190.0000	-3.036097E-6	-3.048560E-6	-3.032864E-6	-3.029646E-6	-3.033318E-6	   -0.0230	   12.0523	   10.7122	  -17.8146	
 -200.0000	-3.153492E-6	-3.152308E-6	-3.158318E-6	-3.150873E-6	-3.152471E-6	   -0.0154	   12.0363	   10.6853	  -17.8565	
 -210.0000	-3.248659E-6	-3.252235E-6	-3.239205E-6	-3.250053E-6	-3.253143E-6	   -0.0154	   12.0363	   10.6853	  -17.8565	
 -220.0000	-3.340263E-6	-3.343396E-6	-3.339690E-6	-3.341334E-6	-3.336632E-6	   -0.0128	   12.0506	   10.6673	  -17.8654	
 -230.0000	-3.422303E-6	-3.417687E-6	-3.424167E-6	-3.414676E-6	-3.432683E-6	   -0.0154	   12.0386	   10.6534	  -17.8901	
 -240.0000	-3.541466E-6	-3.540067E-6	-3.526813E-6	-3.543976E-6	-3.555007E-6	   -0.0154	   12.0386	   10.6534	  -17.8901	
 -250.0000	-3.662958E-6	-3.663741E-6	-3.659419E-6	-3.665622E-6	-3.663051E-6	   -0.0154	   12.0506	   10.6322	  -17.9042	
 -260.0000	-3.751154E-6	-3.748076E-6	-3.750438E-6	-3.752437E-6	-3.753667E-6	   -0.0128	   12.0506	   10.6208	  -17.9168	
 -270.0000	-3.843001E-6	-3.842795E-6	-3.841187E-6	-3.845217E-6	-3.842804E-6	   -0.0102	   12.0253	   10.6116	  -17.9465	
 -280.0000	-3.927499E-6	-3.925045E-6	-3.930963E-6	-3.924393E-6	-3.929593E-6	   -0.0102	   12.0253	   10.6116	  -17.9465	
 -290.0000	-4.022548E-6	-4.021071E-6	-4.027321E-6	-4.019829E-6	-4.021972E-6	   -0.0128	   12.0239	   10.5980	  -17.9627	
 -300.0000	-4.105455E-6	-4.099023E-6	-4.104096E-6	-4.109387E-6	-4.109314E-6	   -0.0102	   12.0244	   10.5882	  -17.9732	
 -310.0000	-4.193102E-6	-4.189861E-6	-4.183987E-6	-4.199635E-6	-4.198926E-6	   -0.0051	   12.0244	   10.5882	  -17.9732	
 -320.0000	-4.276770E-6	-4.281441E-6	-4.271966E-6	-4.279351E-6	-4.274321E-6	   -0.0051	   12.0170	   10.5886	  -17.9786	
 -330.0000	-4.352905E-6	-4.352757E-6	-4.349903E-6	-4.350858E-6	-4.358100E-6	   -0.0026	   12.0170	   10.5550	  -18.0158	
 -340.0000	-4.433399E-6	-4.433913E-6	-4.432422E-6	-4.433486E-6	-4.433774E-6	   -0.0026	   12.0171	   10.5601	  -18.0101	
 -350.0000	-4.520193E-6	-4.518452E-6	-4.522349E-6	-4.517305E-6	-4.522666E-6	   -0.0026	   12.0171	   10.5601	  -18.0101	
 -360.0000	-4.595702E-6	-4.599843E-6	-4.596744E-6	-4.594815E-6	-4.591406E-6	    0.0102	   12.0122	   10.5484	  -18.0270	
 -370.0000	-4.683010E-6	-4.682550E-6	-4.683084E-6	-4.684384E-6	-4.682022E-6	    0.0102	   11.9936	   10.5598	  -18.0287	
 -380.0000	-4.754483E-6	-4.753963E-6	-4.747581E-6	-4.754497E-6	-4.761890E-6	    0.0128	   11.9936	   10.5598	  -18.0287	
 -390.0000	-4.836199E-6	-4.833816E-6	-4.837055E-6	-4.836706E-6	-4.837219E-6	    0.0128	   11.9958	   10.5430	  -18.0457	
 -400.0000	-4.904482E-6	-4.907726E-6	-4.901530E-6	-4.900418E-6	-4.908253E-6	    0.0128	   11.9958	   10.5506	  -18.0373	
 -410.0000	-4.972209E-6	-4.966970E-6	-4.968707E-6	-4.977299E-6	-4.975858E-6	    0.0205	   12.0034	   10.5326	  -18.0515	
 -420.0000	-5.051133E-6	-5.051044E-6	-5.059504E-6	-5.045625E-6	-5.048360E-6	    0.0205	   12.0034	   10.5326	  -18.0515	
 -430.0000	-5.137605E-6	-5.134627E-6	-5.142219E-6	-5.134188E-6	-5.139387E-6	    0.0179	   11.9834	   10.5256	  -18.0747	
 -440.0000	-5.202215E-6	-5.207145E-6	-5.198109E-6	-5.203165E-6	-5.200441E-6	    0.0179	   11.9958	   10.5389	  -18.0503	
 -450.0000	-5.267549E-6	-5.262531E-6	-5.263921E-6	-5.265028E-6	-5.278717E-6	    0.0205	   11.9958	   10.5389	  -18.0503	
 -460.0000	-5.353665E-6	-5.350785E-6	-5.353422E-6	-5.354850E-6	-5.355604E-6	    0.0205	   11.9742	   10.5294	  -18.0776	
 -470.0000	-5.431344E-6	-5.431607E-6	-5.437877E-6	-5.429456E-6	-5.426436E-6	    0.0230	   11.9742	   10.5285	  -18.0787	
 -480.0000	-5.494540E-6	-5.488118E-6	-5.485762E-6	-5.502704E-6	-5.501576E-6	    0.0179	   11.9644	   10.5269	  -18.0880	
 -490.0000	-5.567969E-6	-5.568234E-6	-5.564254E-6	-5.570667E-6	-5.568721E-6	    0.0179	   11.9644	   10.5269	  -18.0880	
 -500.0000	-5.640302E-6	-5.638728E-6	-5.648948E-6	-5.641765E-6	-5.631768E-6	    0.0230	   11.9551	   10.5234	  -18.0991	
 -510.0000	-5.705824E-6	-5.699331E-6	-5.701225E-6	-5.706395E-6	-5.716345E-6	    0.0256	   11.9622	   10.5240	  -18.0929	
 -520.0000	-5.783343E-6	-5.776303E-6	-5.775125E-6	-5.784466E-6	-5.797480E-6	    0.0230	   11.9622	   10.5240	  -18.0929	
 -530.0000	-5.867106E-6	-5.868987E-6	-5.874791E-6	-5.861841E-6	-5.862806E-6	    0.0230	   11.9905	   10.5120	  -18.0844	
 -540.0000	-5.934146E-6	-5.930744E-6	-5.925512E-6	-5.933384E-6	-5.946944E-6	    0.0230	   11.9905	   10.5082	  -18.0887	
 -550.0000	-5.999359E-6	-5.997781E-6	-6.002329E-6	-6.002726E-6	-5.994601E-6	    0.0230	   11.9932	   10.5177	  -18.0760	
 -560.0000	-6.077770E-6	-6.074879E-6	-6.073718E-6	-6.081611E-6	-6.080874E-6	    0.0230	   11.9932	   10.5177	  -18.0760	
 -570.0000	-6.139934E-6	-6.136449E-6	-6.139423E-6	-6.140588E-6	-6.143277E-6	    0.0154	   11.9666	   10.5038	  -18.1121	
 -580.0000	-6.203012E-6	-6.201398E-6	-6.210999E-6	-6.205546E-6	-6.194104E-6	    0.0102	   11.9717	   10.5101	  -18.1011	
 -590.0000	-6.275552E-6	-6.280497E-6	-6.267862E-6	-6.272352E-6	-6.281499E-6	    0.0077	   11.9717	   10.5101	  -18.1011	
 -600.0000	-6.360561E-6	-6.361237E-6	-6.356998E-6	-6.374497E-6	-6.349512E-6	    0.0077	   11.9853	   10.5202	  -18.0792	
 -610.0000	-6.429727E-6	-6.431289E-6	-6.433574E-6	-6.422642E-6	-6.431404E-6	    0.0077	   11.9853	   10.5139	  -18.0863	
 -620.0000	-6.500960E-6	-6.495447E-6	-6.499681E-6	-6.500721E-6	-6.507990E-6	    0.0026	   11.9658	   10.5193	  -18.0954	
 -630.0000	-6.576859E-6	-6.574754E-6	-6.577975E-6	-6.575424E-6	-6.579284E-6	    0.0026	   11.9658	   10.5193	  -18.0954	
 -640.0000	-6.640520E-6	-6.646660E-6	-6.639159E-6	-6.637928E-6	-6.638331E-6	    0.0026	   11.9439	   10.5120	  -18.1205	
 -650.0000	-6.722852E-6	-6.717013E-6	-6.724308E-6	-6.730707E-6	-6.719378E-6	   -0.0026	   11.9725	   10.5089	  -18.1019	
 -660.0000	-6.787973E-6	-6.797306E-6	-6.792532E-6	-6.779375E-6	-6.782680E-6	   -0.0026	   11.9725	   10.5089	  -18.1019	
 -670.0000	-6.870362E-6	-6.862035E-6	-6.870299E-6	-6.867150E-6	-6.881963E-6	   -0.0026	   11.9591	   10.5206	  -18.0992	
 -680.0000	-6.929909E-6	-6.925439E-6	-6.931235E-6	-6.931522E-6	-6.931439E-6	   -0.0077	   11.9591	   10.5206	  -18.0992	
 -690.0000	-7.036122E-6	-7.039935E-6	-7.045205E-6	-7.029896E-6	-7.029452E-6	   -0.0077	   11.9501	   10.5089	  -18.1192	
 -700.0000	-7.102646E-6	-7.103335E-6	-7.107607E-6	-7.102984E-6	-7.096657E-6	   -0.0077	   11.9501	   10.5089	  -18.1192	
 -710.0000	-7.198142E-6	-7.186597E-6	-7.212492E-6	-7.197859E-6	-7.195620E-6	   -0.0154	   11.9225	   10.5272	  -18.1202	
 -720.0000	-7.270836E-6	-7.276491E-6	-7.269340E-6	-7.265724E-6	-7.271788E-6	   -0.0128	   11.9627	   10.5294	  -18.0865	
 -730.0000	-7.357653E-6	-7.366895E-6	-7.350337E-6	-7.355804E-6	-7.357577E-6	   -0.0154	   11.9627	   10.5294	  -18.0865	
 -740.0000	-7.440747E-6	-7.435576E-6	-7.437522E-6	-7.438318E-6	-7.451574E-6	   -0.0154	   11.9217	   10.5139	  -18.1356	
 -750.0000	-7.530299E-6	-7.523665E-6	-7.525128E-6	-7.534136E-6	-7.538267E-6	   -0.0205	   11.9217	   10.5228	  -18.1257	
