#Open Capacitance 1000Hz:4.548400E-12
#Open Capacitance 100000Hz:Not Measured
#34253_037_PSS_XX_HM_IrradSensor
#Date/Time: 5/19/2021 3:10:12 PM
#Sensor Name: 34253_037_PSS_XX_HM_IrradSensor
#Type: P
#Annealing Status: 20 minutes
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated to 1.1e15 at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3704296280.914608	-25.806465	-20.000000	2.571429E+38	9.900000E+37	-3.873564E-6	8.860680E-11	2.907172E-14	6.333575E-13	2.533280E-13	7.465891E-14	2.476040E-13	1.639935E-13	-4.392129E-11
2	3704296297.007506	-25.806463	-20.000000	2.571429E+38	9.900000E+37	-3.881990E-6	8.860590E-11	2.907172E-14	6.333575E-13	2.533280E-13	7.465891E-14	2.476040E-13	1.639935E-13	-4.722561E-11
3	3704296313.213225	-25.806476	-20.000000	2.571429E+38	9.900000E+37	-3.884707E-6	8.860770E-11	-2.694104E-13	3.371432E-13	1.572474E-13	-2.819533E-15	5.554017E-14	7.721393E-14	-3.911506E-11
#Open Capacitance 1000Hz:4.546790E-12
#Open Capacitance 100000Hz:Not Measured
#34253_037_PSS_XX_HM_IrradSensor
#Date/Time: 5/19/2021 3:25:04 PM
#Sensor Name: 34253_037_PSS_XX_HM_IrradSensor
#Type: P
#Annealing Status: 20 minutes
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated to 1.1e15 at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3704297172.318725	2.052883	-20.000000	26.904571	-2.747000E-5	-4.402134E-11	8.823440E-11	-3.832563E-7	-3.832802E-7	-3.832937E-7	-3.832915E-7	-3.832804E-7	-3.832859E-7	-1.748225E-6
2	3704297187.781374	2.120363	-20.000000	26.897634	-2.748000E-5	-5.618708E-11	8.824610E-11	-3.832563E-7	-3.832802E-7	-3.832937E-7	-3.832915E-7	-3.832804E-7	-3.832859E-7	-1.753792E-6
3	3704297202.676857	2.128308	-20.000000	26.893730	-2.748800E-5	-5.859020E-11	8.825540E-11	-3.794397E-7	-3.794671E-7	-3.795039E-7	-3.795258E-7	-3.794841E-7	-3.794855E-7	-1.754774E-6
4	3704297218.202508	2.090574	-20.000000	26.895574	-2.747800E-5	-5.358372E-11	8.826740E-11	-3.790494E-7	-3.790421E-7	-3.790246E-7	-3.790038E-7	-3.790300E-7	-3.790334E-7	-1.753869E-6
5	3704297233.093145	2.057831	-20.000000	26.883148	-2.748700E-5	-4.542313E-11	8.828240E-11	-3.792161E-7	-3.792733E-7	-3.792917E-7	-3.792458E-7	-3.792567E-7	-3.792596E-7	-1.758029E-6
6	3704297248.164163	2.146675	-20.000000	26.881881	-2.750100E-5	-4.722549E-11	8.829400E-11	-3.797855E-7	-3.798255E-7	-3.798577E-7	-3.798783E-7	-3.798368E-7	-3.798416E-7	-1.755173E-6
7	3704297263.097467	2.227571	-20.000000	26.884577	-2.750000E-5	-6.319609E-11	8.830430E-11	-3.800285E-7	-3.800148E-7	-3.800183E-7	-3.800176E-7	-3.800198E-7	-3.800180E-7	-1.756487E-6
8	3704297278.303441	2.241400	-20.000000	26.879899	-2.747300E-5	-4.712533E-11	8.831190E-11	-3.803915E-7	-3.804196E-7	-3.804190E-7	-3.803962E-7	-3.804066E-7	-3.804076E-7	-1.756533E-6
9	3704297293.423822	2.134684	-20.000000	26.876252	-2.747500E-5	-5.448483E-11	8.832450E-11	-3.812943E-7	-3.812699E-7	-3.812648E-7	-3.813043E-7	-3.812833E-7	-3.812821E-7	-1.754034E-6
10	3704297308.039002	2.168342	-20.000000	26.869177	-2.748400E-5	-5.062987E-11	8.834120E-11	-3.816424E-7	-3.816498E-7	-3.816274E-7	-3.815907E-7	-3.816276E-7	-3.816349E-7	-1.754229E-6
11	3704297322.981875	2.176102	-20.000000	26.869771	-2.747600E-5	-6.134375E-11	8.834930E-11	-3.827926E-7	-3.827869E-7	-3.827815E-7	-3.827904E-7	-3.827878E-7	-3.827886E-7	-1.754615E-6
12	3704297338.348720	2.204301	-20.000000	26.857091	-2.747300E-5	-5.683794E-11	8.836440E-11	-3.827854E-7	-3.827750E-7	-3.827865E-7	-3.827378E-7	-3.827712E-7	-3.827802E-7	-1.754175E-6
13	3704297353.088417	2.106769	-20.000000	26.859070	-2.746000E-5	-5.042962E-11	8.837320E-11	-3.828457E-7	-3.827359E-7	-3.826884E-7	-3.826378E-7	-3.827270E-7	-3.827121E-7	-1.752144E-6
14	3704297368.141937	2.063122	-20.000000	26.853423	-2.747100E-5	-5.458501E-11	8.838740E-11	-3.825227E-7	-3.825068E-7	-3.825034E-7	-3.824900E-7	-3.825057E-7	-3.825051E-7	-1.752810E-6
15	3704297383.084447	2.050603	-20.000000	26.848470	-2.746400E-5	-5.017928E-11	8.839970E-11	-3.829126E-7	-3.828827E-7	-3.828756E-7	-3.828958E-7	-3.828917E-7	-3.828892E-7	-1.749117E-6
16	3704297398.159194	2.081357	-20.000000	26.854810	-2.746000E-5	-4.437178E-11	8.840970E-11	-3.839112E-7	-3.838538E-7	-3.837910E-7	-3.837397E-7	-3.838239E-7	-3.838224E-7	-1.750271E-6
17	3704297413.362634	2.045028	-20.000000	26.854216	-2.746000E-5	-4.972872E-11	8.841660E-11	-3.839181E-7	-3.838378E-7	-3.838105E-7	-3.838303E-7	-3.838492E-7	-3.838340E-7	-1.751714E-6
18	3704297428.505268	2.010234	-20.000000	26.843912	-2.745600E-5	-4.737567E-11	8.842490E-11	-3.841416E-7	-3.841435E-7	-3.841285E-7	-3.841078E-7	-3.841303E-7	-3.841350E-7	-1.753813E-6
19	3704297443.649071	2.079432	-20.000000	26.860200	-2.744700E-5	-4.657465E-11	8.843240E-11	-3.846030E-7	-3.845707E-7	-3.845738E-7	-3.846037E-7	-3.845878E-7	-3.845884E-7	-1.753609E-6
20	3704297458.722431	2.109099	-20.000000	26.852888	-2.745100E-5	-5.438476E-11	8.844700E-11	-3.849576E-7	-3.849263E-7	-3.849236E-7	-3.849133E-7	-3.849302E-7	-3.849249E-7	-1.749792E-6
21	3704297473.774498	2.134896	-20.000000	26.849777	-2.745400E-5	-5.233210E-11	8.845420E-11	-3.855212E-7	-3.854891E-7	-3.854825E-7	-3.854857E-7	-3.854946E-7	-3.854874E-7	-1.748752E-6
22	3704297488.986988	2.130899	-20.000000	26.847161	-2.744300E-5	-5.864027E-11	8.845810E-11	-3.856051E-7	-3.856171E-7	-3.856435E-7	-3.856218E-7	-3.856219E-7	-3.856194E-7	-1.749347E-6
23	3704297503.882253	2.093784	-20.000000	26.835649	-2.743400E-5	-5.268252E-11	8.846900E-11	-3.864305E-7	-3.864089E-7	-3.864530E-7	-3.864457E-7	-3.864345E-7	-3.864381E-7	-1.748558E-6
24	3704297518.987806	2.133200	-20.000000	26.841257	-2.743200E-5	-4.852718E-11	8.847660E-11	-3.865009E-7	-3.864886E-7	-3.864872E-7	-3.864770E-7	-3.864884E-7	-3.864879E-7	-1.746803E-6
25	3704297534.052272	2.169511	-20.000000	26.817616	-2.744000E-5	-4.827687E-11	8.848440E-11	-3.866400E-7	-3.866637E-7	-3.866621E-7	-3.866531E-7	-3.866547E-7	-3.866576E-7	-1.746575E-6
26	3704297549.273043	2.052038	-20.000000	26.820468	-2.744000E-5	-5.653757E-11	8.849040E-11	-3.870724E-7	-3.870621E-7	-3.871050E-7	-3.871434E-7	-3.870957E-7	-3.870887E-7	-1.745426E-6
27	3704297564.109642	2.042644	-20.000000	26.812839	-2.745200E-5	-5.723844E-11	8.849820E-11	-3.876143E-7	-3.875577E-7	-3.874995E-7	-3.874558E-7	-3.875318E-7	-3.875286E-7	-1.743252E-6
28	3704297579.209407	2.123603	-20.000000	26.805883	-2.744700E-5	-5.508563E-11	8.850360E-11	-3.878602E-7	-3.878726E-7	-3.879226E-7	-3.879386E-7	-3.878985E-7	-3.878976E-7	-1.742922E-6
29	3704297594.198457	2.058751	-20.000000	26.807252	-2.744200E-5	-5.503558E-11	8.851460E-11	-3.884076E-7	-3.883937E-7	-3.883631E-7	-3.883225E-7	-3.883717E-7	-3.883784E-7	-1.744732E-6
30	3704297609.335214	2.133210	-20.000000	26.810442	-2.745100E-5	-4.577360E-11	8.852220E-11	-3.886077E-7	-3.886273E-7	-3.886367E-7	-3.886312E-7	-3.886257E-7	-3.886292E-7	-1.743892E-6
31	3704297624.221741	2.148110	-20.000000	26.804953	-2.744300E-5	-5.613704E-11	8.852990E-11	-3.891676E-7	-3.891577E-7	-3.891451E-7	-3.891135E-7	-3.891460E-7	-3.891514E-7	-1.743301E-6
32	3704297639.487789	2.150616	-20.000000	26.795065	-2.743800E-5	-5.463508E-11	8.853470E-11	-3.891596E-7	-3.891417E-7	-3.891965E-7	-3.891909E-7	-3.891722E-7	-3.891753E-7	-1.744228E-6
33	3704297654.309485	2.192730	-20.000000	26.786166	-2.743500E-5	-5.838997E-11	8.854160E-11	-3.895424E-7	-3.895931E-7	-3.896276E-7	-3.896299E-7	-3.895983E-7	-3.896104E-7	-1.741733E-6
34	3704297669.413038	2.134319	-20.000000	26.785057	-2.742300E-5	-5.012925E-11	8.854690E-11	-3.895665E-7	-3.895742E-7	-3.896216E-7	-3.896163E-7	-3.895947E-7	-3.895952E-7	-1.744235E-6
