#Open Capacitance 1000Hz:4.471320E-12
#Open Capacitance 1000000Hz:Not Measured
#37903_045_2-S_HM_XX_Unirrad_Single
#Date/Time: 4/15/2022 4:20:49 PM
#Sensor Name: 37903_045_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
17	3732899197.384858	1.291893	23.500000	28.131873	-3.580000E-9	-5.783906E-11	7.633860E-11	-4.213145E-11	-4.048387E-11	-4.147644E-11	-3.932160E-11	-4.085334E-11	-4.098016E-11	-6.950872E-7	-3.474485E-6
18	3732899214.149727	1.276955	23.500000	28.129771	-3.570000E-9	-5.488519E-11	7.634180E-11	-4.119613E-11	-3.934574E-11	-4.020888E-11	-4.124029E-11	-4.049776E-11	-4.070251E-11	-6.964613E-7	-3.481348E-6
19	3732899231.051902	1.308217	23.500000	28.127948	-3.580000E-9	-5.198149E-11	7.634340E-11	-3.838118E-11	-3.839406E-11	-3.749023E-11	-3.693537E-11	-3.780021E-11	-3.793570E-11	-6.965782E-7	-3.481919E-6
20	3732899247.761576	1.258694	23.500000	28.124044	-3.580000E-9	-4.547303E-11	7.634450E-11	-3.711120E-11	-3.835257E-11	-3.854474E-11	-3.997563E-11	-3.849604E-11	-3.844865E-11	-6.949596E-7	-3.473853E-6
21	3732899264.468235	1.246784	23.500000	28.125610	-3.590000E-9	-5.193144E-11	7.634670E-11	-3.833170E-11	-3.773495E-11	-3.749474E-11	-3.839816E-11	-3.798989E-11	-3.803332E-11	-6.948782E-7	-3.473434E-6
22	3732899281.241874	1.279264	23.500000	28.129990	-3.580000E-9	-5.648733E-11	7.635040E-11	-3.356189E-11	-3.471126E-11	-3.844865E-11	-3.900003E-11	-3.643046E-11	-3.657995E-11	-6.949264E-7	-3.473657E-6
23	3732899298.001510	1.260413	23.500000	28.135756	-3.570000E-9	-4.892750E-11	7.635160E-11	-3.683623E-11	-3.710119E-11	-3.927278E-11	-3.875431E-11	-3.799113E-11	-3.792775E-11	-6.950706E-7	-3.474381E-6
24	3732899315.152151	1.267003	23.500000	28.152639	-3.580000E-9	-5.138072E-11	7.635590E-11	-4.177615E-11	-4.014184E-11	-4.063965E-11	-4.117591E-11	-4.093339E-11	-4.090778E-11	-6.954311E-7	-3.476206E-6
25	3732899332.174505	1.285701	23.500000	28.150023	-3.580000E-9	-4.647437E-11	7.635510E-11	-3.828632E-11	-3.765602E-11	-3.779240E-11	-3.828305E-11	-3.800445E-11	-3.803773E-11	-6.947457E-7	-3.472728E-6
26	3732899348.942430	1.298818	23.500000	28.153610	-3.580000E-9	-5.268236E-11	7.635150E-11	-4.143738E-11	-4.010198E-11	-4.348241E-11	-4.167658E-11	-4.167459E-11	-4.155698E-11	-6.950723E-7	-3.474433E-6
27	3732899365.676477	1.279522	23.500000	28.152917	-3.570000E-9	-5.363360E-11	7.634920E-11	-3.805408E-11	-3.396076E-11	-3.728846E-11	-3.606957E-11	-3.634322E-11	-3.667902E-11	-6.952844E-7	-3.475417E-6
28	3732899382.446370	1.266086	23.500000	28.146795	-3.580000E-9	-5.042947E-11	7.635140E-11	-3.918199E-11	-3.919956E-11	-3.890436E-11	-4.250949E-11	-3.994885E-11	-3.919077E-11	-6.955386E-7	-3.476719E-6
29	3732899399.227587	1.299825	23.500000	28.148379	-3.580000E-9	-5.533576E-11	7.634950E-11	-4.170090E-11	-4.158805E-11	-3.934063E-11	-4.355866E-11	-4.154706E-11	-4.164448E-11	-6.954849E-7	-3.476456E-6
30	3732899415.969269	1.266476	23.500000	28.141247	-3.580000E-9	-4.992878E-11	7.634840E-11	-3.780895E-11	-3.859829E-11	-3.588393E-11	-3.763825E-11	-3.748235E-11	-3.772360E-11	-6.962896E-7	-3.480463E-6
31	3732899432.760314	1.307991	23.500000	28.149312	-3.580000E-9	-5.723822E-11	7.634660E-11	-4.223411E-11	-3.872404E-11	-4.213658E-11	-4.180682E-11	-4.122539E-11	-4.197170E-11	-6.958587E-7	-3.478306E-6
32	3732899449.694760	1.247710	23.500000	28.171545	-3.580000E-9	-5.178123E-11	7.634320E-11	-4.193827E-11	-3.814199E-11	-3.972007E-11	-4.139424E-11	-4.029864E-11	-4.055715E-11	-6.959592E-7	-3.478795E-6
33	3732899466.551395	1.241634	23.500000	28.166927	-3.580000E-9	-5.093012E-11	7.634550E-11	-4.062309E-11	-3.919793E-11	-4.063292E-11	-3.887043E-11	-3.983109E-11	-3.991051E-11	-6.948785E-7	-3.473463E-6
34	3732899483.395635	1.247386	23.500000	28.173010	-3.580000E-9	-5.248214E-11	7.634510E-11	-3.963975E-11	-3.896754E-11	-4.050064E-11	-3.888107E-11	-3.949725E-11	-3.930364E-11	-6.937259E-7	-3.467612E-6
35	3732899500.145128	1.292481	23.500000	28.164886	-3.570000E-9	-5.673760E-11	7.634250E-11	-3.964626E-11	-3.793960E-11	-3.820824E-11	-3.702042E-11	-3.820363E-11	-3.807392E-11	-6.947009E-7	-3.472611E-6
36	3732899516.887247	1.307493	23.500000	28.157951	-3.580000E-9	-5.358359E-11	7.634490E-11	-4.075127E-11	-3.739926E-11	-3.955633E-11	-4.155207E-11	-3.981473E-11	-4.015380E-11	-6.946674E-7	-3.472347E-6
37	3732899533.611343	1.273089	23.500000	28.161675	-3.580000E-9	-4.962841E-11	7.633990E-11	-3.821211E-11	-3.900537E-11	-3.665775E-11	-3.695623E-11	-3.770787E-11	-3.758417E-11	-6.944309E-7	-3.471205E-6
38	3732899550.336295	1.262340	23.500000	28.163639	-3.570000E-9	-5.638716E-11	7.633780E-11	-3.565662E-11	-3.905013E-11	-3.491531E-11	-3.678432E-11	-3.660160E-11	-3.622047E-11	-6.941502E-7	-3.469796E-6
39	3732899567.079440	1.249790	23.500000	28.159377	-3.580000E-9	-5.523566E-11	7.633270E-11	-3.808946E-11	-3.701227E-11	-3.668373E-11	-3.798643E-11	-3.744297E-11	-3.749935E-11	-6.938893E-7	-3.468412E-6
40	3732899583.769337	1.321365	23.500000	28.181177	-3.570000E-9	-4.592364E-11	7.632710E-11	-4.334176E-11	-4.316841E-11	-4.010117E-11	-4.036653E-11	-4.174447E-11	-4.176747E-11	-6.938608E-7	-3.468319E-6
41	3732899600.672250	1.304883	23.500000	28.179909	-3.570000E-9	-4.882738E-11	7.632220E-11	-3.733997E-11	-3.623108E-11	-3.714350E-11	-3.573614E-11	-3.661267E-11	-3.668729E-11	-6.944585E-7	-3.471286E-6
42	3732899617.591589	1.280822	23.500000	28.179590	-3.570000E-9	-5.523565E-11	7.631830E-11	-4.168927E-11	-4.142351E-11	-4.393221E-11	-4.629616E-11	-4.333529E-11	-4.281074E-11	-6.928848E-7	-3.463444E-6
43	3732899634.369833	1.314420	23.500000	28.191301	-3.570000E-9	-5.433446E-11	7.630880E-11	-4.067647E-11	-3.716804E-11	-3.792305E-11	-3.603033E-11	-3.794947E-11	-3.754554E-11	-6.942180E-7	-3.470136E-6
44	3732899651.106997	1.291490	23.500000	28.178184	-3.580000E-9	-5.243205E-11	7.630720E-11	-3.829615E-11	-3.811175E-11	-3.662075E-11	-4.045423E-11	-3.837072E-11	-3.820395E-11	-6.947666E-7	-3.472919E-6
45	3732899668.001142	1.300514	23.500000	28.199587	-3.580000E-9	-5.258220E-11	7.630710E-11	-3.803569E-11	-3.759716E-11	-3.761087E-11	-3.751232E-11	-3.768901E-11	-3.760402E-11	-6.946036E-7	-3.471995E-6
46	3732899684.950781	1.285952	23.500000	28.203034	-3.580000E-9	-4.562329E-11	7.629890E-11	-4.038617E-11	-3.824219E-11	-3.935700E-11	-3.889558E-11	-3.922024E-11	-3.912629E-11	-6.934767E-7	-3.466429E-6
47	3732899701.720245	1.337193	23.500000	28.203808	-3.580000E-9	-5.308289E-11	7.629200E-11	-3.658641E-11	-3.788421E-11	-3.904299E-11	-3.837487E-11	-3.797212E-11	-3.812954E-11	-6.942010E-7	-3.470061E-6
48	3732899718.566875	1.285747	23.500000	28.206878	-3.580000E-9	-5.168110E-11	7.628570E-11	-3.962666E-11	-4.257983E-11	-3.702842E-11	-3.992372E-11	-3.978966E-11	-3.977519E-11	-6.959340E-7	-3.478786E-6
49	3732899735.448009	1.313622	23.500000	28.196852	-3.580000E-9	-5.037939E-11	7.628370E-11	-3.673710E-11	-3.669008E-11	-3.638932E-11	-3.749495E-11	-3.682786E-11	-3.671359E-11	-6.962021E-7	-3.480068E-6
50	3732899752.641723	1.310371	23.500000	28.194670	-3.580000E-9	-4.877732E-11	7.627900E-11	-3.650343E-11	-3.539208E-11	-3.629100E-11	-3.634479E-11	-3.613283E-11	-3.631790E-11	-6.955906E-7	-3.476992E-6
51	3732899769.493577	1.313977	23.500000	28.207255	-3.580000E-9	-5.128060E-11	7.628040E-11	-3.522832E-11	-3.857953E-11	-3.777034E-11	-3.738622E-11	-3.724110E-11	-3.757828E-11	-6.948932E-7	-3.473524E-6
52	3732899786.242661	1.298052	23.500000	28.201449	-3.570000E-9	-5.133066E-11	7.627860E-11	-3.876925E-11	-4.052784E-11	-3.866927E-11	-3.797990E-11	-3.898657E-11	-3.871926E-11	-6.956811E-7	-3.477482E-6
53	3732899803.106523	1.245203	23.500000	28.208187	-3.570000E-9	-5.378382E-11	7.627820E-11	-3.510135E-11	-3.739599E-11	-3.937786E-11	-3.682439E-11	-3.717490E-11	-3.711019E-11	-6.960661E-7	-3.479385E-6
54	3732899820.047021	1.282811	23.500000	28.201805	-3.570000E-9	-5.253217E-11	7.627750E-11	-3.338486E-11	-3.512344E-11	-3.387716E-11	-3.318368E-11	-3.389229E-11	-3.363101E-11	-6.965652E-7	-3.481901E-6
55	3732899836.890632	1.289148	23.500000	28.206325	-3.570000E-9	-5.718815E-11	7.627370E-11	-3.852392E-11	-3.807191E-11	-3.588152E-11	-4.004068E-11	-3.812951E-11	-3.829792E-11	-6.954578E-7	-3.476372E-6
56	3732899853.759746	1.297678	23.500000	28.199566	-3.580000E-9	-5.293270E-11	7.627500E-11	-3.810871E-11	-3.356561E-11	-3.451748E-11	-3.493168E-11	-3.528087E-11	-3.472458E-11	-6.961149E-7	-3.479599E-6
57	3732899870.538182	1.274381	23.500000	28.208860	-3.580000E-9	-4.387101E-11	7.626830E-11	-4.188044E-11	-4.246553E-11	-4.318048E-11	-4.323424E-11	-4.269017E-11	-4.282300E-11	-6.966633E-7	-3.482381E-6
58	3732899887.275769	1.237058	23.500000	28.206997	-3.570000E-9	-4.261941E-11	7.626180E-11	-3.635212E-11	-3.726128E-11	-3.810625E-11	-3.949236E-11	-3.780300E-11	-3.768377E-11	-6.975076E-7	-3.486555E-6
59	3732899904.199594	1.268438	23.500000	28.221839	-3.570000E-9	-6.004190E-11	7.625840E-11	-3.918568E-11	-3.829554E-11	-3.652814E-11	-3.986707E-11	-3.846911E-11	-3.874061E-11	-6.956026E-7	-3.477042E-6
60	3732899921.072063	1.304256	23.500000	28.214647	-3.580000E-9	-5.273242E-11	7.626350E-11	-3.887699E-11	-3.787666E-11	-3.751807E-11	-4.024981E-11	-3.863038E-11	-3.837682E-11	-6.950077E-7	-3.474086E-6
