File,I(600V),I(800V),I(1000V),DepV
34343_036_PSS_HM_XX_DIODE,-2.264322e-10,-2.365367e-10,-2.525979e-10,242.92929292929296
34343_036_PSS_HM_XX_DIODEHALF,-1.092527e-10,-1.140169e-10,-1.226059e-10,251.010101010101
34343_036_PSS_HM_XX_DIODEHALFPSTOP,-1.088918e-10,-1.155083e-10,-1.255277e-10,263.13131313131316
34343_036_PSS_HM_XX_DIODEHALFPSTOP_GRConnected,-1.892903e-11,-1.980885e-11,-2.082659e-11,246.96969696969697
34343_036_PSS_HM_XX_DIODEQUARTER,-6.96703e-11,-7.396676e-11,-8.154866e-11,255.05050505050505
34343_036_PSS_HM_XX_IRRADSENSOR,-1.985e-09,-2.08e-09,-2.258e-09,255.05050505050505
