GCD Test
Bias: 5000.000000
CV_34343_036_PSS_HM_XX_DIODE
Date/Time: 7/15/2021 12:10:05 PM
Sensor Name: DIODE
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	9.250E-11	5.299E+8	   19.9061	   20.9649	   27.8327	    1.6945	
  -10.0000	6.768E-11	7.633E+8	   19.9730	   20.9586	   27.8321	    1.6888	
  -15.0000	5.603E-11	8.904E+8	   20.0502	   20.9663	   27.8371	    1.6979	
  -20.0000	4.861E-11	6.177E+8	   20.1223	   20.9663	   27.8324	    1.6955	
  -25.0000	4.352E-11	1.024E+9	   20.1634	   20.9693	   27.8311	    1.6974	
  -30.0000	3.987E-11	8.984E+8	   20.1737	   20.9606	   27.8257	    1.6873	
  -35.0000	3.677E-11	9.744E+8	   20.1609	   20.9682	   27.8118	    1.6868	
  -40.0000	3.413E-11	1.002E+9	   20.1300	   20.9703	   27.8267	    1.6961	
  -45.0000	3.179E-11	1.036E+9	   20.0837	   20.9759	   27.8144	    1.6948	
  -50.0000	2.984E-11	9.966E+8	   20.0399	   20.9670	   27.8150	    1.6874	
  -55.0000	2.846E-11	8.711E+8	   19.9936	   20.9642	   27.8087	    1.6818	
  -60.0000	2.722E-11	8.853E+8	   19.9472	   20.9718	   27.8102	    1.6891	
  -65.0000	2.628E-11	3.141E+8	   19.9138	   20.9572	   27.8112	    1.6771	
  -70.0000	2.507E-11	1.298E+8	   19.8958	   20.9476	   27.8096	    1.6681	
  -75.0000	2.295E-11	1.113E+8	   19.8906	   20.9484	   27.8052	    1.6665	
  -80.0000	2.149E-11	3.605E+8	   19.9061	   20.9451	   27.8074	    1.6648	
  -85.0000	2.093E-11	8.683E+8	   19.9344	   20.9619	   27.8112	    1.6811	
  -90.0000	2.045E-11	1.049E+9	   19.9781	   20.9498	   27.8134	    1.6719	
  -95.0000	2.004E-11	1.216E+9	   20.0245	   20.9449	   27.8058	    1.6639	
 -100.0000	1.966E-11	1.168E+9	   20.0682	   20.9397	   27.8023	    1.6577	
 -105.0000	1.932E-11	1.215E+9	   20.1120	   20.9518	   27.8080	    1.6709	
 -110.0000	1.899E-11	1.321E+9	   20.1403	   20.9573	   27.7919	    1.6675	
 -115.0000	1.868E-11	1.451E+9	   20.1403	   20.9573	   27.7919	    1.6675	
 -120.0000	1.841E-11	1.383E+9	   20.1557	   20.9690	   27.8036	    1.6835	
 -125.0000	1.815E-11	1.365E+9	   20.1068	   20.9691	   27.7834	    1.6734	
 -130.0000	1.790E-11	1.517E+9	   20.0682	   20.9628	   27.7891	    1.6708	
 -135.0000	1.767E-11	1.595E+9	   19.9987	   20.9623	   27.7865	    1.6691	
 -140.0000	1.745E-11	1.545E+9	   19.9498	   20.9564	   27.7992	    1.6704	
 -145.0000	1.724E-11	1.598E+9	   19.9035	   20.9563	   27.7897	    1.6655	
 -150.0000	1.704E-11	1.641E+9	   19.8777	   20.9581	   27.7840	    1.6643	
 -155.0000	1.685E-11	1.641E+9	   19.8700	   20.9530	   27.7878	    1.6618	
 -160.0000	1.667E-11	1.742E+9	   19.8829	   20.9473	   27.7796	    1.6527	
 -165.0000	1.650E-11	1.720E+9	   19.9112	   20.9407	   27.7783	    1.6465	
 -170.0000	1.634E-11	1.694E+9	   19.9575	   20.9430	   27.7774	    1.6480	
 -175.0000	1.618E-11	1.660E+9	   20.0219	   20.9471	   27.7818	    1.6537	
 -180.0000	1.603E-11	1.754E+9	   20.0862	   20.9602	   27.7872	    1.6677	
 -185.0000	1.588E-11	1.812E+9	   20.1429	   20.9602	   27.7913	    1.6697	
 -190.0000	1.574E-11	1.767E+9	   20.1763	   20.9646	   27.7900	    1.6728	
 -195.0000	1.561E-11	1.977E+9	   20.1789	   20.9665	   27.7925	    1.6758	
 -200.0000	1.546E-11	1.736E+9	   20.1634	   20.9597	   27.7843	    1.6658	
 -205.0000	1.532E-11	1.857E+9	   20.1274	   20.9563	   27.7834	    1.6624	
 -210.0000	1.519E-11	1.854E+9	   20.0811	   20.9480	   27.7830	    1.6551	
 -215.0000	1.506E-11	1.847E+9	   20.0347	   20.9491	   27.7796	    1.6543	
 -220.0000	1.493E-11	1.990E+9	   19.9884	   20.9521	   27.7843	    1.6592	
 -225.0000	1.481E-11	1.800E+9	   19.9447	   20.9492	   27.7868	    1.6581	
 -230.0000	1.470E-11	1.725E+9	   19.9138	   20.9487	   27.7843	    1.6563	
 -235.0000	1.461E-11	2.019E+9	   19.8958	   20.9441	   27.7815	    1.6510	
 -240.0000	1.454E-11	1.787E+9	   19.8983	   20.9437	   27.7872	    1.6535	
 -245.0000	1.448E-11	1.891E+9	   19.9112	   20.9421	   27.7843	    1.6507	
 -250.0000	1.446E-11	1.758E+9	   19.9447	   20.9387	   27.7957	    1.6535	
 -255.0000	1.443E-11	1.792E+9	   20.0039	   20.9387	   27.7951	    1.6535	
 -260.0000	1.441E-11	1.727E+9	   20.0039	   20.9427	   27.7951	    1.6566	
 -265.0000	1.441E-11	1.739E+9	   20.0759	   20.9349	   27.7830	    1.6439	
 -270.0000	1.440E-11	1.735E+9	   20.1609	   20.9435	   27.7957	    1.6576	
 -275.0000	1.439E-11	1.869E+9	   20.1686	   20.9427	   27.7812	    1.6497	
 -280.0000	1.438E-11	1.939E+9	   20.1583	   20.9439	   27.7913	    1.6557	
 -285.0000	1.438E-11	1.801E+9	   20.1274	   20.9627	   27.7767	    1.6645	
 -290.0000	1.437E-11	1.882E+9	   20.0837	   20.9447	   27.7777	    1.6496	
 -295.0000	1.436E-11	1.898E+9	   20.0142	   20.9447	   27.7799	    1.6507	
 -300.0000	1.436E-11	1.810E+9	   19.9730	   20.9396	   27.7732	    1.6430	
 -305.0000	1.435E-11	1.841E+9	   19.9344	   20.9324	   27.7745	    1.6374	
 -310.0000	1.435E-11	1.901E+9	   19.9061	   20.9415	   27.7729	    1.6444	
 -315.0000	1.435E-11	2.044E+9	   19.8932	   20.9386	   27.7679	    1.6394	
 -320.0000	1.434E-11	1.891E+9	   19.9009	   20.9386	   27.7783	    1.6447	
 -325.0000	1.434E-11	1.998E+9	   19.9266	   20.9459	   27.7872	    1.6554	
 -330.0000	1.434E-11	1.687E+9	   19.9936	   20.9459	   27.7840	    1.6538	
 -335.0000	1.434E-11	1.878E+9	   19.9936	   20.9459	   27.7840	    1.6538	
 -340.0000	1.433E-11	1.993E+9	   20.1145	   20.9421	   27.7868	    1.6519	
 -345.0000	1.433E-11	1.789E+9	   20.1145	   20.9421	   27.7868	    1.6519	
 -350.0000	1.432E-11	1.977E+9	   20.1506	   20.9424	   27.7827	    1.6501	
 -355.0000	1.432E-11	1.796E+9	   20.1634	   20.9446	   27.7849	    1.6532	
 -360.0000	1.433E-11	1.746E+9	   20.1557	   20.9458	   27.7698	    1.6466	
 -365.0000	1.433E-11	2.070E+9	   20.1120	   20.9458	   27.7755	    1.6494	
 -370.0000	1.432E-11	1.945E+9	   20.0631	   20.9417	   27.7657	    1.6409	
 -375.0000	1.432E-11	2.006E+9	   19.9730	   20.9505	   27.7685	    1.6499	
 -380.0000	1.431E-11	1.856E+9	   19.9318	   20.9379	   27.7688	    1.6393	
 -385.0000	1.431E-11	1.835E+9	   19.9318	   20.9379	   27.7688	    1.6393	
 -390.0000	1.431E-11	2.044E+9	   19.8855	   20.9381	   27.7691	    1.6396	
 -395.0000	1.432E-11	1.885E+9	   19.8932	   20.9384	   27.7736	    1.6421	
 -400.0000	1.431E-11	1.892E+9	   19.9189	   20.9372	   27.7783	    1.6435	
 -410.0000	1.431E-11	1.897E+9	   19.9601	   20.9275	   27.7710	    1.6315	
 -420.0000	1.430E-11	1.852E+9	   20.0090	   20.9401	   27.7843	    1.6490	
 -430.0000	1.431E-11	1.855E+9	   20.0090	   20.9401	   27.7843	    1.6490	
 -440.0000	1.430E-11	2.078E+9	   20.0785	   20.9320	   27.7720	    1.6359	
 -450.0000	1.430E-11	1.983E+9	   20.1583	   20.9415	   27.7615	    1.6387	
 -460.0000	1.431E-11	1.857E+9	   20.1686	   20.9338	   27.7555	    1.6291	
 -470.0000	1.429E-11	1.812E+9	   20.1506	   20.9259	   27.7467	    1.6179	
 -480.0000	1.430E-11	1.897E+9	   20.1197	   20.9377	   27.7530	    1.6312	
 -490.0000	1.429E-11	1.977E+9	   20.0734	   20.9395	   27.7476	    1.6301	
 -500.0000	1.429E-11	1.874E+9	   20.0219	   20.9442	   27.7486	    1.6345	
 -510.0000	1.429E-11	1.804E+9	   19.9781	   20.9462	   27.7574	    1.6407	
 -520.0000	1.429E-11	1.974E+9	   19.9344	   20.9335	   27.7533	    1.6277	
 -530.0000	1.429E-11	1.960E+9	   19.9061	   20.9307	   27.7546	    1.6260	
 -540.0000	1.428E-11	1.820E+9	   19.8932	   20.9340	   27.7571	    1.6301	
 -550.0000	1.429E-11	1.903E+9	   19.8958	   20.9339	   27.7479	    1.6254	
 -560.0000	1.429E-11	1.811E+9	   19.9189	   20.9182	   27.7593	    1.6177	
 -570.0000	1.428E-11	1.926E+9	   19.9498	   20.9366	   27.7536	    1.6306	
 -580.0000	1.428E-11	1.829E+9	   20.0090	   20.9403	   27.7524	    1.6331	
 -590.0000	1.428E-11	1.930E+9	   20.0656	   20.9403	   27.7508	    1.6323	
 -600.0000	1.428E-11	1.892E+9	   20.1068	   20.9349	   27.7596	    1.6321	
