#Open Capacitance 1000Hz:4.962670E-12
#Open Capacitance 1000000Hz:Not Measured
#37398_012_PSS_HM_XX_Unirrad_Single
#Date/Time: 11/2/2021 5:23:01 PM
#Sensor Name: 37398_012_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: Pre-irrad measurement

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3718733051.715617	1.149229	20.000000	28.024169	-7.000000E-11	-6.268559E-6	7.915230E-12	-2.519943E-9	-2.515751E-9	-2.519599E-9	-2.517754E-9	-2.518262E-9	-2.518676E-9	2.454294E-9
2	3718733068.201568	1.150365	20.000000	28.034197	-7.000000E-11	-6.283077E-6	7.932680E-12	-2.518334E-9	-2.516006E-9	-2.518757E-9	-2.514873E-9	-2.516992E-9	-2.517170E-9	2.460649E-9
3	3718733084.756638	1.147256	20.000000	28.029164
#Open Capacitance 1000Hz:4.518950E-12
#Open Capacitance 1000000Hz:Not Measured
#37398_012_PSS_HM_XX_Unirrad_Single
#Date/Time: 11/2/2021 5:25:39 PM
#Sensor Name: 37398_012_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: Pre-irrad measurement

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3718733208.838697	1.152406	20.000000	28.053894	-2.580000E-9	-5.643718E-11	8.779370E-11	-3.835727E-11	-3.683745E-11	-3.613500E-11	-3.687118E-11	-3.705022E-11	-3.685431E-11	-3.252088E-6
2	3718733225.759594	1.156430	20.000000	28.065844	-2.580000E-9	-5.273242E-11	8.778190E-11	-3.655921E-11	-3.561898E-11	-3.384790E-11	-3.538980E-11	-3.535397E-11	-3.550439E-11	-3.259212E-6
3	3718733242.945269	1.148390	20.000000	28.055639	-2.580000E-9	-5.393397E-11	8.776760E-11	-3.448104E-11	-3.267523E-11	-3.440724E-11	-3.457203E-11	-3.403388E-11	-3.444414E-11	-3.259165E-6
4	3718733260.112608	1.156266	20.000000	28.054449	-2.580000E-9	-5.573630E-11	8.776080E-11	-3.287270E-11	-3.353081E-11	-3.336399E-11	-3.536117E-11	-3.378217E-11	-3.344740E-11	-3.259814E-6
5	3718733277.338531	1.156093	20.000000	28.048603	-2.580000E-9	-5.228185E-11	8.775590E-11	-3.424780E-11	-3.216045E-11	-3.363691E-11	-3.482554E-11	-3.371768E-11	-3.394235E-11	-3.260017E-6
6	3718733294.414629	1.146081	20.000000	28.052210	-2.580000E-9	-5.558609E-11	8.774460E-11	-3.143489E-11	-3.040757E-11	-3.118914E-11	-3.058850E-11	-3.090503E-11	-3.088882E-11	-3.255371E-6
7	3718733311.348293	1.151644	20.000000	28.057519	-2.580000E-9	-5.738841E-11	8.773940E-11	-3.390598E-11	-3.354594E-11	-3.282264E-11	-3.349444E-11	-3.344225E-11	-3.352019E-11	-3.257714E-6
8	3718733328.147728	1.150610	20.000000	28.045216	-2.580000E-9	-5.563616E-11	8.773110E-11	-3.023931E-11	-3.123985E-11	-3.111288E-11	-3.123841E-11	-3.095761E-11	-3.117565E-11	-3.256405E-6
9	3718733344.986695	1.151422	20.000000	28.050623	-2.570000E-9	-5.323306E-11	8.772470E-11	-3.123842E-11	-2.772612E-11	-3.036791E-11	-3.062797E-11	-2.999011E-11	-3.049794E-11	-3.251626E-6
10	3718733361.780727	1.158263	20.000000	28.063465	-2.580000E-9	-5.793915E-11	8.771040E-11	-3.002363E-11	-2.989954E-11	-3.039245E-11	-3.196562E-11	-3.057031E-11	-3.020804E-11	-3.252639E-6
11	3718733378.589245	1.161791	20.000000	28.064971	-2.580000E-9	-5.433451E-11	8.770730E-11	-3.262965E-11	-3.352633E-11	-3.201469E-11	-3.299499E-11	-3.279141E-11	-3.281232E-11	-3.251860E-6
12	3718733395.394161	1.152526	20.000000	28.076088	-2.580000E-9	-5.213165E-11	8.770310E-11	-2.898222E-11	-2.944936E-11	-3.099125E-11	-3.085612E-11	-3.006974E-11	-3.015274E-11	-3.247469E-6
13	3718733412.239974	1.149065	20.000000	28.075117	-2.570000E-9	-5.548597E-11	8.769510E-11	-3.442445E-11	-3.538063E-11	-3.346847E-11	-3.335174E-11	-3.415632E-11	-3.394646E-11	-3.247363E-6
14	3718733429.359103	1.148581	20.000000	28.065309	-2.580000E-9	-5.703799E-11	8.768810E-11	-3.178448E-11	-3.097592E-11	-3.239229E-11	-3.177263E-11	-3.173133E-11	-3.177855E-11	-3.246865E-6
15	3718733446.345185	1.161467	20.000000	28.072403	-2.580000E-9	-5.628702E-11	8.768080E-11	-3.393459E-11	-3.477771E-11	-3.235160E-11	-3.326077E-11	-3.358117E-11	-3.359768E-11	-3.247892E-6
16	3718733463.167395	1.162790	20.000000	28.068262	-2.580000E-9	-5.573630E-11	8.767010E-11	-3.297515E-11	-3.183498E-11	-3.200998E-11	-3.441278E-11	-3.280822E-11	-3.249256E-11	-3.251154E-6
17	3718733479.987594	1.161708	20.000000	28.085997	-2.580000E-9	-5.583645E-11	8.765890E-11	-3.027694E-11	-2.985210E-11	-2.897095E-11	-2.937637E-11	-2.961909E-11	-2.961423E-11	-3.247683E-6
18	3718733496.837707	1.160146	20.000000	28.087740	-2.580000E-9	-5.608672E-11	8.765240E-11	-2.869866E-11	-3.027856E-11	-2.930503E-11	-3.016183E-11	-2.961102E-11	-2.973343E-11	-3.251710E-6
19	3718733513.592756	1.163620	20.000000	28.082013	-2.580000E-9	-5.683771E-11	8.764540E-11	-3.438581E-11	-3.327854E-11	-3.555277E-11	-3.406627E-11	-3.432085E-11	-3.422604E-11	-3.245817E-6
