GCD Test
Bias: 5000.000000
CV_34341_012_PSS_HM_XX_DIODEHALFPSTOP_GRConnected
Date/Time: 6/30/2021 1:45:02 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	1.928E-11	1.430E+9	   20.0837	   16.8890	    8.1926	  -17.2890	
  -10.0000	1.502E-11	2.031E+9	   19.9678	   16.8743	    8.1913	  -17.3019	
  -15.0000	1.305E-11	2.026E+9	   19.9678	   16.8743	    8.1913	  -17.3019	
  -20.0000	1.186E-11	2.110E+9	   19.6924	   16.8536	    8.1844	  -17.3275	
  -25.0000	1.104E-11	2.117E+9	   19.6229	   16.8357	    8.1818	  -17.3446	
  -30.0000	1.047E-11	2.157E+9	   19.6410	   16.8357	    8.1891	  -17.3340	
  -35.0000	9.983E-12	2.102E+9	   19.7002	   16.8407	    8.1831	  -17.3390	
  -40.0000	9.600E-12	2.205E+9	   19.7980	   16.8447	    8.2024	  -17.3082	
  -45.0000	9.279E-12	2.159E+9	   19.8932	   16.8510	    8.1894	  -17.3221	
  -50.0000	9.008E-12	2.226E+9	   19.9961	   16.8557	    8.2046	  -17.2967	
  -55.0000	8.778E-12	2.180E+9	   20.0759	   16.8667	    8.1875	  -17.3131	
  -60.0000	8.569E-12	2.158E+9	   20.1248	   16.8740	    8.1765	  -17.3236	
  -65.0000	8.400E-12	2.259E+9	   20.1454	   16.8843	    8.1771	  -17.3149	
  -70.0000	8.243E-12	2.292E+9	   20.1274	   16.8729	    8.1768	  -17.3240	
  -75.0000	8.101E-12	2.208E+9	   20.0759	   16.8688	    8.1803	  -17.3220	
  -80.0000	7.972E-12	2.269E+9	   20.0039	   16.8658	    8.1619	  -17.3509	
  -85.0000	7.854E-12	2.270E+9	   19.9189	   16.8599	    8.1724	  -17.3402	
  -90.0000	7.749E-12	2.329E+9	   19.8288	   16.8489	    8.1692	  -17.3529	
  -95.0000	7.654E-12	2.345E+9	   19.7619	   16.8400	    8.1581	  -17.3757	
 -100.0000	7.563E-12	2.267E+9	   19.7156	   16.8422	    8.1613	  -17.3694	
 -105.0000	7.482E-12	2.301E+9	   19.7156	   16.8483	    8.1692	  -17.3534	
 -110.0000	7.402E-12	2.294E+9	   19.7594	   16.8493	    8.1673	  -17.3555	
 -115.0000	7.325E-12	2.383E+9	   19.8314	   16.8535	    8.1701	  -17.3481	
 -120.0000	7.260E-12	2.313E+9	   19.8314	   16.8535	    8.1701	  -17.3481	
 -125.0000	7.196E-12	2.418E+9	   19.9498	   16.8601	    8.1711	  -17.3418	
 -130.0000	7.139E-12	2.305E+9	   20.0553	   16.8557	    8.1701	  -17.3465	
 -135.0000	7.080E-12	2.432E+9	   20.2149	   16.8629	    8.1610	  -17.3544	
 -140.0000	7.023E-12	2.459E+9	   20.2329	   16.8609	    8.1632	  -17.3526	
 -145.0000	6.974E-12	2.361E+9	   20.1840	   16.8609	    8.1572	  -17.3614	
 -150.0000	6.927E-12	2.411E+9	   20.1094	   16.8617	    8.1518	  -17.3686	
 -155.0000	6.880E-12	2.416E+9	   20.0116	   16.8478	    8.1490	  -17.3832	
 -160.0000	6.840E-12	2.364E+9	   19.8829	   16.8419	    8.1429	  -17.3963	
 -165.0000	6.793E-12	2.358E+9	   19.7722	   16.8373	    8.1480	  -17.3924	
 -170.0000	6.752E-12	2.356E+9	   19.6770	   16.8225	    8.1531	  -17.3961	
 -175.0000	6.714E-12	2.327E+9	   19.6204	   16.8201	    8.1619	  -17.3851	
 -180.0000	6.674E-12	2.445E+9	   19.6384	   16.8107	    8.1550	  -17.4023	
 -185.0000	6.637E-12	2.392E+9	   19.7027	   16.8151	    8.1670	  -17.3815	
 -190.0000	6.599E-12	2.429E+9	   19.8366	   16.8124	    8.1796	  -17.3653	
 -195.0000	6.563E-12	2.368E+9	   19.9807	   16.8203	    8.1676	  -17.3767	
 -200.0000	6.526E-12	2.464E+9	   20.0811	   16.8435	    8.1762	  -17.3470	
 -205.0000	6.491E-12	2.463E+9	   20.1634	   16.8451	    8.1787	  -17.3421	
 -210.0000	6.461E-12	2.475E+9	   20.2046	   16.8424	    8.1837	  -17.3368	
 -215.0000	6.436E-12	2.470E+9	   20.1995	   16.8439	    8.1781	  -17.3439	
 -220.0000	6.416E-12	2.408E+9	   20.1403	   16.8377	    8.1689	  -17.3618	
 -225.0000	6.404E-12	2.478E+9	   20.0502	   16.8374	    8.1679	  -17.3634	
 -230.0000	6.396E-12	2.510E+9	   19.8726	   16.8317	    8.1689	  -17.3664	
 -235.0000	6.386E-12	2.359E+9	   19.7388	   16.8098	    8.1559	  -17.4015	
 -240.0000	6.386E-12	2.561E+9	   19.6384	   16.8124	    8.1654	  -17.3859	
