File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38873_003_2-S_HM_XX_DIODE,-5.134078e-10,-5.464174e-10,-5.946519e-10,189.66966966966967,3.038041675675681e-10
38873_003_2-S_HM_XX_DIODEHALF,-2.043392e-10,-2.185084e-10,-2.439914e-10,192.07207207207207,6.965781981981406e-12
38873_003_2-S_HM_XX_DIODEHALFPSTOP,-1.93927e-10,-2.094911e-10,-2.385039e-10,193.993993993994,7.667558258258541e-12
38873_003_2-S_HM_XX_DIODEHALFPSTOP_GR,-7.371279e-11,-7.958659e-11,-8.461864e-11,190.63063063063063,7.301321819819835e-11
38873_003_2-S_HM_XX_DIODEQUARTER,-1.098229e-10,-1.181076e-10,-1.346659e-10,201.68168168168168,3.423009726726747e-11
38873_003_2-S_HM_XX_IRRADSENSOR,-2.51e-09,-2.7e-09,-2.91e-09,206.48648648648648,2.4048648648648506e-09
