GCD Test
Bias: 5000.000000
CV_37896_044_PSS_HM_XX_DIODEHALFPSTOP_GR
Date/Time: 12/17/2021 3:37:21 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Unirradiated 
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.009E-11	6.203E+9	   20.0013	   21.3682	   22.8754	   -0.6731	
  -20.0000	6.949E-12	7.345E+9	   20.0013	   21.3672	   22.8719	   -0.6760	
  -30.0000	5.560E-12	7.375E+9	   20.0013	   21.3672	   22.8719	   -0.6760	
  -40.0000	4.719E-12	7.038E+9	   20.0013	   21.3708	   22.8669	   -0.6760	
  -50.0000	4.143E-12	7.562E+9	   20.0013	   21.3700	   22.8681	   -0.6759	
  -60.0000	3.715E-12	7.539E+9	   20.0039	   21.3700	   22.8735	   -0.6727	
  -70.0000	3.389E-12	8.726E+9	   20.0039	   21.3665	   22.8748	   -0.6749	
  -80.0000	3.119E-12	7.340E+9	   20.0039	   21.3709	   22.8798	   -0.6682	
  -90.0000	2.900E-12	9.003E+9	   20.0039	   21.3726	   22.8748	   -0.6697	
 -100.0000	2.710E-12	9.501E+9	   20.0013	   21.3709	   22.8773	   -0.6697	
 -110.0000	2.550E-12	9.193E+9	   20.0013	   21.3716	   22.8770	   -0.6693	
 -120.0000	2.410E-12	9.846E+9	   19.9987	   21.3694	   22.8880	   -0.6645	
 -130.0000	2.286E-12	1.092E+10	   19.9987	   21.3729	   22.8928	   -0.6587	
 -140.0000	2.176E-12	1.185E+10	   19.9987	   21.3696	   22.8836	   -0.6670	
 -150.0000	2.078E-12	8.730E+9	   19.9987	   21.3712	   22.8836	   -0.6657	
 -160.0000	1.987E-12	1.020E+10	   20.0013	   21.3673	   22.8811	   -0.6705	
 -170.0000	1.906E-12	1.297E+10	   20.0013	   21.3694	   22.8941	   -0.6609	
 -180.0000	1.828E-12	1.017E+10	   20.0013	   21.3694	   22.8773	   -0.6709	
 -190.0000	1.756E-12	1.225E+10	   20.0013	   21.3694	   22.8773	   -0.6709	
 -200.0000	1.687E-12	1.016E+10	   20.0013	   21.3705	   22.8808	   -0.6679	
 -210.0000	1.625E-12	1.118E+10	   20.0039	   21.3673	   22.8801	   -0.6710	
 -220.0000	1.580E-12	1.014E+10	   20.0013	   21.3670	   22.8865	   -0.6675	
 -230.0000	1.559E-12	1.071E+10	   20.0013	   21.3656	   22.8931	   -0.6647	
 -240.0000	1.545E-12	9.998E+9	   20.0039	   21.3710	   22.8757	   -0.6705	
 -250.0000	1.542E-12	1.605E+10	   20.0013	   21.3695	   22.8735	   -0.6731	
 -260.0000	1.541E-12	1.240E+10	   20.0013	   21.3680	   22.8830	   -0.6687	
 -270.0000	1.537E-12	1.201E+10	   20.0013	   21.3662	   22.8880	   -0.6672	
 -280.0000	1.533E-12	1.407E+10	   20.0013	   21.3678	   22.8786	   -0.6715	
 -290.0000	1.533E-12	1.371E+10	   19.9987	   21.3669	   22.8868	   -0.6674	
 -300.0000	1.531E-12	1.100E+10	   19.9987	   21.3701	   22.8808	   -0.6683	
 -310.0000	1.533E-12	1.036E+10	   19.9987	   21.3633	   22.8805	   -0.6741	
 -320.0000	1.526E-12	1.343E+10	   19.9987	   21.3660	   22.8801	   -0.6721	
 -330.0000	1.526E-12	1.214E+10	   19.9987	   21.3660	   22.8801	   -0.6721	
 -340.0000	1.529E-12	1.207E+10	   20.0013	   21.3646	   22.8697	   -0.6795	
 -350.0000	1.527E-12	1.244E+10	   20.0013	   21.3662	   22.8716	   -0.6770	
 -360.0000	1.526E-12	1.377E+10	   20.0013	   21.3654	   22.8811	   -0.6720	
 -370.0000	1.523E-12	1.218E+10	   20.0013	   21.3665	   22.8694	   -0.6781	
 -380.0000	1.523E-12	1.005E+10	   20.0013	   21.3676	   22.8833	   -0.6688	
 -390.0000	1.524E-12	1.136E+10	   20.0013	   21.3658	   22.8779	   -0.6735	
 -400.0000	1.522E-12	1.124E+10	   20.0013	   21.3660	   22.8748	   -0.6753	
 -420.0000	1.520E-12	1.208E+10	   20.0013	   21.3636	   22.8713	   -0.6794	
 -440.0000	1.521E-12	1.182E+10	   20.0013	   21.3612	   22.8741	   -0.6797	
 -460.0000	1.521E-12	1.247E+10	   20.0013	   21.3597	   22.8672	   -0.6851	
 -480.0000	1.522E-12	1.191E+10	   20.0013	   21.3627	   22.8735	   -0.6788	
 -500.0000	1.520E-12	1.120E+10	   19.9987	   21.3627	   22.8643	   -0.6843	
 -520.0000	1.518E-12	1.130E+10	   19.9987	   21.3581	   22.8722	   -0.6834	
 -540.0000	1.518E-12	1.570E+10	   19.9961	   21.3608	   22.8754	   -0.6793	
 -560.0000	1.519E-12	1.156E+10	   19.9961	   21.3574	   22.8634	   -0.6893	
 -580.0000	1.521E-12	1.234E+10	   19.9961	   21.3636	   22.8700	   -0.6801	
 -600.0000	1.518E-12	8.556E+9	   19.9961	   21.3636	   22.8615	   -0.6852	
