File,I(600V),I(800V),I(1000V),DepV,I(DepV)
37896_044_PSS_HM_XX_DIODE,0,0,0,222.11407077077078,1.4049584945400982e-10
37896_044_PSS_HM_XX_DIODEHALF,-1.627825e-10,-1.751037e-10,-2.062981e-10,232.91291291291293,2.722246366366398e-11
37896_044_PSS_HM_XX_DIODEHALFPSTOP,-1.659725e-10,-1.851447e-10,-2.549008e-10,238.6786786786787,8.729043273273239e-11
37896_044_PSS_HM_XX_DIODEHALFPSTOP_GR,-5.363617e-11,-5.703448e-11,0.0,228.5885885885886,1.0164040651651674e-10
37896_044_PSS_HM_XX_DIODEQUARTER,-8.959075e-11,-9.725595e-11,-1.190872e-10,265.5855855855856,3.5053857657657663e-11
37896_044_PSS_HM_XX_IRRADSENSOR,-3.25e-09,-3.47e-09,-3.8e-09,244.92492492492494,1.329399399399386e-09
