#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.288060E-12
#38874_044_2-S_HM_XX_Irrad_20min_Interstrip
#Date/Time: 4/22/2022 2:11:09 PM
#Sensor Name: 38874_044_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
39	3733496750.953249	1.530482	-20.000000	23.527226	-1.161100E-5	5.391820E-12	-1.566025E-7	-1.581295E-7	-1.596168E-7
40	3733496771.983282	1.510081	-20.000000	23.502831	-1.161300E-5	5.392010E-12	-1.564661E-7	-1.579758E-7	-1.595209E-7
41	3733496793.039440	1.488705	-20.000000	23.487514	-1.161000E-5	5.391380E-12	-1.564878E-7	-1.579529E-7	-1.594870E-7
42	3733496814.047387	1.499785	-20.000000	23.509590	-1.161000E-5	5.392010E-12	-1.564807E-7	-1.579814E-7	-1.595058E-7
43	3733496835.041332	1.515683	-20.000000	23.507548	-1.161300E-5	5.392130E-12	-1.564299E-7	-1.579489E-7	-1.594774E-7
44	3733496856.168266	1.494189	-20.000000	23.502912	-1.161400E-5	5.391820E-12	-1.564086E-7	-1.579348E-7	-1.593869E-7
45	3733496877.178829	1.520785	-20.000000	23.472670	-1.160400E-5	5.391590E-12	-1.564022E-7	-1.579087E-7	-1.594148E-7
46	3733496898.151382	1.527764	-20.000000	23.509688	-1.160300E-5	5.391760E-12	-1.562297E-7	-1.577685E-7	-1.592715E-7
47	3733496919.182010	1.483014	-20.000000	23.493101	-1.160100E-5	5.391420E-12	-1.563887E-7	-1.578797E-7	-1.593463E-7
48	3733496940.189194	1.526422	-20.000000	23.500831	-1.159800E-5	5.392300E-12	-1.562960E-7	-1.578170E-7	-1.593282E-7
49	3733496961.224989	1.530314	-20.000000	23.523400	-1.159900E-5	5.390410E-12	-1.563644E-7	-1.578881E-7	-1.593475E-7
50	3733496982.223731	1.490144	-20.000000	23.514483	-1.160100E-5	5.391260E-12	-1.563706E-7	-1.578328E-7	-1.593516E-7
51	3733497003.235140	1.471184	-20.000000	23.496886	-1.160300E-5	5.390010E-12	-1.565422E-7	-1.580370E-7	-1.595177E-7
52	3733497024.639678	1.452009	-20.000000	23.487730	-1.160600E-5	5.390620E-12	-1.563693E-7	-1.579135E-7	-1.593815E-7
53	3733497046.412312	1.504444	-20.000000	23.509094	-1.158800E-5	5.389100E-12	-1.564662E-7	-1.579340E-7	-1.594129E-7
54	3733497067.729376	1.500123	-20.000000	23.511512	-1.160500E-5	5.389830E-12	-1.564011E-7	-1.579634E-7	-1.594179E-7
55	3733497089.635074	1.511464	-20.000000	23.514384	-1.155700E-5	5.388070E-12	-1.565383E-7	-1.580467E-7	-1.595493E-7
56	3733497110.917673	1.471344	-20.000000	23.503109	-1.160700E-5	5.385320E-12	-1.567873E-7	-1.582773E-7	-1.597712E-7
57	3733497132.586019	1.497019	-20.000000	23.509668	-1.158400E-5	5.378250E-12	-1.571618E-7	-1.586327E-7	-1.601123E-7
58	3733497153.975095	1.437933	-20.000000	23.480894	-1.159500E-5	5.358550E-12	-1.583228E-7	-1.597951E-7	-1.613524E-7
59	3733497175.869809	1.549472	-20.000000	23.508182	-1.159500E-5	5.295660E-12	-1.607406E-7	-1.622530E-7	-1.637963E-7
