File,I(600V),I(800V),I(1000V),DepV
36696_039_PSS_HM_XX_DIODE,-6.438998e-06,-7.254621e-06,-8.020856e-06,1000.0
36696_039_PSS_HM_XX_DIODEHALF,-1.928026e-06,-2.207261e-06,-2.493008e-06,575.2525252525253
36696_039_PSS_HM_XX_DIODEHALFPSTOP,-1.985151e-06,-2.297371e-06,-2.658431e-06,1000.0
36696_039_PSS_HM_XX_DIODEHALFPSTOP_GRConnected,-1.949674e-06,-2.254982e-06,-2.597425e-06,1000.0
36696_039_PSS_HM_XX_DIODEQUARTER,-4.984294e-07,-6.485226e-07,-7.745095e-07,250.0
36696_039_PSS_HM_XX_IRRADSENSOR_20min,-2.616e-05,-2.938e-05,-3.206e-05,1000.0
