GCD Test
Bias: 5000.000000
IV_34341_013_PSS_HM_XX_DIODEHALFPSTOP
Date/Time: 4/28/2021 2:06:33 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.147462E-10	-1.147462E-10	   22.4345	   22.6417	    7.4807	  -14.0966	
  -10.0000	-1.248305E-10	-1.248305E-10	   22.4371	   22.6416	    7.3188	  -14.3628	
  -15.0000	-1.349981E-10	-1.349981E-10	   22.4371	   22.6416	    7.3188	  -14.3628	
  -20.0000	-1.361579E-10	-1.361579E-10	   22.4371	   22.6364	    7.1825	  -14.5948	
  -25.0000	-1.379102E-10	-1.379102E-10	   22.4371	   22.6388	    7.1094	  -14.7169	
  -30.0000	-1.390414E-10	-1.390414E-10	   22.4371	   22.6388	    7.1094	  -14.7169	
  -35.0000	-1.404083E-10	-1.404083E-10	   22.4345	   22.6363	    7.0237	  -14.8656	
  -40.0000	-1.422973E-10	-1.422973E-10	   22.4345	   22.6363	    7.0237	  -14.8656	
  -45.0000	-1.433069E-10	-1.433069E-10	   22.4371	   22.6349	    6.9405	  -15.0106	
  -50.0000	-1.439183E-10	-1.439183E-10	   22.4371	   22.6404	    6.9013	  -15.0750	
  -55.0000	-1.451672E-10	-1.451672E-10	   22.4371	   22.6404	    6.9013	  -15.0750	
  -60.0000	-1.463923E-10	-1.463923E-10	   22.4345	   22.6373	    6.8261	  -15.2096	
  -65.0000	-1.476830E-10	-1.476830E-10	   22.4371	   22.6324	    6.7688	  -15.3147	
  -70.0000	-1.492331E-10	-1.492331E-10	   22.4371	   22.6324	    6.7688	  -15.3147	
  -75.0000	-1.503048E-10	-1.503048E-10	   22.4345	   22.6338	    6.6996	  -15.4375	
  -80.0000	-1.520541E-10	-1.520541E-10	   22.4345	   22.6338	    6.6996	  -15.4375	
  -85.0000	-1.537123E-10	-1.537123E-10	   22.4371	   22.6366	    6.6597	  -15.5072	
  -90.0000	-1.554833E-10	-1.554833E-10	   22.4345	   22.6349	    6.6233	  -15.5743	
  -95.0000	-1.571415E-10	-1.571415E-10	   22.4345	   22.6349	    6.6233	  -15.5743	
 -100.0000	-1.593343E-10	-1.593343E-10	   22.4345	   22.6384	    6.5791	  -15.6523	
 -105.0000	-1.619223E-10	-1.619223E-10	   22.4345	   22.6384	    6.5791	  -15.6523	
 -110.0000	-1.635171E-10	-1.635171E-10	   22.4345	   22.6424	    6.5572	  -15.6893	
 -115.0000	-1.663328E-10	-1.663328E-10	   22.4345	   22.6424	    6.5572	  -15.6893	
 -120.0000	-1.697435E-10	-1.697435E-10	   22.4371	   22.6379	    6.5009	  -15.7961	
 -125.0000	-1.724759E-10	-1.724759E-10	   22.4371	   22.6379	    6.5009	  -15.7961	
 -130.0000	-1.752552E-10	-1.752552E-10	   22.4345	   22.6379	    6.4696	  -15.8539	
 -135.0000	-1.778579E-10	-1.778579E-10	   22.4345	   22.6454	    6.4317	  -15.9190	
 -140.0000	-1.805176E-10	-1.805176E-10	   22.4345	   22.6454	    6.4317	  -15.9190	
 -145.0000	-1.828085E-10	-1.828085E-10	   22.4345	   22.6339	    6.4254	  -15.9391	
 -150.0000	-1.847334E-10	-1.847334E-10	   22.4345	   22.6339	    6.4254	  -15.9391	
 -155.0000	-1.868787E-10	-1.868787E-10	   22.4371	   22.6398	    6.4124	  -15.9590	
 -160.0000	-1.878704E-10	-1.878704E-10	   22.4371	   22.6366	    6.3824	  -16.0176	
 -165.0000	-1.890323E-10	-1.890323E-10	   22.4371	   22.6366	    6.3824	  -16.0176	
